epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667859493698,2022-11-08T00:18:13.698,114.031,-0.518,0.549,-0.091
1667859493739,2022-11-08T00:18:13.739,114.072,-0.518,0.457,0.000
1667859493779,2022-11-08T00:18:13.779,114.112,-0.396,0.396,-0.030
1667859493820,2022-11-08T00:18:13.820,114.153,-0.457,0.610,-0.030
1667859493861,2022-11-08T00:18:13.861,114.194,-0.427,0.518,0.061
1667859493902,2022-11-08T00:18:13.902,114.235,-0.427,0.549,0.000
1667859493941,2022-11-08T00:18:13.941,114.274,-0.488,0.549,-0.061
1667859493982,2022-11-08T00:18:13.982,114.315,-0.549,0.152,0.000
1667859494023,2022-11-08T00:18:14.023,114.356,-0.854,0.366,0.061
1667859494063,2022-11-08T00:18:14.063,114.396,-0.518,0.518,0.000
1667859494104,2022-11-08T00:18:14.104,114.437,-0.488,0.457,-0.091
1667859494145,2022-11-08T00:18:14.145,114.478,-0.579,0.427,-0.061
1667859494186,2022-11-08T00:18:14.186,114.519,-0.457,0.488,-0.030
1667859494225,2022-11-08T00:18:14.225,114.558,-0.579,0.701,-0.030
1667859494267,2022-11-08T00:18:14.267,114.600,-0.427,0.518,-0.061
1667859494308,2022-11-08T00:18:14.308,114.641,-0.366,0.335,-0.030
1667859494349,2022-11-08T00:18:14.349,114.682,-0.427,0.518,-0.030
1667859494388,2022-11-08T00:18:14.388,114.721,-0.488,0.518,0.000
1667859494429,2022-11-08T00:18:14.429,114.762,-0.488,0.488,0.000
1667859494470,2022-11-08T00:18:14.470,114.803,-0.457,0.427,0.030
1667859494510,2022-11-08T00:18:14.510,114.843,-0.518,0.518,0.030
1667859494551,2022-11-08T00:18:14.551,114.884,-0.457,0.549,-0.091
1667859494592,2022-11-08T00:18:14.592,114.925,-0.457,0.549,-0.030
1667859494633,2022-11-08T00:18:14.633,114.966,-0.427,0.549,0.000
1667859494672,2022-11-08T00:18:14.672,115.005,-0.549,0.640,0.000
1667859494713,2022-11-08T00:18:14.713,115.046,-0.793,0.640,0.091
1667859494754,2022-11-08T00:18:14.754,115.087,-0.549,0.457,0.030
1667859494795,2022-11-08T00:18:14.795,115.128,-0.213,0.518,-0.061
1667859494835,2022-11-08T00:18:14.835,115.168,-0.518,0.610,-0.213
1667859494876,2022-11-08T00:18:14.876,115.209,-0.335,0.091,-0.122
1667859494917,2022-11-08T00:18:14.917,115.250,-0.854,0.183,0.061
1667859494958,2022-11-08T00:18:14.958,115.291,-0.579,0.488,0.000
1667859494997,2022-11-08T00:18:14.997,115.330,-0.427,0.518,-0.091
1667859495038,2022-11-08T00:18:15.038,115.371,-0.457,0.366,-0.122
1667859495079,2022-11-08T00:18:15.079,115.412,-0.427,0.274,0.000
1667859495119,2022-11-08T00:18:15.119,115.452,-0.427,0.518,0.000
1667859495160,2022-11-08T00:18:15.160,115.493,-0.427,0.640,-0.122
1667859495201,2022-11-08T00:18:15.201,115.534,-0.244,0.396,-0.091
1667859495242,2022-11-08T00:18:15.242,115.575,-0.427,0.488,0.030
1667859495282,2022-11-08T00:18:15.282,115.615,-0.427,0.549,0.030
1667859495323,2022-11-08T00:18:15.323,115.656,-0.427,0.549,-0.061
1667859495364,2022-11-08T00:18:15.364,115.697,-0.518,0.549,0.000
1667859495405,2022-11-08T00:18:15.405,115.738,-0.579,0.579,0.061
1667859495444,2022-11-08T00:18:15.444,115.777,-0.488,0.549,0.000
1667859495485,2022-11-08T00:18:15.485,115.818,-0.396,0.488,-0.091
1667859495526,2022-11-08T00:18:15.526,115.859,-0.488,0.457,0.000
1667859495567,2022-11-08T00:18:15.567,115.900,-0.518,0.488,-0.030
1667859495607,2022-11-08T00:18:15.607,115.940,-0.427,0.518,-0.061
1667859495648,2022-11-08T00:18:15.648,115.981,-0.427,0.549,-0.030
1667859495689,2022-11-08T00:18:15.689,116.022,-0.549,0.457,-0.030
1667859495728,2022-11-08T00:18:15.728,116.061,-0.457,0.457,0.000
1667859495769,2022-11-08T00:18:15.769,116.102,-0.488,0.610,-0.061
1667859495810,2022-11-08T00:18:15.810,116.143,-0.427,0.274,-0.122
1667859495851,2022-11-08T00:18:15.851,116.184,-0.732,0.122,0.030
1667859495891,2022-11-08T00:18:15.891,116.224,-0.671,0.335,0.061
1667859495932,2022-11-08T00:18:15.932,116.265,-0.396,0.488,-0.030
1667859495973,2022-11-08T00:18:15.973,116.306,-0.518,0.518,-0.061
1667859496014,2022-11-08T00:18:16.014,116.347,-0.488,0.457,-0.061
1667859496054,2022-11-08T00:18:16.054,116.387,-0.488,0.457,-0.061
1667859496095,2022-11-08T00:18:16.095,116.428,-0.488,0.518,-0.061
1667859496136,2022-11-08T00:18:16.136,116.469,-0.305,0.366,-0.152
1667859496175,2022-11-08T00:18:16.175,116.508,-0.335,0.396,-0.122
1667859496216,2022-11-08T00:18:16.216,116.549,-0.457,0.457,0.000
1667859496257,2022-11-08T00:18:16.257,116.590,-0.457,0.427,0.000
1667859496298,2022-11-08T00:18:16.298,116.631,-0.396,0.457,-0.091
1667859496338,2022-11-08T00:18:16.338,116.671,-0.549,0.579,-0.061
1667859496379,2022-11-08T00:18:16.379,116.712,-0.518,0.549,-0.091
1667859496420,2022-11-08T00:18:16.420,116.753,-0.610,0.518,-0.061
1667859496461,2022-11-08T00:18:16.461,116.794,-0.610,0.488,0.000
1667859496500,2022-11-08T00:18:16.500,116.833,-0.549,0.427,0.000
1667859496541,2022-11-08T00:18:16.541,116.874,-0.518,0.488,-0.061
1667859496582,2022-11-08T00:18:16.582,116.915,-0.579,0.579,-0.091
1667859496623,2022-11-08T00:18:16.623,116.956,-0.579,0.610,-0.030
1667859496663,2022-11-08T00:18:16.663,116.996,-0.732,0.640,0.000
1667859496704,2022-11-08T00:18:16.704,117.037,-0.640,0.518,-0.061
1667859496745,2022-11-08T00:18:16.745,117.078,-0.610,0.579,-0.122
1667859496785,2022-11-08T00:18:16.785,117.118,-0.518,0.366,-0.122
1667859496826,2022-11-08T00:18:16.826,117.159,-0.762,0.061,0.000
1667859496867,2022-11-08T00:18:16.867,117.200,-0.793,0.366,0.000
1667859496908,2022-11-08T00:18:16.908,117.241,-0.427,0.610,-0.091
1667859496947,2022-11-08T00:18:16.947,117.280,-0.549,0.457,-0.122
1667859496988,2022-11-08T00:18:16.988,117.321,-0.518,0.396,-0.122
1667859497029,2022-11-08T00:18:17.029,117.362,-0.457,0.549,-0.152
1667859497070,2022-11-08T00:18:17.070,117.403,-0.488,0.610,-0.213
1667859497110,2022-11-08T00:18:17.110,117.443,-0.427,0.396,-0.183
1667859497151,2022-11-08T00:18:17.151,117.484,-0.366,0.030,-0.030
1667859497192,2022-11-08T00:18:17.192,117.525,-0.335,0.091,-0.091
1667859497233,2022-11-08T00:18:17.233,117.566,-0.396,0.366,-0.152
1667859497272,2022-11-08T00:18:17.272,117.605,-0.640,0.457,-0.091
1667859497313,2022-11-08T00:18:17.313,117.646,-0.701,0.366,0.030
1667859497354,2022-11-08T00:18:17.354,117.687,-0.610,0.488,-0.091
1667859497394,2022-11-08T00:18:17.394,117.727,-0.671,0.701,-0.213
1667859497435,2022-11-08T00:18:17.435,117.768,-0.549,0.610,-0.183
1667859497476,2022-11-08T00:18:17.476,117.809,-0.671,0.488,-0.091
1667859497517,2022-11-08T00:18:17.517,117.850,-0.610,0.427,0.000
1667859497557,2022-11-08T00:18:17.557,117.890,-0.488,0.549,-0.030
1667859497598,2022-11-08T00:18:17.598,117.931,-0.640,0.610,0.000
1667859497639,2022-11-08T00:18:17.639,117.972,-0.457,0.396,0.030
1667859497680,2022-11-08T00:18:17.680,118.013,-0.427,0.549,-0.030
1667859497719,2022-11-08T00:18:17.719,118.052,-0.457,0.488,-0.091
1667859497760,2022-11-08T00:18:17.760,118.093,-0.488,0.244,0.000
1667859497801,2022-11-08T00:18:17.801,118.134,-0.610,0.366,-0.030
1667859497841,2022-11-08T00:18:17.841,118.174,-0.366,0.518,-0.122
1667859497882,2022-11-08T00:18:17.882,118.215,-0.396,0.396,-0.091
1667859497923,2022-11-08T00:18:17.923,118.256,-0.427,0.244,-0.091
1667859497964,2022-11-08T00:18:17.964,118.297,-0.396,0.457,-0.061
1667859498003,2022-11-08T00:18:18.003,118.336,-0.518,0.793,-0.030
1667859498044,2022-11-08T00:18:18.044,118.377,-0.335,0.549,0.000
1667859498085,2022-11-08T00:18:18.085,118.418,-0.427,0.488,0.091
1667859498126,2022-11-08T00:18:18.126,118.459,-0.518,0.610,0.061
1667859498166,2022-11-08T00:18:18.166,118.499,-0.518,0.579,0.000
1667859498207,2022-11-08T00:18:18.207,118.540,-0.579,0.488,0.061
1667859498248,2022-11-08T00:18:18.248,118.581,-0.579,0.488,0.091
1667859498289,2022-11-08T00:18:18.289,118.622,-0.610,0.610,0.030
1667859498329,2022-11-08T00:18:18.329,118.662,-0.518,0.610,-0.030
1667859498370,2022-11-08T00:18:18.370,118.703,-0.579,0.610,-0.030
1667859498411,2022-11-08T00:18:18.411,118.744,-0.579,0.518,0.000
1667859498450,2022-11-08T00:18:18.450,118.783,-0.488,0.488,0.000
1667859498491,2022-11-08T00:18:18.491,118.824,-0.457,0.549,-0.030
1667859498532,2022-11-08T00:18:18.532,118.865,-0.640,0.610,0.000
1667859498573,2022-11-08T00:18:18.573,118.906,-0.549,0.488,0.000
1667859498613,2022-11-08T00:18:18.613,118.946,-0.518,0.579,-0.061
1667859498654,2022-11-08T00:18:18.654,118.987,-0.518,0.396,-0.061
1667859498695,2022-11-08T00:18:18.695,119.028,-0.640,0.213,0.061
1667859498736,2022-11-08T00:18:18.736,119.069,-0.671,0.457,0.061
1667859498775,2022-11-08T00:18:18.775,119.108,-0.488,0.610,-0.030
1667859498816,2022-11-08T00:18:18.816,119.149,-0.518,0.457,0.000
1667859498857,2022-11-08T00:18:18.857,119.190,-0.457,0.366,0.030
1667859498897,2022-11-08T00:18:18.897,119.230,-0.457,0.549,-0.122
1667859498938,2022-11-08T00:18:18.938,119.271,-0.335,0.640,-0.152
1667859498979,2022-11-08T00:18:18.979,119.312,-0.244,0.335,-0.122
1667859499020,2022-11-08T00:18:19.020,119.353,-0.427,0.366,-0.061
1667859499059,2022-11-08T00:18:19.059,119.392,-0.518,0.488,-0.030
1667859499100,2022-11-08T00:18:19.100,119.433,-0.396,0.518,-0.030
1667859499142,2022-11-08T00:18:19.142,119.475,-0.457,0.579,-0.030
1667859499183,2022-11-08T00:18:19.183,119.516,-0.671,0.488,0.061
1667859499222,2022-11-08T00:18:19.222,119.555,-0.549,0.488,0.000
1667859499263,2022-11-08T00:18:19.263,119.596,-0.518,0.579,-0.122
1667859499304,2022-11-08T00:18:19.304,119.637,-0.518,0.579,-0.091
1667859499345,2022-11-08T00:18:19.345,119.678,-0.518,0.549,0.000
1667859499385,2022-11-08T00:18:19.385,119.718,-0.488,0.488,0.061
1667859499426,2022-11-08T00:18:19.426,119.759,-0.518,0.579,-0.030
1667859499467,2022-11-08T00:18:19.467,119.800,-0.488,0.549,0.030
1667859499506,2022-11-08T00:18:19.506,119.839,-0.579,0.488,0.061
1667859499547,2022-11-08T00:18:19.547,119.880,-0.488,0.518,0.000
1667859499588,2022-11-08T00:18:19.588,119.921,-0.457,0.671,0.000
1667859499629,2022-11-08T00:18:19.629,119.962,-0.488,0.366,-0.030
1667859499669,2022-11-08T00:18:19.669,120.002,-0.488,0.091,0.000
1667859499710,2022-11-08T00:18:19.710,120.043,-0.610,0.335,0.061
1667859499751,2022-11-08T00:18:19.751,120.084,-0.244,0.457,-0.030
1667859499792,2022-11-08T00:18:19.792,120.125,-0.427,0.488,-0.091
1667859499831,2022-11-08T00:18:19.831,120.164,-0.427,0.427,-0.061
1667859499872,2022-11-08T00:18:19.872,120.205,-0.335,0.427,-0.091
1667859499913,2022-11-08T00:18:19.913,120.246,-0.427,0.640,-0.091
1667859499954,2022-11-08T00:18:19.954,120.287,-0.305,0.518,-0.091
1667859499994,2022-11-08T00:18:19.994,120.327,-0.366,0.305,-0.030
1667859500035,2022-11-08T00:18:20.035,120.368,-0.488,0.488,-0.061
1667859500076,2022-11-08T00:18:20.076,120.409,-0.518,0.579,-0.030
1667859500116,2022-11-08T00:18:20.116,120.449,-0.457,0.518,-0.061
1667859500157,2022-11-08T00:18:20.157,120.490,-0.762,0.549,0.000
1667859500198,2022-11-08T00:18:20.198,120.531,-0.610,0.396,0.000
1667859500239,2022-11-08T00:18:20.239,120.572,-0.518,0.488,-0.122
1667859500278,2022-11-08T00:18:20.278,120.611,-0.610,0.549,-0.183
1667859500319,2022-11-08T00:18:20.319,120.652,-0.579,0.427,-0.030
1667859500360,2022-11-08T00:18:20.360,120.693,-0.671,0.488,0.000
1667859500401,2022-11-08T00:18:20.401,120.734,-0.701,0.640,0.000
1667859500441,2022-11-08T00:18:20.441,120.774,-0.579,0.518,-0.061
1667859500482,2022-11-08T00:18:20.482,120.815,-0.640,0.579,-0.061
1667859500523,2022-11-08T00:18:20.523,120.856,-0.732,0.579,-0.122
1667859500562,2022-11-08T00:18:20.562,120.895,-0.610,0.518,-0.091
1667859500603,2022-11-08T00:18:20.603,120.936,-0.610,0.610,-0.091
1667859500644,2022-11-08T00:18:20.644,120.977,-0.488,0.335,-0.091
1667859500685,2022-11-08T00:18:20.685,121.018,-0.762,0.244,0.000
1667859500725,2022-11-08T00:18:20.725,121.058,-0.762,0.488,-0.030
1667859500766,2022-11-08T00:18:20.766,121.099,-0.488,0.518,-0.152
1667859500807,2022-11-08T00:18:20.807,121.140,-0.518,0.427,-0.152
1667859500848,2022-11-08T00:18:20.848,121.181,-0.549,0.366,-0.091
1667859500888,2022-11-08T00:18:20.888,121.221,-0.579,0.640,-0.122
1667859500929,2022-11-08T00:18:20.929,121.262,-0.640,0.640,-0.152
1667859500970,2022-11-08T00:18:20.970,121.303,-0.396,0.457,-0.122
1667859501009,2022-11-08T00:18:21.009,121.342,-0.671,0.488,-0.061
1667859501050,2022-11-08T00:18:21.050,121.383,-0.488,0.396,-0.030
1667859501091,2022-11-08T00:18:21.091,121.424,-0.640,0.457,-0.061
1667859501132,2022-11-08T00:18:21.132,121.465,-0.579,0.457,-0.091
1667859501172,2022-11-08T00:18:21.172,121.505,-0.640,0.549,-0.030
1667859501213,2022-11-08T00:18:21.213,121.546,-0.610,0.549,-0.152
1667859501254,2022-11-08T00:18:21.254,121.587,-0.335,0.366,-0.244
1667859501295,2022-11-08T00:18:21.295,121.628,-0.366,0.366,-0.183
1667859501334,2022-11-08T00:18:21.334,121.667,-0.610,0.579,-0.030
1667859501375,2022-11-08T00:18:21.375,121.708,-0.427,0.640,-0.091
1667859501416,2022-11-08T00:18:21.416,121.749,-0.732,0.854,-0.091
1667859501457,2022-11-08T00:18:21.457,121.790,-0.793,0.732,0.000
1667859501497,2022-11-08T00:18:21.497,121.830,-0.701,0.396,0.122
1667859501538,2022-11-08T00:18:21.538,121.871,-0.518,0.488,0.152
1667859501579,2022-11-08T00:18:21.579,121.912,-0.549,0.518,0.030
1667859501619,2022-11-08T00:18:21.619,121.952,-0.518,0.183,0.061
1667859501660,2022-11-08T00:18:21.660,121.993,-0.762,0.427,0.213
1667859501701,2022-11-08T00:18:21.701,122.034,-0.610,0.823,0.061
1667859501742,2022-11-08T00:18:21.742,122.075,-0.457,0.671,-0.152
1667859501781,2022-11-08T00:18:21.781,122.114,-0.579,0.427,-0.122
1667859501822,2022-11-08T00:18:21.822,122.155,-0.549,0.396,-0.061
1667859501863,2022-11-08T00:18:21.863,122.196,-0.549,0.610,-0.091
1667859501904,2022-11-08T00:18:21.904,122.237,-0.274,0.427,-0.091
1667859501944,2022-11-08T00:18:21.944,122.277,-0.274,0.335,-0.030
1667859501985,2022-11-08T00:18:21.985,122.318,-0.366,0.518,0.000
1667859502026,2022-11-08T00:18:22.026,122.359,-0.457,0.671,0.000
1667859502065,2022-11-08T00:18:22.065,122.398,-0.610,0.610,-0.030
1667859502106,2022-11-08T00:18:22.106,122.439,-0.457,0.335,-0.061
1667859502147,2022-11-08T00:18:22.147,122.480,-0.335,0.366,-0.091
1667859502188,2022-11-08T00:18:22.188,122.521,-0.213,0.396,-0.152
1667859502228,2022-11-08T00:18:22.228,122.561,-0.244,0.274,-0.122
1667859502269,2022-11-08T00:18:22.269,122.602,-0.335,0.396,-0.122
1667859502310,2022-11-08T00:18:22.310,122.643,-0.335,0.396,-0.061
1667859502351,2022-11-08T00:18:22.351,122.684,-0.274,0.305,-0.030
1667859502391,2022-11-08T00:18:22.391,122.724,-0.396,0.518,-0.030
1667859502432,2022-11-08T00:18:22.432,122.765,-0.488,0.457,0.000
1667859502473,2022-11-08T00:18:22.473,122.806,-0.396,0.457,0.030
1667859502514,2022-11-08T00:18:22.514,122.847,-0.518,0.579,0.000
1667859502553,2022-11-08T00:18:22.553,122.886,-0.305,0.335,-0.061
1667859502594,2022-11-08T00:18:22.594,122.927,-0.579,0.335,0.030
1667859502635,2022-11-08T00:18:22.635,122.968,-0.549,0.610,0.030
1667859502675,2022-11-08T00:18:22.675,123.008,-0.518,0.732,0.000
1667859502716,2022-11-08T00:18:22.716,123.049,-0.366,0.457,-0.091
1667859502757,2022-11-08T00:18:22.757,123.090,-0.579,0.305,-0.030
1667859502798,2022-11-08T00:18:22.798,123.131,-0.579,0.396,0.000
1667859502837,2022-11-08T00:18:22.837,123.170,-0.579,0.610,-0.061
1667859502878,2022-11-08T00:18:22.878,123.211,-0.366,0.579,-0.030
1667859502919,2022-11-08T00:18:22.919,123.252,-0.488,0.671,0.030
1667859502960,2022-11-08T00:18:22.960,123.293,-0.640,0.610,0.091
1667859503000,2022-11-08T00:18:23.000,123.333,-0.579,0.610,-0.061
1667859503041,2022-11-08T00:18:23.041,123.374,-0.549,0.610,-0.091
1667859503082,2022-11-08T00:18:23.082,123.415,-0.518,0.488,0.000
1667859503121,2022-11-08T00:18:23.121,123.454,-0.091,0.457,0.000
1667859503163,2022-11-08T00:18:23.163,123.496,-0.579,0.518,0.030
1667859503204,2022-11-08T00:18:23.204,123.537,-0.427,0.518,-0.030
1667859503245,2022-11-08T00:18:23.245,123.578,-0.274,0.549,-0.061
1667859503284,2022-11-08T00:18:23.284,123.617,-0.335,0.518,-0.030
1667859503325,2022-11-08T00:18:23.325,123.658,-0.366,0.549,-0.030
1667859503366,2022-11-08T00:18:23.366,123.699,-0.457,0.640,-0.030
1667859503407,2022-11-08T00:18:23.407,123.740,-0.396,0.518,-0.030
1667859503447,2022-11-08T00:18:23.447,123.780,-0.427,0.579,0.000
1667859503488,2022-11-08T00:18:23.488,123.821,-0.396,0.518,-0.152
1667859503529,2022-11-08T00:18:23.529,123.862,-0.457,0.152,-0.061
1667859503570,2022-11-08T00:18:23.570,123.903,-0.579,0.335,0.030
1667859503609,2022-11-08T00:18:23.609,123.942,-0.427,0.488,-0.030
1667859503650,2022-11-08T00:18:23.650,123.983,-0.427,0.518,-0.122
1667859503691,2022-11-08T00:18:23.691,124.024,-0.549,0.488,-0.152
1667859503731,2022-11-08T00:18:23.731,124.064,-0.549,0.427,-0.122
1667859503772,2022-11-08T00:18:23.772,124.105,-0.579,0.610,-0.122
1667859503813,2022-11-08T00:18:23.813,124.146,-0.457,0.457,-0.122
1667859503854,2022-11-08T00:18:23.854,124.187,-0.488,0.427,-0.091
1667859503893,2022-11-08T00:18:23.893,124.226,-0.671,0.610,-0.091
1667859503934,2022-11-08T00:18:23.934,124.267,-0.610,0.488,-0.091
1667859503975,2022-11-08T00:18:23.975,124.308,-0.579,0.518,-0.091
1667859504017,2022-11-08T00:18:24.017,124.350,-0.701,0.549,0.000
1667859504056,2022-11-08T00:18:24.056,124.389,-0.701,0.518,0.000
1667859504097,2022-11-08T00:18:24.097,124.430,-0.610,0.671,-0.122
1667859504138,2022-11-08T00:18:24.138,124.471,-0.518,0.610,-0.152
1667859504179,2022-11-08T00:18:24.179,124.512,-0.732,0.549,-0.061
1667859504219,2022-11-08T00:18:24.219,124.552,-0.701,0.549,0.000
1667859504260,2022-11-08T00:18:24.260,124.593,-0.579,0.610,-0.061
1667859504301,2022-11-08T00:18:24.301,124.634,-0.640,0.610,-0.122
1667859504340,2022-11-08T00:18:24.340,124.673,-0.793,0.518,-0.030
1667859504381,2022-11-08T00:18:24.381,124.714,-0.640,0.549,-0.061
1667859504422,2022-11-08T00:18:24.422,124.755,-0.579,0.793,-0.183
1667859504463,2022-11-08T00:18:24.463,124.796,-0.518,0.549,-0.122
1667859504503,2022-11-08T00:18:24.503,124.836,-0.793,0.335,0.000
1667859504544,2022-11-08T00:18:24.544,124.877,-0.701,0.427,0.030
1667859504585,2022-11-08T00:18:24.585,124.918,-0.549,0.671,-0.091
1667859504626,2022-11-08T00:18:24.626,124.959,-0.488,0.640,-0.152
1667859504665,2022-11-08T00:18:24.665,124.998,-0.518,0.488,-0.061
1667859504706,2022-11-08T00:18:24.706,125.039,-0.549,0.610,-0.030
1667859504747,2022-11-08T00:18:24.747,125.080,-0.427,0.701,-0.122
1667859504787,2022-11-08T00:18:24.787,125.120,-0.274,0.457,-0.183
1667859504828,2022-11-08T00:18:24.828,125.161,-0.396,0.366,-0.061
1667859504869,2022-11-08T00:18:24.869,125.202,-0.457,0.457,-0.030
1667859504910,2022-11-08T00:18:24.910,125.243,-0.488,0.518,-0.030
1667859504950,2022-11-08T00:18:24.950,125.283,-0.549,0.640,-0.030
1667859504991,2022-11-08T00:18:24.991,125.324,-0.579,0.671,-0.030
1667859505032,2022-11-08T00:18:25.032,125.365,-0.396,0.549,-0.091
1667859505073,2022-11-08T00:18:25.073,125.406,-0.335,0.396,0.000
1667859505112,2022-11-08T00:18:25.112,125.445,-0.457,0.518,-0.030
1667859505153,2022-11-08T00:18:25.153,125.486,-0.366,0.457,-0.030
1667859505194,2022-11-08T00:18:25.194,125.527,-0.366,0.488,0.000
1667859505235,2022-11-08T00:18:25.235,125.568,-0.640,0.579,0.091
1667859505275,2022-11-08T00:18:25.275,125.608,-0.396,0.427,0.152
1667859505316,2022-11-08T00:18:25.316,125.649,-0.427,0.701,0.000
1667859505357,2022-11-08T00:18:25.357,125.690,-0.335,0.518,-0.061
1667859505396,2022-11-08T00:18:25.396,125.729,-0.549,0.183,0.061
1667859505437,2022-11-08T00:18:25.437,125.770,-0.793,0.518,0.061
1667859505478,2022-11-08T00:18:25.478,125.811,-0.549,0.579,-0.030
1667859505519,2022-11-08T00:18:25.519,125.852,-0.518,0.396,-0.030
1667859505559,2022-11-08T00:18:25.559,125.892,-0.427,0.244,-0.061
1667859505600,2022-11-08T00:18:25.600,125.933,-0.396,0.305,-0.061
1667859505641,2022-11-08T00:18:25.641,125.974,-0.366,0.518,-0.061
1667859505682,2022-11-08T00:18:25.682,126.015,-0.183,0.579,-0.091
1667859505722,2022-11-08T00:18:25.722,126.055,-0.366,0.671,-0.091
1667859505763,2022-11-08T00:18:25.763,126.096,-0.274,0.579,-0.122
1667859505804,2022-11-08T00:18:25.804,126.137,-0.244,0.366,-0.091
1667859505845,2022-11-08T00:18:25.845,126.178,-0.244,0.335,0.000
1667859505884,2022-11-08T00:18:25.884,126.217,-0.366,0.427,0.030
1667859505925,2022-11-08T00:18:25.925,126.258,-0.366,0.488,0.030
1667859505966,2022-11-08T00:18:25.966,126.299,-0.366,0.579,0.030
1667859506006,2022-11-08T00:18:26.006,126.339,-0.305,0.640,-0.030
1667859506047,2022-11-08T00:18:26.047,126.380,-0.335,0.640,-0.061
1667859506088,2022-11-08T00:18:26.088,126.421,-0.518,0.640,-0.091
1667859506129,2022-11-08T00:18:26.129,126.462,-0.640,0.640,-0.061
1667859506168,2022-11-08T00:18:26.168,126.501,-0.671,0.579,0.030
1667859506209,2022-11-08T00:18:26.209,126.542,-0.518,0.427,0.030
1667859506250,2022-11-08T00:18:26.250,126.583,-0.549,0.640,0.000
1667859506291,2022-11-08T00:18:26.291,126.624,-0.518,0.396,-0.030
1667859506331,2022-11-08T00:18:26.331,126.664,-0.732,0.183,0.061
1667859506372,2022-11-08T00:18:26.372,126.705,-0.854,0.396,0.030
1667859506413,2022-11-08T00:18:26.413,126.746,-0.549,0.549,-0.061
1667859506454,2022-11-08T00:18:26.454,126.787,-0.579,0.549,-0.122
1667859506494,2022-11-08T00:18:26.494,126.827,-0.579,0.488,-0.122
1667859506535,2022-11-08T00:18:26.535,126.868,-0.427,0.427,-0.091
1667859506576,2022-11-08T00:18:26.576,126.909,-0.488,0.640,-0.091
1667859506615,2022-11-08T00:18:26.615,126.948,-0.335,0.427,-0.122
1667859506656,2022-11-08T00:18:26.656,126.989,-0.366,0.274,-0.030
1667859506697,2022-11-08T00:18:26.697,127.030,-0.579,0.610,0.000
1667859506738,2022-11-08T00:18:26.738,127.071,-0.366,0.640,-0.030
1667859506778,2022-11-08T00:18:26.778,127.111,-0.427,0.549,0.000
1667859506819,2022-11-08T00:18:26.819,127.152,-0.549,0.610,0.061
1667859506860,2022-11-08T00:18:26.860,127.193,-0.457,0.579,-0.030
1667859506901,2022-11-08T00:18:26.901,127.234,-0.366,0.549,-0.061
1667859506940,2022-11-08T00:18:26.940,127.273,-0.457,0.518,0.000
1667859506981,2022-11-08T00:18:26.981,127.314,-0.518,0.488,0.030
1667859507022,2022-11-08T00:18:27.022,127.355,-0.579,0.610,0.030
1667859507063,2022-11-08T00:18:27.063,127.396,-0.549,0.640,-0.030
1667859507103,2022-11-08T00:18:27.103,127.436,-0.640,0.610,-0.091
1667859507144,2022-11-08T00:18:27.144,127.477,-0.701,0.457,-0.122
1667859507185,2022-11-08T00:18:27.185,127.518,-0.579,0.457,-0.030
1667859507225,2022-11-08T00:18:27.225,127.558,-0.701,0.518,-0.122
1667859507266,2022-11-08T00:18:27.266,127.599,-0.610,0.152,-0.122
1667859507307,2022-11-08T00:18:27.307,127.640,-0.854,0.122,0.030
1667859507348,2022-11-08T00:18:27.348,127.681,-0.671,0.366,0.030
1667859507387,2022-11-08T00:18:27.387,127.720,-0.793,0.823,-0.122
1667859507428,2022-11-08T00:18:27.428,127.761,-0.945,0.854,-0.091
1667859507469,2022-11-08T00:18:27.469,127.802,-0.884,0.610,-0.030
1667859507510,2022-11-08T00:18:27.510,127.843,-0.518,0.396,-0.091
1667859507550,2022-11-08T00:18:27.550,127.883,-0.457,0.305,-0.030
1667859507591,2022-11-08T00:18:27.591,127.924,-0.518,0.274,-0.061
1667859507632,2022-11-08T00:18:27.632,127.965,-0.579,0.305,-0.152
1667859507671,2022-11-08T00:18:27.671,128.004,-0.945,0.884,-0.030
1667859507712,2022-11-08T00:18:27.712,128.045,-1.280,1.220,0.183
1667859507753,2022-11-08T00:18:27.753,128.086,-1.098,0.732,0.183
1667859507794,2022-11-08T00:18:27.794,128.127,-0.274,0.122,-0.122
1667859507834,2022-11-08T00:18:27.834,128.167,0.091,0.000,-0.305
1667859507875,2022-11-08T00:18:27.875,128.208,0.061,0.122,-0.366
1667859507916,2022-11-08T00:18:27.916,128.249,0.152,0.274,-0.213
1667859507957,2022-11-08T00:18:27.957,128.290,-0.091,0.396,-0.122
1667859507996,2022-11-08T00:18:27.996,128.329,-0.061,0.457,-0.366
1667859508038,2022-11-08T00:18:28.038,128.371,-0.183,0.488,-0.427
1667859508079,2022-11-08T00:18:28.079,128.412,-0.030,0.152,-0.396
1667859508120,2022-11-08T00:18:28.120,128.453,-0.091,0.152,-0.366
1667859508159,2022-11-08T00:18:28.159,128.492,-0.213,0.335,-0.183
1667859508200,2022-11-08T00:18:28.200,128.533,-0.305,0.183,0.000
1667859508241,2022-11-08T00:18:28.241,128.574,-0.213,0.030,0.030
1667859508281,2022-11-08T00:18:28.281,128.614,-0.366,0.762,-0.122
