epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667907996910,2022-11-08T13:46:36.910,371.675,-1.738,0.671,-0.518
1667907996951,2022-11-08T13:46:36.951,371.716,3.262,0.854,-0.762
1667907996992,2022-11-08T13:46:36.992,371.757,-0.061,0.488,-0.671
1667907997031,2022-11-08T13:46:37.031,371.796,0.823,0.854,-0.701
1667907997072,2022-11-08T13:46:37.072,371.837,1.067,0.915,-1.159
1667907997113,2022-11-08T13:46:37.113,371.878,-1.159,0.976,-0.579
1667907997154,2022-11-08T13:46:37.154,371.919,-0.213,0.762,-0.488
1667907997194,2022-11-08T13:46:37.194,371.959,-1.280,0.152,0.091
1667907997235,2022-11-08T13:46:37.235,372.000,0.061,-0.061,0.274
1667907997276,2022-11-08T13:46:37.276,372.041,0.396,0.244,-0.030
1667907997316,2022-11-08T13:46:37.316,372.081,0.122,0.945,-0.152
1667907997357,2022-11-08T13:46:37.357,372.122,0.213,1.189,-0.366
1667907997398,2022-11-08T13:46:37.398,372.163,-1.372,0.427,0.061
1667907997439,2022-11-08T13:46:37.439,372.204,0.213,0.122,-0.091
1667907997478,2022-11-08T13:46:37.478,372.243,-0.793,0.488,-0.183
1667907997519,2022-11-08T13:46:37.519,372.284,-1.433,0.793,0.335
1667907997560,2022-11-08T13:46:37.560,372.325,0.030,0.274,0.244
1667907997601,2022-11-08T13:46:37.601,372.366,-0.640,0.000,0.183
1667907997641,2022-11-08T13:46:37.641,372.406,0.671,0.579,-0.152
1667907997682,2022-11-08T13:46:37.682,372.447,-1.159,0.640,0.030
1667907997723,2022-11-08T13:46:37.723,372.488,-0.823,0.183,0.335
1667907997762,2022-11-08T13:46:37.762,372.527,-0.091,0.091,-0.122
1667907997803,2022-11-08T13:46:37.803,372.568,-1.280,0.823,-0.152
1667907997844,2022-11-08T13:46:37.844,372.609,-0.366,0.732,0.000
1667907997885,2022-11-08T13:46:37.885,372.650,-1.067,-0.122,0.366
1667907997925,2022-11-08T13:46:37.925,372.690,0.030,-0.122,0.213
1667907997966,2022-11-08T13:46:37.966,372.731,-0.793,0.335,0.061
1667907998007,2022-11-08T13:46:38.007,372.772,-1.220,0.579,0.335
1667907998048,2022-11-08T13:46:38.048,372.813,-0.732,0.152,0.366
1667907998088,2022-11-08T13:46:38.088,372.853,-0.762,-0.213,0.427
1667907998129,2022-11-08T13:46:38.129,372.894,-0.152,0.213,0.091
1667907998170,2022-11-08T13:46:38.170,372.935,-1.280,0.579,0.244
1667907998211,2022-11-08T13:46:38.211,372.976,-1.128,0.488,0.305
1667907998250,2022-11-08T13:46:38.250,373.015,-0.610,0.488,0.091
1667907998291,2022-11-08T13:46:38.291,373.056,-0.183,0.549,-0.091
1667907998332,2022-11-08T13:46:38.332,373.097,-0.457,0.518,-0.030
1667907998372,2022-11-08T13:46:38.372,373.137,-0.640,0.457,0.000
1667907998413,2022-11-08T13:46:38.413,373.178,-0.396,0.427,-0.061
1667907998454,2022-11-08T13:46:38.454,373.219,-0.305,0.427,-0.061
1667907998495,2022-11-08T13:46:38.495,373.260,-0.518,0.488,0.000
1667907998534,2022-11-08T13:46:38.534,373.299,-0.579,0.488,-0.030
1667907998575,2022-11-08T13:46:38.575,373.340,-0.396,0.396,0.030
1667907998616,2022-11-08T13:46:38.616,373.381,-0.213,0.396,0.030
1667907998657,2022-11-08T13:46:38.657,373.422,-0.427,0.549,0.091
1667907998697,2022-11-08T13:46:38.697,373.462,-0.488,0.671,0.000
1667907998738,2022-11-08T13:46:38.738,373.503,-0.427,0.610,-0.091
1667907998779,2022-11-08T13:46:38.779,373.544,-0.579,0.549,-0.030
1667907998819,2022-11-08T13:46:38.819,373.584,-0.305,0.549,-0.061
1667907998860,2022-11-08T13:46:38.860,373.625,-0.579,0.732,0.000
1667907998901,2022-11-08T13:46:38.901,373.666,-0.457,0.823,-0.091
1667907998942,2022-11-08T13:46:38.942,373.707,-0.152,0.610,-0.152
1667907998981,2022-11-08T13:46:38.981,373.746,-0.061,0.640,-0.091
1667907999022,2022-11-08T13:46:39.022,373.787,-0.244,1.067,-0.030
1667907999063,2022-11-08T13:46:39.063,373.828,-0.183,1.098,0.000
1667907999104,2022-11-08T13:46:39.104,373.869,-0.152,0.823,-0.091
1667907999144,2022-11-08T13:46:39.144,373.909,-0.305,0.579,-0.366
1667907999185,2022-11-08T13:46:39.185,373.950,-0.610,0.549,-0.396
1667907999226,2022-11-08T13:46:39.226,373.991,-0.549,0.579,-0.183
1667907999267,2022-11-08T13:46:39.267,374.032,-0.396,0.518,-0.030
1667907999306,2022-11-08T13:46:39.306,374.071,-0.427,0.579,0.030
1667907999347,2022-11-08T13:46:39.347,374.112,-0.549,0.549,0.061
1667907999388,2022-11-08T13:46:39.388,374.153,-0.610,0.396,0.091
1667907999428,2022-11-08T13:46:39.428,374.193,-0.701,0.427,0.122
1667907999469,2022-11-08T13:46:39.469,374.234,-0.518,0.488,0.122
1667907999510,2022-11-08T13:46:39.510,374.275,-0.183,0.518,0.244
1667907999551,2022-11-08T13:46:39.551,374.316,0.091,0.579,0.274
1667907999591,2022-11-08T13:46:39.591,374.356,-0.183,0.305,-0.122
1667907999632,2022-11-08T13:46:39.632,374.397,0.122,0.427,-0.152
1667907999673,2022-11-08T13:46:39.673,374.438,-0.762,0.274,0.030
1667907999714,2022-11-08T13:46:39.714,374.479,-0.640,0.183,0.061
1667907999753,2022-11-08T13:46:39.753,374.518,-0.640,0.366,0.030
1667907999794,2022-11-08T13:46:39.794,374.559,-0.945,0.518,0.091
1667907999835,2022-11-08T13:46:39.835,374.600,-0.579,0.549,0.000
1667907999875,2022-11-08T13:46:39.875,374.640,-0.518,0.457,0.000
1667907999916,2022-11-08T13:46:39.916,374.681,-0.793,0.427,0.000
1667907999957,2022-11-08T13:46:39.957,374.722,-0.793,0.457,-0.030
1667907999998,2022-11-08T13:46:39.998,374.763,-0.640,0.457,-0.061
1667908000037,2022-11-08T13:46:40.037,374.802,-0.518,0.610,-0.244
1667908000078,2022-11-08T13:46:40.078,374.843,-0.701,1.280,-0.610
1667908000119,2022-11-08T13:46:40.119,374.884,-0.732,1.646,-1.037
1667908000160,2022-11-08T13:46:40.160,374.925,-0.183,1.768,-1.585
1667908000200,2022-11-08T13:46:40.200,374.965,0.610,2.622,-2.043
1667908000241,2022-11-08T13:46:40.241,375.006,-0.335,2.988,-1.341
1667908000282,2022-11-08T13:46:40.282,375.047,0.305,2.561,-0.701
1667908000321,2022-11-08T13:46:40.321,375.086,1.280,2.348,-0.610
1667908000362,2022-11-08T13:46:40.362,375.127,0.884,2.195,-0.579
1667908000404,2022-11-08T13:46:40.404,375.169,-3.780,0.762,0.488
1667908000445,2022-11-08T13:46:40.445,375.210,-1.433,-0.671,0.671
1667908000484,2022-11-08T13:46:40.484,375.249,1.311,-0.915,-0.915
1667908000525,2022-11-08T13:46:40.525,375.290,-0.366,-0.061,-0.671
1667908000566,2022-11-08T13:46:40.566,375.331,2.317,0.640,-0.854
1667908000607,2022-11-08T13:46:40.607,375.372,-1.616,0.061,0.305
1667908000647,2022-11-08T13:46:40.647,375.412,-0.274,-0.213,0.579
1667908000688,2022-11-08T13:46:40.688,375.453,-0.366,-0.549,0.488
1667908000729,2022-11-08T13:46:40.729,375.494,-0.854,-0.762,0.945
1667908000770,2022-11-08T13:46:40.770,375.535,-0.122,-0.579,0.762
1667908000809,2022-11-08T13:46:40.809,375.574,-1.250,0.213,0.640
1667908000850,2022-11-08T13:46:40.850,375.615,0.427,0.427,-0.305
1667908000891,2022-11-08T13:46:40.891,375.656,-0.701,0.610,-0.823
1667908000931,2022-11-08T13:46:40.931,375.696,-0.091,1.250,-1.037
1667908000972,2022-11-08T13:46:40.972,375.737,-1.037,1.494,-0.640
1667908001013,2022-11-08T13:46:41.013,375.778,-0.701,1.433,-0.366
1667908001054,2022-11-08T13:46:41.054,375.819,0.335,1.006,-0.396
1667908001093,2022-11-08T13:46:41.093,375.858,-0.213,0.427,0.091
1667908001134,2022-11-08T13:46:41.134,375.899,0.244,0.030,0.061
1667908001175,2022-11-08T13:46:41.175,375.940,-0.061,0.213,-0.030
1667908001216,2022-11-08T13:46:41.216,375.981,0.122,0.610,0.122
1667908001256,2022-11-08T13:46:41.256,376.021,-0.671,0.915,-0.122
1667908001297,2022-11-08T13:46:41.297,376.062,-0.701,1.433,-0.457
1667908001338,2022-11-08T13:46:41.338,376.103,-1.128,1.067,-0.244
1667908001378,2022-11-08T13:46:41.378,376.143,-1.677,0.518,-0.183
1667908001419,2022-11-08T13:46:41.419,376.184,-1.128,0.396,-0.488
1667908001460,2022-11-08T13:46:41.460,376.225,-0.945,0.732,-0.122
1667908001501,2022-11-08T13:46:41.501,376.266,-1.585,0.793,0.762
1667908001540,2022-11-08T13:46:41.540,376.305,-1.616,0.396,1.098
1667908001581,2022-11-08T13:46:41.581,376.346,-1.372,0.000,1.311
1667908001622,2022-11-08T13:46:41.622,376.387,-1.890,-0.305,1.524
1667908001663,2022-11-08T13:46:41.663,376.428,0.549,-0.610,0.122
1667908001703,2022-11-08T13:46:41.703,376.468,-2.012,-0.183,0.610
1667908001744,2022-11-08T13:46:41.744,376.509,1.280,0.000,0.122
1667908001785,2022-11-08T13:46:41.785,376.550,-1.768,-0.976,0.152
1667908001826,2022-11-08T13:46:41.826,376.591,-0.945,-0.305,0.274
1667908001865,2022-11-08T13:46:41.865,376.630,1.341,0.640,-0.671
1667908001906,2022-11-08T13:46:41.906,376.671,-1.768,0.701,0.457
1667908001947,2022-11-08T13:46:41.947,376.712,2.104,0.274,-0.244
1667908001987,2022-11-08T13:46:41.987,376.752,-0.488,0.274,-0.488
1667908002028,2022-11-08T13:46:42.028,376.793,-0.518,0.976,-0.274
1667908002069,2022-11-08T13:46:42.069,376.834,0.274,0.671,-0.701
1667908002110,2022-11-08T13:46:42.110,376.875,-1.128,0.427,-0.183
1667908002150,2022-11-08T13:46:42.150,376.915,0.427,0.701,-0.335
1667908002191,2022-11-08T13:46:42.191,376.956,-0.701,0.701,-0.274
1667908002232,2022-11-08T13:46:42.232,376.997,-0.305,0.610,-0.061
1667908002273,2022-11-08T13:46:42.273,377.038,-0.244,0.457,-0.030
1667908002312,2022-11-08T13:46:42.312,377.077,-0.701,0.488,0.061
1667908002353,2022-11-08T13:46:42.353,377.118,-0.701,0.457,0.000
1667908002394,2022-11-08T13:46:42.394,377.159,-0.915,0.427,0.152
1667908002434,2022-11-08T13:46:42.434,377.199,-0.945,0.305,0.305
1667908002475,2022-11-08T13:46:42.475,377.240,-0.457,0.183,0.274
1667908002516,2022-11-08T13:46:42.516,377.281,-0.366,0.396,0.152
1667908002557,2022-11-08T13:46:42.557,377.322,-0.793,0.610,0.183
1667908002596,2022-11-08T13:46:42.596,377.361,-0.884,0.518,0.213
1667908002637,2022-11-08T13:46:42.637,377.402,-0.732,0.244,0.274
1667908002678,2022-11-08T13:46:42.678,377.443,-0.762,0.213,0.244
1667908002719,2022-11-08T13:46:42.719,377.484,-1.067,0.366,0.244
1667908002759,2022-11-08T13:46:42.759,377.524,-1.159,0.274,0.274
1667908002800,2022-11-08T13:46:42.800,377.565,-1.128,0.396,0.335
1667908002841,2022-11-08T13:46:42.841,377.606,0.274,0.488,0.061
1667908002881,2022-11-08T13:46:42.881,377.646,-0.061,0.427,0.061
1667908002922,2022-11-08T13:46:42.922,377.687,-0.549,0.305,0.213
1667908002963,2022-11-08T13:46:42.963,377.728,-1.006,0.396,-0.030
1667908003004,2022-11-08T13:46:43.004,377.769,-1.037,0.549,0.000
1667908003043,2022-11-08T13:46:43.043,377.808,-0.518,0.305,0.122
1667908003084,2022-11-08T13:46:43.084,377.849,-0.701,0.305,0.244
1667908003125,2022-11-08T13:46:43.125,377.890,-0.579,0.366,0.366
1667908003166,2022-11-08T13:46:43.166,377.931,-0.335,0.000,0.366
1667908003206,2022-11-08T13:46:43.206,377.971,-0.030,-0.244,0.305
1667908003247,2022-11-08T13:46:43.247,378.012,-0.701,0.122,0.061
1667908003288,2022-11-08T13:46:43.288,378.053,-1.768,0.518,0.457
1667908003329,2022-11-08T13:46:43.329,378.094,-1.067,0.213,0.488
1667908003368,2022-11-08T13:46:43.368,378.133,-0.762,0.122,0.518
1667908003409,2022-11-08T13:46:43.409,378.174,-0.945,0.549,0.305
1667908003450,2022-11-08T13:46:43.450,378.215,-1.494,1.372,0.061
1667908003490,2022-11-08T13:46:43.490,378.255,-0.732,1.494,-0.061
1667908003531,2022-11-08T13:46:43.531,378.296,0.030,0.610,0.488
1667908003572,2022-11-08T13:46:43.572,378.337,-0.945,0.305,0.732
1667908003613,2022-11-08T13:46:43.613,378.378,-0.488,0.762,-0.122
1667908003653,2022-11-08T13:46:43.653,378.418,-1.067,1.128,-0.274
1667908003694,2022-11-08T13:46:43.694,378.459,-1.159,0.793,-0.427
1667908003735,2022-11-08T13:46:43.735,378.500,-1.677,0.488,-0.579
1667908003776,2022-11-08T13:46:43.776,378.541,-1.921,0.640,-0.183
1667908003815,2022-11-08T13:46:43.815,378.580,-1.799,0.701,0.457
1667908003856,2022-11-08T13:46:43.856,378.621,-0.793,0.244,0.854
1667908003897,2022-11-08T13:46:43.897,378.662,0.427,0.396,0.488
1667908003937,2022-11-08T13:46:43.937,378.702,1.829,1.433,-0.976
1667908003978,2022-11-08T13:46:43.978,378.743,-0.671,1.433,-0.335
1667908004019,2022-11-08T13:46:44.019,378.784,-0.610,0.823,-0.122
1667908004060,2022-11-08T13:46:44.060,378.825,-2.348,0.366,-0.061
1667908004099,2022-11-08T13:46:44.099,378.864,-1.768,-0.061,0.305
1667908004140,2022-11-08T13:46:44.140,378.905,-1.311,-1.037,0.793
1667908004181,2022-11-08T13:46:44.181,378.946,-0.091,-0.518,0.427
1667908004222,2022-11-08T13:46:44.222,378.987,0.305,0.091,0.213
1667908004262,2022-11-08T13:46:44.262,379.027,1.921,0.305,-0.061
1667908004303,2022-11-08T13:46:44.303,379.068,1.494,0.335,-0.305
1667908004344,2022-11-08T13:46:44.344,379.109,-2.256,-0.122,-0.152
1667908004383,2022-11-08T13:46:44.383,379.148,-2.896,0.030,-0.640
1667908004425,2022-11-08T13:46:44.425,379.190,-2.470,0.274,-0.152
1667908004466,2022-11-08T13:46:44.466,379.231,-2.165,0.000,0.976
1667908004507,2022-11-08T13:46:44.507,379.272,2.866,0.030,0.396
1667908004546,2022-11-08T13:46:44.546,379.311,3.415,0.030,-0.335
1667908004587,2022-11-08T13:46:44.587,379.352,2.012,1.159,-1.037
1667908004628,2022-11-08T13:46:44.628,379.393,-2.317,2.104,-0.579
1667908004669,2022-11-08T13:46:44.669,379.434,-3.476,1.433,0.030
1667908004709,2022-11-08T13:46:44.709,379.474,-2.500,0.091,0.274
1667908004750,2022-11-08T13:46:44.750,379.515,-1.768,0.091,0.335
1667908004791,2022-11-08T13:46:44.791,379.556,-0.518,0.579,0.366
1667908004832,2022-11-08T13:46:44.832,379.597,1.524,-0.061,0.183
1667908004871,2022-11-08T13:46:44.871,379.636,2.012,-0.091,0.000
1667908004912,2022-11-08T13:46:44.912,379.677,0.610,0.793,0.122
1667908004953,2022-11-08T13:46:44.953,379.718,-1.524,1.098,0.549
1667908004993,2022-11-08T13:46:44.993,379.758,-1.006,0.762,0.274
1667908005034,2022-11-08T13:46:45.034,379.799,-1.159,-0.122,0.122
1667908005075,2022-11-08T13:46:45.075,379.840,-1.280,0.030,-0.305
1667908005116,2022-11-08T13:46:45.116,379.881,-0.183,1.128,-0.518
1667908005155,2022-11-08T13:46:45.155,379.920,0.000,0.854,0.152
1667908005196,2022-11-08T13:46:45.196,379.961,1.159,0.213,-0.030
1667908005237,2022-11-08T13:46:45.237,380.002,0.183,0.671,-0.396
1667908005279,2022-11-08T13:46:45.279,380.044,-1.585,1.159,-0.244
1667908005318,2022-11-08T13:46:45.318,380.083,-1.250,0.762,0.030
1667908005359,2022-11-08T13:46:45.359,380.124,0.244,0.122,-0.122
1667908005400,2022-11-08T13:46:45.400,380.165,0.030,0.122,-0.122
1667908005440,2022-11-08T13:46:45.440,380.205,0.305,0.610,-0.183
1667908005481,2022-11-08T13:46:45.481,380.246,-1.067,0.183,0.518
1667908005522,2022-11-08T13:46:45.522,380.287,0.213,0.305,0.335
1667908005563,2022-11-08T13:46:45.563,380.328,0.061,0.549,0.030
1667908005602,2022-11-08T13:46:45.602,380.367,-0.335,0.518,0.000
1667908005643,2022-11-08T13:46:45.643,380.408,-1.037,0.915,-0.396
1667908005684,2022-11-08T13:46:45.684,380.449,-1.677,1.037,-0.518
1667908005725,2022-11-08T13:46:45.725,380.490,-1.067,0.701,-0.244
1667908005765,2022-11-08T13:46:45.765,380.530,-0.518,0.457,-0.122
1667908005806,2022-11-08T13:46:45.806,380.571,-1.067,0.427,0.305
1667908005847,2022-11-08T13:46:45.847,380.612,0.000,0.427,0.091
1667908005886,2022-11-08T13:46:45.886,380.651,-0.732,0.183,0.427
1667908005927,2022-11-08T13:46:45.927,380.692,0.976,0.061,0.244
1667908005968,2022-11-08T13:46:45.968,380.733,0.244,0.396,-0.244
1667908006009,2022-11-08T13:46:46.009,380.774,-0.518,0.884,-0.274
1667908006049,2022-11-08T13:46:46.049,380.814,-0.579,1.098,-0.457
1667908006090,2022-11-08T13:46:46.090,380.855,-1.768,0.793,-0.579
1667908006131,2022-11-08T13:46:46.131,380.896,-1.799,0.915,-0.366
1667908006172,2022-11-08T13:46:46.172,380.937,-0.518,0.244,-0.396
1667908006212,2022-11-08T13:46:46.212,380.977,-1.555,-0.823,0.610
1667908006253,2022-11-08T13:46:46.253,381.018,1.890,-0.030,0.152
1667908006294,2022-11-08T13:46:46.294,381.059,0.823,0.732,0.335
1667908006335,2022-11-08T13:46:46.335,381.100,2.134,1.006,0.183
1667908006374,2022-11-08T13:46:46.374,381.139,1.494,0.488,-0.335
1667908006415,2022-11-08T13:46:46.415,381.180,-1.860,0.854,-0.457
1667908006456,2022-11-08T13:46:46.456,381.221,-1.738,0.854,-0.732
1667908006496,2022-11-08T13:46:46.496,381.261,-1.768,0.213,-0.305
1667908006537,2022-11-08T13:46:46.537,381.302,-0.854,0.244,0.122
1667908006578,2022-11-08T13:46:46.578,381.343,-0.701,0.579,0.030
1667908006619,2022-11-08T13:46:46.619,381.384,-1.128,0.854,0.183
1667908006658,2022-11-08T13:46:46.658,381.423,-1.067,0.640,0.396
1667908006699,2022-11-08T13:46:46.699,381.464,-0.427,0.457,0.640
1667908006740,2022-11-08T13:46:46.740,381.505,0.335,0.274,0.305
1667908006781,2022-11-08T13:46:46.781,381.546,-0.762,0.518,0.366
1667908006821,2022-11-08T13:46:46.821,381.586,-0.335,1.311,-0.030
1667908006862,2022-11-08T13:46:46.862,381.627,0.152,1.341,-0.579
1667908006903,2022-11-08T13:46:46.903,381.668,-1.250,1.006,-0.457
1667908006943,2022-11-08T13:46:46.943,381.708,-2.835,0.945,-0.183
1667908006984,2022-11-08T13:46:46.984,381.749,-1.372,0.213,0.000
1667908007025,2022-11-08T13:46:47.025,381.790,0.640,-0.305,0.274
1667908007066,2022-11-08T13:46:47.066,381.831,-0.152,-0.213,0.549
1667908007105,2022-11-08T13:46:47.105,381.870,-0.732,0.488,0.122
1667908007146,2022-11-08T13:46:47.146,381.911,-1.890,0.427,0.122
1667908007187,2022-11-08T13:46:47.187,381.952,0.030,0.335,0.488
1667908007228,2022-11-08T13:46:47.228,381.993,0.091,0.152,0.305
1667908007268,2022-11-08T13:46:47.268,382.033,0.549,0.305,-0.305
1667908007309,2022-11-08T13:46:47.309,382.074,0.488,0.854,-1.098
1667908007350,2022-11-08T13:46:47.350,382.115,-0.793,1.982,-0.976
1667908007389,2022-11-08T13:46:47.389,382.154,-1.921,1.616,-0.274
1667908007430,2022-11-08T13:46:47.430,382.195,-1.524,1.189,-0.427
1667908007471,2022-11-08T13:46:47.471,382.236,-2.561,1.646,-0.518
1667908007512,2022-11-08T13:46:47.512,382.277,-2.470,1.494,0.274
1667908007552,2022-11-08T13:46:47.552,382.317,-0.701,0.183,0.549
1667908007593,2022-11-08T13:46:47.593,382.358,1.738,-0.610,0.793
1667908007634,2022-11-08T13:46:47.634,382.399,1.829,-0.335,0.579
1667908007675,2022-11-08T13:46:47.675,382.440,-0.091,0.061,0.488
1667908007715,2022-11-08T13:46:47.715,382.480,-1.189,0.152,0.091
1667908007756,2022-11-08T13:46:47.756,382.521,-0.915,-0.030,-0.427
1667908007797,2022-11-08T13:46:47.797,382.562,-0.488,-0.213,-0.396
1667908007838,2022-11-08T13:46:47.838,382.603,0.183,-0.122,-0.488
1667908007877,2022-11-08T13:46:47.877,382.642,-0.610,0.945,-0.579
1667908007918,2022-11-08T13:46:47.918,382.683,-0.976,1.616,0.061
1667908007959,2022-11-08T13:46:47.959,382.724,0.305,0.915,0.701
1667908007999,2022-11-08T13:46:47.999,382.764,1.128,0.579,0.183
1667908008040,2022-11-08T13:46:48.040,382.805,0.244,1.280,-0.762
1667908008081,2022-11-08T13:46:48.081,382.846,-1.220,1.616,-0.549
1667908008122,2022-11-08T13:46:48.122,382.887,-1.982,0.884,0.000
1667908008161,2022-11-08T13:46:48.161,382.926,-1.829,1.067,-0.183
1667908008202,2022-11-08T13:46:48.202,382.967,-3.963,1.555,0.457
1667908008243,2022-11-08T13:46:48.243,383.008,-3.293,0.610,0.854
1667908008284,2022-11-08T13:46:48.284,383.049,-0.762,-0.884,0.854
1667908008324,2022-11-08T13:46:48.324,383.089,2.348,-1.494,0.579
1667908008365,2022-11-08T13:46:48.365,383.130,2.683,-1.067,-0.061
1667908008406,2022-11-08T13:46:48.406,383.171,1.128,0.030,-0.213
1667908008445,2022-11-08T13:46:48.445,383.210,0.488,0.366,-0.457
1667908008487,2022-11-08T13:46:48.487,383.252,-0.549,0.488,-0.335
1667908008528,2022-11-08T13:46:48.528,383.293,-1.280,0.579,-0.244
1667908008569,2022-11-08T13:46:48.569,383.334,-1.646,0.762,-0.305
1667908008608,2022-11-08T13:46:48.608,383.373,-0.823,0.762,-0.305
1667908008649,2022-11-08T13:46:48.649,383.414,-0.183,0.640,-0.183
1667908008690,2022-11-08T13:46:48.690,383.455,-0.244,0.945,-0.152
1667908008731,2022-11-08T13:46:48.731,383.496,0.244,1.799,-0.549
1667908008771,2022-11-08T13:46:48.771,383.536,-2.409,1.250,0.213
1667908008812,2022-11-08T13:46:48.812,383.577,-1.707,0.732,0.152
1667908008853,2022-11-08T13:46:48.853,383.618,-2.744,0.579,0.061
1667908008892,2022-11-08T13:46:48.892,383.657,-1.890,0.640,0.000
1667908008933,2022-11-08T13:46:48.933,383.698,-1.037,0.396,0.122
1667908008974,2022-11-08T13:46:48.974,383.739,0.854,0.396,0.213
1667908009015,2022-11-08T13:46:49.015,383.780,0.274,-0.152,0.732
1667908009055,2022-11-08T13:46:49.055,383.820,1.524,-0.701,0.518
1667908009096,2022-11-08T13:46:49.096,383.861,0.213,-1.220,0.396
1667908009137,2022-11-08T13:46:49.137,383.902,-0.213,-0.427,-0.213
1667908009178,2022-11-08T13:46:49.178,383.943,-0.854,0.701,-0.671
1667908009217,2022-11-08T13:46:49.217,383.982,-0.762,0.610,-0.152
1667908009258,2022-11-08T13:46:49.258,384.023,2.409,0.549,-0.396
1667908009300,2022-11-08T13:46:49.300,384.065,1.402,0.244,0.030
1667908009341,2022-11-08T13:46:49.341,384.106,1.524,0.549,-0.823
1667908009380,2022-11-08T13:46:49.380,384.145,-2.104,1.433,-0.732
1667908009421,2022-11-08T13:46:49.421,384.186,-2.927,1.189,0.366
1667908009462,2022-11-08T13:46:49.462,384.227,-0.274,0.183,0.427
1667908009502,2022-11-08T13:46:49.502,384.267,-0.366,0.518,0.244
1667908009543,2022-11-08T13:46:49.543,384.308,-0.915,1.555,-0.488
1667908009584,2022-11-08T13:46:49.584,384.349,-2.470,1.433,-0.305
1667908009625,2022-11-08T13:46:49.625,384.390,-0.671,0.823,-0.244
1667908009664,2022-11-08T13:46:49.664,384.429,-0.610,0.762,-0.305
1667908009705,2022-11-08T13:46:49.705,384.470,-1.098,1.250,-0.183
1667908009746,2022-11-08T13:46:49.746,384.511,-0.945,0.732,-0.030
1667908009787,2022-11-08T13:46:49.787,384.552,-1.433,-0.457,0.427
1667908009827,2022-11-08T13:46:49.827,384.592,0.457,0.061,0.213
1667908009868,2022-11-08T13:46:49.868,384.633,-0.823,0.396,0.823
1667908009909,2022-11-08T13:46:49.909,384.674,2.043,0.274,0.274
1667908009948,2022-11-08T13:46:49.948,384.713,0.915,-0.122,-0.152
1667908009989,2022-11-08T13:46:49.989,384.754,0.152,0.518,-0.671
1667908010030,2022-11-08T13:46:50.030,384.795,-1.707,1.098,-0.976
1667908010071,2022-11-08T13:46:50.071,384.836,-0.701,0.884,-0.823
1667908010111,2022-11-08T13:46:50.111,384.876,0.945,0.945,-0.732
1667908010152,2022-11-08T13:46:50.152,384.917,-0.061,0.549,-0.122
1667908010193,2022-11-08T13:46:50.193,384.958,0.793,0.488,-0.183
1667908010234,2022-11-08T13:46:50.234,384.999,0.091,0.579,-0.152
1667908010274,2022-11-08T13:46:50.274,385.039,0.457,0.549,0.061
1667908010315,2022-11-08T13:46:50.315,385.080,-0.335,0.976,0.030
1667908010356,2022-11-08T13:46:50.356,385.121,-0.396,1.433,-0.244
1667908010395,2022-11-08T13:46:50.395,385.160,-0.152,1.067,-0.427
1667908010436,2022-11-08T13:46:50.436,385.201,-0.976,0.701,-0.305
1667908010477,2022-11-08T13:46:50.477,385.242,-1.311,1.159,-0.549
1667908010518,2022-11-08T13:46:50.518,385.283,-2.226,1.463,-0.335
1667908010558,2022-11-08T13:46:50.558,385.323,-1.524,1.128,0.122
1667908010599,2022-11-08T13:46:50.599,385.364,-1.341,0.610,0.305
1667908010640,2022-11-08T13:46:50.640,385.405,-0.884,0.457,0.244
1667908010681,2022-11-08T13:46:50.681,385.446,-0.762,0.366,0.274
1667908010720,2022-11-08T13:46:50.720,385.485,-1.067,0.091,0.579
1667908010761,2022-11-08T13:46:50.761,385.526,-0.396,0.091,0.518
1667908010802,2022-11-08T13:46:50.802,385.567,0.061,0.640,0.000
1667908010843,2022-11-08T13:46:50.843,385.608,-2.226,0.518,0.244
1667908010883,2022-11-08T13:46:50.883,385.648,-1.494,0.122,0.152
1667908010924,2022-11-08T13:46:50.924,385.689,-1.220,-0.396,0.183
1667908010965,2022-11-08T13:46:50.965,385.730,0.732,0.030,0.183
1667908011005,2022-11-08T13:46:51.005,385.770,0.701,0.305,0.244
1667908011046,2022-11-08T13:46:51.046,385.811,-0.457,0.000,0.305
1667908011087,2022-11-08T13:46:51.087,385.852,-0.152,0.457,-0.091
1667908011128,2022-11-08T13:46:51.128,385.893,-1.585,0.457,-0.061
1667908011167,2022-11-08T13:46:51.167,385.932,-0.244,0.579,0.091
1667908011208,2022-11-08T13:46:51.208,385.973,-0.549,0.335,0.213
1667908011249,2022-11-08T13:46:51.249,386.014,-0.762,0.091,0.244
1667908011290,2022-11-08T13:46:51.290,386.055,1.250,0.305,-0.274
1667908011330,2022-11-08T13:46:51.330,386.095,-0.366,0.366,0.122
1667908011371,2022-11-08T13:46:51.371,386.136,0.335,0.457,-0.091
1667908011412,2022-11-08T13:46:51.412,386.177,-0.183,0.366,-0.091
1667908011451,2022-11-08T13:46:51.451,386.216,-0.762,0.457,-0.091
1667908011492,2022-11-08T13:46:51.492,386.257,-2.012,0.640,-0.183
1667908011533,2022-11-08T13:46:51.533,386.298,-2.530,0.701,-0.091
1667908011574,2022-11-08T13:46:51.574,386.339,-0.030,0.732,-0.183
1667908011614,2022-11-08T13:46:51.614,386.379,-0.610,0.213,0.244
