epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1667858036641,2022-11-07T23:53:56.641,173.101,-0.366,-0.030,-0.976
1667858036682,2022-11-07T23:53:56.682,173.142,-0.671,-0.030,0.945
1667858036723,2022-11-07T23:53:56.723,173.183,0.061,0.366,0.884
1667858036764,2022-11-07T23:53:56.764,173.224,-0.152,0.610,0.701
1667858036804,2022-11-07T23:53:56.804,173.264,-0.305,0.732,0.335
1667858036845,2022-11-07T23:53:56.845,173.305,-0.305,0.854,-0.640
1667858036886,2022-11-07T23:53:56.886,173.346,0.091,0.793,-1.890
1667858036927,2022-11-07T23:53:56.927,173.387,0.671,0.579,-1.311
1667858036966,2022-11-07T23:53:56.966,173.426,-0.701,0.610,0.793
1667858037007,2022-11-07T23:53:57.007,173.467,-1.402,-0.274,0.579
1667858037048,2022-11-07T23:53:57.048,173.508,-0.671,-0.579,-1.646
1667858037089,2022-11-07T23:53:57.089,173.549,-0.335,1.067,-2.774
1667858037129,2022-11-07T23:53:57.129,173.589,-0.579,1.372,-1.402
1667858037170,2022-11-07T23:53:57.170,173.630,-1.006,0.732,0.457
1667858037211,2022-11-07T23:53:57.211,173.671,-1.037,1.037,0.488
1667858037250,2022-11-07T23:53:57.250,173.710,-0.854,2.043,-0.335
1667858037291,2022-11-07T23:53:57.291,173.751,-0.732,1.799,-1.067
1667858037332,2022-11-07T23:53:57.332,173.792,-1.159,1.646,-0.152
1667858037373,2022-11-07T23:53:57.373,173.833,-0.945,0.427,0.122
1667858037413,2022-11-07T23:53:57.413,173.873,-1.220,-1.159,-0.457
1667858037454,2022-11-07T23:53:57.454,173.914,-0.976,0.030,-1.372
1667858037495,2022-11-07T23:53:57.495,173.955,-0.152,2.195,-1.646
1667858037536,2022-11-07T23:53:57.536,173.996,-0.030,1.982,-0.884
1667858037576,2022-11-07T23:53:57.576,174.036,-0.488,0.610,-0.244
1667858037617,2022-11-07T23:53:57.617,174.077,0.030,-0.396,-0.610
1667858037658,2022-11-07T23:53:57.658,174.118,-1.646,-2.774,1.098
1667858037697,2022-11-07T23:53:57.697,174.157,-2.134,-2.226,1.707
1667858037738,2022-11-07T23:53:57.738,174.198,-0.976,0.183,0.122
1667858037779,2022-11-07T23:53:57.779,174.239,-1.037,2.348,0.335
1667858037820,2022-11-07T23:53:57.820,174.280,-0.579,2.561,0.457
1667858037860,2022-11-07T23:53:57.860,174.320,-0.793,1.829,0.335
1667858037901,2022-11-07T23:53:57.901,174.361,-0.610,1.098,-0.183
1667858037942,2022-11-07T23:53:57.942,174.402,-0.610,0.823,-0.183
1667858037983,2022-11-07T23:53:57.983,174.443,-0.427,0.610,-0.152
1667858038022,2022-11-07T23:53:58.022,174.482,0.000,0.884,-0.122
1667858038063,2022-11-07T23:53:58.063,174.523,0.061,0.793,-0.274
1667858038104,2022-11-07T23:53:58.104,174.564,0.396,0.671,-0.366
1667858038145,2022-11-07T23:53:58.145,174.605,0.244,0.579,0.183
1667858038185,2022-11-07T23:53:58.185,174.645,0.274,-0.335,0.457
1667858038226,2022-11-07T23:53:58.226,174.686,-0.152,-1.341,0.518
1667858038267,2022-11-07T23:53:58.267,174.727,0.945,1.646,-0.122
1667858038307,2022-11-07T23:53:58.307,174.767,1.311,2.683,0.000
1667858038348,2022-11-07T23:53:58.348,174.808,0.061,-0.122,0.457
1667858038389,2022-11-07T23:53:58.389,174.849,0.213,-0.427,-0.854
1667858038430,2022-11-07T23:53:58.430,174.890,-0.030,1.768,-0.518
1667858038469,2022-11-07T23:53:58.469,174.929,-0.579,0.152,0.061
1667858038510,2022-11-07T23:53:58.510,174.970,-0.610,-1.006,-0.152
1667858038551,2022-11-07T23:53:58.551,175.011,-0.549,0.427,-0.793
1667858038592,2022-11-07T23:53:58.592,175.052,-0.549,0.457,-1.372
1667858038632,2022-11-07T23:53:58.632,175.092,-0.457,0.274,-1.372
1667858038673,2022-11-07T23:53:58.673,175.133,-0.610,0.427,-1.006
1667858038714,2022-11-07T23:53:58.714,175.174,-0.488,0.854,0.000
1667858038755,2022-11-07T23:53:58.755,175.215,-0.549,0.701,1.159
1667858038794,2022-11-07T23:53:58.794,175.254,-0.488,0.610,1.372
1667858038835,2022-11-07T23:53:58.835,175.295,-0.305,0.610,0.274
1667858038876,2022-11-07T23:53:58.876,175.336,-0.457,-0.579,-1.098
1667858038916,2022-11-07T23:53:58.916,175.376,-0.244,-0.793,-2.470
1667858038957,2022-11-07T23:53:58.957,175.417,-0.122,0.061,-2.470
1667858038998,2022-11-07T23:53:58.998,175.458,-0.396,0.579,-0.823
1667858039039,2022-11-07T23:53:59.039,175.499,-0.213,0.579,0.335
1667858039079,2022-11-07T23:53:59.079,175.539,-0.122,0.183,0.488
1667858039120,2022-11-07T23:53:59.120,175.580,0.183,0.640,0.030
1667858039161,2022-11-07T23:53:59.161,175.621,-0.305,0.091,0.000
1667858039202,2022-11-07T23:53:59.202,175.662,-0.152,0.732,-0.274
1667858039241,2022-11-07T23:53:59.241,175.701,0.030,1.067,-0.335
1667858039282,2022-11-07T23:53:59.282,175.742,-0.457,1.311,0.457
1667858039323,2022-11-07T23:53:59.323,175.783,-0.793,1.128,0.762
1667858039363,2022-11-07T23:53:59.363,175.823,-0.701,0.091,-0.091
1667858039404,2022-11-07T23:53:59.404,175.864,-0.427,-0.488,-0.793
1667858039445,2022-11-07T23:53:59.445,175.905,-0.976,-0.122,-0.549
1667858039486,2022-11-07T23:53:59.486,175.946,-0.610,0.701,-0.549
1667858039525,2022-11-07T23:53:59.525,175.985,-0.884,0.884,-0.152
1667858039566,2022-11-07T23:53:59.566,176.026,-0.732,0.183,0.061
1667858039607,2022-11-07T23:53:59.607,176.067,-1.037,0.000,1.006
1667858039648,2022-11-07T23:53:59.648,176.108,-0.701,-0.152,0.762
1667858039688,2022-11-07T23:53:59.688,176.148,-0.976,0.701,0.030
1667858039729,2022-11-07T23:53:59.729,176.189,-0.152,0.457,-0.945
1667858039770,2022-11-07T23:53:59.770,176.230,-0.427,-0.183,-0.823
1667858039811,2022-11-07T23:53:59.811,176.271,-0.823,-0.610,0.488
1667858039851,2022-11-07T23:53:59.851,176.311,-0.549,0.061,0.884
1667858039892,2022-11-07T23:53:59.892,176.352,-0.396,0.732,0.823
1667858039933,2022-11-07T23:53:59.933,176.393,0.122,0.976,-0.122
1667858039972,2022-11-07T23:53:59.972,176.432,-0.732,0.183,-0.244
1667858040013,2022-11-07T23:54:00.013,176.473,-0.671,-0.305,-0.457
1667858040054,2022-11-07T23:54:00.054,176.514,-0.427,0.213,-0.427
1667858040095,2022-11-07T23:54:00.095,176.555,-0.335,0.305,0.213
1667858040135,2022-11-07T23:54:00.135,176.595,-0.518,0.945,0.884
1667858040176,2022-11-07T23:54:00.176,176.636,-0.274,0.915,0.122
1667858040217,2022-11-07T23:54:00.217,176.677,-0.823,0.213,-0.152
1667858040258,2022-11-07T23:54:00.258,176.718,-0.732,0.579,0.000
1667858040297,2022-11-07T23:54:00.297,176.757,-0.793,0.488,0.305
1667858040338,2022-11-07T23:54:00.338,176.798,-0.579,0.854,0.213
1667858040379,2022-11-07T23:54:00.379,176.839,-0.762,0.762,0.244
1667858040420,2022-11-07T23:54:00.420,176.880,-0.701,0.701,-0.640
1667858040460,2022-11-07T23:54:00.460,176.920,-0.335,1.067,-0.884
1667858040501,2022-11-07T23:54:00.501,176.961,-1.280,-0.579,0.457
1667858040542,2022-11-07T23:54:00.542,177.002,-1.006,-0.579,0.732
1667858040581,2022-11-07T23:54:00.581,177.041,-0.061,0.427,0.091
1667858040622,2022-11-07T23:54:00.622,177.082,-0.152,0.793,-0.549
1667858040664,2022-11-07T23:54:00.664,177.124,-0.366,0.305,-0.976
1667858040705,2022-11-07T23:54:00.705,177.165,-0.366,0.579,-0.305
1667858040744,2022-11-07T23:54:00.744,177.204,0.030,1.006,0.213
1667858040785,2022-11-07T23:54:00.785,177.245,-0.335,1.006,0.762
1667858040826,2022-11-07T23:54:00.826,177.286,-0.457,0.732,0.671
1667858040867,2022-11-07T23:54:00.867,177.327,-0.701,0.518,0.030
1667858040907,2022-11-07T23:54:00.907,177.367,-0.274,0.610,-0.762
1667858040948,2022-11-07T23:54:00.948,177.408,-0.610,0.305,-0.732
1667858040989,2022-11-07T23:54:00.989,177.449,-0.701,-0.030,-0.396
1667858041030,2022-11-07T23:54:01.030,177.490,-0.793,0.701,-0.091
1667858041069,2022-11-07T23:54:01.069,177.529,-0.305,0.793,-0.366
1667858041110,2022-11-07T23:54:01.110,177.570,-0.274,0.396,-0.244
1667858041151,2022-11-07T23:54:01.151,177.611,-0.701,0.305,0.518
1667858041191,2022-11-07T23:54:01.191,177.651,-0.305,0.549,0.030
1667858041232,2022-11-07T23:54:01.232,177.692,-0.183,0.823,-0.335
1667858041273,2022-11-07T23:54:01.273,177.733,-0.396,0.061,-0.030
1667858041314,2022-11-07T23:54:01.314,177.774,-0.793,0.122,0.152
1667858041353,2022-11-07T23:54:01.353,177.813,-0.335,0.701,-0.305
1667858041394,2022-11-07T23:54:01.394,177.854,-0.549,0.152,-0.427
1667858041435,2022-11-07T23:54:01.435,177.895,-0.366,0.762,-0.183
1667858041476,2022-11-07T23:54:01.476,177.936,-0.244,1.311,0.335
1667858041516,2022-11-07T23:54:01.516,177.976,-0.671,0.488,0.793
1667858041557,2022-11-07T23:54:01.557,178.017,-0.488,0.274,0.152
1667858041598,2022-11-07T23:54:01.598,178.058,-0.396,0.579,-0.549
1667858041638,2022-11-07T23:54:01.638,178.098,-0.884,0.366,-0.396
1667858041679,2022-11-07T23:54:01.679,178.139,-0.427,0.518,-0.305
1667858041720,2022-11-07T23:54:01.720,178.180,-0.244,0.701,0.000
1667858041761,2022-11-07T23:54:01.761,178.221,-0.732,0.427,0.305
1667858041800,2022-11-07T23:54:01.800,178.260,-0.579,0.152,0.366
1667858041841,2022-11-07T23:54:01.841,178.301,-0.183,0.335,-0.122
1667858041882,2022-11-07T23:54:01.882,178.342,-0.396,0.488,-0.305
1667858041923,2022-11-07T23:54:01.923,178.383,-0.701,0.030,-0.152
1667858041963,2022-11-07T23:54:01.963,178.423,-0.518,0.244,-0.152
1667858042004,2022-11-07T23:54:02.004,178.464,-0.244,0.640,0.000
1667858042045,2022-11-07T23:54:02.045,178.505,-0.854,0.122,0.610
1667858042086,2022-11-07T23:54:02.086,178.546,-0.579,0.335,0.000
1667858042125,2022-11-07T23:54:02.125,178.585,-0.061,0.274,-0.915
1667858042166,2022-11-07T23:54:02.166,178.626,-0.915,0.091,0.213
1667858042207,2022-11-07T23:54:02.207,178.667,-0.457,0.518,0.701
1667858042247,2022-11-07T23:54:02.247,178.707,-0.213,1.372,0.335
1667858042288,2022-11-07T23:54:02.288,178.748,-0.549,0.762,0.396
1667858042329,2022-11-07T23:54:02.329,178.789,-0.640,0.152,0.335
1667858042370,2022-11-07T23:54:02.370,178.830,-0.091,1.189,-0.335
1667858042410,2022-11-07T23:54:02.410,178.870,-0.488,0.549,-0.122
1667858042451,2022-11-07T23:54:02.451,178.911,-0.427,0.213,-0.427
1667858042492,2022-11-07T23:54:02.492,178.952,0.030,1.280,-0.366
1667858042533,2022-11-07T23:54:02.533,178.993,-0.335,0.945,0.396
1667858042572,2022-11-07T23:54:02.572,179.032,-0.122,0.366,0.366
1667858042613,2022-11-07T23:54:02.613,179.073,-0.244,0.945,0.305
1667858042654,2022-11-07T23:54:02.654,179.114,-0.457,0.823,0.549
1667858042695,2022-11-07T23:54:02.695,179.155,-0.244,0.152,-0.061
1667858042735,2022-11-07T23:54:02.735,179.195,-0.610,0.488,-0.335
1667858042776,2022-11-07T23:54:02.776,179.236,-0.457,0.610,-0.732
1667858042817,2022-11-07T23:54:02.817,179.277,-0.762,0.122,-0.518
1667858042856,2022-11-07T23:54:02.856,179.316,-0.427,0.061,-0.366
1667858042897,2022-11-07T23:54:02.897,179.357,-0.549,0.335,-0.244
1667858042938,2022-11-07T23:54:02.938,179.398,-0.640,0.610,-0.030
1667858042979,2022-11-07T23:54:02.979,179.439,-0.335,0.122,-0.305
1667858043019,2022-11-07T23:54:03.019,179.479,-0.427,0.244,-0.549
1667858043060,2022-11-07T23:54:03.060,179.520,-0.457,0.000,-0.457
1667858043101,2022-11-07T23:54:03.101,179.561,-0.518,-0.061,0.213
1667858043142,2022-11-07T23:54:03.142,179.602,-0.427,0.610,0.274
1667858043182,2022-11-07T23:54:03.182,179.642,-0.427,0.305,-0.518
1667858043223,2022-11-07T23:54:03.223,179.683,-0.793,-0.396,-0.610
1667858043264,2022-11-07T23:54:03.264,179.724,-0.579,-0.183,-0.305
1667858043305,2022-11-07T23:54:03.305,179.765,-0.335,0.457,0.030
1667858043344,2022-11-07T23:54:03.344,179.804,-0.640,0.823,0.122
1667858043385,2022-11-07T23:54:03.385,179.845,-0.671,0.183,-0.213
1667858043426,2022-11-07T23:54:03.426,179.886,-0.518,0.579,-0.183
1667858043466,2022-11-07T23:54:03.466,179.926,-0.640,0.610,0.244
1667858043507,2022-11-07T23:54:03.507,179.967,-0.579,0.854,0.549
1667858043548,2022-11-07T23:54:03.548,180.008,-0.640,0.823,0.671
1667858043589,2022-11-07T23:54:03.589,180.049,-0.549,0.488,0.122
1667858043628,2022-11-07T23:54:03.628,180.088,-0.549,0.030,-0.244
1667858043669,2022-11-07T23:54:03.669,180.129,-0.915,0.061,-0.213
1667858043710,2022-11-07T23:54:03.710,180.170,-0.640,0.640,-0.061
1667858043751,2022-11-07T23:54:03.751,180.211,-0.274,0.579,0.000
1667858043791,2022-11-07T23:54:03.791,180.251,-0.610,-0.640,0.396
1667858043832,2022-11-07T23:54:03.832,180.292,-0.640,-0.701,0.518
1667858043873,2022-11-07T23:54:03.873,180.333,-0.549,-0.091,0.762
1667858043914,2022-11-07T23:54:03.914,180.374,-0.183,0.030,1.463
1667858043954,2022-11-07T23:54:03.954,180.414,-3.018,-3.780,3.933
1667858043995,2022-11-07T23:54:03.995,180.455,0.061,-2.988,-1.463
1667858044036,2022-11-07T23:54:04.036,180.496,-0.823,-1.341,-7.317
1667858044075,2022-11-07T23:54:04.075,180.535,-2.470,0.854,-7.866
1667858044116,2022-11-07T23:54:04.116,180.576,-0.213,1.189,-6.128
1667858044157,2022-11-07T23:54:04.157,180.617,0.366,3.018,-2.256
1667858044198,2022-11-07T23:54:04.198,180.658,4.604,14.024,3.598
1667858044238,2022-11-07T23:54:04.238,180.698,-0.335,8.293,14.177
1667858044279,2022-11-07T23:54:04.279,180.739,-1.341,-2.378,18.902
1667858044320,2022-11-07T23:54:04.320,180.780,7.165,14.207,16.372
1667858044361,2022-11-07T23:54:04.361,180.821,3.659,8.567,12.348
1667858044400,2022-11-07T23:54:04.400,180.860,8.811,6.738,11.982
1667858044441,2022-11-07T23:54:04.441,180.901,2.622,0.793,13.201
1667858044482,2022-11-07T23:54:04.482,180.942,5.335,-9.665,15.000
1667858044523,2022-11-07T23:54:04.523,180.983,4.055,5.915,16.098
1667858044563,2022-11-07T23:54:04.563,181.023,-1.738,-15.335,16.585
1667858044604,2022-11-07T23:54:04.604,181.064,7.683,-17.043,14.421
1667858044645,2022-11-07T23:54:04.645,181.105,-4.726,-30.854,16.220
1667858044684,2022-11-07T23:54:04.684,181.144,-5.152,-46.037,13.598
1667858044726,2022-11-07T23:54:04.726,181.186,1.280,-39.085,7.744
1667858044767,2022-11-07T23:54:04.767,181.227,-14.177,-6.402,16.159
1667858044808,2022-11-07T23:54:04.808,181.268,1.707,46.829,5.823
1667858044847,2022-11-07T23:54:04.847,181.307,18.598,22.073,-0.030
1667858044888,2022-11-07T23:54:04.888,181.348,17.835,7.744,1.341
1667858044929,2022-11-07T23:54:04.929,181.389,13.963,9.970,0.762
1667858044970,2022-11-07T23:54:04.970,181.430,9.390,6.433,-1.159
1667858045010,2022-11-07T23:54:05.010,181.470,6.890,1.067,-0.274
1667858045051,2022-11-07T23:54:05.051,181.511,7.287,-0.305,0.122
1667858045092,2022-11-07T23:54:05.092,181.552,3.689,0.122,-0.305
1667858045131,2022-11-07T23:54:05.131,181.591,-3.445,0.488,0.030
1667858045172,2022-11-07T23:54:05.172,181.632,-5.518,-1.067,0.640
1667858045213,2022-11-07T23:54:05.213,181.673,-5.335,-2.104,0.427
1667858045254,2022-11-07T23:54:05.254,181.714,-5.549,-2.530,-0.030
1667858045294,2022-11-07T23:54:05.294,181.754,-5.305,-1.311,-0.122
1667858045335,2022-11-07T23:54:05.335,181.795,-2.561,-0.030,0.274
1667858045376,2022-11-07T23:54:05.376,181.836,-0.518,1.250,0.396
1667858045417,2022-11-07T23:54:05.417,181.877,-0.061,2.439,0.030
1667858045456,2022-11-07T23:54:05.456,181.916,1.250,2.317,0.244
1667858045497,2022-11-07T23:54:05.497,181.957,3.994,-1.341,0.396
1667858045539,2022-11-07T23:54:05.539,181.999,0.579,-1.860,-0.061
1667858045580,2022-11-07T23:54:05.580,182.040,-1.707,-0.518,-0.305
1667858045619,2022-11-07T23:54:05.619,182.079,0.976,1.159,-0.518
1667858045660,2022-11-07T23:54:05.660,182.120,2.317,0.488,-0.915
1667858045701,2022-11-07T23:54:05.701,182.161,2.683,1.220,-1.311
1667858045741,2022-11-07T23:54:05.741,182.201,2.866,2.622,-1.463
1667858045782,2022-11-07T23:54:05.782,182.242,0.427,1.433,-1.159
1667858045823,2022-11-07T23:54:05.823,182.283,1.220,0.213,-0.823
1667858045864,2022-11-07T23:54:05.864,182.324,1.585,0.427,-0.610
1667858045903,2022-11-07T23:54:05.903,182.363,1.463,0.671,-0.427
1667858045944,2022-11-07T23:54:05.944,182.404,1.524,1.250,-0.427
1667858045985,2022-11-07T23:54:05.985,182.445,1.098,1.311,-0.610
1667858046026,2022-11-07T23:54:06.026,182.486,1.098,0.976,-0.640
1667858046066,2022-11-07T23:54:06.066,182.526,0.762,0.915,-0.457
1667858046107,2022-11-07T23:54:06.107,182.567,0.061,0.884,-0.610
1667858046148,2022-11-07T23:54:06.148,182.608,1.006,1.067,-1.067
1667858046189,2022-11-07T23:54:06.189,182.649,0.701,0.823,-1.433
1667858046228,2022-11-07T23:54:06.228,182.688,0.701,1.646,-1.341
1667858046269,2022-11-07T23:54:06.269,182.729,0.762,1.890,-1.128
1667858046310,2022-11-07T23:54:06.310,182.770,0.244,1.250,-1.280
1667858046350,2022-11-07T23:54:06.350,182.810,0.366,1.433,-1.159
1667858046391,2022-11-07T23:54:06.391,182.851,0.427,1.829,-0.793
1667858046432,2022-11-07T23:54:06.432,182.892,-0.915,1.067,-0.152
1667858046473,2022-11-07T23:54:06.473,182.933,-1.463,0.701,0.305
1667858046513,2022-11-07T23:54:06.513,182.973,-0.213,0.854,0.274
1667858046554,2022-11-07T23:54:06.554,183.014,-0.915,0.671,0.427
1667858046595,2022-11-07T23:54:06.595,183.055,-1.341,1.311,0.640
1667858046636,2022-11-07T23:54:06.636,183.096,-1.159,1.585,0.305
1667858046675,2022-11-07T23:54:06.675,183.135,-1.982,-0.701,0.183
1667858046716,2022-11-07T23:54:06.716,183.176,-1.128,-1.524,0.274
1667858046757,2022-11-07T23:54:06.757,183.217,-2.317,-0.061,0.701
1667858046798,2022-11-07T23:54:06.798,183.258,-2.104,2.226,0.945
1667858046838,2022-11-07T23:54:06.838,183.298,-0.793,2.591,0.915
1667858046879,2022-11-07T23:54:06.879,183.339,-1.037,1.982,0.610
1667858046920,2022-11-07T23:54:06.920,183.380,-2.073,0.183,0.488
1667858046959,2022-11-07T23:54:06.959,183.419,-2.256,-1.311,0.884
1667858047000,2022-11-07T23:54:07.000,183.460,-1.982,-0.488,0.945
1667858047041,2022-11-07T23:54:07.041,183.501,-1.890,-0.915,0.762
1667858047082,2022-11-07T23:54:07.082,183.542,-0.793,-2.287,0.274
1667858047122,2022-11-07T23:54:07.122,183.582,-0.854,-3.049,-0.152
1667858047163,2022-11-07T23:54:07.163,183.623,-0.549,-1.768,0.061
1667858047204,2022-11-07T23:54:07.204,183.664,0.305,0.671,0.366
1667858047245,2022-11-07T23:54:07.245,183.705,0.030,0.640,0.610
1667858047285,2022-11-07T23:54:07.285,183.745,-0.030,-0.122,0.732
1667858047326,2022-11-07T23:54:07.326,183.786,0.274,0.945,0.640
1667858047367,2022-11-07T23:54:07.367,183.827,-1.372,1.098,0.610
1667858047406,2022-11-07T23:54:07.406,183.866,-1.006,0.488,0.183
1667858047447,2022-11-07T23:54:07.447,183.907,0.610,0.549,-0.396
1667858047488,2022-11-07T23:54:07.488,183.948,-0.122,0.488,-0.183
1667858047529,2022-11-07T23:54:07.529,183.989,-1.098,-0.183,0.457
1667858047569,2022-11-07T23:54:07.569,184.029,-1.738,-0.671,0.945
1667858047610,2022-11-07T23:54:07.610,184.070,-2.713,-1.037,1.067
1667858047651,2022-11-07T23:54:07.651,184.111,-1.860,-0.396,0.457
1667858047692,2022-11-07T23:54:07.692,184.152,-0.122,0.061,0.671
1667858047731,2022-11-07T23:54:07.731,184.191,0.579,0.518,1.006
1667858047772,2022-11-07T23:54:07.772,184.232,0.091,-0.183,1.250
1667858047813,2022-11-07T23:54:07.813,184.273,-1.189,-0.884,1.707
1667858047854,2022-11-07T23:54:07.854,184.314,-2.317,-1.220,2.226
1667858047894,2022-11-07T23:54:07.894,184.354,-1.951,-1.220,2.256
1667858047935,2022-11-07T23:54:07.935,184.395,-1.220,-0.152,1.037
1667858047976,2022-11-07T23:54:07.976,184.436,0.183,1.128,-0.457
1667858048016,2022-11-07T23:54:08.016,184.476,0.610,1.494,-1.189
1667858048057,2022-11-07T23:54:08.057,184.517,1.006,2.226,-1.463
1667858048098,2022-11-07T23:54:08.098,184.558,0.762,1.982,-1.433
1667858048139,2022-11-07T23:54:08.139,184.599,0.427,0.945,-0.671
1667858048178,2022-11-07T23:54:08.178,184.638,-0.793,-0.854,-0.061
1667858048219,2022-11-07T23:54:08.219,184.679,-1.494,-0.579,-0.122
1667858048260,2022-11-07T23:54:08.260,184.720,-1.646,-0.091,0.213
1667858048301,2022-11-07T23:54:08.301,184.761,-3.171,-0.457,1.067
1667858048341,2022-11-07T23:54:08.341,184.801,-3.994,-0.701,1.159
1667858048382,2022-11-07T23:54:08.382,184.842,-4.238,0.671,1.037
1667858048423,2022-11-07T23:54:08.423,184.883,-2.591,2.256,0.610
1667858048464,2022-11-07T23:54:08.464,184.924,-0.671,1.311,-0.030
1667858048503,2022-11-07T23:54:08.503,184.963,1.006,1.402,0.000
1667858048544,2022-11-07T23:54:08.544,185.004,0.213,2.256,0.427
1667858048585,2022-11-07T23:54:08.585,185.045,0.701,4.451,0.671
1667858048625,2022-11-07T23:54:08.625,185.085,2.134,4.726,-0.091
1667858048666,2022-11-07T23:54:08.666,185.126,2.561,4.146,-0.640
1667858048707,2022-11-07T23:54:08.707,185.167,-0.335,3.018,-0.457
1667858048748,2022-11-07T23:54:08.748,185.208,-0.305,1.006,-0.030
1667858048788,2022-11-07T23:54:08.788,185.248,-0.854,0.152,-0.274
1667858048829,2022-11-07T23:54:08.829,185.289,-1.067,1.433,-0.427
1667858048870,2022-11-07T23:54:08.870,185.330,0.000,2.591,-0.335
1667858048911,2022-11-07T23:54:08.911,185.371,0.335,2.409,-0.366
1667858048950,2022-11-07T23:54:08.950,185.410,-0.396,0.701,-0.213
1667858048991,2022-11-07T23:54:08.991,185.451,0.427,0.305,-0.244
1667858049032,2022-11-07T23:54:09.032,185.492,0.488,-0.061,-0.488
1667858049073,2022-11-07T23:54:09.073,185.533,1.280,-0.183,-0.488
1667858049113,2022-11-07T23:54:09.113,185.573,2.348,0.945,-0.701
1667858049154,2022-11-07T23:54:09.154,185.614,0.976,1.402,-0.762
1667858049195,2022-11-07T23:54:09.195,185.655,2.012,1.829,-0.610
1667858049234,2022-11-07T23:54:09.234,185.694,3.079,3.567,-0.915
1667858049275,2022-11-07T23:54:09.275,185.735,1.037,2.439,-0.732
1667858049316,2022-11-07T23:54:09.316,185.776,-0.244,0.732,-0.335
1667858049357,2022-11-07T23:54:09.357,185.817,0.091,0.335,-0.305
1667858049397,2022-11-07T23:54:09.397,185.857,-0.213,0.518,-0.335
1667858049438,2022-11-07T23:54:09.438,185.898,-0.488,0.732,-0.244
1667858049479,2022-11-07T23:54:09.479,185.939,-0.488,1.494,-0.122
1667858049520,2022-11-07T23:54:09.520,185.980,-1.707,2.561,-0.305
1667858049559,2022-11-07T23:54:09.559,186.019,-1.616,1.555,-0.091
1667858049601,2022-11-07T23:54:09.601,186.061,-1.616,1.128,0.183
1667858049642,2022-11-07T23:54:09.642,186.102,-1.799,0.762,0.274
1667858049683,2022-11-07T23:54:09.683,186.143,-1.982,0.915,0.030
1667858049722,2022-11-07T23:54:09.722,186.182,-1.768,-0.976,0.030
1667858049763,2022-11-07T23:54:09.763,186.223,-1.250,-1.585,-0.366
1667858049804,2022-11-07T23:54:09.804,186.264,-1.189,-0.823,-0.884
1667858049844,2022-11-07T23:54:09.844,186.304,-0.488,0.701,-0.915
1667858049885,2022-11-07T23:54:09.885,186.345,0.854,2.652,-0.640
1667858049926,2022-11-07T23:54:09.926,186.386,1.402,2.500,-0.579
1667858049967,2022-11-07T23:54:09.967,186.427,1.463,0.701,-0.396
1667858050006,2022-11-07T23:54:10.006,186.466,1.220,0.366,-0.640
1667858050047,2022-11-07T23:54:10.047,186.507,3.780,1.768,-1.311
1667858050088,2022-11-07T23:54:10.088,186.548,3.140,2.774,-1.463
1667858050129,2022-11-07T23:54:10.129,186.589,1.524,3.049,-1.311
1667858050169,2022-11-07T23:54:10.169,186.629,1.463,2.287,-1.067
1667858050210,2022-11-07T23:54:10.210,186.670,1.402,1.982,-1.098
1667858050251,2022-11-07T23:54:10.251,186.711,1.738,2.652,-1.220
1667858050290,2022-11-07T23:54:10.290,186.750,1.982,2.683,-1.128
1667858050331,2022-11-07T23:54:10.331,186.791,0.396,2.561,-0.793
1667858050372,2022-11-07T23:54:10.372,186.832,-0.854,3.140,-0.884
1667858050414,2022-11-07T23:54:10.414,186.874,0.671,3.659,-1.280
1667858050453,2022-11-07T23:54:10.453,186.913,1.280,2.622,-1.098
1667858050494,2022-11-07T23:54:10.494,186.954,0.213,1.189,-0.366
1667858050535,2022-11-07T23:54:10.535,186.995,-1.098,-0.396,0.427
1667858050576,2022-11-07T23:54:10.576,187.036,-0.762,-0.915,0.488
1667858050616,2022-11-07T23:54:10.616,187.076,-0.396,-0.549,0.457
1667858050657,2022-11-07T23:54:10.657,187.117,-0.884,-0.427,0.518
1667858050698,2022-11-07T23:54:10.698,187.158,-0.549,-0.183,0.488
1667858050739,2022-11-07T23:54:10.739,187.199,-0.549,0.457,0.366
1667858050778,2022-11-07T23:54:10.778,187.238,-0.701,1.341,0.122
1667858050819,2022-11-07T23:54:10.819,187.279,-0.671,2.500,0.183
1667858050860,2022-11-07T23:54:10.860,187.320,-0.518,2.805,0.274
1667858050900,2022-11-07T23:54:10.900,187.360,-0.518,0.945,0.030
1667858050941,2022-11-07T23:54:10.941,187.401,-0.152,-0.122,-0.061
1667858050982,2022-11-07T23:54:10.982,187.442,0.152,0.091,-0.213
1667858051023,2022-11-07T23:54:11.023,187.483,-0.091,0.213,-0.061
1667858051062,2022-11-07T23:54:11.062,187.522,-0.671,0.213,0.183
1667858051103,2022-11-07T23:54:11.103,187.563,-0.732,0.549,0.213
1667858051144,2022-11-07T23:54:11.144,187.604,-0.488,1.037,0.000
1667858051185,2022-11-07T23:54:11.185,187.645,-0.274,1.037,0.061
1667858051225,2022-11-07T23:54:11.225,187.685,-0.701,0.366,0.091
1667858051266,2022-11-07T23:54:11.266,187.726,-0.366,0.183,-0.122
1667858051307,2022-11-07T23:54:11.307,187.767,0.061,0.518,-0.091
