epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668341544270,2022-11-13T14:12:24.270,111.475,-0.093,0.124,-1.003
1668341544311,2022-11-13T14:12:24.311,111.516,-0.094,0.124,-1.005
1668341544351,2022-11-13T14:12:24.351,111.556,-0.093,0.128,-1.003
1668341544392,2022-11-13T14:12:24.392,111.597,-0.093,0.124,-1.004
1668341544433,2022-11-13T14:12:24.433,111.638,-0.094,0.124,-1.002
1668341544472,2022-11-13T14:12:24.472,111.677,-0.094,0.127,-1.001
1668341544513,2022-11-13T14:12:24.513,111.718,-0.092,0.124,-1.004
1668341544554,2022-11-13T14:12:24.554,111.759,-0.096,0.124,-1.003
1668341544595,2022-11-13T14:12:24.595,111.800,-0.094,0.126,-1.003
1668341544635,2022-11-13T14:12:24.635,111.840,-0.093,0.125,-1.004
1668341544676,2022-11-13T14:12:24.676,111.881,-0.093,0.124,-1.004
1668341544717,2022-11-13T14:12:24.717,111.922,-0.094,0.127,-1.004
1668341544758,2022-11-13T14:12:24.758,111.963,-0.093,0.129,-1.003
1668341544797,2022-11-13T14:12:24.797,112.002,-0.092,0.125,-1.003
1668341544838,2022-11-13T14:12:24.838,112.043,-0.095,0.125,-1.004
1668341544879,2022-11-13T14:12:24.879,112.084,-0.095,0.128,-1.003
1668341544920,2022-11-13T14:12:24.920,112.125,-0.093,0.130,-1.004
1668341544960,2022-11-13T14:12:24.960,112.165,-0.094,0.124,-1.002
1668341545001,2022-11-13T14:12:25.001,112.206,-0.093,0.120,-1.004
1668341545042,2022-11-13T14:12:25.042,112.247,-0.090,0.130,-1.004
1668341545082,2022-11-13T14:12:25.082,112.287,-0.093,0.115,-1.004
1668341545123,2022-11-13T14:12:25.123,112.328,-0.090,0.129,-1.004
1668341545164,2022-11-13T14:12:25.164,112.369,-0.089,0.134,-1.002
1668341545205,2022-11-13T14:12:25.205,112.410,-0.096,0.122,-1.001
1668341545244,2022-11-13T14:12:25.244,112.449,-0.094,0.128,-1.002
1668341545285,2022-11-13T14:12:25.285,112.490,-0.090,0.140,-1.002
1668341545326,2022-11-13T14:12:25.326,112.531,-0.089,0.124,-1.003
1668341545367,2022-11-13T14:12:25.367,112.572,-0.090,0.115,-1.006
1668341545407,2022-11-13T14:12:25.407,112.612,-0.090,0.122,-1.005
1668341545448,2022-11-13T14:12:25.448,112.653,-0.089,0.130,-1.004
1668341545489,2022-11-13T14:12:25.489,112.694,-0.092,0.124,-1.004
1668341545530,2022-11-13T14:12:25.530,112.735,-0.093,0.130,-1.003
1668341545569,2022-11-13T14:12:25.569,112.774,-0.093,0.139,-1.001
1668341545610,2022-11-13T14:12:25.610,112.815,-0.088,0.131,-1.002
1668341545651,2022-11-13T14:12:25.651,112.856,-0.089,0.121,-1.004
1668341545691,2022-11-13T14:12:25.691,112.896,-0.087,0.120,-1.006
1668341545732,2022-11-13T14:12:25.732,112.937,-0.094,0.125,-1.004
1668341545773,2022-11-13T14:12:25.773,112.978,-0.095,0.128,-1.002
1668341545814,2022-11-13T14:12:25.814,113.019,-0.092,0.138,-1.002
1668341545854,2022-11-13T14:12:25.854,113.059,-0.089,0.128,-1.004
1668341545895,2022-11-13T14:12:25.895,113.100,-0.089,0.119,-1.004
1668341545936,2022-11-13T14:12:25.936,113.141,-0.087,0.124,-1.004
1668341545977,2022-11-13T14:12:25.977,113.182,-0.091,0.124,-1.003
1668341546016,2022-11-13T14:12:26.016,113.221,-0.093,0.124,-1.003
1668341546057,2022-11-13T14:12:26.057,113.262,-0.092,0.138,-1.002
1668341546098,2022-11-13T14:12:26.098,113.303,-0.089,0.133,-1.002
1668341546138,2022-11-13T14:12:26.138,113.343,-0.088,0.118,-1.004
1668341546179,2022-11-13T14:12:26.179,113.384,-0.089,0.124,-1.004
1668341546220,2022-11-13T14:12:26.220,113.425,-0.090,0.127,-1.003
1668341546261,2022-11-13T14:12:26.261,113.466,-0.091,0.126,-1.002
1668341546300,2022-11-13T14:12:26.300,113.505,-0.091,0.130,-1.003
1668341546341,2022-11-13T14:12:26.341,113.546,-0.091,0.130,-1.003
1668341546382,2022-11-13T14:12:26.382,113.587,-0.090,0.127,-1.003
1668341546423,2022-11-13T14:12:26.423,113.628,-0.089,0.128,-1.004
1668341546463,2022-11-13T14:12:26.463,113.668,-0.091,0.129,-1.001
1668341546504,2022-11-13T14:12:26.504,113.709,-0.091,0.125,-1.004
1668341546545,2022-11-13T14:12:26.545,113.750,-0.092,0.133,-1.003
1668341546586,2022-11-13T14:12:26.586,113.791,-0.092,0.130,-1.001
1668341546626,2022-11-13T14:12:26.626,113.831,-0.089,0.133,-1.002
1668341546667,2022-11-13T14:12:26.667,113.872,-0.091,0.127,-1.004
1668341546708,2022-11-13T14:12:26.708,113.913,-0.090,0.130,-1.004
1668341546747,2022-11-13T14:12:26.747,113.952,-0.091,0.127,-1.003
1668341546788,2022-11-13T14:12:26.788,113.993,-0.091,0.132,-1.002
1668341546829,2022-11-13T14:12:26.829,114.034,-0.091,0.133,-1.003
1668341546870,2022-11-13T14:12:26.870,114.075,-0.089,0.131,-1.003
1668341546910,2022-11-13T14:12:26.910,114.115,-0.090,0.135,-1.002
1668341546951,2022-11-13T14:12:26.951,114.156,-0.090,0.129,-1.003
1668341546992,2022-11-13T14:12:26.992,114.197,-0.091,0.132,-1.002
1668341547033,2022-11-13T14:12:27.033,114.238,-0.090,0.134,-1.003
1668341547072,2022-11-13T14:12:27.072,114.277,-0.089,0.131,-1.003
1668341547113,2022-11-13T14:12:27.113,114.318,-0.088,0.132,-1.002
1668341547154,2022-11-13T14:12:27.154,114.359,-0.091,0.131,-1.003
1668341547195,2022-11-13T14:12:27.195,114.400,-0.091,0.133,-1.003
1668341547235,2022-11-13T14:12:27.235,114.440,-0.090,0.134,-1.002
1668341547276,2022-11-13T14:12:27.276,114.481,-0.089,0.132,-1.001
1668341547317,2022-11-13T14:12:27.317,114.522,-0.090,0.132,-1.002
1668341547357,2022-11-13T14:12:27.357,114.562,-0.091,0.130,-1.004
1668341547398,2022-11-13T14:12:27.398,114.603,-0.091,0.132,-1.002
1668341547439,2022-11-13T14:12:27.439,114.644,-0.090,0.130,-1.003
1668341547480,2022-11-13T14:12:27.480,114.685,-0.091,0.132,-1.003
1668341547519,2022-11-13T14:12:27.519,114.724,-0.090,0.133,-1.003
1668341547560,2022-11-13T14:12:27.560,114.765,-0.090,0.130,-1.003
1668341547601,2022-11-13T14:12:27.601,114.806,-0.089,0.134,-1.003
1668341547642,2022-11-13T14:12:27.642,114.847,-0.092,0.131,-1.002
1668341547682,2022-11-13T14:12:27.682,114.887,-0.089,0.136,-1.003
1668341547723,2022-11-13T14:12:27.723,114.928,-0.088,0.133,-1.002
1668341547764,2022-11-13T14:12:27.764,114.969,-0.095,0.126,-1.000
1668341547805,2022-11-13T14:12:27.805,115.010,-0.092,0.137,-1.002
1668341547844,2022-11-13T14:12:27.844,115.049,-0.089,0.143,-1.001
1668341547885,2022-11-13T14:12:27.885,115.090,-0.088,0.126,-1.005
1668341547926,2022-11-13T14:12:27.926,115.131,-0.089,0.122,-1.004
1668341547966,2022-11-13T14:12:27.966,115.171,-0.090,0.129,-1.004
1668341548007,2022-11-13T14:12:28.007,115.212,-0.086,0.129,-1.004
1668341548048,2022-11-13T14:12:28.048,115.253,-0.089,0.132,-1.001
1668341548089,2022-11-13T14:12:28.089,115.294,-0.096,0.129,-1.003
1668341548128,2022-11-13T14:12:28.128,115.333,-0.090,0.147,-1.000
1668341548169,2022-11-13T14:12:28.169,115.374,-0.088,0.126,-1.004
1668341548211,2022-11-13T14:12:28.211,115.416,-0.088,0.124,-1.005
1668341548252,2022-11-13T14:12:28.252,115.457,-0.092,0.132,-1.003
1668341548291,2022-11-13T14:12:28.291,115.496,-0.090,0.132,-1.003
1668341548332,2022-11-13T14:12:28.332,115.537,-0.087,0.132,-1.003
1668341548373,2022-11-13T14:12:28.373,115.578,-0.090,0.132,-1.003
1668341548413,2022-11-13T14:12:28.413,115.618,-0.092,0.138,-0.999
1668341548454,2022-11-13T14:12:28.454,115.659,-0.087,0.138,-1.002
1668341548495,2022-11-13T14:12:28.495,115.700,-0.090,0.138,-1.001
1668341548536,2022-11-13T14:12:28.536,115.741,-0.089,0.137,-1.002
1668341548575,2022-11-13T14:12:28.575,115.780,-0.088,0.137,-1.001
1668341548616,2022-11-13T14:12:28.616,115.821,-0.090,0.129,-1.003
1668341548657,2022-11-13T14:12:28.657,115.862,-0.090,0.129,-1.003
1668341548698,2022-11-13T14:12:28.698,115.903,-0.089,0.130,-1.002
1668341548738,2022-11-13T14:12:28.738,115.943,-0.089,0.135,-1.002
1668341548779,2022-11-13T14:12:28.779,115.984,-0.089,0.131,-1.003
1668341548820,2022-11-13T14:12:28.820,116.025,-0.089,0.128,-1.004
1668341548861,2022-11-13T14:12:28.861,116.066,-0.088,0.140,-1.001
1668341548900,2022-11-13T14:12:28.900,116.105,-0.088,0.131,-1.001
1668341548941,2022-11-13T14:12:28.941,116.146,-0.086,0.116,-1.009
1668341548982,2022-11-13T14:12:28.982,116.187,-0.086,0.141,-1.000
1668341549022,2022-11-13T14:12:29.022,116.227,-0.086,0.138,-1.001
1668341549063,2022-11-13T14:12:29.063,116.268,-0.088,0.125,-1.003
1668341549104,2022-11-13T14:12:29.104,116.309,-0.089,0.130,-1.003
1668341549145,2022-11-13T14:12:29.145,116.350,-0.092,0.134,-1.003
1668341549185,2022-11-13T14:12:29.185,116.390,-0.093,0.127,-1.003
1668341549226,2022-11-13T14:12:29.226,116.431,-0.089,0.128,-1.003
1668341549267,2022-11-13T14:12:29.267,116.472,-0.094,0.128,-1.003
1668341549308,2022-11-13T14:12:29.308,116.513,-0.090,0.129,-1.003
1668341549347,2022-11-13T14:12:29.347,116.552,-0.092,0.133,-1.003
1668341549388,2022-11-13T14:12:29.388,116.593,-0.091,0.149,-1.005
1668341549429,2022-11-13T14:12:29.429,116.634,-0.093,0.114,-1.007
1668341549470,2022-11-13T14:12:29.470,116.675,-0.101,0.057,-1.011
1668341549510,2022-11-13T14:12:29.510,116.715,-0.099,0.045,-1.012
1668341549551,2022-11-13T14:12:29.551,116.756,-0.103,0.067,-1.017
1668341549592,2022-11-13T14:12:29.592,116.797,-0.102,0.049,-1.009
1668341549631,2022-11-13T14:12:29.631,116.836,-0.104,0.032,-1.008
1668341549672,2022-11-13T14:12:29.672,116.877,-0.105,0.030,-1.011
1668341549713,2022-11-13T14:12:29.713,116.918,-0.107,0.058,-1.011
1668341549754,2022-11-13T14:12:29.754,116.959,-0.109,0.051,-1.009
1668341549794,2022-11-13T14:12:29.794,116.999,-0.108,0.062,-1.011
1668341549835,2022-11-13T14:12:29.835,117.040,-0.108,0.074,-1.010
1668341549876,2022-11-13T14:12:29.876,117.081,-0.109,0.076,-1.009
1668341549917,2022-11-13T14:12:29.917,117.122,-0.109,0.079,-1.009
1668341549957,2022-11-13T14:12:29.957,117.162,-0.105,0.080,-1.009
1668341549998,2022-11-13T14:12:29.998,117.203,-0.104,0.090,-1.008
1668341550039,2022-11-13T14:12:30.039,117.244,-0.099,0.094,-1.009
1668341550080,2022-11-13T14:12:30.080,117.285,-0.100,0.093,-1.008
1668341550119,2022-11-13T14:12:30.119,117.324,-0.102,0.093,-1.007
1668341550160,2022-11-13T14:12:30.160,117.365,-0.107,0.071,-1.008
1668341550201,2022-11-13T14:12:30.201,117.406,-0.103,0.069,-1.009
1668341550241,2022-11-13T14:12:30.241,117.446,-0.104,0.091,-1.008
1668341550282,2022-11-13T14:12:30.282,117.487,-0.104,0.080,-1.008
1668341550323,2022-11-13T14:12:30.323,117.528,-0.104,0.082,-1.007
1668341550364,2022-11-13T14:12:30.364,117.569,-0.099,0.089,-1.009
1668341550403,2022-11-13T14:12:30.403,117.608,-0.100,0.069,-1.009
1668341550444,2022-11-13T14:12:30.444,117.649,-0.098,0.066,-1.011
1668341550485,2022-11-13T14:12:30.485,117.690,-0.088,0.084,-1.013
1668341550526,2022-11-13T14:12:30.526,117.731,-0.094,0.069,-1.010
1668341550566,2022-11-13T14:12:30.566,117.771,-0.104,0.060,-1.010
1668341550607,2022-11-13T14:12:30.607,117.812,-0.104,0.053,-1.012
1668341550648,2022-11-13T14:12:30.648,117.853,-0.100,0.065,-1.012
1668341550689,2022-11-13T14:12:30.689,117.894,-0.101,0.065,-1.011
1668341550729,2022-11-13T14:12:30.729,117.934,-0.105,0.064,-1.012
1668341550770,2022-11-13T14:12:30.770,117.975,-0.104,0.062,-1.010
1668341550811,2022-11-13T14:12:30.811,118.016,-0.104,0.059,-1.009
1668341550850,2022-11-13T14:12:30.850,118.055,-0.101,0.067,-1.011
1668341550891,2022-11-13T14:12:30.891,118.096,-0.101,0.068,-1.012
1668341550932,2022-11-13T14:12:30.932,118.137,-0.102,0.066,-1.011
1668341550973,2022-11-13T14:12:30.973,118.178,-0.099,0.070,-1.010
1668341551013,2022-11-13T14:12:31.013,118.218,-0.103,0.067,-1.010
1668341551054,2022-11-13T14:12:31.054,118.259,-0.104,0.067,-1.011
1668341551095,2022-11-13T14:12:31.095,118.300,-0.099,0.070,-1.012
1668341551136,2022-11-13T14:12:31.136,118.341,-0.098,0.066,-1.011
1668341551175,2022-11-13T14:12:31.175,118.380,-0.101,0.066,-1.010
1668341551216,2022-11-13T14:12:31.216,118.421,-0.100,0.070,-1.010
1668341551257,2022-11-13T14:12:31.257,118.462,-0.101,0.074,-1.011
1668341551298,2022-11-13T14:12:31.298,118.503,-0.100,0.075,-1.009
1668341551338,2022-11-13T14:12:31.338,118.543,-0.098,0.075,-1.009
1668341551379,2022-11-13T14:12:31.379,118.584,-0.099,0.073,-1.010
1668341551420,2022-11-13T14:12:31.420,118.625,-0.101,0.074,-1.010
1668341551460,2022-11-13T14:12:31.460,118.665,-0.099,0.073,-1.010
1668341551501,2022-11-13T14:12:31.501,118.706,-0.099,0.075,-1.010
1668341551542,2022-11-13T14:12:31.542,118.747,-0.100,0.078,-1.010
1668341551583,2022-11-13T14:12:31.583,118.788,-0.099,0.075,-1.010
1668341551622,2022-11-13T14:12:31.622,118.827,-0.098,0.077,-1.010
1668341551663,2022-11-13T14:12:31.663,118.868,-0.097,0.079,-1.009
1668341551704,2022-11-13T14:12:31.704,118.909,-0.100,0.076,-1.010
1668341551745,2022-11-13T14:12:31.745,118.950,-0.099,0.077,-1.010
1668341551785,2022-11-13T14:12:31.785,118.990,-0.098,0.078,-1.010
1668341551826,2022-11-13T14:12:31.826,119.031,-0.098,0.079,-1.010
1668341551867,2022-11-13T14:12:31.867,119.072,-0.098,0.081,-1.010
1668341551908,2022-11-13T14:12:31.908,119.113,-0.098,0.079,-1.009
1668341551947,2022-11-13T14:12:31.947,119.152,-0.097,0.081,-1.009
1668341551988,2022-11-13T14:12:31.988,119.193,-0.097,0.081,-1.010
1668341552029,2022-11-13T14:12:32.029,119.234,-0.099,0.079,-1.009
1668341552069,2022-11-13T14:12:32.069,119.274,-0.099,0.081,-1.010
1668341552110,2022-11-13T14:12:32.110,119.315,-0.097,0.086,-1.008
1668341552151,2022-11-13T14:12:32.151,119.356,-0.098,0.080,-1.010
1668341552192,2022-11-13T14:12:32.192,119.397,-0.099,0.082,-1.008
1668341552232,2022-11-13T14:12:32.232,119.437,-0.096,0.081,-1.009
1668341552273,2022-11-13T14:12:32.273,119.478,-0.097,0.083,-1.009
1668341552314,2022-11-13T14:12:32.314,119.519,-0.099,0.078,-1.010
1668341552355,2022-11-13T14:12:32.355,119.560,-0.098,0.093,-1.008
1668341552394,2022-11-13T14:12:32.394,119.599,-0.099,0.087,-1.008
1668341552435,2022-11-13T14:12:32.435,119.640,-0.100,0.082,-1.008
1668341552476,2022-11-13T14:12:32.476,119.681,-0.098,0.089,-1.008
1668341552517,2022-11-13T14:12:32.517,119.722,-0.096,0.087,-1.009
1668341552557,2022-11-13T14:12:32.557,119.762,-0.098,0.091,-1.008
1668341552598,2022-11-13T14:12:32.598,119.803,-0.098,0.084,-1.008
1668341552639,2022-11-13T14:12:32.639,119.844,-0.095,0.089,-1.008
1668341552678,2022-11-13T14:12:32.678,119.883,-0.096,0.092,-1.009
1668341552719,2022-11-13T14:12:32.719,119.924,-0.100,0.087,-1.008
1668341552760,2022-11-13T14:12:32.760,119.965,-0.098,0.087,-1.008
1668341552801,2022-11-13T14:12:32.801,120.006,-0.094,0.093,-1.010
1668341552841,2022-11-13T14:12:32.841,120.046,-0.098,0.090,-1.009
1668341552882,2022-11-13T14:12:32.882,120.087,-0.098,0.086,-1.009
1668341552923,2022-11-13T14:12:32.923,120.128,-0.096,0.096,-1.009
1668341552964,2022-11-13T14:12:32.964,120.169,-0.097,0.091,-1.006
1668341553003,2022-11-13T14:12:33.003,120.208,-0.097,0.089,-1.007
1668341553044,2022-11-13T14:12:33.044,120.249,-0.097,0.094,-1.008
1668341553086,2022-11-13T14:12:33.086,120.291,-0.097,0.092,-1.008
1668341553127,2022-11-13T14:12:33.127,120.332,-0.096,0.095,-1.008
1668341553166,2022-11-13T14:12:33.166,120.371,-0.098,0.088,-1.008
1668341553207,2022-11-13T14:12:33.207,120.412,-0.096,0.095,-1.009
1668341553248,2022-11-13T14:12:33.248,120.453,-0.097,0.095,-1.008
1668341553288,2022-11-13T14:12:33.288,120.493,-0.097,0.090,-1.009
1668341553329,2022-11-13T14:12:33.329,120.534,-0.097,0.094,-1.008
1668341553370,2022-11-13T14:12:33.370,120.575,-0.096,0.092,-1.009
1668341553411,2022-11-13T14:12:33.411,120.616,-0.098,0.088,-1.007
1668341553450,2022-11-13T14:12:33.450,120.655,-0.097,0.095,-1.008
1668341553491,2022-11-13T14:12:33.491,120.696,-0.096,0.093,-1.008
1668341553532,2022-11-13T14:12:33.532,120.737,-0.096,0.090,-1.008
1668341553573,2022-11-13T14:12:33.573,120.778,-0.098,0.092,-1.008
1668341553613,2022-11-13T14:12:33.613,120.818,-0.094,0.096,-1.009
1668341553654,2022-11-13T14:12:33.654,120.859,-0.097,0.091,-1.008
1668341553695,2022-11-13T14:12:33.695,120.900,-0.097,0.093,-1.008
1668341553736,2022-11-13T14:12:33.736,120.941,-0.095,0.099,-1.007
1668341553775,2022-11-13T14:12:33.775,120.980,-0.095,0.092,-1.007
1668341553816,2022-11-13T14:12:33.816,121.021,-0.097,0.094,-1.007
1668341553857,2022-11-13T14:12:33.857,121.062,-0.095,0.095,-1.008
1668341553897,2022-11-13T14:12:33.897,121.102,-0.095,0.094,-1.008
1668341553938,2022-11-13T14:12:33.938,121.143,-0.097,0.094,-1.008
1668341553979,2022-11-13T14:12:33.979,121.184,-0.097,0.094,-1.009
1668341554020,2022-11-13T14:12:34.020,121.225,-0.094,0.098,-1.008
1668341554060,2022-11-13T14:12:34.060,121.265,-0.096,0.093,-1.008
1668341554101,2022-11-13T14:12:34.101,121.306,-0.095,0.094,-1.009
1668341554142,2022-11-13T14:12:34.142,121.347,-0.096,0.096,-1.008
1668341554183,2022-11-13T14:12:34.183,121.388,-0.096,0.093,-1.007
1668341554222,2022-11-13T14:12:34.222,121.427,-0.096,0.095,-1.008
1668341554263,2022-11-13T14:12:34.263,121.468,-0.095,0.095,-1.009
1668341554304,2022-11-13T14:12:34.304,121.509,-0.097,0.095,-1.007
1668341554345,2022-11-13T14:12:34.345,121.550,-0.096,0.095,-1.007
1668341554385,2022-11-13T14:12:34.385,121.590,-0.096,0.095,-1.008
1668341554426,2022-11-13T14:12:34.426,121.631,-0.096,0.093,-1.007
1668341554467,2022-11-13T14:12:34.467,121.672,-0.097,0.093,-1.007
1668341554506,2022-11-13T14:12:34.506,121.711,-0.096,0.096,-1.009
1668341554547,2022-11-13T14:12:34.547,121.752,-0.096,0.097,-1.006
1668341554588,2022-11-13T14:12:34.588,121.793,-0.097,0.095,-1.007
1668341554629,2022-11-13T14:12:34.629,121.834,-0.096,0.096,-1.007
1668341554669,2022-11-13T14:12:34.669,121.874,-0.096,0.095,-1.007
1668341554710,2022-11-13T14:12:34.710,121.915,-0.095,0.094,-1.008
1668341554751,2022-11-13T14:12:34.751,121.956,-0.096,0.093,-1.009
1668341554792,2022-11-13T14:12:34.792,121.997,-0.096,0.094,-1.006
1668341554832,2022-11-13T14:12:34.832,122.037,-0.095,0.095,-1.008
1668341554873,2022-11-13T14:12:34.873,122.078,-0.096,0.091,-1.009
1668341554914,2022-11-13T14:12:34.914,122.119,-0.095,0.097,-1.008
1668341554955,2022-11-13T14:12:34.955,122.160,-0.096,0.094,-1.007
1668341554994,2022-11-13T14:12:34.994,122.199,-0.096,0.094,-1.007
1668341555035,2022-11-13T14:12:35.035,122.240,-0.094,0.094,-1.007
1668341555076,2022-11-13T14:12:35.076,122.281,-0.096,0.094,-1.008
1668341555116,2022-11-13T14:12:35.116,122.321,-0.096,0.094,-1.008
1668341555157,2022-11-13T14:12:35.157,122.362,-0.096,0.097,-1.007
1668341555198,2022-11-13T14:12:35.198,122.403,-0.095,0.093,-1.008
1668341555239,2022-11-13T14:12:35.239,122.444,-0.094,0.095,-1.007
1668341555278,2022-11-13T14:12:35.278,122.483,-0.098,0.091,-1.007
1668341555319,2022-11-13T14:12:35.319,122.524,-0.098,0.091,-1.008
1668341555360,2022-11-13T14:12:35.360,122.565,-0.095,0.103,-1.006
1668341555401,2022-11-13T14:12:35.401,122.606,-0.097,0.100,-1.006
1668341555441,2022-11-13T14:12:35.441,122.646,-0.091,0.114,-1.006
1668341555482,2022-11-13T14:12:35.482,122.687,-0.093,0.120,-1.007
1668341555523,2022-11-13T14:12:35.523,122.728,-0.100,0.098,-1.007
1668341555564,2022-11-13T14:12:35.564,122.769,-0.104,0.086,-1.007
1668341555604,2022-11-13T14:12:35.604,122.809,-0.097,0.078,-1.008
1668341555645,2022-11-13T14:12:35.645,122.850,-0.093,0.087,-1.009
1668341555686,2022-11-13T14:12:35.686,122.891,-0.093,0.090,-1.009
1668341555725,2022-11-13T14:12:35.725,122.930,-0.100,0.088,-1.007
1668341555766,2022-11-13T14:12:35.766,122.971,-0.098,0.093,-1.008
1668341555807,2022-11-13T14:12:35.807,123.012,-0.096,0.102,-1.008
1668341555848,2022-11-13T14:12:35.848,123.053,-0.096,0.103,-1.006
1668341555888,2022-11-13T14:12:35.888,123.093,-0.094,0.104,-1.007
1668341555929,2022-11-13T14:12:35.929,123.134,-0.093,0.097,-1.009
1668341555970,2022-11-13T14:12:35.970,123.175,-0.099,0.091,-1.007
1668341556011,2022-11-13T14:12:36.011,123.216,-0.099,0.089,-1.008
1668341556050,2022-11-13T14:12:36.050,123.255,-0.094,0.093,-1.009
1668341556091,2022-11-13T14:12:36.091,123.296,-0.096,0.092,-1.009
1668341556132,2022-11-13T14:12:36.132,123.337,-0.102,0.090,-1.007
1668341556173,2022-11-13T14:12:36.173,123.378,-0.097,0.101,-1.008
1668341556213,2022-11-13T14:12:36.213,123.418,-0.098,0.096,-1.008
1668341556254,2022-11-13T14:12:36.254,123.459,-0.098,0.083,-1.008
1668341556295,2022-11-13T14:12:36.295,123.500,-0.092,0.098,-1.008
1668341556335,2022-11-13T14:12:36.335,123.540,-0.097,0.100,-1.007
1668341556376,2022-11-13T14:12:36.376,123.581,-0.099,0.105,-1.005
1668341556417,2022-11-13T14:12:36.417,123.622,-0.096,0.102,-1.007
1668341556458,2022-11-13T14:12:36.458,123.663,-0.095,0.099,-1.007
1668341556497,2022-11-13T14:12:36.497,123.702,-0.097,0.093,-1.007
1668341556538,2022-11-13T14:12:36.538,123.743,-0.096,0.093,-1.008
1668341556579,2022-11-13T14:12:36.579,123.784,-0.097,0.094,-1.008
1668341556620,2022-11-13T14:12:36.620,123.825,-0.096,0.093,-1.009
1668341556660,2022-11-13T14:12:36.660,123.865,-0.099,0.093,-1.008
1668341556701,2022-11-13T14:12:36.701,123.906,-0.098,0.095,-1.007
1668341556742,2022-11-13T14:12:36.742,123.947,-0.094,0.100,-1.008
1668341556783,2022-11-13T14:12:36.783,123.988,-0.094,0.094,-1.009
1668341556822,2022-11-13T14:12:36.822,124.027,-0.098,0.095,-1.007
1668341556863,2022-11-13T14:12:36.863,124.068,-0.099,0.095,-1.008
1668341556904,2022-11-13T14:12:36.904,124.109,-0.097,0.098,-1.007
1668341556944,2022-11-13T14:12:36.944,124.149,-0.095,0.093,-1.007
1668341556985,2022-11-13T14:12:36.985,124.190,-0.094,0.094,-1.008
1668341557026,2022-11-13T14:12:37.026,124.231,-0.099,0.097,-1.007
1668341557067,2022-11-13T14:12:37.067,124.272,-0.099,0.094,-1.008
1668341557107,2022-11-13T14:12:37.107,124.312,-0.092,0.100,-1.008
1668341557148,2022-11-13T14:12:37.148,124.353,-0.097,0.095,-1.007
1668341557189,2022-11-13T14:12:37.189,124.394,-0.098,0.093,-1.006
1668341557230,2022-11-13T14:12:37.230,124.435,-0.098,0.095,-1.008
1668341557269,2022-11-13T14:12:37.269,124.474,-0.097,0.099,-1.008
1668341557310,2022-11-13T14:12:37.310,124.515,-0.096,0.095,-1.009
1668341557351,2022-11-13T14:12:37.351,124.556,-0.097,0.096,-1.008
1668341557392,2022-11-13T14:12:37.392,124.597,-0.097,0.092,-1.008
1668341557432,2022-11-13T14:12:37.432,124.637,-0.098,0.095,-1.007
1668341557473,2022-11-13T14:12:37.473,124.678,-0.096,0.095,-1.007
1668341557514,2022-11-13T14:12:37.514,124.719,-0.097,0.099,-1.008
1668341557553,2022-11-13T14:12:37.553,124.758,-0.097,0.097,-1.008
1668341557594,2022-11-13T14:12:37.594,124.799,-0.095,0.095,-1.007
1668341557635,2022-11-13T14:12:37.635,124.840,-0.096,0.094,-1.008
1668341557676,2022-11-13T14:12:37.676,124.881,-0.096,0.091,-1.008
1668341557716,2022-11-13T14:12:37.716,124.921,-0.097,0.092,-1.009
1668341557757,2022-11-13T14:12:37.757,124.962,-0.098,0.098,-1.007
1668341557798,2022-11-13T14:12:37.798,125.003,-0.097,0.097,-1.007
1668341557839,2022-11-13T14:12:37.839,125.044,-0.098,0.091,-1.008
1668341557878,2022-11-13T14:12:37.878,125.083,-0.096,0.095,-1.009
1668341557919,2022-11-13T14:12:37.919,125.124,-0.097,0.092,-1.008
1668341557961,2022-11-13T14:12:37.961,125.166,-0.095,0.089,-1.008
1668341558000,2022-11-13T14:12:38.000,125.205,-0.096,0.095,-1.009
1668341558041,2022-11-13T14:12:38.041,125.246,-0.096,0.093,-1.008
1668341558082,2022-11-13T14:12:38.082,125.287,-0.100,0.091,-1.007
1668341558123,2022-11-13T14:12:38.123,125.328,-0.095,0.097,-1.008
1668341558163,2022-11-13T14:12:38.163,125.368,-0.094,0.098,-1.008
1668341558204,2022-11-13T14:12:38.204,125.409,-0.096,0.089,-1.008
1668341558245,2022-11-13T14:12:38.245,125.450,-0.098,0.092,-1.007
1668341558286,2022-11-13T14:12:38.286,125.491,-0.096,0.091,-1.009
1668341558325,2022-11-13T14:12:38.325,125.530,-0.096,0.096,-1.008
1668341558366,2022-11-13T14:12:38.366,125.571,-0.099,0.093,-1.007
1668341558407,2022-11-13T14:12:38.407,125.612,-0.094,0.096,-1.009
1668341558448,2022-11-13T14:12:38.448,125.653,-0.094,0.094,-1.008
1668341558488,2022-11-13T14:12:38.488,125.693,-0.096,0.097,-1.006
1668341558529,2022-11-13T14:12:38.529,125.734,-0.097,0.093,-1.008
1668341558570,2022-11-13T14:12:38.570,125.775,-0.099,0.098,-1.008
1668341558609,2022-11-13T14:12:38.609,125.814,-0.096,0.094,-1.008
1668341558650,2022-11-13T14:12:38.650,125.855,-0.095,0.088,-1.008
1668341558691,2022-11-13T14:12:38.691,125.896,-0.099,0.089,-1.007
1668341558732,2022-11-13T14:12:38.732,125.937,-0.097,0.093,-1.009
