epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667859412248,2022-11-08T00:16:52.248,32.418,-0.193,-0.160,-0.989
1667859412289,2022-11-08T00:16:52.289,32.459,-0.190,-0.159,-0.993
1667859412329,2022-11-08T00:16:52.329,32.499,-0.192,-0.164,-0.990
1667859412370,2022-11-08T00:16:52.370,32.540,-0.192,-0.161,-0.991
1667859412411,2022-11-08T00:16:52.411,32.581,-0.192,-0.162,-0.991
1667859412451,2022-11-08T00:16:52.451,32.621,-0.194,-0.160,-0.991
1667859412492,2022-11-08T00:16:52.492,32.662,-0.196,-0.157,-0.990
1667859412533,2022-11-08T00:16:52.533,32.703,-0.192,-0.158,-0.991
1667859412574,2022-11-08T00:16:52.574,32.744,-0.188,-0.161,-0.994
1667859412613,2022-11-08T00:16:52.613,32.783,-0.193,-0.161,-0.991
1667859412654,2022-11-08T00:16:52.654,32.824,-0.196,-0.159,-0.988
1667859412695,2022-11-08T00:16:52.695,32.865,-0.193,-0.157,-0.990
1667859412736,2022-11-08T00:16:52.736,32.906,-0.192,-0.159,-0.990
1667859412776,2022-11-08T00:16:52.776,32.946,-0.191,-0.160,-0.993
1667859412817,2022-11-08T00:16:52.817,32.987,-0.191,-0.162,-0.990
1667859412858,2022-11-08T00:16:52.858,33.028,-0.192,-0.153,-0.992
1667859412899,2022-11-08T00:16:52.899,33.069,-0.196,-0.166,-0.990
1667859412938,2022-11-08T00:16:52.938,33.108,-0.189,-0.167,-0.990
1667859412979,2022-11-08T00:16:52.979,33.149,-0.191,-0.159,-0.995
1667859413020,2022-11-08T00:16:53.020,33.190,-0.203,-0.154,-0.990
1667859413060,2022-11-08T00:16:53.060,33.230,-0.203,-0.154,-0.986
1667859413101,2022-11-08T00:16:53.101,33.271,-0.193,-0.159,-0.989
1667859413142,2022-11-08T00:16:53.142,33.312,-0.193,-0.160,-0.994
1667859413183,2022-11-08T00:16:53.183,33.353,-0.194,-0.157,-0.996
1667859413223,2022-11-08T00:16:53.223,33.393,-0.198,-0.154,-0.988
1667859413264,2022-11-08T00:16:53.264,33.434,-0.197,-0.157,-0.985
1667859413305,2022-11-08T00:16:53.305,33.475,-0.192,-0.155,-0.991
1667859413346,2022-11-08T00:16:53.346,33.516,-0.188,-0.154,-0.997
1667859413385,2022-11-08T00:16:53.385,33.555,-0.194,-0.155,-0.996
1667859413426,2022-11-08T00:16:53.426,33.596,-0.205,-0.159,-0.987
1667859413467,2022-11-08T00:16:53.467,33.637,-0.199,-0.155,-0.986
1667859413508,2022-11-08T00:16:53.508,33.678,-0.192,-0.149,-0.992
1667859413548,2022-11-08T00:16:53.548,33.718,-0.201,-0.144,-0.992
1667859413589,2022-11-08T00:16:53.589,33.759,-0.203,-0.146,-0.991
1667859413630,2022-11-08T00:16:53.630,33.800,-0.198,-0.150,-0.991
1667859413669,2022-11-08T00:16:53.669,33.839,-0.193,-0.150,-0.991
1667859413710,2022-11-08T00:16:53.710,33.880,-0.198,-0.148,-0.993
1667859413751,2022-11-08T00:16:53.751,33.921,-0.200,-0.151,-0.988
1667859413792,2022-11-08T00:16:53.792,33.962,-0.201,-0.150,-0.989
1667859413832,2022-11-08T00:16:53.832,34.002,-0.200,-0.151,-0.995
1667859413873,2022-11-08T00:16:53.873,34.043,-0.200,-0.150,-0.990
1667859413914,2022-11-08T00:16:53.914,34.084,-0.201,-0.148,-0.990
1667859413955,2022-11-08T00:16:53.955,34.125,-0.198,-0.145,-0.987
1667859413995,2022-11-08T00:16:53.995,34.165,-0.201,-0.146,-0.991
1667859414036,2022-11-08T00:16:54.036,34.206,-0.202,-0.153,-0.991
1667859414077,2022-11-08T00:16:54.077,34.247,-0.196,-0.159,-0.995
1667859414118,2022-11-08T00:16:54.118,34.288,-0.195,-0.152,-0.994
1667859414157,2022-11-08T00:16:54.157,34.327,-0.200,-0.148,-0.990
1667859414198,2022-11-08T00:16:54.198,34.368,-0.201,-0.151,-0.988
1667859414239,2022-11-08T00:16:54.239,34.409,-0.203,-0.148,-0.986
1667859414279,2022-11-08T00:16:54.279,34.449,-0.206,-0.151,-0.987
1667859414320,2022-11-08T00:16:54.320,34.490,-0.201,-0.154,-0.995
1667859414361,2022-11-08T00:16:54.361,34.531,-0.190,-0.155,-0.999
1667859414402,2022-11-08T00:16:54.402,34.572,-0.200,-0.162,-0.987
1667859414441,2022-11-08T00:16:54.441,34.611,-0.208,-0.148,-0.988
1667859414482,2022-11-08T00:16:54.482,34.652,-0.202,-0.145,-0.985
1667859414523,2022-11-08T00:16:54.523,34.693,-0.198,-0.147,-0.994
1667859414564,2022-11-08T00:16:54.564,34.734,-0.201,-0.160,-0.990
1667859414604,2022-11-08T00:16:54.604,34.774,-0.206,-0.164,-0.990
1667859414645,2022-11-08T00:16:54.645,34.815,-0.197,-0.148,-0.994
1667859414686,2022-11-08T00:16:54.686,34.856,-0.203,-0.146,-0.986
1667859414725,2022-11-08T00:16:54.725,34.895,-0.207,-0.146,-0.984
1667859414767,2022-11-08T00:16:54.767,34.937,-0.204,-0.152,-0.988
1667859414808,2022-11-08T00:16:54.808,34.978,-0.199,-0.164,-0.995
1667859414849,2022-11-08T00:16:54.849,35.019,-0.201,-0.158,-0.994
1667859414888,2022-11-08T00:16:54.888,35.058,-0.207,-0.154,-0.986
1667859414929,2022-11-08T00:16:54.929,35.099,-0.206,-0.152,-0.987
1667859414970,2022-11-08T00:16:54.970,35.140,-0.205,-0.155,-0.988
1667859415011,2022-11-08T00:16:55.011,35.181,-0.207,-0.160,-0.988
1667859415051,2022-11-08T00:16:55.051,35.221,-0.205,-0.157,-0.991
1667859415092,2022-11-08T00:16:55.092,35.262,-0.205,-0.160,-0.990
1667859415133,2022-11-08T00:16:55.133,35.303,-0.204,-0.159,-0.988
1667859415174,2022-11-08T00:16:55.174,35.344,-0.205,-0.157,-0.987
1667859415213,2022-11-08T00:16:55.213,35.383,-0.204,-0.158,-0.989
1667859415254,2022-11-08T00:16:55.254,35.424,-0.204,-0.160,-0.987
1667859415295,2022-11-08T00:16:55.295,35.465,-0.207,-0.159,-0.987
1667859415335,2022-11-08T00:16:55.335,35.505,-0.208,-0.160,-0.989
1667859415376,2022-11-08T00:16:55.376,35.546,-0.206,-0.158,-0.988
1667859415417,2022-11-08T00:16:55.417,35.587,-0.206,-0.158,-0.989
1667859415458,2022-11-08T00:16:55.458,35.628,-0.207,-0.160,-0.989
1667859415497,2022-11-08T00:16:55.497,35.667,-0.203,-0.161,-0.989
1667859415538,2022-11-08T00:16:55.538,35.708,-0.205,-0.161,-0.986
1667859415579,2022-11-08T00:16:55.579,35.749,-0.208,-0.161,-0.986
1667859415621,2022-11-08T00:16:55.621,35.791,-0.207,-0.160,-0.988
1667859415660,2022-11-08T00:16:55.660,35.830,-0.205,-0.161,-0.988
1667859415701,2022-11-08T00:16:55.701,35.871,-0.208,-0.161,-0.987
1667859415742,2022-11-08T00:16:55.742,35.912,-0.208,-0.160,-0.986
1667859415783,2022-11-08T00:16:55.783,35.953,-0.207,-0.162,-0.988
1667859415823,2022-11-08T00:16:55.823,35.993,-0.206,-0.163,-0.988
1667859415864,2022-11-08T00:16:55.864,36.034,-0.208,-0.163,-0.988
1667859415905,2022-11-08T00:16:55.905,36.075,-0.210,-0.163,-0.987
1667859415944,2022-11-08T00:16:55.944,36.114,-0.208,-0.165,-0.988
1667859415985,2022-11-08T00:16:55.985,36.155,-0.208,-0.162,-0.989
1667859416026,2022-11-08T00:16:56.026,36.196,-0.210,-0.162,-0.986
1667859416067,2022-11-08T00:16:56.067,36.237,-0.207,-0.162,-0.988
1667859416107,2022-11-08T00:16:56.107,36.277,-0.205,-0.164,-0.988
1667859416148,2022-11-08T00:16:56.148,36.318,-0.211,-0.165,-0.986
1667859416189,2022-11-08T00:16:56.189,36.359,-0.211,-0.162,-0.986
1667859416230,2022-11-08T00:16:56.230,36.400,-0.208,-0.161,-0.988
1667859416269,2022-11-08T00:16:56.269,36.439,-0.208,-0.161,-0.986
1667859416310,2022-11-08T00:16:56.310,36.480,-0.210,-0.162,-0.986
1667859416351,2022-11-08T00:16:56.351,36.521,-0.212,-0.162,-0.986
1667859416391,2022-11-08T00:16:56.391,36.561,-0.208,-0.162,-0.988
1667859416432,2022-11-08T00:16:56.432,36.602,-0.209,-0.164,-0.987
1667859416473,2022-11-08T00:16:56.473,36.643,-0.212,-0.164,-0.986
1667859416514,2022-11-08T00:16:56.514,36.684,-0.211,-0.163,-0.987
1667859416554,2022-11-08T00:16:56.554,36.724,-0.209,-0.162,-0.985
1667859416595,2022-11-08T00:16:56.595,36.765,-0.211,-0.162,-0.988
1667859416636,2022-11-08T00:16:56.636,36.806,-0.210,-0.162,-0.986
1667859416677,2022-11-08T00:16:56.677,36.847,-0.209,-0.164,-0.987
1667859416716,2022-11-08T00:16:56.716,36.886,-0.209,-0.161,-0.987
1667859416757,2022-11-08T00:16:56.757,36.927,-0.210,-0.162,-0.986
1667859416798,2022-11-08T00:16:56.798,36.968,-0.209,-0.164,-0.986
1667859416839,2022-11-08T00:16:56.839,37.009,-0.210,-0.161,-0.987
1667859416879,2022-11-08T00:16:56.879,37.049,-0.210,-0.163,-0.986
1667859416920,2022-11-08T00:16:56.920,37.090,-0.206,-0.164,-0.989
1667859416961,2022-11-08T00:16:56.961,37.131,-0.210,-0.165,-0.986
1667859417000,2022-11-08T00:16:57.000,37.170,-0.213,-0.162,-0.986
1667859417041,2022-11-08T00:16:57.041,37.211,-0.210,-0.164,-0.988
1667859417082,2022-11-08T00:16:57.082,37.252,-0.209,-0.165,-0.986
1667859417123,2022-11-08T00:16:57.123,37.293,-0.210,-0.164,-0.986
1667859417163,2022-11-08T00:16:57.163,37.333,-0.211,-0.162,-0.986
1667859417204,2022-11-08T00:16:57.204,37.374,-0.210,-0.161,-0.987
1667859417245,2022-11-08T00:16:57.245,37.415,-0.207,-0.163,-0.986
1667859417286,2022-11-08T00:16:57.286,37.456,-0.209,-0.164,-0.987
1667859417326,2022-11-08T00:16:57.326,37.496,-0.211,-0.163,-0.987
1667859417367,2022-11-08T00:16:57.367,37.537,-0.210,-0.163,-0.986
1667859417408,2022-11-08T00:16:57.408,37.578,-0.208,-0.164,-0.987
1667859417449,2022-11-08T00:16:57.449,37.619,-0.210,-0.165,-0.987
1667859417488,2022-11-08T00:16:57.488,37.658,-0.209,-0.163,-0.987
1667859417529,2022-11-08T00:16:57.529,37.699,-0.210,-0.165,-0.986
1667859417570,2022-11-08T00:16:57.570,37.740,-0.211,-0.165,-0.985
1667859417610,2022-11-08T00:16:57.610,37.780,-0.208,-0.165,-0.987
1667859417651,2022-11-08T00:16:57.651,37.821,-0.208,-0.165,-0.987
1667859417692,2022-11-08T00:16:57.692,37.862,-0.210,-0.164,-0.986
1667859417733,2022-11-08T00:16:57.733,37.903,-0.210,-0.164,-0.985
1667859417772,2022-11-08T00:16:57.772,37.942,-0.209,-0.164,-0.987
1667859417813,2022-11-08T00:16:57.813,37.983,-0.211,-0.166,-0.984
1667859417854,2022-11-08T00:16:57.854,38.024,-0.211,-0.167,-0.988
1667859417895,2022-11-08T00:16:57.895,38.065,-0.206,-0.165,-0.990
1667859417935,2022-11-08T00:16:57.935,38.105,-0.211,-0.164,-0.987
1667859417976,2022-11-08T00:16:57.976,38.146,-0.214,-0.162,-0.986
1667859418017,2022-11-08T00:16:58.017,38.187,-0.209,-0.163,-0.987
1667859418057,2022-11-08T00:16:58.057,38.227,-0.209,-0.167,-0.987
1667859418098,2022-11-08T00:16:58.098,38.268,-0.209,-0.165,-0.986
1667859418139,2022-11-08T00:16:58.139,38.309,-0.212,-0.163,-0.984
1667859418180,2022-11-08T00:16:58.180,38.350,-0.212,-0.164,-0.987
1667859418219,2022-11-08T00:16:58.219,38.389,-0.208,-0.164,-0.989
1667859418260,2022-11-08T00:16:58.260,38.430,-0.210,-0.166,-0.985
1667859418301,2022-11-08T00:16:58.301,38.471,-0.212,-0.160,-0.985
1667859418342,2022-11-08T00:16:58.342,38.512,-0.209,-0.164,-0.990
1667859418382,2022-11-08T00:16:58.382,38.552,-0.210,-0.177,-0.981
1667859418423,2022-11-08T00:16:58.423,38.593,-0.208,-0.162,-0.990
1667859418464,2022-11-08T00:16:58.464,38.634,-0.208,-0.154,-0.988
1667859418505,2022-11-08T00:16:58.505,38.675,-0.216,-0.172,-0.983
1667859418544,2022-11-08T00:16:58.544,38.714,-0.210,-0.178,-0.983
1667859418585,2022-11-08T00:16:58.585,38.755,-0.202,-0.163,-0.988
1667859418626,2022-11-08T00:16:58.626,38.796,-0.204,-0.157,-0.991
1667859418666,2022-11-08T00:16:58.666,38.836,-0.214,-0.166,-0.981
1667859418707,2022-11-08T00:16:58.707,38.877,-0.209,-0.164,-0.986
1667859418748,2022-11-08T00:16:58.748,38.918,-0.208,-0.171,-0.990
1667859418789,2022-11-08T00:16:58.789,38.959,-0.208,-0.177,-0.986
1667859418829,2022-11-08T00:16:58.829,38.999,-0.203,-0.169,-0.984
1667859418870,2022-11-08T00:16:58.870,39.040,-0.207,-0.170,-0.987
1667859418911,2022-11-08T00:16:58.911,39.081,-0.204,-0.172,-0.991
1667859418952,2022-11-08T00:16:58.952,39.122,-0.203,-0.172,-0.986
1667859418991,2022-11-08T00:16:58.991,39.161,-0.205,-0.173,-0.986
1667859419032,2022-11-08T00:16:59.032,39.202,-0.203,-0.176,-0.987
1667859419073,2022-11-08T00:16:59.073,39.243,-0.204,-0.174,-0.989
1667859419114,2022-11-08T00:16:59.114,39.284,-0.207,-0.170,-0.990
1667859419154,2022-11-08T00:16:59.154,39.324,-0.208,-0.170,-0.986
1667859419195,2022-11-08T00:16:59.195,39.365,-0.203,-0.163,-0.990
1667859419236,2022-11-08T00:16:59.236,39.406,-0.205,-0.169,-0.987
1667859419275,2022-11-08T00:16:59.275,39.445,-0.208,-0.177,-0.983
1667859419316,2022-11-08T00:16:59.316,39.486,-0.203,-0.177,-0.987
1667859419357,2022-11-08T00:16:59.357,39.527,-0.199,-0.179,-0.988
1667859419398,2022-11-08T00:16:59.398,39.568,-0.201,-0.180,-0.986
1667859419438,2022-11-08T00:16:59.438,39.608,-0.205,-0.174,-0.986
1667859419479,2022-11-08T00:16:59.479,39.649,-0.207,-0.172,-0.987
1667859419520,2022-11-08T00:16:59.520,39.690,-0.207,-0.173,-0.985
1667859419561,2022-11-08T00:16:59.561,39.731,-0.206,-0.178,-0.983
1667859419600,2022-11-08T00:16:59.600,39.770,-0.205,-0.176,-0.986
1667859419642,2022-11-08T00:16:59.642,39.812,-0.203,-0.179,-0.986
1667859419683,2022-11-08T00:16:59.683,39.853,-0.203,-0.177,-0.988
1667859419724,2022-11-08T00:16:59.724,39.894,-0.206,-0.176,-0.987
1667859419763,2022-11-08T00:16:59.763,39.933,-0.206,-0.176,-0.984
1667859419804,2022-11-08T00:16:59.804,39.974,-0.203,-0.177,-0.987
1667859419845,2022-11-08T00:16:59.845,40.015,-0.206,-0.177,-0.987
1667859419885,2022-11-08T00:16:59.885,40.055,-0.209,-0.177,-0.985
1667859419926,2022-11-08T00:16:59.926,40.096,-0.207,-0.174,-0.985
1667859419967,2022-11-08T00:16:59.967,40.137,-0.205,-0.175,-0.986
1667859420008,2022-11-08T00:17:00.008,40.178,-0.206,-0.176,-0.986
1667859420047,2022-11-08T00:17:00.047,40.217,-0.208,-0.178,-0.985
1667859420088,2022-11-08T00:17:00.088,40.258,-0.207,-0.177,-0.987
1667859420129,2022-11-08T00:17:00.129,40.299,-0.206,-0.174,-0.986
1667859420170,2022-11-08T00:17:00.170,40.340,-0.207,-0.175,-0.985
1667859420210,2022-11-08T00:17:00.210,40.380,-0.207,-0.180,-0.984
1667859420251,2022-11-08T00:17:00.251,40.421,-0.206,-0.182,-0.985
1667859420292,2022-11-08T00:17:00.292,40.462,-0.205,-0.179,-0.986
1667859420331,2022-11-08T00:17:00.331,40.501,-0.207,-0.174,-0.986
1667859420372,2022-11-08T00:17:00.372,40.542,-0.208,-0.170,-0.984
1667859420413,2022-11-08T00:17:00.413,40.583,-0.207,-0.170,-0.984
1667859420454,2022-11-08T00:17:00.454,40.624,-0.206,-0.174,-0.985
1667859420494,2022-11-08T00:17:00.494,40.664,-0.207,-0.177,-0.987
1667859420535,2022-11-08T00:17:00.535,40.705,-0.207,-0.177,-0.986
1667859420576,2022-11-08T00:17:00.576,40.746,-0.206,-0.178,-0.985
1667859420617,2022-11-08T00:17:00.617,40.787,-0.206,-0.174,-0.988
1667859420657,2022-11-08T00:17:00.657,40.827,-0.211,-0.171,-0.986
1667859420698,2022-11-08T00:17:00.698,40.868,-0.210,-0.169,-0.986
1667859420739,2022-11-08T00:17:00.739,40.909,-0.204,-0.172,-0.990
1667859420780,2022-11-08T00:17:00.780,40.950,-0.209,-0.175,-0.982
1667859420819,2022-11-08T00:17:00.819,40.989,-0.211,-0.172,-0.983
1667859420860,2022-11-08T00:17:00.860,41.030,-0.208,-0.172,-0.987
1667859420901,2022-11-08T00:17:00.901,41.071,-0.210,-0.173,-0.983
1667859420941,2022-11-08T00:17:00.941,41.111,-0.208,-0.171,-0.987
1667859420982,2022-11-08T00:17:00.982,41.152,-0.210,-0.174,-0.985
1667859421023,2022-11-08T00:17:01.023,41.193,-0.208,-0.174,-0.986
1667859421064,2022-11-08T00:17:01.064,41.234,-0.208,-0.174,-0.988
1667859421103,2022-11-08T00:17:01.103,41.273,-0.209,-0.176,-0.985
1667859421144,2022-11-08T00:17:01.144,41.314,-0.210,-0.178,-0.985
1667859421185,2022-11-08T00:17:01.185,41.355,-0.209,-0.178,-0.984
1667859421226,2022-11-08T00:17:01.226,41.396,-0.209,-0.178,-0.984
1667859421266,2022-11-08T00:17:01.266,41.436,-0.207,-0.175,-0.987
1667859421307,2022-11-08T00:17:01.307,41.477,-0.207,-0.172,-0.988
1667859421348,2022-11-08T00:17:01.348,41.518,-0.209,-0.171,-0.986
1667859421389,2022-11-08T00:17:01.389,41.559,-0.208,-0.171,-0.987
1667859421429,2022-11-08T00:17:01.429,41.599,-0.208,-0.173,-0.988
1667859421470,2022-11-08T00:17:01.470,41.640,-0.207,-0.173,-0.986
1667859421511,2022-11-08T00:17:01.511,41.681,-0.208,-0.175,-0.985
1667859421550,2022-11-08T00:17:01.550,41.720,-0.209,-0.175,-0.984
1667859421591,2022-11-08T00:17:01.591,41.761,-0.208,-0.175,-0.985
1667859421632,2022-11-08T00:17:01.632,41.802,-0.206,-0.175,-0.990
1667859421673,2022-11-08T00:17:01.673,41.843,-0.206,-0.175,-0.990
1667859421713,2022-11-08T00:17:01.713,41.883,-0.212,-0.175,-0.984
1667859421754,2022-11-08T00:17:01.754,41.924,-0.211,-0.172,-0.983
1667859421795,2022-11-08T00:17:01.795,41.965,-0.207,-0.177,-0.984
1667859421836,2022-11-08T00:17:01.836,42.006,-0.204,-0.176,-0.985
1667859421875,2022-11-08T00:17:01.875,42.045,-0.207,-0.176,-0.986
1667859421916,2022-11-08T00:17:01.916,42.086,-0.210,-0.176,-0.986
1667859421957,2022-11-08T00:17:01.957,42.127,-0.207,-0.175,-0.986
1667859421998,2022-11-08T00:17:01.998,42.168,-0.206,-0.175,-0.987
1667859422038,2022-11-08T00:17:02.038,42.208,-0.207,-0.175,-0.987
1667859422079,2022-11-08T00:17:02.079,42.249,-0.207,-0.176,-0.986
1667859422120,2022-11-08T00:17:02.120,42.290,-0.208,-0.177,-0.987
1667859422160,2022-11-08T00:17:02.160,42.330,-0.209,-0.176,-0.985
1667859422201,2022-11-08T00:17:02.201,42.371,-0.208,-0.176,-0.983
1667859422242,2022-11-08T00:17:02.242,42.412,-0.207,-0.173,-0.988
1667859422283,2022-11-08T00:17:02.283,42.453,-0.208,-0.176,-0.986
1667859422322,2022-11-08T00:17:02.322,42.492,-0.208,-0.177,-0.986
1667859422363,2022-11-08T00:17:02.363,42.533,-0.208,-0.175,-0.986
1667859422404,2022-11-08T00:17:02.404,42.574,-0.208,-0.173,-0.986
1667859422445,2022-11-08T00:17:02.445,42.615,-0.208,-0.173,-0.986
1667859422485,2022-11-08T00:17:02.485,42.655,-0.208,-0.176,-0.986
1667859422526,2022-11-08T00:17:02.526,42.696,-0.206,-0.173,-0.985
1667859422567,2022-11-08T00:17:02.567,42.737,-0.210,-0.174,-0.986
1667859422608,2022-11-08T00:17:02.608,42.778,-0.206,-0.173,-0.990
1667859422647,2022-11-08T00:17:02.647,42.817,-0.206,-0.174,-0.985
1667859422688,2022-11-08T00:17:02.688,42.858,-0.211,-0.172,-0.984
1667859422729,2022-11-08T00:17:02.729,42.899,-0.210,-0.172,-0.984
1667859422769,2022-11-08T00:17:02.769,42.939,-0.207,-0.175,-0.986
1667859422810,2022-11-08T00:17:02.810,42.980,-0.208,-0.174,-0.985
1667859422851,2022-11-08T00:17:02.851,43.021,-0.210,-0.173,-0.983
1667859422892,2022-11-08T00:17:02.892,43.062,-0.211,-0.171,-0.985
1667859422932,2022-11-08T00:17:02.932,43.102,-0.208,-0.171,-0.987
1667859422973,2022-11-08T00:17:02.973,43.143,-0.208,-0.179,-0.986
1667859423014,2022-11-08T00:17:03.014,43.184,-0.208,-0.178,-0.986
1667859423055,2022-11-08T00:17:03.055,43.225,-0.209,-0.176,-0.987
1667859423094,2022-11-08T00:17:03.094,43.264,-0.209,-0.171,-0.987
1667859423135,2022-11-08T00:17:03.135,43.305,-0.211,-0.172,-0.985
1667859423176,2022-11-08T00:17:03.176,43.346,-0.210,-0.176,-0.986
1667859423217,2022-11-08T00:17:03.217,43.387,-0.209,-0.177,-0.983
1667859423257,2022-11-08T00:17:03.257,43.427,-0.210,-0.177,-0.985
1667859423298,2022-11-08T00:17:03.298,43.468,-0.210,-0.176,-0.985
1667859423339,2022-11-08T00:17:03.339,43.509,-0.209,-0.178,-0.984
1667859423378,2022-11-08T00:17:03.378,43.548,-0.208,-0.179,-0.984
1667859423419,2022-11-08T00:17:03.419,43.589,-0.209,-0.178,-0.983
1667859423460,2022-11-08T00:17:03.460,43.630,-0.209,-0.177,-0.989
1667859423501,2022-11-08T00:17:03.501,43.671,-0.207,-0.178,-0.986
1667859423541,2022-11-08T00:17:03.541,43.711,-0.210,-0.179,-0.984
1667859423582,2022-11-08T00:17:03.582,43.752,-0.211,-0.176,-0.984
1667859423623,2022-11-08T00:17:03.623,43.793,-0.210,-0.176,-0.984
1667859423664,2022-11-08T00:17:03.664,43.834,-0.209,-0.177,-0.985
1667859423704,2022-11-08T00:17:03.704,43.874,-0.207,-0.177,-0.985
1667859423745,2022-11-08T00:17:03.745,43.915,-0.208,-0.178,-0.984
1667859423786,2022-11-08T00:17:03.786,43.956,-0.208,-0.177,-0.986
1667859423825,2022-11-08T00:17:03.825,43.995,-0.205,-0.176,-0.988
1667859423866,2022-11-08T00:17:03.866,44.036,-0.208,-0.178,-0.986
1667859423907,2022-11-08T00:17:03.907,44.077,-0.210,-0.175,-0.984
1667859423948,2022-11-08T00:17:03.948,44.118,-0.208,-0.173,-0.988
1667859423988,2022-11-08T00:17:03.988,44.158,-0.209,-0.176,-0.985
1667859424029,2022-11-08T00:17:04.029,44.199,-0.207,-0.176,-0.985
1667859424070,2022-11-08T00:17:04.070,44.240,-0.206,-0.177,-0.986
1667859424111,2022-11-08T00:17:04.111,44.281,-0.208,-0.176,-0.986
1667859424150,2022-11-08T00:17:04.150,44.320,-0.207,-0.174,-0.986
1667859424191,2022-11-08T00:17:04.191,44.361,-0.208,-0.175,-0.987
1667859424232,2022-11-08T00:17:04.232,44.402,-0.208,-0.177,-0.985
1667859424273,2022-11-08T00:17:04.273,44.443,-0.207,-0.178,-0.986
1667859424313,2022-11-08T00:17:04.313,44.483,-0.210,-0.176,-0.985
1667859424354,2022-11-08T00:17:04.354,44.524,-0.210,-0.176,-0.984
1667859424395,2022-11-08T00:17:04.395,44.565,-0.203,-0.175,-0.987
1667859424434,2022-11-08T00:17:04.434,44.604,-0.207,-0.177,-0.986
1667859424475,2022-11-08T00:17:04.475,44.645,-0.211,-0.175,-0.984
1667859424517,2022-11-08T00:17:04.517,44.687,-0.208,-0.175,-0.985
1667859424558,2022-11-08T00:17:04.558,44.728,-0.206,-0.178,-0.986
1667859424597,2022-11-08T00:17:04.597,44.767,-0.207,-0.178,-0.986
1667859424638,2022-11-08T00:17:04.638,44.808,-0.208,-0.177,-0.987
1667859424679,2022-11-08T00:17:04.679,44.849,-0.211,-0.174,-0.983
1667859424720,2022-11-08T00:17:04.720,44.890,-0.208,-0.173,-0.987
1667859424760,2022-11-08T00:17:04.760,44.930,-0.207,-0.178,-0.986
1667859424801,2022-11-08T00:17:04.801,44.971,-0.207,-0.180,-0.984
1667859424842,2022-11-08T00:17:04.842,45.012,-0.208,-0.175,-0.986
1667859424883,2022-11-08T00:17:04.883,45.053,-0.208,-0.175,-0.984
1667859424922,2022-11-08T00:17:04.922,45.092,-0.209,-0.175,-0.986
1667859424963,2022-11-08T00:17:04.963,45.133,-0.208,-0.175,-0.986
1667859425004,2022-11-08T00:17:05.004,45.174,-0.207,-0.175,-0.986
1667859425044,2022-11-08T00:17:05.044,45.214,-0.208,-0.174,-0.986
1667859425085,2022-11-08T00:17:05.085,45.255,-0.208,-0.176,-0.986
1667859425126,2022-11-08T00:17:05.126,45.296,-0.208,-0.175,-0.986
1667859425167,2022-11-08T00:17:05.167,45.337,-0.208,-0.175,-0.985
1667859425206,2022-11-08T00:17:05.206,45.376,-0.208,-0.174,-0.985
1667859425247,2022-11-08T00:17:05.247,45.417,-0.208,-0.173,-0.986
1667859425288,2022-11-08T00:17:05.288,45.458,-0.209,-0.174,-0.984
1667859425329,2022-11-08T00:17:05.329,45.499,-0.207,-0.175,-0.985
1667859425369,2022-11-08T00:17:05.369,45.539,-0.205,-0.176,-0.987
1667859425410,2022-11-08T00:17:05.410,45.580,-0.209,-0.178,-0.986
1667859425451,2022-11-08T00:17:05.451,45.621,-0.209,-0.172,-0.985
1667859425492,2022-11-08T00:17:05.492,45.662,-0.207,-0.172,-0.987
1667859425532,2022-11-08T00:17:05.532,45.702,-0.207,-0.175,-0.985
1667859425573,2022-11-08T00:17:05.573,45.743,-0.208,-0.175,-0.985
1667859425614,2022-11-08T00:17:05.614,45.784,-0.209,-0.175,-0.985
1667859425653,2022-11-08T00:17:05.653,45.823,-0.207,-0.174,-0.987
1667859425694,2022-11-08T00:17:05.694,45.864,-0.207,-0.174,-0.987
1667859425735,2022-11-08T00:17:05.735,45.905,-0.209,-0.176,-0.984
1667859425776,2022-11-08T00:17:05.776,45.946,-0.208,-0.175,-0.986
1667859425816,2022-11-08T00:17:05.816,45.986,-0.207,-0.174,-0.986
1667859425857,2022-11-08T00:17:05.857,46.027,-0.209,-0.177,-0.986
1667859425898,2022-11-08T00:17:05.898,46.068,-0.207,-0.175,-0.986
1667859425939,2022-11-08T00:17:05.939,46.109,-0.208,-0.173,-0.986
1667859425978,2022-11-08T00:17:05.978,46.148,-0.210,-0.175,-0.984
1667859426019,2022-11-08T00:17:06.019,46.189,-0.206,-0.175,-0.986
1667859426060,2022-11-08T00:17:06.060,46.230,-0.206,-0.178,-0.986
1667859426100,2022-11-08T00:17:06.100,46.270,-0.208,-0.176,-0.985
1667859426141,2022-11-08T00:17:06.141,46.311,-0.209,-0.175,-0.985
1667859426182,2022-11-08T00:17:06.182,46.352,-0.208,-0.176,-0.985
1667859426223,2022-11-08T00:17:06.223,46.393,-0.208,-0.176,-0.987
1667859426263,2022-11-08T00:17:06.263,46.433,-0.210,-0.175,-0.984
1667859426304,2022-11-08T00:17:06.304,46.474,-0.210,-0.176,-0.985
1667859426345,2022-11-08T00:17:06.345,46.515,-0.205,-0.173,-0.990
