epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668428580183,2022-11-14T14.23.00.183,292.733,-0.203,-0.292,0.971
1668428580222,2022-11-14T14.23.00.222,292.772,-0.201,-0.290,0.972
1668428580263,2022-11-14T14.23.00.263,292.813,-0.199,-0.292,0.970
1668428580303,2022-11-14T14.23.00.303,292.853,-0.199,-0.292,0.971
1668428580344,2022-11-14T14.23.00.344,292.894,-0.200,-0.286,0.975
1668428580383,2022-11-14T14.23.00.383,292.933,-0.197,-0.292,0.972
1668428580424,2022-11-14T14.23.00.424,292.974,-0.200,-0.295,0.969
1668428580464,2022-11-14T14.23.00.464,293.014,-0.202,-0.289,0.972
1668428580505,2022-11-14T14.23.00.505,293.055,-0.201,-0.293,0.971
1668428580545,2022-11-14T14.23.00.545,293.095,-0.201,-0.295,0.970
1668428580586,2022-11-14T14.23.00.586,293.136,-0.202,-0.291,0.971
1668428580625,2022-11-14T14.23.00.625,293.175,-0.200,-0.294,0.971
1668428580666,2022-11-14T14.23.00.666,293.216,-0.199,-0.289,0.971
1668428580706,2022-11-14T14.23.00.706,293.256,-0.200,-0.296,0.969
1668428580745,2022-11-14T14.23.00.745,293.295,-0.199,-0.293,0.970
1668428580786,2022-11-14T14.23.00.786,293.336,-0.201,-0.293,0.971
1668428580826,2022-11-14T14.23.00.826,293.376,-0.201,-0.293,0.971
1668428580867,2022-11-14T14.23.00.867,293.417,-0.200,-0.295,0.970
1668428580906,2022-11-14T14.23.00.906,293.456,-0.201,-0.292,0.973
1668428580947,2022-11-14T14.23.00.947,293.497,-0.200,-0.294,0.971
1668428580987,2022-11-14T14.23.00.987,293.537,-0.201,-0.292,0.971
1668428581028,2022-11-14T14.23.01.028,293.578,-0.202,-0.290,0.972
1668428581068,2022-11-14T14.23.01.068,293.618,-0.201,-0.290,0.973
1668428581109,2022-11-14T14.23.01.109,293.659,-0.201,-0.297,0.971
1668428581148,2022-11-14T14.23.01.148,293.698,-0.199,-0.287,0.973
1668428581189,2022-11-14T14.23.01.189,293.739,-0.202,-0.294,0.971
1668428581229,2022-11-14T14.23.01.229,293.779,-0.201,-0.295,0.970
1668428581268,2022-11-14T14.23.01.268,293.818,-0.197,-0.293,0.972
1668428581309,2022-11-14T14.23.01.309,293.859,-0.199,-0.292,0.973
1668428581349,2022-11-14T14.23.01.349,293.899,-0.200,-0.293,0.971
1668428581390,2022-11-14T14.23.01.390,293.940,-0.201,-0.291,0.970
1668428581429,2022-11-14T14.23.01.429,293.979,-0.200,-0.293,0.970
1668428581470,2022-11-14T14.23.01.470,294.020,-0.201,-0.291,0.971
1668428581510,2022-11-14T14.23.01.510,294.060,-0.201,-0.295,0.969
1668428581551,2022-11-14T14.23.01.551,294.101,-0.199,-0.293,0.971
1668428581590,2022-11-14T14.23.01.590,294.140,-0.198,-0.292,0.972
1668428581631,2022-11-14T14.23.01.631,294.181,-0.200,-0.292,0.971
1668428581671,2022-11-14T14.23.01.671,294.221,-0.198,-0.296,0.970
1668428581712,2022-11-14T14.23.01.712,294.262,-0.198,-0.293,0.972
1668428581752,2022-11-14T14.23.01.752,294.302,-0.200,-0.293,0.970
1668428581793,2022-11-14T14.23.01.793,294.343,-0.200,-0.291,0.971
1668428581832,2022-11-14T14.23.01.832,294.382,-0.200,-0.294,0.972
1668428581872,2022-11-14T14.23.01.872,294.422,-0.202,-0.290,0.973
1668428581913,2022-11-14T14.23.01.913,294.463,-0.199,-0.297,0.971
1668428581952,2022-11-14T14.23.01.952,294.502,-0.197,-0.294,0.970
1668428581993,2022-11-14T14.23.01.993,294.543,-0.196,-0.294,0.971
1668428582033,2022-11-14T14.23.02.033,294.583,-0.200,-0.292,0.971
1668428582074,2022-11-14T14.23.02.074,294.624,-0.198,-0.294,0.972
1668428582113,2022-11-14T14.23.02.113,294.663,-0.197,-0.291,0.973
1668428582154,2022-11-14T14.23.02.154,294.704,-0.200,-0.297,0.970
1668428582194,2022-11-14T14.23.02.194,294.744,-0.200,-0.292,0.971
1668428582235,2022-11-14T14.23.02.235,294.785,-0.199,-0.295,0.971
1668428582275,2022-11-14T14.23.02.275,294.825,-0.199,-0.291,0.971
1668428582316,2022-11-14T14.23.02.316,294.866,-0.198,-0.296,0.971
1668428582355,2022-11-14T14.23.02.355,294.905,-0.199,-0.304,0.971
1668428582396,2022-11-14T14.23.02.396,294.946,-0.197,-0.289,0.973
1668428582436,2022-11-14T14.23.02.436,294.986,-0.201,-0.287,0.972
1668428582475,2022-11-14T14.23.02.475,295.025,-0.199,-0.288,0.972
1668428582516,2022-11-14T14.23.02.516,295.066,-0.197,-0.290,0.971
1668428582556,2022-11-14T14.23.02.556,295.106,-0.200,-0.292,0.972
1668428582597,2022-11-14T14.23.02.597,295.147,-0.200,-0.290,0.973
1668428582636,2022-11-14T14.23.02.636,295.186,-0.196,-0.294,0.972
1668428582677,2022-11-14T14.23.02.677,295.227,-0.197,-0.292,0.972
1668428582717,2022-11-14T14.23.02.717,295.267,-0.199,-0.293,0.971
1668428582758,2022-11-14T14.23.02.758,295.308,-0.198,-0.292,0.971
1668428582798,2022-11-14T14.23.02.798,295.348,-0.198,-0.294,0.971
1668428582839,2022-11-14T14.23.02.839,295.389,-0.195,-0.288,0.974
1668428582878,2022-11-14T14.23.02.878,295.428,-0.198,-0.294,0.971
1668428582919,2022-11-14T14.23.02.919,295.469,-0.201,-0.293,0.971
1668428582959,2022-11-14T14.23.02.959,295.509,-0.196,-0.292,0.972
1668428583000,2022-11-14T14.23.03.000,295.550,-0.198,-0.294,0.973
1668428583039,2022-11-14T14.23.03.039,295.589,-0.199,-0.289,0.972
1668428583079,2022-11-14T14.23.03.079,295.629,-0.199,-0.289,0.972
1668428583120,2022-11-14T14.23.03.120,295.670,-0.200,-0.294,0.971
1668428583159,2022-11-14T14.23.03.159,295.709,-0.199,-0.296,0.970
1668428583200,2022-11-14T14.23.03.200,295.750,-0.199,-0.289,0.973
1668428583240,2022-11-14T14.23.03.240,295.790,-0.200,-0.292,0.972
1668428583281,2022-11-14T14.23.03.281,295.831,-0.197,-0.291,0.971
1668428583320,2022-11-14T14.23.03.320,295.870,-0.199,-0.294,0.971
1668428583361,2022-11-14T14.23.03.361,295.911,-0.199,-0.290,0.973
1668428583401,2022-11-14T14.23.03.401,295.951,-0.200,-0.292,0.972
1668428583442,2022-11-14T14.23.03.442,295.992,-0.199,-0.290,0.972
1668428583482,2022-11-14T14.23.03.482,296.032,-0.200,-0.293,0.971
1668428583523,2022-11-14T14.23.03.523,296.073,-0.201,-0.293,0.971
1668428583562,2022-11-14T14.23.03.562,296.112,-0.200,-0.292,0.971
1668428583603,2022-11-14T14.23.03.603,296.153,-0.202,-0.293,0.971
1668428583643,2022-11-14T14.23.03.643,296.193,-0.201,-0.292,0.971
1668428583682,2022-11-14T14.23.03.682,296.232,-0.202,-0.292,0.970
1668428583723,2022-11-14T14.23.03.723,296.273,-0.200,-0.291,0.972
1668428583763,2022-11-14T14.23.03.763,296.313,-0.200,-0.294,0.971
1668428583804,2022-11-14T14.23.03.804,296.354,-0.203,-0.292,0.971
1668428583843,2022-11-14T14.23.03.843,296.393,-0.202,-0.291,0.970
1668428583884,2022-11-14T14.23.03.884,296.434,-0.200,-0.294,0.971
1668428583924,2022-11-14T14.23.03.924,296.474,-0.202,-0.292,0.971
1668428583965,2022-11-14T14.23.03.965,296.515,-0.199,-0.292,0.972
1668428584005,2022-11-14T14.23.04.005,296.555,-0.199,-0.293,0.971
1668428584046,2022-11-14T14.23.04.046,296.596,-0.199,-0.291,0.971
1668428584085,2022-11-14T14.23.04.085,296.635,-0.201,-0.291,0.970
1668428584126,2022-11-14T14.23.04.126,296.676,-0.200,-0.290,0.972
1668428584166,2022-11-14T14.23.04.166,296.716,-0.199,-0.293,0.972
1668428584207,2022-11-14T14.23.04.207,296.757,-0.201,-0.291,0.971
1668428584246,2022-11-14T14.23.04.246,296.796,-0.201,-0.291,0.971
1668428584286,2022-11-14T14.23.04.286,296.836,-0.201,-0.292,0.972
1668428584327,2022-11-14T14.23.04.327,296.877,-0.200,-0.291,0.972
1668428584366,2022-11-14T14.23.04.366,296.916,-0.202,-0.291,0.971
1668428584407,2022-11-14T14.23.04.407,296.957,-0.199,-0.288,0.973
1668428584447,2022-11-14T14.23.04.447,296.997,-0.198,-0.294,0.971
1668428584488,2022-11-14T14.23.04.488,297.038,-0.201,-0.289,0.972
1668428584527,2022-11-14T14.23.04.527,297.077,-0.200,-0.281,0.975
1668428584568,2022-11-14T14.23.04.568,297.118,-0.196,-0.303,0.967
1668428584608,2022-11-14T14.23.04.608,297.158,-0.194,-0.299,0.969
1668428584649,2022-11-14T14.23.04.649,297.199,-0.197,-0.294,0.972
1668428584689,2022-11-14T14.23.04.689,297.239,-0.196,-0.299,0.969
1668428584730,2022-11-14T14.23.04.730,297.280,-0.197,-0.296,0.969
1668428584769,2022-11-14T14.23.04.769,297.319,-0.196,-0.295,0.973
1668428584810,2022-11-14T14.23.04.810,297.360,-0.196,-0.295,0.971
1668428584850,2022-11-14T14.23.04.850,297.400,-0.198,-0.293,0.971
1668428584889,2022-11-14T14.23.04.889,297.439,-0.198,-0.293,0.972
1668428584930,2022-11-14T14.23.04.930,297.480,-0.196,-0.297,0.971
1668428584970,2022-11-14T14.23.04.970,297.520,-0.200,-0.293,0.970
1668428585011,2022-11-14T14.23.05.011,297.561,-0.199,-0.292,0.970
1668428585050,2022-11-14T14.23.05.050,297.600,-0.197,-0.295,0.970
1668428585091,2022-11-14T14.23.05.091,297.641,-0.197,-0.286,0.973
1668428585131,2022-11-14T14.23.05.131,297.681,-0.201,-0.295,0.972
1668428585172,2022-11-14T14.23.05.172,297.722,-0.199,-0.294,0.971
1668428585212,2022-11-14T14.23.05.212,297.762,-0.199,-0.290,0.971
1668428585253,2022-11-14T14.23.05.253,297.803,-0.199,-0.296,0.971
1668428585292,2022-11-14T14.23.05.292,297.842,-0.199,-0.290,0.973
1668428585333,2022-11-14T14.23.05.333,297.883,-0.201,-0.293,0.971
1668428585373,2022-11-14T14.23.05.373,297.923,-0.199,-0.294,0.971
1668428585414,2022-11-14T14.23.05.414,297.964,-0.198,-0.292,0.972
1668428585453,2022-11-14T14.23.05.453,298.003,-0.200,-0.291,0.973
1668428585493,2022-11-14T14.23.05.493,298.043,-0.200,-0.292,0.970
1668428585534,2022-11-14T14.23.05.534,298.084,-0.198,-0.289,0.971
1668428585573,2022-11-14T14.23.05.573,298.123,-0.198,-0.291,0.971
1668428585614,2022-11-14T14.23.05.614,298.164,-0.198,-0.292,0.972
1668428585654,2022-11-14T14.23.05.654,298.204,-0.198,-0.294,0.971
1668428585695,2022-11-14T14.23.05.695,298.245,-0.195,-0.286,0.973
1668428585735,2022-11-14T14.23.05.735,298.285,-0.204,-0.298,0.969
1668428585776,2022-11-14T14.23.05.776,298.326,-0.200,-0.290,0.972
1668428585815,2022-11-14T14.23.05.815,298.365,-0.198,-0.293,0.971
1668428585856,2022-11-14T14.23.05.856,298.406,-0.199,-0.292,0.971
1668428585896,2022-11-14T14.23.05.896,298.446,-0.201,-0.294,0.972
1668428585937,2022-11-14T14.23.05.937,298.487,-0.198,-0.293,0.973
1668428585976,2022-11-14T14.23.05.976,298.526,-0.200,-0.290,0.972
1668428586017,2022-11-14T14.23.06.017,298.567,-0.199,-0.293,0.972
1668428586057,2022-11-14T14.23.06.057,298.607,-0.199,-0.292,0.971
1668428586096,2022-11-14T14.23.06.096,298.646,-0.197,-0.290,0.973
1668428586137,2022-11-14T14.23.06.137,298.687,-0.202,-0.291,0.971
1668428586177,2022-11-14T14.23.06.177,298.727,-0.201,-0.290,0.972
1668428586218,2022-11-14T14.23.06.218,298.768,-0.201,-0.293,0.970
1668428586257,2022-11-14T14.23.06.257,298.807,-0.200,-0.290,0.972
1668428586298,2022-11-14T14.23.06.298,298.848,-0.201,-0.291,0.972
1668428586338,2022-11-14T14.23.06.338,298.888,-0.200,-0.292,0.971
1668428586379,2022-11-14T14.23.06.379,298.929,-0.200,-0.293,0.970
1668428586419,2022-11-14T14.23.06.419,298.969,-0.201,-0.290,0.972
1668428586460,2022-11-14T14.23.06.460,299.010,-0.197,-0.290,0.973
1668428586499,2022-11-14T14.23.06.499,299.049,-0.200,-0.297,0.970
1668428586540,2022-11-14T14.23.06.540,299.090,-0.199,-0.287,0.973
1668428586580,2022-11-14T14.23.06.580,299.130,-0.200,-0.298,0.971
1668428586621,2022-11-14T14.23.06.621,299.171,-0.200,-0.291,0.971
1668428586660,2022-11-14T14.23.06.660,299.210,-0.199,-0.294,0.971
1668428586700,2022-11-14T14.23.06.700,299.250,-0.199,-0.293,0.971
1668428586741,2022-11-14T14.23.06.741,299.291,-0.199,-0.295,0.970
1668428586780,2022-11-14T14.23.06.780,299.330,-0.201,-0.295,0.970
1668428586821,2022-11-14T14.23.06.821,299.371,-0.203,-0.291,0.970
1668428586861,2022-11-14T14.23.06.861,299.411,-0.201,-0.296,0.971
1668428586902,2022-11-14T14.23.06.902,299.452,-0.200,-0.292,0.972
1668428586942,2022-11-14T14.23.06.942,299.492,-0.202,-0.297,0.969
1668428586983,2022-11-14T14.23.06.983,299.533,-0.200,-0.292,0.971
1668428587022,2022-11-14T14.23.07.022,299.572,-0.200,-0.290,0.971
1668428587063,2022-11-14T14.23.07.063,299.613,-0.198,-0.299,0.970
1668428587103,2022-11-14T14.23.07.103,299.653,-0.211,-0.292,0.967
1668428587144,2022-11-14T14.23.07.144,299.694,-0.209,-0.287,0.969
1668428587183,2022-11-14T14.23.07.183,299.733,-0.198,-0.297,0.971
1668428587224,2022-11-14T14.23.07.224,299.774,-0.203,-0.302,0.970
1668428587264,2022-11-14T14.23.07.264,299.814,-0.202,-0.298,0.969
1668428587303,2022-11-14T14.23.07.303,299.853,-0.203,-0.295,0.970
1668428587344,2022-11-14T14.23.07.344,299.894,-0.197,-0.294,0.971
1668428587384,2022-11-14T14.23.07.384,299.934,-0.201,-0.303,0.969
1668428587425,2022-11-14T14.23.07.425,299.975,-0.207,-0.296,0.969
1668428587464,2022-11-14T14.23.07.464,300.014,-0.206,-0.298,0.968
1668428587506,2022-11-14T14.23.07.506,300.056,-0.202,-0.293,0.969
1668428587545,2022-11-14T14.23.07.545,300.095,-0.198,-0.297,0.969
1668428587586,2022-11-14T14.23.07.586,300.136,-0.202,-0.303,0.968
1668428587626,2022-11-14T14.23.07.626,300.176,-0.209,-0.300,0.968
1668428587667,2022-11-14T14.23.07.667,300.217,-0.208,-0.292,0.971
1668428587706,2022-11-14T14.23.07.706,300.256,-0.204,-0.290,0.972
1668428587747,2022-11-14T14.23.07.747,300.297,-0.206,-0.298,0.968
1668428587787,2022-11-14T14.23.07.787,300.337,-0.205,-0.298,0.968
1668428587828,2022-11-14T14.23.07.828,300.378,-0.204,-0.290,0.971
1668428587867,2022-11-14T14.23.07.867,300.417,-0.208,-0.296,0.968
1668428587907,2022-11-14T14.23.07.907,300.457,-0.208,-0.294,0.968
1668428587948,2022-11-14T14.23.07.948,300.498,-0.208,-0.297,0.967
1668428587987,2022-11-14T14.23.07.987,300.537,-0.210,-0.300,0.969
1668428588028,2022-11-14T14.23.08.028,300.578,-0.203,-0.299,0.969
1668428588068,2022-11-14T14.23.08.068,300.618,-0.201,-0.301,0.969
1668428588109,2022-11-14T14.23.08.109,300.659,-0.211,-0.303,0.967
1668428588149,2022-11-14T14.23.08.149,300.699,-0.216,-0.288,0.969
1668428588190,2022-11-14T14.23.08.190,300.740,-0.211,-0.291,0.968
1668428588229,2022-11-14T14.23.08.229,300.779,-0.205,-0.297,0.970
1668428588270,2022-11-14T14.23.08.270,300.820,-0.202,-0.296,0.970
1668428588310,2022-11-14T14.23.08.310,300.860,-0.205,-0.303,0.968
1668428588351,2022-11-14T14.23.08.351,300.901,-0.206,-0.296,0.969
1668428588390,2022-11-14T14.23.08.390,300.940,-0.206,-0.298,0.969
1668428588430,2022-11-14T14.23.08.430,300.980,-0.206,-0.295,0.971
1668428588471,2022-11-14T14.23.08.471,301.021,-0.206,-0.297,0.969
1668428588510,2022-11-14T14.23.08.510,301.060,-0.207,-0.295,0.970
1668428588551,2022-11-14T14.23.08.551,301.101,-0.206,-0.301,0.969
1668428588591,2022-11-14T14.23.08.591,301.141,-0.206,-0.296,0.970
1668428588632,2022-11-14T14.23.08.632,301.182,-0.204,-0.296,0.970
1668428588672,2022-11-14T14.23.08.672,301.222,-0.205,-0.297,0.969
1668428588713,2022-11-14T14.23.08.713,301.263,-0.205,-0.303,0.968
1668428588752,2022-11-14T14.23.08.752,301.302,-0.210,-0.295,0.968
1668428588793,2022-11-14T14.23.08.793,301.343,-0.202,-0.297,0.971
1668428588833,2022-11-14T14.23.08.833,301.383,-0.193,-0.284,0.976
1668428588874,2022-11-14T14.23.08.874,301.424,-0.215,-0.271,0.971
1668428588913,2022-11-14T14.23.08.913,301.463,-0.228,-0.319,0.958
1668428588954,2022-11-14T14.23.08.954,301.504,-0.208,-0.309,0.968
1668428588994,2022-11-14T14.23.08.994,301.544,-0.213,-0.285,0.976
1668428589033,2022-11-14T14.23.09.033,301.583,-0.219,-0.304,0.984
1668428589074,2022-11-14T14.23.09.074,301.624,-0.208,-0.275,1.000
1668428589114,2022-11-14T14.23.09.114,301.664,-0.226,-0.285,1.021
1668428589155,2022-11-14T14.23.09.155,301.705,-0.260,-0.308,1.047
1668428589194,2022-11-14T14.23.09.194,301.744,-0.303,-0.311,1.137
1668428589235,2022-11-14T14.23.09.235,301.785,-0.344,-0.325,1.219
1668428589275,2022-11-14T14.23.09.275,301.825,-0.237,-0.267,1.159
1668428589316,2022-11-14T14.23.09.316,301.866,-0.063,-0.195,1.084
1668428589356,2022-11-14T14.23.09.356,301.906,0.127,-0.181,1.003
1668428589397,2022-11-14T14.23.09.397,301.947,0.291,-0.188,0.899
1668428589436,2022-11-14T14.23.09.436,301.986,0.361,-0.199,0.745
1668428589477,2022-11-14T14.23.09.477,302.027,0.465,-0.239,0.646
1668428589517,2022-11-14T14.23.09.517,302.067,0.605,-0.164,0.515
1668428589558,2022-11-14T14.23.09.558,302.108,0.747,-0.127,0.386
1668428589597,2022-11-14T14.23.09.597,302.147,0.840,-0.071,0.313
1668428589637,2022-11-14T14.23.09.637,302.187,0.865,-0.034,0.275
1668428589678,2022-11-14T14.23.09.678,302.228,0.933,-0.050,0.160
1668428589717,2022-11-14T14.23.09.717,302.267,1.050,-0.049,0.136
1668428589758,2022-11-14T14.23.09.758,302.308,1.006,0.133,0.087
1668428589798,2022-11-14T14.23.09.798,302.348,1.061,0.206,-0.105
1668428589839,2022-11-14T14.23.09.839,302.389,0.870,0.190,-0.164
1668428589879,2022-11-14T14.23.09.879,302.429,0.792,0.255,-0.221
1668428589920,2022-11-14T14.23.09.920,302.470,0.810,0.303,-0.267
1668428589959,2022-11-14T14.23.09.959,302.509,0.823,0.211,-0.289
1668428590000,2022-11-14T14.23.10.000,302.550,0.827,0.205,-0.340
1668428590040,2022-11-14T14.23.10.040,302.590,0.806,0.217,-0.414
1668428590081,2022-11-14T14.23.10.081,302.631,0.827,0.199,-0.432
1668428590120,2022-11-14T14.23.10.120,302.670,0.885,0.192,-0.404
1668428590161,2022-11-14T14.23.10.161,302.711,0.929,0.194,-0.386
1668428590201,2022-11-14T14.23.10.201,302.751,0.939,0.220,-0.379
1668428590240,2022-11-14T14.23.10.240,302.790,1.016,0.164,-0.431
1668428590281,2022-11-14T14.23.10.281,302.831,1.231,0.150,-0.597
1668428590321,2022-11-14T14.23.10.321,302.871,1.288,0.197,-0.454
1668428590362,2022-11-14T14.23.10.362,302.912,1.820,0.106,-0.538
1668428590402,2022-11-14T14.23.10.402,302.952,0.361,0.375,-0.830
1668428590443,2022-11-14T14.23.10.443,302.993,-0.999,0.036,-0.021
1668428590482,2022-11-14T14.23.10.482,303.032,-1.180,-0.608,1.672
1668428590523,2022-11-14T14.23.10.523,303.073,-0.424,-0.155,0.299
1668428590563,2022-11-14T14.23.10.563,303.113,-0.612,0.036,0.350
1668428590604,2022-11-14T14.23.10.604,303.154,-0.679,0.157,0.636
1668428590643,2022-11-14T14.23.10.643,303.193,-0.982,0.068,0.766
1668428590684,2022-11-14T14.23.10.684,303.234,-0.936,-0.115,0.777
1668428590724,2022-11-14T14.23.10.724,303.274,-0.766,-0.156,0.711
1668428590765,2022-11-14T14.23.10.765,303.315,-0.794,-0.171,0.734
1668428590804,2022-11-14T14.23.10.804,303.354,-0.858,-0.153,0.769
1668428590845,2022-11-14T14.23.10.845,303.395,-0.828,-0.090,0.756
1668428590885,2022-11-14T14.23.10.885,303.435,-0.814,-0.044,0.718
1668428590924,2022-11-14T14.23.10.924,303.474,-0.858,-0.047,0.672
1668428590965,2022-11-14T14.23.10.965,303.515,-0.844,-0.097,0.656
1668428591005,2022-11-14T14.23.11.005,303.555,-0.778,-0.092,0.649
1668428591046,2022-11-14T14.23.11.046,303.596,-0.774,-0.096,0.638
1668428591086,2022-11-14T14.23.11.086,303.636,-0.817,-0.093,0.651
1668428591127,2022-11-14T14.23.11.127,303.677,-0.846,-0.064,0.681
1668428591166,2022-11-14T14.23.11.166,303.716,-0.844,-0.044,0.726
1668428591207,2022-11-14T14.23.11.207,303.757,-0.787,-0.083,0.712
1668428591247,2022-11-14T14.23.11.247,303.797,-0.785,-0.135,0.774
1668428591288,2022-11-14T14.23.11.288,303.838,-0.688,-0.163,0.772
1668428591327,2022-11-14T14.23.11.327,303.877,-0.664,-0.182,0.892
1668428591368,2022-11-14T14.23.11.368,303.918,-0.473,-0.160,0.872
1668428591408,2022-11-14T14.23.11.408,303.958,-0.271,-0.162,0.792
1668428591449,2022-11-14T14.23.11.449,303.999,-0.344,-0.247,0.932
1668428591488,2022-11-14T14.23.11.488,304.038,-0.283,-0.257,0.978
1668428591528,2022-11-14T14.23.11.528,304.078,-0.152,-0.183,0.969
1668428591569,2022-11-14T14.23.11.569,304.119,-0.062,-0.151,0.981
1668428591609,2022-11-14T14.23.11.609,304.159,0.023,-0.222,0.944
1668428591650,2022-11-14T14.23.11.650,304.200,0.126,-0.132,0.969
1668428591689,2022-11-14T14.23.11.689,304.239,0.235,-0.179,0.925
1668428591730,2022-11-14T14.23.11.730,304.280,0.236,-0.178,0.957
1668428591770,2022-11-14T14.23.11.770,304.320,0.322,-0.167,0.941
1668428591811,2022-11-14T14.23.11.811,304.361,0.351,-0.175,0.915
1668428591850,2022-11-14T14.23.11.850,304.400,0.459,-0.130,0.875
1668428591891,2022-11-14T14.23.11.891,304.441,0.524,-0.172,0.816
1668428591931,2022-11-14T14.23.11.931,304.481,0.552,-0.167,0.800
1668428591972,2022-11-14T14.23.11.972,304.522,0.659,-0.144,0.750
1668428592011,2022-11-14T14.23.12.011,304.561,0.646,-0.108,0.743
1668428592051,2022-11-14T14.23.12.051,304.601,0.718,-0.169,0.666
1668428592092,2022-11-14T14.23.12.092,304.642,0.706,-0.172,0.629
1668428592131,2022-11-14T14.23.12.131,304.681,0.798,-0.171,0.560
1668428592173,2022-11-14T14.23.12.173,304.723,0.837,-0.155,0.481
1668428592212,2022-11-14T14.23.12.212,304.762,0.859,-0.154,0.380
1668428592253,2022-11-14T14.23.12.253,304.803,0.955,-0.114,0.254
1668428592293,2022-11-14T14.23.12.293,304.843,0.937,-0.050,0.186
1668428592334,2022-11-14T14.23.12.334,304.884,1.071,-0.095,-0.001
1668428592373,2022-11-14T14.23.12.373,304.923,1.073,-0.009,-0.155
1668428592414,2022-11-14T14.23.12.414,304.964,0.911,0.036,-0.154
1668428592454,2022-11-14T14.23.12.454,305.004,0.968,0.048,-0.228
1668428592495,2022-11-14T14.23.12.495,305.045,0.941,0.121,-0.241
1668428592534,2022-11-14T14.23.12.534,305.084,0.921,0.083,-0.291
1668428592575,2022-11-14T14.23.12.575,305.125,0.882,-0.003,-0.368
1668428592615,2022-11-14T14.23.12.615,305.165,0.867,0.026,-0.362
1668428592654,2022-11-14T14.23.12.654,305.204,0.929,0.073,-0.361
1668428592695,2022-11-14T14.23.12.695,305.245,0.876,0.170,-0.355
1668428592735,2022-11-14T14.23.12.735,305.285,0.829,0.232,-0.403
1668428592776,2022-11-14T14.23.12.776,305.326,0.818,0.217,-0.433
1668428592816,2022-11-14T14.23.12.816,305.366,0.821,0.175,-0.440
1668428592857,2022-11-14T14.23.12.857,305.407,0.859,0.168,-0.450
1668428592896,2022-11-14T14.23.12.896,305.446,0.867,0.155,-0.414
1668428592937,2022-11-14T14.23.12.937,305.487,0.951,0.167,-0.371
1668428592977,2022-11-14T14.23.12.977,305.527,1.002,0.191,-0.346
1668428593018,2022-11-14T14.23.13.018,305.568,1.048,0.202,-0.408
1668428593057,2022-11-14T14.23.13.057,305.607,1.081,0.185,-0.409
1668428593098,2022-11-14T14.23.13.098,305.648,1.165,0.167,-0.255
1668428593138,2022-11-14T14.23.13.138,305.688,1.401,0.049,-0.225
1668428593179,2022-11-14T14.23.13.179,305.729,1.610,0.068,-0.353
1668428593218,2022-11-14T14.23.13.218,305.768,0.853,0.477,-0.584
1668428593258,2022-11-14T14.23.13.258,305.808,-0.816,0.231,-0.555
1668428593299,2022-11-14T14.23.13.299,305.849,-1.434,-0.664,1.330
1668428593339,2022-11-14T14.23.13.339,305.889,-1.046,-0.185,1.208
1668428593380,2022-11-14T14.23.13.380,305.930,-0.110,-0.005,0.035
1668428593419,2022-11-14T14.23.13.419,305.969,-0.451,0.014,0.939
1668428593460,2022-11-14T14.23.13.460,306.010,-0.471,-0.062,0.783
1668428593500,2022-11-14T14.23.13.500,306.050,-0.666,-0.101,0.896
1668428593541,2022-11-14T14.23.13.541,306.091,-0.654,-0.152,0.870
1668428593580,2022-11-14T14.23.13.580,306.130,-0.687,-0.235,0.853
1668428593621,2022-11-14T14.23.13.621,306.171,-0.667,-0.239,0.881
1668428593661,2022-11-14T14.23.13.661,306.211,-0.592,-0.178,0.864
1668428593702,2022-11-14T14.23.13.702,306.252,-0.606,-0.165,0.840
1668428593741,2022-11-14T14.23.13.741,306.291,-0.641,-0.173,0.820
1668428593782,2022-11-14T14.23.13.782,306.332,-0.593,-0.129,0.764
1668428593822,2022-11-14T14.23.13.822,306.372,-0.636,-0.197,0.777
1668428593861,2022-11-14T14.23.13.861,306.411,-0.664,-0.224,0.764
1668428593902,2022-11-14T14.23.13.902,306.452,-0.701,-0.235,0.761
1668428593942,2022-11-14T14.23.13.942,306.492,-0.710,-0.256,0.755
1668428593983,2022-11-14T14.23.13.983,306.533,-0.676,-0.257,0.732
1668428594023,2022-11-14T14.23.14.023,306.573,-0.719,-0.246,0.722
1668428594064,2022-11-14T14.23.14.064,306.614,-0.822,-0.214,0.757
1668428594103,2022-11-14T14.23.14.103,306.653,-0.783,-0.187,0.748
1668428594144,2022-11-14T14.23.14.144,306.694,-0.741,-0.200,0.761
1668428594184,2022-11-14T14.23.14.184,306.734,-0.770,-0.236,0.826
1668428594225,2022-11-14T14.23.14.225,306.775,-0.707,-0.247,0.809
1668428594264,2022-11-14T14.23.14.264,306.814,-0.572,-0.299,0.785
1668428594305,2022-11-14T14.23.14.305,306.855,-0.473,-0.282,0.841
1668428594345,2022-11-14T14.23.14.345,306.895,-0.375,-0.249,0.885
1668428594386,2022-11-14T14.23.14.386,306.936,-0.261,-0.252,0.895
1668428594425,2022-11-14T14.23.14.425,306.975,-0.182,-0.277,0.948
1668428594465,2022-11-14T14.23.14.465,307.015,-0.072,-0.221,0.971
1668428594506,2022-11-14T14.23.14.506,307.056,-0.013,-0.252,0.985
1668428594546,2022-11-14T14.23.14.546,307.096,0.032,-0.264,0.994
1668428594587,2022-11-14T14.23.14.587,307.137,0.109,-0.191,0.995
