epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668452338825,2022-11-14T20.58.58.825,275.519,-0.762,-0.244,0.366
1668452338864,2022-11-14T20.58.58.864,275.558,-0.915,-0.305,0.274
1668452338904,2022-11-14T20.58.58.904,275.598,-0.274,-0.152,0.244
1668452338943,2022-11-14T20.58.58.943,275.637,-0.244,-0.091,0.183
1668452338983,2022-11-14T20.58.58.983,275.677,-0.610,0.000,-0.030
1668452339022,2022-11-14T20.58.59.022,275.716,-1.159,-0.061,-0.579
1668452339062,2022-11-14T20.58.59.062,275.756,0.976,-0.030,-1.098
1668452339101,2022-11-14T20.58.59.101,275.795,-0.183,-0.122,-1.037
1668452339141,2022-11-14T20.58.59.141,275.835,-0.366,-0.183,-1.159
1668452339181,2022-11-14T20.58.59.181,275.875,0.213,-0.183,-1.098
1668452339220,2022-11-14T20.58.59.220,275.914,-1.098,-0.427,-0.701
1668452339260,2022-11-14T20.58.59.260,275.954,-1.098,-0.366,-0.976
1668452339299,2022-11-14T20.58.59.299,275.993,0.396,-0.030,-1.220
1668452339339,2022-11-14T20.58.59.339,276.033,0.274,-0.183,-0.976
1668452339378,2022-11-14T20.58.59.378,276.072,-0.244,-0.213,-0.640
1668452339418,2022-11-14T20.58.59.418,276.112,0.030,-0.213,-0.518
1668452339457,2022-11-14T20.58.59.457,276.151,-0.213,-0.335,0.000
1668452339497,2022-11-14T20.58.59.497,276.191,-1.159,-0.549,0.945
1668452339536,2022-11-14T20.58.59.536,276.230,-1.067,-0.457,1.159
1668452339577,2022-11-14T20.58.59.577,276.271,-0.976,-0.335,0.945
1668452339617,2022-11-14T20.58.59.617,276.311,-0.640,-0.213,0.701
1668452339657,2022-11-14T20.58.59.657,276.351,0.030,-0.213,0.305
1668452339696,2022-11-14T20.58.59.696,276.390,-0.061,-0.244,0.091
1668452339736,2022-11-14T20.58.59.736,276.430,-0.061,-0.244,0.213
1668452339775,2022-11-14T20.58.59.775,276.469,0.122,-0.335,0.091
1668452339815,2022-11-14T20.58.59.815,276.509,0.244,-0.335,-0.061
1668452339854,2022-11-14T20.58.59.854,276.548,0.061,-0.274,-0.122
1668452339894,2022-11-14T20.58.59.894,276.588,0.183,-0.274,-0.061
1668452339933,2022-11-14T20.58.59.933,276.627,-0.335,-0.305,0.122
1668452339973,2022-11-14T20.58.59.973,276.667,-0.274,-0.213,0.152
1668452340013,2022-11-14T20.59.00.013,276.707,-0.457,-0.244,0.366
1668452340052,2022-11-14T20.59.00.052,276.746,-0.274,-0.183,0.213
1668452340092,2022-11-14T20.59.00.092,276.786,0.427,-0.122,-0.366
1668452340131,2022-11-14T20.59.00.131,276.825,0.945,-0.152,-0.244
1668452340171,2022-11-14T20.59.00.171,276.865,0.152,-0.549,0.579
1668452340210,2022-11-14T20.59.00.210,276.904,-0.945,-0.244,0.152
1668452340250,2022-11-14T20.59.00.250,276.944,-0.915,0.152,-0.884
1668452340289,2022-11-14T20.59.00.289,276.983,-0.274,0.213,-0.427
1668452340329,2022-11-14T20.59.00.329,277.023,-2.226,-0.854,2.134
1668452340368,2022-11-14T20.59.00.368,277.062,-2.256,-1.037,2.470
1668452340408,2022-11-14T20.59.00.408,277.102,-0.945,-0.732,1.220
1668452340449,2022-11-14T20.59.00.449,277.143,0.183,-0.274,-0.244
1668452340489,2022-11-14T20.59.00.489,277.183,1.341,0.030,-1.311
1668452340528,2022-11-14T20.59.00.528,277.222,1.829,0.030,-1.220
1668452340568,2022-11-14T20.59.00.568,277.262,0.274,-0.244,0.122
1668452340607,2022-11-14T20.59.00.607,277.301,-1.250,-0.274,-0.152
1668452340647,2022-11-14T20.59.00.647,277.341,0.183,-0.183,-0.183
1668452340686,2022-11-14T20.59.00.686,277.380,-1.220,-0.396,1.494
1668452340726,2022-11-14T20.59.00.726,277.420,-1.341,-0.518,1.951
1668452340765,2022-11-14T20.59.00.765,277.459,1.006,-0.610,1.098
1668452340805,2022-11-14T20.59.00.805,277.499,0.549,-0.640,1.280
1668452340845,2022-11-14T20.59.00.845,277.539,-0.030,-0.640,1.250
1668452340884,2022-11-14T20.59.00.884,277.578,0.884,-0.244,0.610
1668452340924,2022-11-14T20.59.00.924,277.618,0.549,-0.091,0.244
1668452340963,2022-11-14T20.59.00.963,277.657,0.701,-0.183,-0.244
1668452341003,2022-11-14T20.59.01.003,277.697,0.854,-0.244,-0.488
1668452341042,2022-11-14T20.59.01.042,277.736,0.335,-0.335,-0.183
1668452341082,2022-11-14T20.59.01.082,277.776,0.061,-0.427,0.122
1668452341121,2022-11-14T20.59.01.121,277.815,0.183,-0.183,-0.183
1668452341161,2022-11-14T20.59.01.161,277.855,0.305,-0.213,-0.244
1668452341201,2022-11-14T20.59.01.201,277.895,-0.396,-0.213,-0.213
1668452341240,2022-11-14T20.59.01.240,277.934,-0.213,-0.122,-0.366
1668452341280,2022-11-14T20.59.01.280,277.974,0.122,-0.030,-0.427
1668452341319,2022-11-14T20.59.01.319,278.013,0.152,-0.122,0.030
1668452341360,2022-11-14T20.59.01.360,278.054,-0.030,-0.213,0.366
1668452341400,2022-11-14T20.59.01.400,278.094,-0.213,-0.274,0.457
1668452341439,2022-11-14T20.59.01.439,278.133,0.030,-0.274,0.518
1668452341479,2022-11-14T20.59.01.479,278.173,-0.213,-0.396,0.823
1668452341518,2022-11-14T20.59.01.518,278.212,-0.061,-0.335,0.762
1668452341558,2022-11-14T20.59.01.558,278.252,-0.030,-0.396,0.488
1668452341597,2022-11-14T20.59.01.597,278.291,-0.061,-0.366,0.244
1668452341637,2022-11-14T20.59.01.637,278.331,0.976,-0.335,-0.335
1668452341677,2022-11-14T20.59.01.677,278.371,0.457,-0.244,-0.610
1668452341716,2022-11-14T20.59.01.716,278.410,-0.183,-0.244,-0.732
1668452341756,2022-11-14T20.59.01.756,278.450,-0.152,-0.183,-0.671
1668452341795,2022-11-14T20.59.01.795,278.489,-0.335,-0.213,-0.518
1668452341835,2022-11-14T20.59.01.835,278.529,0.335,-0.213,-0.213
1668452341874,2022-11-14T20.59.01.874,278.568,-0.579,-0.274,0.244
1668452341914,2022-11-14T20.59.01.914,278.608,-0.884,-0.366,0.335
1668452341953,2022-11-14T20.59.01.953,278.647,-0.152,-0.213,-0.152
1668452341993,2022-11-14T20.59.01.993,278.687,0.183,-0.213,-0.427
1668452342033,2022-11-14T20.59.02.033,278.727,0.671,-0.183,-0.488
1668452342072,2022-11-14T20.59.02.072,278.766,0.793,-0.183,-0.549
1668452342112,2022-11-14T20.59.02.112,278.806,1.006,-0.152,-0.701
1668452342151,2022-11-14T20.59.02.151,278.845,2.561,-1.159,-0.915
1668452342191,2022-11-14T20.59.02.191,278.885,3.293,-1.372,-1.189
1668452342232,2022-11-14T20.59.02.232,278.926,2.409,-0.701,-1.494
1668452342271,2022-11-14T20.59.02.271,278.965,-0.244,0.274,-1.159
1668452342311,2022-11-14T20.59.02.311,279.005,-0.457,0.884,-1.189
1668452342350,2022-11-14T20.59.02.350,279.044,0.396,0.366,-1.128
1668452342390,2022-11-14T20.59.02.390,279.084,-0.213,0.061,-0.396
1668452342430,2022-11-14T20.59.02.430,279.124,-0.427,-0.061,0.244
1668452342469,2022-11-14T20.59.02.469,279.163,-0.701,-0.274,0.732
1668452342509,2022-11-14T20.59.02.509,279.203,-0.457,-0.274,0.579
1668452342548,2022-11-14T20.59.02.548,279.242,0.244,-0.213,0.030
1668452342588,2022-11-14T20.59.02.588,279.282,0.671,-0.152,-0.457
1668452342627,2022-11-14T20.59.02.627,279.321,0.732,-0.427,-0.457
1668452342667,2022-11-14T20.59.02.667,279.361,0.305,-0.762,0.061
1668452342706,2022-11-14T20.59.02.706,279.400,-0.274,-0.488,0.274
1668452342746,2022-11-14T20.59.02.746,279.440,-0.183,-0.274,0.122
1668452342785,2022-11-14T20.59.02.785,279.479,-0.335,-0.122,0.091
1668452342825,2022-11-14T20.59.02.825,279.519,-0.030,-0.183,0.000
1668452342865,2022-11-14T20.59.02.865,279.559,-0.152,-0.244,0.152
1668452342904,2022-11-14T20.59.02.904,279.598,-0.244,-0.427,0.396
1668452342944,2022-11-14T20.59.02.944,279.638,-0.244,-0.549,0.549
1668452342983,2022-11-14T20.59.02.983,279.677,-0.396,-0.396,0.427
1668452343023,2022-11-14T20.59.03.023,279.717,-0.061,-0.152,-0.122
1668452343062,2022-11-14T20.59.03.062,279.756,-0.030,-0.122,-0.244
1668452343102,2022-11-14T20.59.03.102,279.796,-0.305,-0.183,0.000
1668452343141,2022-11-14T20.59.03.141,279.835,-0.518,-0.244,0.366
1668452343182,2022-11-14T20.59.03.182,279.876,-0.335,-0.274,0.427
1668452343222,2022-11-14T20.59.03.222,279.916,-0.427,-0.335,0.305
1668452343262,2022-11-14T20.59.03.262,279.956,-0.213,-0.305,0.030
1668452343301,2022-11-14T20.59.03.301,279.995,0.000,-0.274,-0.213
1668452343341,2022-11-14T20.59.03.341,280.035,-0.152,-0.366,-0.091
1668452343380,2022-11-14T20.59.03.380,280.074,-0.183,-0.396,-0.061
1668452343420,2022-11-14T20.59.03.420,280.114,-0.274,-0.335,0.091
1668452343459,2022-11-14T20.59.03.459,280.153,-0.579,-0.366,0.427
1668452343499,2022-11-14T20.59.03.499,280.193,-1.006,-0.396,0.640
1668452343538,2022-11-14T20.59.03.538,280.232,-0.518,-0.396,0.518
1668452343578,2022-11-14T20.59.03.578,280.272,-0.366,-0.274,0.305
1668452343618,2022-11-14T20.59.03.618,280.312,-0.732,-0.274,0.244
1668452343657,2022-11-14T20.59.03.657,280.351,-0.305,-0.183,-0.152
1668452343697,2022-11-14T20.59.03.697,280.391,0.366,-0.213,-0.274
1668452343736,2022-11-14T20.59.03.736,280.430,0.122,-0.274,-0.061
1668452343776,2022-11-14T20.59.03.776,280.470,0.061,-0.244,0.061
1668452343815,2022-11-14T20.59.03.815,280.509,0.274,-0.213,0.030
1668452343855,2022-11-14T20.59.03.855,280.549,-0.488,-0.427,0.457
1668452343894,2022-11-14T20.59.03.894,280.588,-0.671,-0.457,0.579
1668452343934,2022-11-14T20.59.03.934,280.628,-0.579,-0.366,0.518
1668452343973,2022-11-14T20.59.03.973,280.667,-0.305,-0.305,0.183
1668452344013,2022-11-14T20.59.04.013,280.707,0.152,-0.122,0.030
1668452344053,2022-11-14T20.59.04.053,280.747,0.061,-0.061,0.091
1668452344094,2022-11-14T20.59.04.094,280.788,0.274,-0.091,-0.030
1668452344133,2022-11-14T20.59.04.133,280.827,0.152,-0.061,0.000
1668452344173,2022-11-14T20.59.04.173,280.867,0.091,-0.061,0.091
1668452344212,2022-11-14T20.59.04.212,280.906,0.091,-0.091,0.030
1668452344252,2022-11-14T20.59.04.252,280.946,0.061,-0.213,0.061
1668452344291,2022-11-14T20.59.04.291,280.985,0.030,-0.244,0.152
1668452344331,2022-11-14T20.59.04.331,281.025,-0.030,-0.091,0.274
1668452344370,2022-11-14T20.59.04.370,281.064,0.030,0.000,0.305
1668452344410,2022-11-14T20.59.04.410,281.104,0.305,0.183,0.488
1668452344450,2022-11-14T20.59.04.450,281.144,0.183,0.213,0.793
1668452344489,2022-11-14T20.59.04.489,281.183,0.335,0.152,1.037
1668452344529,2022-11-14T20.59.04.529,281.223,0.732,-0.030,1.006
1668452344568,2022-11-14T20.59.04.568,281.262,0.549,0.000,0.030
1668452344608,2022-11-14T20.59.04.608,281.302,1.402,0.335,-1.250
1668452344647,2022-11-14T20.59.04.647,281.341,0.518,0.091,-1.037
1668452344687,2022-11-14T20.59.04.687,281.381,0.427,0.030,-0.488
1668452344726,2022-11-14T20.59.04.726,281.420,-0.030,-0.030,-0.183
1668452344766,2022-11-14T20.59.04.766,281.460,-0.335,0.061,-0.152
1668452344806,2022-11-14T20.59.04.806,281.500,-0.183,-0.091,-0.091
1668452344845,2022-11-14T20.59.04.845,281.539,-0.091,-0.183,-0.152
1668452344885,2022-11-14T20.59.04.885,281.579,-0.274,-0.152,-0.152
1668452344924,2022-11-14T20.59.04.924,281.618,0.122,-0.061,-0.244
1668452344964,2022-11-14T20.59.04.964,281.658,0.244,-0.152,-0.274
1668452345003,2022-11-14T20.59.05.003,281.697,0.274,-0.152,-0.183
1668452345044,2022-11-14T20.59.05.044,281.738,-0.183,-0.244,-0.030
1668452345084,2022-11-14T20.59.05.084,281.778,0.061,-0.244,0.152
1668452345123,2022-11-14T20.59.05.123,281.817,-0.091,-0.244,0.152
1668452345163,2022-11-14T20.59.05.163,281.857,0.366,-0.183,0.030
1668452345202,2022-11-14T20.59.05.202,281.896,0.152,-0.244,0.061
1668452345242,2022-11-14T20.59.05.242,281.936,-0.061,-0.274,0.183
1668452345282,2022-11-14T20.59.05.282,281.976,-0.091,-0.244,0.152
1668452345321,2022-11-14T20.59.05.321,282.015,-0.213,-0.244,0.152
1668452345361,2022-11-14T20.59.05.361,282.055,-0.335,-0.244,0.213
1668452345400,2022-11-14T20.59.05.400,282.094,-0.335,-0.244,0.213
1668452345440,2022-11-14T20.59.05.440,282.134,-0.305,-0.274,0.213
1668452345479,2022-11-14T20.59.05.479,282.173,-0.335,-0.335,0.305
1668452345519,2022-11-14T20.59.05.519,282.213,-0.518,-0.305,0.274
1668452345558,2022-11-14T20.59.05.558,282.252,-0.183,-0.122,0.030
1668452345598,2022-11-14T20.59.05.598,282.292,-0.274,-0.122,0.061
1668452345638,2022-11-14T20.59.05.638,282.332,-0.091,-0.091,-0.030
1668452345677,2022-11-14T20.59.05.677,282.371,-0.061,-0.061,-0.091
1668452345717,2022-11-14T20.59.05.717,282.411,-0.122,-0.213,-0.030
1668452345756,2022-11-14T20.59.05.756,282.450,-0.274,-0.213,0.091
1668452345796,2022-11-14T20.59.05.796,282.490,-0.335,-0.305,0.213
1668452345835,2022-11-14T20.59.05.835,282.529,-0.122,-0.244,0.000
1668452345875,2022-11-14T20.59.05.875,282.569,0.000,-0.213,-0.061
1668452345916,2022-11-14T20.59.05.916,282.610,-0.244,-0.244,0.061
1668452345955,2022-11-14T20.59.05.955,282.649,-0.061,-0.244,0.091
1668452345995,2022-11-14T20.59.05.995,282.689,-0.122,-0.274,0.061
1668452346035,2022-11-14T20.59.06.035,282.729,-0.061,-0.274,0.061
1668452346074,2022-11-14T20.59.06.074,282.768,-0.152,-0.305,0.122
1668452346114,2022-11-14T20.59.06.114,282.808,-0.152,-0.244,0.183
1668452346153,2022-11-14T20.59.06.153,282.847,-0.213,-0.305,0.091
1668452346193,2022-11-14T20.59.06.193,282.887,0.274,-0.152,-0.213
1668452346232,2022-11-14T20.59.06.232,282.926,0.091,-0.152,-0.274
1668452346272,2022-11-14T20.59.06.272,282.966,-0.305,-0.244,0.000
1668452346311,2022-11-14T20.59.06.311,283.005,-0.030,-0.244,0.030
1668452346351,2022-11-14T20.59.06.351,283.045,-0.305,-0.274,0.152
1668452346390,2022-11-14T20.59.06.390,283.084,-0.244,-0.244,0.030
1668452346430,2022-11-14T20.59.06.430,283.124,-0.091,-0.152,-0.061
1668452346470,2022-11-14T20.59.06.470,283.164,-0.091,-0.122,0.030
1668452346509,2022-11-14T20.59.06.509,283.203,0.061,-0.183,0.091
1668452346549,2022-11-14T20.59.06.549,283.243,-0.183,-0.274,0.213
1668452346588,2022-11-14T20.59.06.588,283.282,-0.152,-0.183,0.091
1668452346628,2022-11-14T20.59.06.628,283.322,-0.122,-0.122,-0.213
1668452346667,2022-11-14T20.59.06.667,283.361,0.183,-0.305,-0.122
1668452346707,2022-11-14T20.59.06.707,283.401,-0.518,-0.457,0.579
1668452346746,2022-11-14T20.59.06.746,283.440,-2.043,-0.518,1.585
1668452346786,2022-11-14T20.59.06.786,283.480,-1.189,-0.427,1.768
1668452346827,2022-11-14T20.59.06.827,283.521,-1.159,-0.457,1.098
1668452346867,2022-11-14T20.59.06.867,283.561,-0.152,-0.335,-0.061
1668452346906,2022-11-14T20.59.06.906,283.600,0.610,-0.122,-1.006
1668452346946,2022-11-14T20.59.06.946,283.640,1.220,-0.030,-1.372
1668452346985,2022-11-14T20.59.06.985,283.679,1.037,-0.091,-1.159
1668452347025,2022-11-14T20.59.07.025,283.719,0.549,-0.183,-0.671
1668452347064,2022-11-14T20.59.07.064,283.758,0.091,-0.335,-0.244
1668452347104,2022-11-14T20.59.07.104,283.798,-0.701,-0.427,0.183
1668452347143,2022-11-14T20.59.07.143,283.837,-1.067,-0.488,0.579
1668452347183,2022-11-14T20.59.07.183,283.877,-0.732,-0.427,0.671
1668452347222,2022-11-14T20.59.07.222,283.916,-0.396,-0.335,0.488
1668452347262,2022-11-14T20.59.07.262,283.956,0.183,-0.213,-0.183
1668452347302,2022-11-14T20.59.07.302,283.996,0.671,0.000,-0.640
1668452347341,2022-11-14T20.59.07.341,284.035,0.610,-0.061,-0.640
1668452347381,2022-11-14T20.59.07.381,284.075,0.305,-0.213,-0.366
1668452347420,2022-11-14T20.59.07.420,284.114,0.061,-0.244,0.000
1668452347460,2022-11-14T20.59.07.460,284.154,-0.335,-0.305,0.305
1668452347499,2022-11-14T20.59.07.499,284.193,-0.488,-0.335,0.427
1668452347539,2022-11-14T20.59.07.539,284.233,-0.427,-0.335,0.274
1668452347578,2022-11-14T20.59.07.578,284.272,0.122,-0.244,0.030
1668452347618,2022-11-14T20.59.07.618,284.312,-0.061,-0.213,-0.030
1668452347658,2022-11-14T20.59.07.658,284.352,0.122,-0.183,-0.457
1668452347699,2022-11-14T20.59.07.699,284.393,0.671,-0.213,-0.701
1668452347738,2022-11-14T20.59.07.738,284.432,0.213,-0.335,-0.091
1668452347778,2022-11-14T20.59.07.778,284.472,0.061,-0.396,0.030
1668452347817,2022-11-14T20.59.07.817,284.511,0.671,-0.122,-0.305
1668452347857,2022-11-14T20.59.07.857,284.551,-0.335,-0.183,-0.030
1668452347896,2022-11-14T20.59.07.896,284.590,-0.274,-0.335,0.213
1668452347936,2022-11-14T20.59.07.936,284.630,0.183,-0.518,0.579
1668452347975,2022-11-14T20.59.07.975,284.669,-0.244,-0.427,0.732
1668452348015,2022-11-14T20.59.08.015,284.709,-0.488,-0.335,0.671
1668452348055,2022-11-14T20.59.08.055,284.749,0.122,-0.335,0.945
1668452348094,2022-11-14T20.59.08.094,284.788,-0.183,-0.488,1.524
1668452348134,2022-11-14T20.59.08.134,284.828,-0.793,-0.518,1.982
1668452348173,2022-11-14T20.59.08.173,284.867,-0.854,-0.335,1.402
1668452348213,2022-11-14T20.59.08.213,284.907,-0.305,-0.244,0.549
1668452348252,2022-11-14T20.59.08.252,284.946,-0.213,-0.305,0.030
1668452348292,2022-11-14T20.59.08.292,284.986,-0.091,-0.305,-0.061
1668452348331,2022-11-14T20.59.08.331,285.025,-0.183,-0.213,-0.335
1668452348371,2022-11-14T20.59.08.371,285.065,0.549,-0.152,-0.762
1668452348410,2022-11-14T20.59.08.410,285.104,0.305,-0.213,-1.037
1668452348450,2022-11-14T20.59.08.450,285.144,-0.244,-0.183,-1.098
1668452348490,2022-11-14T20.59.08.490,285.184,0.183,-0.122,-1.372
1668452348529,2022-11-14T20.59.08.529,285.223,0.945,-0.122,-1.494
1668452348569,2022-11-14T20.59.08.569,285.263,0.457,-0.122,-1.006
1668452348610,2022-11-14T20.59.08.610,285.304,0.701,-0.030,-0.793
1668452348649,2022-11-14T20.59.08.649,285.343,1.189,0.061,-0.579
1668452348689,2022-11-14T20.59.08.689,285.383,0.457,-0.030,-0.030
1668452348728,2022-11-14T20.59.08.728,285.422,-0.366,-0.244,0.457
1668452348768,2022-11-14T20.59.08.768,285.462,-0.305,-0.244,0.610
1668452348807,2022-11-14T20.59.08.807,285.501,-0.366,-0.183,0.671
1668452348847,2022-11-14T20.59.08.847,285.541,-0.366,-0.244,0.457
1668452348887,2022-11-14T20.59.08.887,285.581,-0.030,-0.213,0.274
1668452348926,2022-11-14T20.59.08.926,285.620,-0.274,-0.213,0.488
1668452348966,2022-11-14T20.59.08.966,285.660,-0.061,-0.091,0.640
1668452349005,2022-11-14T20.59.09.005,285.699,-0.061,-0.152,0.793
1668452349045,2022-11-14T20.59.09.045,285.739,-0.122,-0.213,0.610
1668452349084,2022-11-14T20.59.09.084,285.778,0.091,-0.213,0.335
1668452349124,2022-11-14T20.59.09.124,285.818,0.122,-0.213,0.122
1668452349163,2022-11-14T20.59.09.163,285.857,0.274,-0.213,-0.091
1668452349203,2022-11-14T20.59.09.203,285.897,0.213,-0.244,-0.183
1668452349243,2022-11-14T20.59.09.243,285.937,-0.122,-0.274,-0.152
1668452349282,2022-11-14T20.59.09.282,285.976,-0.244,-0.305,-0.183
1668452349322,2022-11-14T20.59.09.322,286.016,-0.274,-0.305,-0.152
1668452349361,2022-11-14T20.59.09.361,286.055,-0.305,-0.305,-0.061
1668452349401,2022-11-14T20.59.09.401,286.095,-0.122,-0.244,-0.091
1668452349440,2022-11-14T20.59.09.440,286.134,-0.061,-0.244,0.030
1668452349480,2022-11-14T20.59.09.480,286.174,-0.122,-0.305,0.091
1668452349521,2022-11-14T20.59.09.521,286.215,-0.305,-0.396,0.183
1668452349560,2022-11-14T20.59.09.560,286.254,-0.366,-0.366,0.244
1668452349600,2022-11-14T20.59.09.600,286.294,-0.396,-0.396,0.152
1668452349639,2022-11-14T20.59.09.639,286.333,-0.335,-0.335,0.152
1668452349679,2022-11-14T20.59.09.679,286.373,-0.244,-0.335,0.183
1668452349719,2022-11-14T20.59.09.719,286.413,-0.213,-0.305,0.152
1668452349758,2022-11-14T20.59.09.758,286.452,-0.152,-0.274,0.183
1668452349798,2022-11-14T20.59.09.798,286.492,-0.183,-0.244,0.122
1668452349837,2022-11-14T20.59.09.837,286.531,-0.122,-0.305,0.061
1668452349877,2022-11-14T20.59.09.877,286.571,-0.335,-0.366,0.122
1668452349916,2022-11-14T20.59.09.916,286.610,-0.274,-0.366,0.244
1668452349956,2022-11-14T20.59.09.956,286.650,-0.427,-0.366,0.335
1668452349995,2022-11-14T20.59.09.995,286.689,-0.122,-0.213,0.122
1668452350035,2022-11-14T20.59.10.035,286.729,-0.244,-0.122,0.152
1668452350075,2022-11-14T20.59.10.075,286.769,-0.091,-0.213,0.122
1668452350114,2022-11-14T20.59.10.114,286.808,-0.152,-0.274,0.091
1668452350154,2022-11-14T20.59.10.154,286.848,-0.183,-0.274,0.061
1668452350193,2022-11-14T20.59.10.193,286.887,-0.061,-0.274,0.030
1668452350233,2022-11-14T20.59.10.233,286.927,-0.122,-0.335,0.091
1668452350272,2022-11-14T20.59.10.272,286.966,0.061,-0.244,0.030
1668452350312,2022-11-14T20.59.10.312,287.006,0.091,-0.244,0.030
1668452350351,2022-11-14T20.59.10.351,287.045,-0.183,-0.274,0.183
1668452350392,2022-11-14T20.59.10.392,287.086,-0.091,-0.305,0.122
1668452350432,2022-11-14T20.59.10.432,287.126,-0.061,-0.305,0.061
1668452350472,2022-11-14T20.59.10.472,287.166,0.061,-0.305,0.030
1668452350511,2022-11-14T20.59.10.511,287.205,-0.091,-0.274,0.091
1668452350551,2022-11-14T20.59.10.551,287.245,0.030,-0.274,0.000
1668452350590,2022-11-14T20.59.10.590,287.284,0.030,-0.335,0.030
1668452350630,2022-11-14T20.59.10.630,287.324,-0.305,-0.305,0.213
1668452350669,2022-11-14T20.59.10.669,287.363,-0.122,-0.274,0.213
1668452350709,2022-11-14T20.59.10.709,287.403,-0.061,-0.305,0.091
1668452350748,2022-11-14T20.59.10.748,287.442,-0.091,-0.274,0.061
1668452350788,2022-11-14T20.59.10.788,287.482,-0.061,-0.305,0.183
1668452350827,2022-11-14T20.59.10.827,287.521,-0.213,-0.305,0.244
1668452350867,2022-11-14T20.59.10.867,287.561,-0.213,-0.152,0.183
1668452350907,2022-11-14T20.59.10.907,287.601,-0.244,-0.152,0.152
1668452350946,2022-11-14T20.59.10.946,287.640,-0.091,-0.183,0.091
1668452350986,2022-11-14T20.59.10.986,287.680,-0.122,-0.183,0.061
1668452351025,2022-11-14T20.59.11.025,287.719,0.030,-0.244,0.030
1668452351065,2022-11-14T20.59.11.065,287.759,0.000,-0.274,0.000
1668452351104,2022-11-14T20.59.11.104,287.798,0.000,-0.274,0.030
1668452351144,2022-11-14T20.59.11.144,287.838,-0.091,-0.274,0.152
1668452351183,2022-11-14T20.59.11.183,287.877,-0.030,-0.305,0.122
1668452351223,2022-11-14T20.59.11.223,287.917,-0.274,-0.305,0.213
1668452351263,2022-11-14T20.59.11.263,287.957,-0.244,-0.305,0.183
1668452351304,2022-11-14T20.59.11.304,287.998,-0.061,-0.244,0.122
1668452351343,2022-11-14T20.59.11.343,288.037,0.000,-0.244,0.000
1668452351383,2022-11-14T20.59.11.383,288.077,0.000,-0.305,0.000
1668452351422,2022-11-14T20.59.11.422,288.116,-0.061,-0.274,0.061
1668452351462,2022-11-14T20.59.11.462,288.156,-0.122,-0.274,0.152
1668452351501,2022-11-14T20.59.11.501,288.195,-0.061,-0.305,0.122
1668452351541,2022-11-14T20.59.11.541,288.235,-0.183,-0.305,0.152
1668452351580,2022-11-14T20.59.11.580,288.274,-0.122,-0.305,0.152
1668452351620,2022-11-14T20.59.11.620,288.314,-0.061,-0.274,0.061
1668452351660,2022-11-14T20.59.11.660,288.354,-0.091,-0.274,0.000
1668452351699,2022-11-14T20.59.11.699,288.393,-0.091,-0.274,0.030
1668452351739,2022-11-14T20.59.11.739,288.433,-0.335,-0.305,0.183
1668452351778,2022-11-14T20.59.11.778,288.472,-0.213,-0.244,0.122
1668452351818,2022-11-14T20.59.11.818,288.512,-0.366,-0.183,0.122
1668452351857,2022-11-14T20.59.11.857,288.551,-0.122,-0.183,0.122
1668452351897,2022-11-14T20.59.11.897,288.591,0.000,-0.213,0.061
1668452351936,2022-11-14T20.59.11.936,288.630,-0.030,-0.244,0.061
1668452351976,2022-11-14T20.59.11.976,288.670,0.030,-0.274,0.030
1668452352015,2022-11-14T20.59.12.015,288.709,-0.091,-0.244,0.091
1668452352055,2022-11-14T20.59.12.055,288.749,-0.122,-0.305,0.152
1668452352095,2022-11-14T20.59.12.095,288.789,-0.061,-0.305,0.122
1668452352134,2022-11-14T20.59.12.134,288.828,-0.335,-0.305,0.244
1668452352174,2022-11-14T20.59.12.174,288.868,-0.213,-0.274,0.213
1668452352215,2022-11-14T20.59.12.215,288.909,-0.152,-0.274,0.091
1668452352254,2022-11-14T20.59.12.254,288.948,-0.061,-0.305,0.000
1668452352294,2022-11-14T20.59.12.294,288.988,0.061,-0.305,-0.061
1668452352333,2022-11-14T20.59.12.333,289.027,0.061,-0.274,-0.091
1668452352373,2022-11-14T20.59.12.373,289.067,0.000,-0.335,-0.030
1668452352412,2022-11-14T20.59.12.412,289.106,-0.244,-0.335,0.091
1668452352452,2022-11-14T20.59.12.452,289.146,-0.183,-0.335,0.030
1668452352492,2022-11-14T20.59.12.492,289.186,-0.183,-0.335,0.091
1668452352531,2022-11-14T20.59.12.531,289.225,-0.366,-0.335,0.183
1668452352571,2022-11-14T20.59.12.571,289.265,-0.396,-0.396,0.244
1668452352610,2022-11-14T20.59.12.610,289.304,-0.274,-0.335,0.213
1668452352650,2022-11-14T20.59.12.650,289.344,-0.244,-0.305,0.091
1668452352689,2022-11-14T20.59.12.689,289.383,-0.061,-0.305,0.000
1668452352729,2022-11-14T20.59.12.729,289.423,-0.213,-0.366,0.030
1668452352768,2022-11-14T20.59.12.768,289.462,-0.122,-0.335,0.030
1668452352808,2022-11-14T20.59.12.808,289.502,-0.244,-0.305,0.000
1668452352847,2022-11-14T20.59.12.847,289.541,-0.274,-0.213,0.091
1668452352887,2022-11-14T20.59.12.887,289.581,-0.488,-0.213,0.152
1668452352927,2022-11-14T20.59.12.927,289.621,-0.183,-0.244,0.030
1668452352966,2022-11-14T20.59.12.966,289.660,-0.122,-0.244,-0.030
