epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668524227160,2022-11-15T16.57.07.160,167.543,-0.176,0.183,-0.981
1668524227199,2022-11-15T16.57.07.199,167.582,-0.174,0.178,-0.983
1668524227239,2022-11-15T16.57.07.239,167.622,-0.178,0.186,-0.982
1668524227278,2022-11-15T16.57.07.278,167.661,-0.173,0.180,-0.982
1668524227318,2022-11-15T16.57.07.318,167.701,-0.176,0.181,-0.981
1668524227357,2022-11-15T16.57.07.357,167.740,-0.179,0.180,-0.982
1668524227397,2022-11-15T16.57.07.397,167.780,-0.178,0.180,-0.980
1668524227436,2022-11-15T16.57.07.436,167.819,-0.174,0.187,-0.981
1668524227476,2022-11-15T16.57.07.476,167.859,-0.178,0.186,-0.978
1668524227516,2022-11-15T16.57.07.516,167.899,-0.178,0.179,-0.981
1668524227555,2022-11-15T16.57.07.555,167.938,-0.176,0.177,-0.983
1668524227595,2022-11-15T16.57.07.595,167.978,-0.175,0.183,-0.980
1668524227634,2022-11-15T16.57.07.634,168.017,-0.174,0.175,-0.982
1668524227674,2022-11-15T16.57.07.674,168.057,-0.177,0.177,-0.981
1668524227713,2022-11-15T16.57.07.713,168.096,-0.178,0.176,-0.982
1668524227753,2022-11-15T16.57.07.753,168.136,-0.178,0.178,-0.978
1668524227794,2022-11-15T16.57.07.794,168.177,-0.174,0.181,-0.982
1668524227833,2022-11-15T16.57.07.833,168.216,-0.173,0.175,-0.985
1668524227873,2022-11-15T16.57.07.873,168.256,-0.174,0.177,-0.983
1668524227913,2022-11-15T16.57.07.913,168.296,-0.177,0.172,-0.983
1668524227952,2022-11-15T16.57.07.952,168.335,-0.176,0.177,-0.981
1668524227992,2022-11-15T16.57.07.992,168.375,-0.175,0.175,-0.984
1668524228031,2022-11-15T16.57.08.031,168.414,-0.178,0.181,-0.981
1668524228071,2022-11-15T16.57.08.071,168.454,-0.174,0.170,-0.981
1668524228110,2022-11-15T16.57.08.110,168.493,-0.177,0.183,-0.979
1668524228150,2022-11-15T16.57.08.150,168.533,-0.178,0.171,-0.983
1668524228189,2022-11-15T16.57.08.189,168.572,-0.180,0.176,-0.982
1668524228229,2022-11-15T16.57.08.229,168.612,-0.175,0.183,-0.980
1668524228268,2022-11-15T16.57.08.268,168.651,-0.180,0.183,-0.981
1668524228308,2022-11-15T16.57.08.308,168.691,-0.175,0.176,-0.982
1668524228348,2022-11-15T16.57.08.348,168.731,-0.178,0.178,-0.982
1668524228387,2022-11-15T16.57.08.387,168.770,-0.175,0.175,-0.982
1668524228427,2022-11-15T16.57.08.427,168.810,-0.176,0.180,-0.982
1668524228466,2022-11-15T16.57.08.466,168.849,-0.176,0.176,-0.982
1668524228506,2022-11-15T16.57.08.506,168.889,-0.181,0.185,-0.978
1668524228545,2022-11-15T16.57.08.545,168.928,-0.176,0.180,-0.982
1668524228585,2022-11-15T16.57.08.585,168.968,-0.179,0.186,-0.979
1668524228624,2022-11-15T16.57.08.624,169.007,-0.177,0.182,-0.981
1668524228664,2022-11-15T16.57.08.664,169.047,-0.178,0.181,-0.982
1668524228705,2022-11-15T16.57.08.705,169.088,-0.178,0.179,-0.982
1668524228745,2022-11-15T16.57.08.745,169.128,-0.176,0.182,-0.982
1668524228784,2022-11-15T16.57.08.784,169.167,-0.179,0.184,-0.981
1668524228824,2022-11-15T16.57.08.824,169.207,-0.177,0.184,-0.980
1668524228863,2022-11-15T16.57.08.863,169.246,-0.177,0.188,-0.979
1668524228903,2022-11-15T16.57.08.903,169.286,-0.176,0.188,-0.981
1668524228942,2022-11-15T16.57.08.942,169.325,-0.178,0.184,-0.979
1668524228982,2022-11-15T16.57.08.982,169.365,-0.180,0.185,-0.978
1668524229021,2022-11-15T16.57.09.021,169.404,-0.179,0.184,-0.979
1668524229061,2022-11-15T16.57.09.061,169.444,-0.179,0.186,-0.979
1668524229101,2022-11-15T16.57.09.101,169.484,-0.177,0.185,-0.979
1668524229140,2022-11-15T16.57.09.140,169.523,-0.175,0.182,-0.980
1668524229180,2022-11-15T16.57.09.180,169.563,-0.178,0.179,-0.984
1668524229219,2022-11-15T16.57.09.219,169.602,-0.179,0.186,-0.979
1668524229259,2022-11-15T16.57.09.259,169.642,-0.181,0.189,-0.979
1668524229298,2022-11-15T16.57.09.298,169.681,-0.178,0.182,-0.981
1668524229338,2022-11-15T16.57.09.338,169.721,-0.179,0.188,-0.980
1668524229377,2022-11-15T16.57.09.377,169.760,-0.175,0.180,-0.980
1668524229417,2022-11-15T16.57.09.417,169.800,-0.177,0.183,-0.979
1668524229456,2022-11-15T16.57.09.456,169.839,-0.178,0.181,-0.984
1668524229496,2022-11-15T16.57.09.496,169.879,-0.179,0.187,-0.980
1668524229536,2022-11-15T16.57.09.536,169.919,-0.176,0.184,-0.980
1668524229577,2022-11-15T16.57.09.577,169.960,-0.178,0.189,-0.978
1668524229616,2022-11-15T16.57.09.616,169.999,-0.178,0.181,-0.982
1668524229656,2022-11-15T16.57.09.656,170.039,-0.179,0.185,-0.980
1668524229695,2022-11-15T16.57.09.695,170.078,-0.176,0.179,-0.981
1668524229735,2022-11-15T16.57.09.735,170.118,-0.179,0.186,-0.982
1668524229774,2022-11-15T16.57.09.774,170.157,-0.175,0.174,-0.984
1668524229814,2022-11-15T16.57.09.814,170.197,-0.176,0.182,-0.981
1668524229853,2022-11-15T16.57.09.853,170.236,-0.172,0.185,-0.981
1668524229893,2022-11-15T16.57.09.893,170.276,-0.178,0.173,-0.983
1668524229933,2022-11-15T16.57.09.933,170.316,-0.179,0.179,-0.981
1668524229972,2022-11-15T16.57.09.972,170.355,-0.177,0.184,-0.981
1668524230012,2022-11-15T16.57.10.012,170.395,-0.176,0.183,-0.981
1668524230051,2022-11-15T16.57.10.051,170.434,-0.177,0.182,-0.980
1668524230091,2022-11-15T16.57.10.091,170.474,-0.177,0.183,-0.979
1668524230130,2022-11-15T16.57.10.130,170.513,-0.176,0.179,-0.983
1668524230170,2022-11-15T16.57.10.170,170.553,-0.175,0.180,-0.981
1668524230209,2022-11-15T16.57.10.209,170.592,-0.177,0.185,-0.979
1668524230249,2022-11-15T16.57.10.249,170.632,-0.177,0.181,-0.982
1668524230289,2022-11-15T16.57.10.289,170.672,-0.176,0.180,-0.982
1668524230328,2022-11-15T16.57.10.328,170.711,-0.177,0.185,-0.981
1668524230368,2022-11-15T16.57.10.368,170.751,-0.178,0.182,-0.979
1668524230409,2022-11-15T16.57.10.409,170.792,-0.174,0.179,-0.981
1668524230448,2022-11-15T16.57.10.448,170.831,-0.178,0.183,-0.980
1668524230488,2022-11-15T16.57.10.488,170.871,-0.176,0.183,-0.980
1668524230527,2022-11-15T16.57.10.527,170.910,-0.178,0.177,-0.982
1668524230567,2022-11-15T16.57.10.567,170.950,-0.174,0.182,-0.982
1668524230606,2022-11-15T16.57.10.606,170.989,-0.176,0.183,-0.978
1668524230646,2022-11-15T16.57.10.646,171.029,-0.177,0.181,-0.982
1668524230685,2022-11-15T16.57.10.685,171.068,-0.176,0.177,-0.982
1668524230725,2022-11-15T16.57.10.725,171.108,-0.178,0.190,-0.977
1668524230765,2022-11-15T16.57.10.765,171.148,-0.175,0.178,-0.986
1668524230804,2022-11-15T16.57.10.804,171.187,-0.178,0.183,-0.977
1668524230844,2022-11-15T16.57.10.844,171.227,-0.175,0.178,-0.982
1668524230883,2022-11-15T16.57.10.883,171.266,-0.176,0.182,-0.980
1668524230923,2022-11-15T16.57.10.923,171.306,-0.176,0.173,-0.984
1668524230962,2022-11-15T16.57.10.962,171.345,-0.178,0.180,-0.982
1668524231002,2022-11-15T16.57.11.002,171.385,-0.175,0.175,-0.982
1668524231041,2022-11-15T16.57.11.041,171.424,-0.177,0.182,-0.981
1668524231081,2022-11-15T16.57.11.081,171.464,-0.175,0.181,-0.980
1668524231121,2022-11-15T16.57.11.121,171.504,-0.179,0.183,-0.982
1668524231160,2022-11-15T16.57.11.160,171.543,-0.177,0.181,-0.981
1668524231200,2022-11-15T16.57.11.200,171.583,-0.176,0.182,-0.980
1668524231239,2022-11-15T16.57.11.239,171.622,-0.175,0.181,-0.982
1668524231280,2022-11-15T16.57.11.280,171.663,-0.177,0.182,-0.980
1668524231320,2022-11-15T16.57.11.320,171.703,-0.178,0.176,-0.982
1668524231359,2022-11-15T16.57.11.359,171.742,-0.176,0.177,-0.982
1668524231399,2022-11-15T16.57.11.399,171.782,-0.173,0.183,-0.981
1668524231438,2022-11-15T16.57.11.438,171.821,-0.178,0.182,-0.981
1668524231478,2022-11-15T16.57.11.478,171.861,-0.179,0.178,-0.982
1668524231518,2022-11-15T16.57.11.518,171.901,-0.178,0.189,-0.979
1668524231557,2022-11-15T16.57.11.557,171.940,-0.177,0.188,-0.979
1668524231597,2022-11-15T16.57.11.597,171.980,-0.177,0.188,-0.979
1668524231636,2022-11-15T16.57.11.636,172.019,-0.175,0.185,-0.981
1668524231676,2022-11-15T16.57.11.676,172.059,-0.178,0.187,-0.980
1668524231715,2022-11-15T16.57.11.715,172.098,-0.177,0.187,-0.978
1668524231755,2022-11-15T16.57.11.755,172.138,-0.178,0.187,-0.980
1668524231794,2022-11-15T16.57.11.794,172.177,-0.176,0.183,-0.981
1668524231834,2022-11-15T16.57.11.834,172.217,-0.178,0.181,-0.982
1668524231873,2022-11-15T16.57.11.873,172.256,-0.177,0.179,-0.980
1668524231913,2022-11-15T16.57.11.913,172.296,-0.177,0.182,-0.980
1668524231953,2022-11-15T16.57.11.953,172.336,-0.177,0.182,-0.981
1668524231992,2022-11-15T16.57.11.992,172.375,-0.176,0.186,-0.980
1668524232032,2022-11-15T16.57.12.032,172.415,-0.176,0.181,-0.981
1668524232071,2022-11-15T16.57.12.071,172.454,-0.179,0.187,-0.979
1668524232111,2022-11-15T16.57.12.111,172.494,-0.176,0.191,-0.979
1668524232152,2022-11-15T16.57.12.152,172.535,-0.178,0.190,-0.979
1668524232191,2022-11-15T16.57.12.191,172.574,-0.178,0.185,-0.980
1668524232231,2022-11-15T16.57.12.231,172.614,-0.178,0.182,-0.982
1668524232270,2022-11-15T16.57.12.270,172.653,-0.180,0.184,-0.979
1668524232310,2022-11-15T16.57.12.310,172.693,-0.177,0.184,-0.979
1668524232350,2022-11-15T16.57.12.350,172.733,-0.177,0.188,-0.979
1668524232389,2022-11-15T16.57.12.389,172.772,-0.177,0.181,-0.983
1668524232429,2022-11-15T16.57.12.429,172.812,-0.178,0.183,-0.981
1668524232468,2022-11-15T16.57.12.468,172.851,-0.177,0.185,-0.980
1668524232508,2022-11-15T16.57.12.508,172.891,-0.178,0.185,-0.980
1668524232547,2022-11-15T16.57.12.547,172.930,-0.178,0.186,-0.981
1668524232587,2022-11-15T16.57.12.587,172.970,-0.177,0.186,-0.980
1668524232626,2022-11-15T16.57.12.626,173.009,-0.177,0.184,-0.980
1668524232666,2022-11-15T16.57.12.666,173.049,-0.179,0.187,-0.978
1668524232706,2022-11-15T16.57.12.706,173.089,-0.177,0.183,-0.981
1668524232745,2022-11-15T16.57.12.745,173.128,-0.177,0.186,-0.980
1668524232785,2022-11-15T16.57.12.785,173.168,-0.178,0.185,-0.980
1668524232824,2022-11-15T16.57.12.824,173.207,-0.178,0.187,-0.979
1668524232864,2022-11-15T16.57.12.864,173.247,-0.176,0.186,-0.980
1668524232903,2022-11-15T16.57.12.903,173.286,-0.177,0.188,-0.980
1668524232943,2022-11-15T16.57.12.943,173.326,-0.178,0.184,-0.979
1668524232982,2022-11-15T16.57.12.982,173.365,-0.179,0.187,-0.980
1668524233023,2022-11-15T16.57.13.023,173.406,-0.178,0.183,-0.979
1668524233063,2022-11-15T16.57.13.063,173.446,-0.175,0.185,-0.980
1668524233102,2022-11-15T16.57.13.102,173.485,-0.178,0.185,-0.982
1668524233142,2022-11-15T16.57.13.142,173.525,-0.179,0.182,-0.980
1668524233182,2022-11-15T16.57.13.182,173.565,-0.179,0.180,-0.980
1668524233221,2022-11-15T16.57.13.221,173.604,-0.176,0.185,-0.980
1668524233261,2022-11-15T16.57.13.261,173.644,-0.176,0.187,-0.979
1668524233300,2022-11-15T16.57.13.300,173.683,-0.179,0.182,-0.981
1668524233340,2022-11-15T16.57.13.340,173.723,-0.177,0.179,-0.981
1668524233379,2022-11-15T16.57.13.379,173.762,-0.177,0.187,-0.979
1668524233419,2022-11-15T16.57.13.419,173.802,-0.175,0.181,-0.981
1668524233458,2022-11-15T16.57.13.458,173.841,-0.179,0.186,-0.981
1668524233498,2022-11-15T16.57.13.498,173.881,-0.175,0.176,-0.981
1668524233538,2022-11-15T16.57.13.538,173.921,-0.184,0.189,-0.979
1668524233577,2022-11-15T16.57.13.577,173.960,-0.174,0.185,-0.979
1668524233617,2022-11-15T16.57.13.617,174.000,-0.178,0.193,-0.979
1668524233656,2022-11-15T16.57.13.656,174.039,-0.177,0.184,-0.981
1668524233696,2022-11-15T16.57.13.696,174.079,-0.175,0.180,-0.981
1668524233735,2022-11-15T16.57.13.735,174.118,-0.177,0.185,-0.980
1668524233775,2022-11-15T16.57.13.775,174.158,-0.178,0.185,-0.983
1668524233814,2022-11-15T16.57.13.814,174.197,-0.180,0.188,-0.977
1668524233854,2022-11-15T16.57.13.854,174.237,-0.177,0.186,-0.979
1668524233895,2022-11-15T16.57.13.895,174.278,-0.180,0.190,-0.979
1668524233935,2022-11-15T16.57.13.935,174.318,-0.177,0.188,-0.978
1668524233974,2022-11-15T16.57.13.974,174.357,-0.177,0.186,-0.980
1668524234014,2022-11-15T16.57.14.014,174.397,-0.177,0.183,-0.981
1668524234053,2022-11-15T16.57.14.053,174.436,-0.179,0.185,-0.980
1668524234093,2022-11-15T16.57.14.093,174.476,-0.178,0.187,-0.981
1668524234132,2022-11-15T16.57.14.132,174.515,-0.178,0.186,-0.981
1668524234172,2022-11-15T16.57.14.172,174.555,-0.177,0.188,-0.979
1668524234211,2022-11-15T16.57.14.211,174.594,-0.178,0.186,-0.981
1668524234251,2022-11-15T16.57.14.251,174.634,-0.179,0.183,-0.978
1668524234290,2022-11-15T16.57.14.290,174.673,-0.180,0.190,-0.980
1668524234330,2022-11-15T16.57.14.330,174.713,-0.179,0.193,-0.978
1668524234370,2022-11-15T16.57.14.370,174.753,-0.176,0.186,-0.983
1668524234409,2022-11-15T16.57.14.409,174.792,-0.178,0.191,-0.979
1668524234449,2022-11-15T16.57.14.449,174.832,-0.177,0.186,-0.981
1668524234488,2022-11-15T16.57.14.488,174.871,-0.179,0.190,-0.977
1668524234528,2022-11-15T16.57.14.528,174.911,-0.178,0.187,-0.977
1668524234567,2022-11-15T16.57.14.567,174.950,-0.178,0.189,-0.980
1668524234607,2022-11-15T16.57.14.607,174.990,-0.179,0.186,-0.982
1668524234646,2022-11-15T16.57.14.646,175.029,-0.179,0.192,-0.977
1668524234686,2022-11-15T16.57.14.686,175.069,-0.177,0.183,-0.979
1668524234726,2022-11-15T16.57.14.726,175.109,-0.178,0.188,-0.980
1668524234765,2022-11-15T16.57.14.765,175.148,-0.177,0.182,-0.982
1668524234806,2022-11-15T16.57.14.806,175.189,-0.174,0.187,-0.978
1668524234846,2022-11-15T16.57.14.846,175.229,-0.180,0.185,-0.979
1668524234885,2022-11-15T16.57.14.885,175.268,-0.175,0.185,-0.981
1668524234925,2022-11-15T16.57.14.925,175.308,-0.178,0.189,-0.979
1668524234964,2022-11-15T16.57.14.964,175.347,-0.178,0.182,-0.978
1668524235004,2022-11-15T16.57.15.004,175.387,-0.180,0.181,-0.982
1668524235043,2022-11-15T16.57.15.043,175.426,-0.178,0.189,-0.981
1668524235083,2022-11-15T16.57.15.083,175.466,-0.175,0.185,-0.981
1668524235122,2022-11-15T16.57.15.122,175.505,-0.178,0.187,-0.979
1668524235162,2022-11-15T16.57.15.162,175.545,-0.178,0.181,-0.981
1668524235202,2022-11-15T16.57.15.202,175.585,-0.178,0.188,-0.979
1668524235241,2022-11-15T16.57.15.241,175.624,-0.177,0.186,-0.981
1668524235281,2022-11-15T16.57.15.281,175.664,-0.178,0.186,-0.978
1668524235320,2022-11-15T16.57.15.320,175.703,-0.176,0.186,-0.979
1668524235360,2022-11-15T16.57.15.360,175.743,-0.177,0.188,-0.980
1668524235399,2022-11-15T16.57.15.399,175.782,-0.178,0.182,-0.981
1668524235439,2022-11-15T16.57.15.439,175.822,-0.177,0.186,-0.979
1668524235478,2022-11-15T16.57.15.478,175.861,-0.176,0.184,-0.979
1668524235518,2022-11-15T16.57.15.518,175.901,-0.179,0.183,-0.979
1668524235558,2022-11-15T16.57.15.558,175.941,-0.174,0.180,-0.982
1668524235597,2022-11-15T16.57.15.597,175.980,-0.180,0.187,-0.979
1668524235637,2022-11-15T16.57.15.637,176.020,-0.175,0.183,-0.981
1668524235676,2022-11-15T16.57.15.676,176.059,-0.178,0.182,-0.980
1668524235717,2022-11-15T16.57.15.717,176.100,-0.181,0.184,-0.980
1668524235757,2022-11-15T16.57.15.757,176.140,-0.173,0.190,-0.981
1668524235796,2022-11-15T16.57.15.796,176.179,-0.178,0.186,-0.978
1668524235836,2022-11-15T16.57.15.836,176.219,-0.176,0.183,-0.981
1668524235875,2022-11-15T16.57.15.875,176.258,-0.178,0.184,-0.981
1668524235915,2022-11-15T16.57.15.915,176.298,-0.175,0.184,-0.981
1668524235955,2022-11-15T16.57.15.955,176.338,-0.178,0.183,-0.983
1668524235994,2022-11-15T16.57.15.994,176.377,-0.177,0.183,-0.979
1668524236034,2022-11-15T16.57.16.034,176.417,-0.178,0.185,-0.979
1668524236073,2022-11-15T16.57.16.073,176.456,-0.178,0.187,-0.982
1668524236113,2022-11-15T16.57.16.113,176.496,-0.177,0.182,-0.981
1668524236152,2022-11-15T16.57.16.152,176.535,-0.179,0.182,-0.979
1668524236192,2022-11-15T16.57.16.192,176.575,-0.177,0.183,-0.981
1668524236231,2022-11-15T16.57.16.231,176.614,-0.178,0.186,-0.980
1668524236271,2022-11-15T16.57.16.271,176.654,-0.175,0.183,-0.982
1668524236310,2022-11-15T16.57.16.310,176.693,-0.177,0.182,-0.981
1668524236350,2022-11-15T16.57.16.350,176.733,-0.177,0.183,-0.982
1668524236390,2022-11-15T16.57.16.390,176.773,-0.178,0.184,-0.981
1668524236429,2022-11-15T16.57.16.429,176.812,-0.176,0.187,-0.980
1668524236469,2022-11-15T16.57.16.469,176.852,-0.177,0.187,-0.980
1668524236508,2022-11-15T16.57.16.508,176.891,-0.175,0.185,-0.980
1668524236548,2022-11-15T16.57.16.548,176.931,-0.178,0.188,-0.980
1668524236589,2022-11-15T16.57.16.589,176.972,-0.177,0.187,-0.980
1668524236628,2022-11-15T16.57.16.628,177.011,-0.177,0.187,-0.979
1668524236668,2022-11-15T16.57.16.668,177.051,-0.177,0.187,-0.979
1668524236707,2022-11-15T16.57.16.707,177.090,-0.179,0.185,-0.978
1668524236747,2022-11-15T16.57.16.747,177.130,-0.178,0.185,-0.980
1668524236787,2022-11-15T16.57.16.787,177.170,-0.178,0.186,-0.981
1668524236826,2022-11-15T16.57.16.826,177.209,-0.177,0.185,-0.981
1668524236866,2022-11-15T16.57.16.866,177.249,-0.179,0.188,-0.979
1668524236905,2022-11-15T16.57.16.905,177.288,-0.174,0.185,-0.979
1668524236945,2022-11-15T16.57.16.945,177.328,-0.181,0.190,-0.979
1668524236984,2022-11-15T16.57.16.984,177.367,-0.176,0.186,-0.983
1668524237024,2022-11-15T16.57.17.024,177.407,-0.178,0.189,-0.978
1668524237063,2022-11-15T16.57.17.063,177.446,-0.177,0.186,-0.980
1668524237103,2022-11-15T16.57.17.103,177.486,-0.179,0.188,-0.979
1668524237143,2022-11-15T16.57.17.143,177.526,-0.177,0.183,-0.982
1668524237182,2022-11-15T16.57.17.182,177.565,-0.176,0.185,-0.979
1668524237222,2022-11-15T16.57.17.222,177.605,-0.178,0.183,-0.980
1668524237261,2022-11-15T16.57.17.261,177.644,-0.177,0.187,-0.981
1668524237301,2022-11-15T16.57.17.301,177.684,-0.178,0.187,-0.979
1668524237340,2022-11-15T16.57.17.340,177.723,-0.181,0.187,-0.979
1668524237380,2022-11-15T16.57.17.380,177.763,-0.178,0.183,-0.979
1668524237419,2022-11-15T16.57.17.419,177.802,-0.179,0.186,-0.981
1668524237460,2022-11-15T16.57.17.460,177.843,-0.178,0.183,-0.979
1668524237500,2022-11-15T16.57.17.500,177.883,-0.175,0.181,-0.981
1668524237539,2022-11-15T16.57.17.539,177.922,-0.180,0.188,-0.979
1668524237579,2022-11-15T16.57.17.579,177.962,-0.174,0.184,-0.981
1668524237619,2022-11-15T16.57.17.619,178.002,-0.178,0.189,-0.979
1668524237658,2022-11-15T16.57.17.658,178.041,-0.176,0.185,-0.981
1668524237698,2022-11-15T16.57.17.698,178.081,-0.178,0.190,-0.978
1668524237737,2022-11-15T16.57.17.737,178.120,-0.176,0.183,-0.982
1668524237777,2022-11-15T16.57.17.777,178.160,-0.177,0.184,-0.980
1668524237816,2022-11-15T16.57.17.816,178.199,-0.177,0.185,-0.980
1668524237856,2022-11-15T16.57.17.856,178.239,-0.178,0.182,-0.981
1668524237895,2022-11-15T16.57.17.895,178.278,-0.179,0.183,-0.979
1668524237935,2022-11-15T16.57.17.935,178.318,-0.176,0.177,-0.979
1668524237975,2022-11-15T16.57.17.975,178.358,-0.171,0.189,-0.984
1668524238014,2022-11-15T16.57.18.014,178.397,-0.176,0.184,-0.982
1668524238054,2022-11-15T16.57.18.054,178.437,-0.176,0.186,-0.980
1668524238093,2022-11-15T16.57.18.093,178.476,-0.179,0.189,-0.979
1668524238133,2022-11-15T16.57.18.133,178.516,-0.175,0.187,-0.980
1668524238172,2022-11-15T16.57.18.172,178.555,-0.179,0.185,-0.981
1668524238212,2022-11-15T16.57.18.212,178.595,-0.177,0.181,-0.982
1668524238251,2022-11-15T16.57.18.251,178.634,-0.176,0.179,-0.982
1668524238292,2022-11-15T16.57.18.292,178.675,-0.177,0.182,-0.980
1668524238332,2022-11-15T16.57.18.332,178.715,-0.178,0.179,-0.981
1668524238372,2022-11-15T16.57.18.372,178.755,-0.176,0.186,-0.980
1668524238411,2022-11-15T16.57.18.411,178.794,-0.177,0.186,-0.980
1668524238451,2022-11-15T16.57.18.451,178.834,-0.177,0.186,-0.980
1668524238490,2022-11-15T16.57.18.490,178.873,-0.177,0.186,-0.980
1668524238530,2022-11-15T16.57.18.530,178.913,-0.176,0.188,-0.979
1668524238569,2022-11-15T16.57.18.569,178.952,-0.176,0.182,-0.981
1668524238609,2022-11-15T16.57.18.609,178.992,-0.177,0.182,-0.980
1668524238648,2022-11-15T16.57.18.648,179.031,-0.176,0.184,-0.979
1668524238688,2022-11-15T16.57.18.688,179.071,-0.176,0.184,-0.981
1668524238727,2022-11-15T16.57.18.727,179.110,-0.176,0.184,-0.979
1668524238767,2022-11-15T16.57.18.767,179.150,-0.176,0.184,-0.980
1668524238807,2022-11-15T16.57.18.807,179.190,-0.178,0.186,-0.978
1668524238846,2022-11-15T16.57.18.846,179.229,-0.176,0.182,-0.981
1668524238886,2022-11-15T16.57.18.886,179.269,-0.176,0.185,-0.982
1668524238925,2022-11-15T16.57.18.925,179.308,-0.177,0.185,-0.979
1668524238965,2022-11-15T16.57.18.965,179.348,-0.176,0.188,-0.979
1668524239004,2022-11-15T16.57.19.004,179.387,-0.178,0.191,-0.978
1668524239044,2022-11-15T16.57.19.044,179.427,-0.179,0.183,-0.982
1668524239083,2022-11-15T16.57.19.083,179.466,-0.178,0.186,-0.979
1668524239124,2022-11-15T16.57.19.124,179.507,-0.176,0.184,-0.980
1668524239164,2022-11-15T16.57.19.164,179.547,-0.177,0.182,-0.979
1668524239204,2022-11-15T16.57.19.204,179.587,-0.177,0.185,-0.981
1668524239243,2022-11-15T16.57.19.243,179.626,-0.177,0.184,-0.981
1668524239283,2022-11-15T16.57.19.283,179.666,-0.175,0.187,-0.978
1668524239322,2022-11-15T16.57.19.322,179.705,-0.176,0.192,-0.977
1668524239362,2022-11-15T16.57.19.362,179.745,-0.176,0.186,-0.980
1668524239401,2022-11-15T16.57.19.401,179.784,-0.179,0.188,-0.980
1668524239441,2022-11-15T16.57.19.441,179.824,-0.176,0.191,-0.978
1668524239480,2022-11-15T16.57.19.480,179.863,-0.178,0.185,-0.980
1668524239520,2022-11-15T16.57.19.520,179.903,-0.178,0.187,-0.980
1668524239560,2022-11-15T16.57.19.560,179.943,-0.176,0.188,-0.980
1668524239599,2022-11-15T16.57.19.599,179.982,-0.179,0.186,-0.980
1668524239639,2022-11-15T16.57.19.639,180.022,-0.178,0.182,-0.980
1668524239678,2022-11-15T16.57.19.678,180.061,-0.176,0.188,-0.980
1668524239718,2022-11-15T16.57.19.718,180.101,-0.175,0.186,-0.982
1668524239757,2022-11-15T16.57.19.757,180.140,-0.177,0.182,-0.981
1668524239797,2022-11-15T16.57.19.797,180.180,-0.178,0.188,-0.978
1668524239836,2022-11-15T16.57.19.836,180.219,-0.179,0.186,-0.981
1668524239876,2022-11-15T16.57.19.876,180.259,-0.176,0.188,-0.978
1668524239915,2022-11-15T16.57.19.915,180.298,-0.176,0.189,-0.980
1668524239956,2022-11-15T16.57.19.956,180.339,-0.177,0.182,-0.982
1668524239996,2022-11-15T16.57.19.996,180.379,-0.177,0.181,-0.979
1668524240036,2022-11-15T16.57.20.036,180.419,-0.178,0.187,-0.979
1668524240075,2022-11-15T16.57.20.075,180.458,-0.177,0.186,-0.978
1668524240115,2022-11-15T16.57.20.115,180.498,-0.178,0.185,-0.981
1668524240154,2022-11-15T16.57.20.154,180.537,-0.177,0.186,-0.979
1668524240194,2022-11-15T16.57.20.194,180.577,-0.175,0.186,-0.981
1668524240233,2022-11-15T16.57.20.233,180.616,-0.177,0.189,-0.978
1668524240273,2022-11-15T16.57.20.273,180.656,-0.175,0.180,-0.982
1668524240312,2022-11-15T16.57.20.312,180.695,-0.181,0.185,-0.980
1668524240352,2022-11-15T16.57.20.352,180.735,-0.176,0.184,-0.981
1668524240392,2022-11-15T16.57.20.392,180.775,-0.176,0.187,-0.980
1668524240431,2022-11-15T16.57.20.431,180.814,-0.178,0.185,-0.980
1668524240471,2022-11-15T16.57.20.471,180.854,-0.179,0.180,-0.981
1668524240510,2022-11-15T16.57.20.510,180.893,-0.181,0.184,-0.981
1668524240550,2022-11-15T16.57.20.550,180.933,-0.176,0.183,-0.981
1668524240589,2022-11-15T16.57.20.589,180.972,-0.178,0.185,-0.980
1668524240629,2022-11-15T16.57.20.629,181.012,-0.177,0.183,-0.981
1668524240668,2022-11-15T16.57.20.668,181.051,-0.179,0.187,-0.979
1668524240708,2022-11-15T16.57.20.708,181.091,-0.176,0.182,-0.981
1668524240747,2022-11-15T16.57.20.747,181.130,-0.178,0.186,-0.981
1668524240789,2022-11-15T16.57.20.789,181.172,-0.176,0.184,-0.981
1668524240828,2022-11-15T16.57.20.828,181.211,-0.177,0.184,-0.980
1668524240868,2022-11-15T16.57.20.868,181.251,-0.178,0.187,-0.981
1668524240907,2022-11-15T16.57.20.907,181.290,-0.177,0.188,-0.978
1668524240947,2022-11-15T16.57.20.947,181.330,-0.179,0.185,-0.980
1668524240986,2022-11-15T16.57.20.986,181.369,-0.177,0.188,-0.980
1668524241026,2022-11-15T16.57.21.026,181.409,-0.178,0.188,-0.978
1668524241065,2022-11-15T16.57.21.065,181.448,-0.176,0.186,-0.980
1668524241105,2022-11-15T16.57.21.105,181.488,-0.179,0.180,-0.981
1668524241144,2022-11-15T16.57.21.144,181.527,-0.178,0.183,-0.980
1668524241184,2022-11-15T16.57.21.184,181.567,-0.175,0.179,-0.982
1668524241224,2022-11-15T16.57.21.224,181.607,-0.178,0.188,-0.979
1668524241263,2022-11-15T16.57.21.263,181.646,-0.178,0.182,-0.981
