epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668339771387,2022-11-13T13:42:51.387,191.581,-0.089,0.136,-1.003
1668339771428,2022-11-13T13:42:51.428,191.622,-0.088,0.136,-1.002
1668339771469,2022-11-13T13:42:51.469,191.663,-0.086,0.137,-1.002
1668339771510,2022-11-13T13:42:51.510,191.704,-0.089,0.140,-1.002
1668339771550,2022-11-13T13:42:51.550,191.744,-0.087,0.136,-1.004
1668339771591,2022-11-13T13:42:51.591,191.785,-0.088,0.135,-1.004
1668339771632,2022-11-13T13:42:51.632,191.826,-0.088,0.135,-1.002
1668339771673,2022-11-13T13:42:51.673,191.867,-0.088,0.137,-1.003
1668339771712,2022-11-13T13:42:51.712,191.906,-0.086,0.137,-1.003
1668339771753,2022-11-13T13:42:51.753,191.947,-0.088,0.137,-1.002
1668339771794,2022-11-13T13:42:51.794,191.988,-0.088,0.137,-1.003
1668339771834,2022-11-13T13:42:51.834,192.028,-0.088,0.138,-1.003
1668339771875,2022-11-13T13:42:51.875,192.069,-0.088,0.137,-1.004
1668339771916,2022-11-13T13:42:51.916,192.110,-0.089,0.134,-1.004
1668339771957,2022-11-13T13:42:51.957,192.151,-0.089,0.136,-1.002
1668339771996,2022-11-13T13:42:51.996,192.190,-0.089,0.134,-1.002
1668339772037,2022-11-13T13:42:52.037,192.231,-0.086,0.136,-1.003
1668339772078,2022-11-13T13:42:52.078,192.272,-0.087,0.137,-1.002
1668339772119,2022-11-13T13:42:52.119,192.313,-0.087,0.136,-1.002
1668339772159,2022-11-13T13:42:52.159,192.353,-0.088,0.135,-1.003
1668339772200,2022-11-13T13:42:52.200,192.394,-0.089,0.139,-1.002
1668339772241,2022-11-13T13:42:52.241,192.435,-0.088,0.137,-1.003
1668339772282,2022-11-13T13:42:52.282,192.476,-0.089,0.134,-1.003
1668339772322,2022-11-13T13:42:52.322,192.516,-0.087,0.139,-1.003
1668339772363,2022-11-13T13:42:52.363,192.557,-0.086,0.140,-1.002
1668339772404,2022-11-13T13:42:52.404,192.598,-0.089,0.135,-1.002
1668339772443,2022-11-13T13:42:52.443,192.637,-0.089,0.133,-1.003
1668339772484,2022-11-13T13:42:52.484,192.678,-0.090,0.133,-1.004
1668339772525,2022-11-13T13:42:52.525,192.719,-0.089,0.131,-1.005
1668339772566,2022-11-13T13:42:52.566,192.760,-0.090,0.129,-1.003
1668339772606,2022-11-13T13:42:52.606,192.800,-0.090,0.130,-1.003
1668339772647,2022-11-13T13:42:52.647,192.841,-0.090,0.133,-1.003
1668339772688,2022-11-13T13:42:52.688,192.882,-0.090,0.130,-1.003
1668339772729,2022-11-13T13:42:52.729,192.923,-0.092,0.128,-1.002
1668339772768,2022-11-13T13:42:52.768,192.962,-0.091,0.131,-1.003
1668339772809,2022-11-13T13:42:52.809,193.003,-0.091,0.130,-1.004
1668339772850,2022-11-13T13:42:52.850,193.044,-0.089,0.132,-1.004
1668339772891,2022-11-13T13:42:52.891,193.085,-0.091,0.134,-1.001
1668339772931,2022-11-13T13:42:52.931,193.125,-0.090,0.131,-1.002
1668339772972,2022-11-13T13:42:52.972,193.166,-0.089,0.136,-1.003
1668339773013,2022-11-13T13:42:53.013,193.207,-0.091,0.132,-1.003
1668339773053,2022-11-13T13:42:53.053,193.247,-0.089,0.134,-1.003
1668339773094,2022-11-13T13:42:53.094,193.288,-0.090,0.134,-1.002
1668339773135,2022-11-13T13:42:53.135,193.329,-0.092,0.133,-1.002
1668339773176,2022-11-13T13:42:53.176,193.370,-0.092,0.133,-1.003
1668339773215,2022-11-13T13:42:53.215,193.409,-0.090,0.134,-1.003
1668339773256,2022-11-13T13:42:53.256,193.450,-0.092,0.132,-1.003
1668339773297,2022-11-13T13:42:53.297,193.491,-0.092,0.133,-1.002
1668339773338,2022-11-13T13:42:53.338,193.532,-0.092,0.133,-1.003
1668339773378,2022-11-13T13:42:53.378,193.572,-0.092,0.132,-1.003
1668339773419,2022-11-13T13:42:53.419,193.613,-0.093,0.133,-1.002
1668339773460,2022-11-13T13:42:53.460,193.654,-0.093,0.131,-1.001
1668339773501,2022-11-13T13:42:53.501,193.695,-0.094,0.132,-1.002
1668339773540,2022-11-13T13:42:53.540,193.734,-0.093,0.132,-1.003
1668339773581,2022-11-13T13:42:53.581,193.775,-0.093,0.133,-1.003
1668339773622,2022-11-13T13:42:53.622,193.816,-0.091,0.130,-1.006
1668339773662,2022-11-13T13:42:53.662,193.856,-0.094,0.132,-1.002
1668339773703,2022-11-13T13:42:53.703,193.897,-0.095,0.132,-1.001
1668339773744,2022-11-13T13:42:53.744,193.938,-0.090,0.136,-1.002
1668339773785,2022-11-13T13:42:53.785,193.979,-0.093,0.132,-1.003
1668339773825,2022-11-13T13:42:53.825,194.019,-0.092,0.132,-1.004
1668339773866,2022-11-13T13:42:53.866,194.060,-0.091,0.135,-1.003
1668339773907,2022-11-13T13:42:53.907,194.101,-0.091,0.136,-1.002
1668339773948,2022-11-13T13:42:53.948,194.142,-0.093,0.132,-1.002
1668339773987,2022-11-13T13:42:53.987,194.181,-0.093,0.134,-1.003
1668339774028,2022-11-13T13:42:54.028,194.222,-0.090,0.137,-1.002
1668339774069,2022-11-13T13:42:54.069,194.263,-0.090,0.137,-1.002
1668339774110,2022-11-13T13:42:54.110,194.304,-0.093,0.132,-1.002
1668339774150,2022-11-13T13:42:54.150,194.344,-0.091,0.135,-1.002
1668339774191,2022-11-13T13:42:54.191,194.385,-0.090,0.135,-1.003
1668339774232,2022-11-13T13:42:54.232,194.426,-0.090,0.133,-1.004
1668339774271,2022-11-13T13:42:54.271,194.465,-0.090,0.135,-1.002
1668339774312,2022-11-13T13:42:54.312,194.506,-0.090,0.134,-1.002
1668339774353,2022-11-13T13:42:54.353,194.547,-0.091,0.134,-1.002
1668339774394,2022-11-13T13:42:54.394,194.588,-0.090,0.136,-1.004
1668339774434,2022-11-13T13:42:54.434,194.628,-0.089,0.135,-1.003
1668339774475,2022-11-13T13:42:54.475,194.669,-0.090,0.140,-1.002
1668339774516,2022-11-13T13:42:54.516,194.710,-0.090,0.133,-1.003
1668339774557,2022-11-13T13:42:54.557,194.751,-0.090,0.134,-1.003
1668339774597,2022-11-13T13:42:54.597,194.791,-0.089,0.138,-1.003
1668339774638,2022-11-13T13:42:54.638,194.832,-0.088,0.136,-1.003
1668339774679,2022-11-13T13:42:54.679,194.873,-0.091,0.132,-1.002
1668339774720,2022-11-13T13:42:54.720,194.914,-0.090,0.138,-1.003
1668339774759,2022-11-13T13:42:54.759,194.953,-0.092,0.133,-1.003
1668339774800,2022-11-13T13:42:54.800,194.994,-0.090,0.137,-1.002
1668339774841,2022-11-13T13:42:54.841,195.035,-0.087,0.137,-1.003
1668339774881,2022-11-13T13:42:54.881,195.075,-0.091,0.132,-1.002
1668339774922,2022-11-13T13:42:54.922,195.116,-0.090,0.135,-1.002
1668339774963,2022-11-13T13:42:54.963,195.157,-0.089,0.133,-1.003
1668339775004,2022-11-13T13:42:55.004,195.198,-0.093,0.133,-1.002
1668339775043,2022-11-13T13:42:55.043,195.237,-0.093,0.131,-1.003
1668339775084,2022-11-13T13:42:55.084,195.278,-0.092,0.130,-1.002
1668339775125,2022-11-13T13:42:55.125,195.319,-0.092,0.136,-1.003
1668339775166,2022-11-13T13:42:55.166,195.360,-0.090,0.132,-1.004
1668339775206,2022-11-13T13:42:55.206,195.400,-0.091,0.128,-1.003
1668339775247,2022-11-13T13:42:55.247,195.441,-0.094,0.133,-1.003
1668339775288,2022-11-13T13:42:55.288,195.482,-0.090,0.136,-1.003
1668339775329,2022-11-13T13:42:55.329,195.523,-0.094,0.141,-1.003
1668339775368,2022-11-13T13:42:55.368,195.562,-0.103,0.125,-1.002
1668339775410,2022-11-13T13:42:55.410,195.604,-0.103,0.130,-1.003
1668339775451,2022-11-13T13:42:55.451,195.645,-0.098,0.132,-1.003
1668339775490,2022-11-13T13:42:55.490,195.684,-0.108,0.117,-0.998
1668339775531,2022-11-13T13:42:55.531,195.725,-0.096,0.104,-1.007
1668339775572,2022-11-13T13:42:55.572,195.766,-0.090,0.109,-1.008
1668339775613,2022-11-13T13:42:55.613,195.807,-0.093,0.101,-1.007
1668339775653,2022-11-13T13:42:55.653,195.847,-0.084,0.084,-1.013
1668339775694,2022-11-13T13:42:55.694,195.888,-0.086,0.109,-1.005
1668339775735,2022-11-13T13:42:55.735,195.929,-0.080,0.104,-1.007
1668339775776,2022-11-13T13:42:55.776,195.970,-0.065,0.082,-1.016
1668339775815,2022-11-13T13:42:55.815,196.009,-0.051,0.101,-1.015
1668339775856,2022-11-13T13:42:55.856,196.050,-0.063,0.107,-1.008
1668339775897,2022-11-13T13:42:55.897,196.091,-0.057,0.083,-1.012
1668339775938,2022-11-13T13:42:55.938,196.132,-0.055,0.105,-1.010
1668339775978,2022-11-13T13:42:55.978,196.172,-0.064,0.087,-1.008
1668339776019,2022-11-13T13:42:56.019,196.213,-0.049,0.091,-1.014
1668339776060,2022-11-13T13:42:56.060,196.254,-0.047,0.086,-1.015
1668339776099,2022-11-13T13:42:56.099,196.293,-0.053,0.049,-1.017
1668339776140,2022-11-13T13:42:56.140,196.334,-0.075,0.078,-1.009
1668339776181,2022-11-13T13:42:56.181,196.375,-0.067,0.085,-1.013
1668339776222,2022-11-13T13:42:56.222,196.416,-0.055,0.065,-1.018
1668339776262,2022-11-13T13:42:56.262,196.456,-0.073,0.082,-1.009
1668339776303,2022-11-13T13:42:56.303,196.497,-0.048,0.088,-1.019
1668339776344,2022-11-13T13:42:56.344,196.538,-0.061,0.092,-1.013
1668339776385,2022-11-13T13:42:56.385,196.579,-0.065,0.077,-1.013
1668339776425,2022-11-13T13:42:56.425,196.619,-0.077,0.084,-1.011
1668339776466,2022-11-13T13:42:56.466,196.660,-0.067,0.073,-1.016
1668339776507,2022-11-13T13:42:56.507,196.701,-0.066,0.067,-1.016
1668339776548,2022-11-13T13:42:56.548,196.742,-0.071,0.132,-1.010
1668339776587,2022-11-13T13:42:56.587,196.781,-0.070,0.149,-1.011
1668339776628,2022-11-13T13:42:56.628,196.822,-0.072,0.090,-1.008
1668339776669,2022-11-13T13:42:56.669,196.863,-0.075,0.049,-1.010
1668339776709,2022-11-13T13:42:56.709,196.903,-0.073,0.051,-1.015
1668339776750,2022-11-13T13:42:56.750,196.944,-0.068,0.048,-1.018
1668339776791,2022-11-13T13:42:56.791,196.985,-0.074,0.028,-1.013
1668339776832,2022-11-13T13:42:56.832,197.026,-0.081,0.012,-1.008
1668339776871,2022-11-13T13:42:56.871,197.065,-0.071,0.038,-1.011
1668339776912,2022-11-13T13:42:56.912,197.106,-0.062,0.067,-1.018
1668339776953,2022-11-13T13:42:56.953,197.147,-0.056,0.084,-1.017
1668339776994,2022-11-13T13:42:56.994,197.188,-0.056,0.057,-1.015
1668339777034,2022-11-13T13:42:57.034,197.228,-0.060,0.053,-1.014
1668339777075,2022-11-13T13:42:57.075,197.269,-0.047,0.093,-1.017
1668339777116,2022-11-13T13:42:57.116,197.310,-0.036,0.064,-1.019
1668339777157,2022-11-13T13:42:57.157,197.351,-0.057,0.047,-1.017
1668339777197,2022-11-13T13:42:57.197,197.391,-0.056,0.053,-1.017
1668339777238,2022-11-13T13:42:57.238,197.432,-0.056,0.072,-1.016
1668339777279,2022-11-13T13:42:57.279,197.473,-0.056,0.072,-1.018
1668339777318,2022-11-13T13:42:57.318,197.512,-0.058,0.063,-1.016
1668339777359,2022-11-13T13:42:57.359,197.553,-0.060,0.064,-1.015
1668339777400,2022-11-13T13:42:57.400,197.594,-0.060,0.068,-1.015
1668339777441,2022-11-13T13:42:57.441,197.635,-0.056,0.072,-1.010
1668339777481,2022-11-13T13:42:57.481,197.675,-0.059,0.067,-1.019
1668339777522,2022-11-13T13:42:57.522,197.716,-0.052,0.054,-1.018
1668339777563,2022-11-13T13:42:57.563,197.757,-0.055,0.083,-1.015
1668339777604,2022-11-13T13:42:57.604,197.798,-0.054,0.062,-1.014
1668339777643,2022-11-13T13:42:57.643,197.837,-0.056,0.064,-1.014
1668339777684,2022-11-13T13:42:57.684,197.878,-0.060,0.057,-1.016
1668339777725,2022-11-13T13:42:57.725,197.919,-0.069,0.065,-1.012
1668339777766,2022-11-13T13:42:57.766,197.960,-0.065,0.065,-1.015
1668339777806,2022-11-13T13:42:57.806,198.000,-0.061,0.064,-1.015
1668339777847,2022-11-13T13:42:57.847,198.041,-0.063,0.066,-1.014
1668339777888,2022-11-13T13:42:57.888,198.082,-0.066,0.069,-1.013
1668339777928,2022-11-13T13:42:57.928,198.122,-0.062,0.068,-1.015
1668339777969,2022-11-13T13:42:57.969,198.163,-0.061,0.069,-1.016
1668339778010,2022-11-13T13:42:58.010,198.204,-0.062,0.080,-1.014
1668339778051,2022-11-13T13:42:58.051,198.245,-0.060,0.072,-1.015
1668339778090,2022-11-13T13:42:58.090,198.284,-0.062,0.081,-1.013
1668339778131,2022-11-13T13:42:58.131,198.325,-0.061,0.077,-1.014
1668339778172,2022-11-13T13:42:58.172,198.366,-0.062,0.082,-1.014
1668339778213,2022-11-13T13:42:58.213,198.407,-0.060,0.082,-1.013
1668339778253,2022-11-13T13:42:58.253,198.447,-0.061,0.083,-1.014
1668339778294,2022-11-13T13:42:58.294,198.488,-0.063,0.094,-1.011
1668339778335,2022-11-13T13:42:58.335,198.529,-0.057,0.062,-1.015
1668339778376,2022-11-13T13:42:58.376,198.570,-0.053,0.044,-1.018
1668339778415,2022-11-13T13:42:58.415,198.609,-0.067,0.088,-1.012
1668339778456,2022-11-13T13:42:58.456,198.650,-0.060,0.075,-1.014
1668339778497,2022-11-13T13:42:58.497,198.691,-0.056,0.072,-1.016
1668339778537,2022-11-13T13:42:58.537,198.731,-0.060,0.073,-1.014
1668339778578,2022-11-13T13:42:58.578,198.772,-0.060,0.074,-1.014
1668339778619,2022-11-13T13:42:58.619,198.813,-0.062,0.065,-1.014
1668339778660,2022-11-13T13:42:58.660,198.854,-0.058,0.071,-1.016
1668339778700,2022-11-13T13:42:58.700,198.894,-0.051,0.067,-1.017
1668339778741,2022-11-13T13:42:58.741,198.935,-0.056,0.060,-1.016
1668339778782,2022-11-13T13:42:58.782,198.976,-0.068,0.078,-1.011
1668339778823,2022-11-13T13:42:58.823,199.017,-0.066,0.088,-1.012
1668339778862,2022-11-13T13:42:58.862,199.056,-0.057,0.075,-1.016
1668339778903,2022-11-13T13:42:58.903,199.097,-0.058,0.091,-1.014
1668339778944,2022-11-13T13:42:58.944,199.138,-0.067,0.089,-1.010
1668339778985,2022-11-13T13:42:58.985,199.179,-0.059,0.075,-1.014
1668339779025,2022-11-13T13:42:59.025,199.219,-0.060,0.076,-1.014
1668339779066,2022-11-13T13:42:59.066,199.260,-0.068,0.088,-1.011
1668339779107,2022-11-13T13:42:59.107,199.301,-0.067,0.078,-1.011
1668339779146,2022-11-13T13:42:59.146,199.340,-0.067,0.087,-1.013
1668339779187,2022-11-13T13:42:59.187,199.381,-0.066,0.095,-1.013
1668339779228,2022-11-13T13:42:59.228,199.422,-0.065,0.090,-1.011
1668339779269,2022-11-13T13:42:59.269,199.463,-0.063,0.098,-1.011
1668339779309,2022-11-13T13:42:59.309,199.503,-0.057,0.109,-1.012
1668339779350,2022-11-13T13:42:59.350,199.544,-0.059,0.103,-1.011
1668339779391,2022-11-13T13:42:59.391,199.585,-0.066,0.094,-1.010
1668339779432,2022-11-13T13:42:59.432,199.626,-0.065,0.095,-1.010
1668339779472,2022-11-13T13:42:59.472,199.666,-0.063,0.096,-1.010
1668339779513,2022-11-13T13:42:59.513,199.707,-0.063,0.096,-1.011
1668339779554,2022-11-13T13:42:59.554,199.748,-0.062,0.096,-1.013
1668339779593,2022-11-13T13:42:59.593,199.787,-0.061,0.102,-1.012
1668339779634,2022-11-13T13:42:59.634,199.828,-0.061,0.099,-1.012
1668339779675,2022-11-13T13:42:59.675,199.869,-0.059,0.095,-1.012
1668339779716,2022-11-13T13:42:59.716,199.910,-0.058,0.101,-1.011
1668339779756,2022-11-13T13:42:59.756,199.950,-0.059,0.104,-1.012
1668339779797,2022-11-13T13:42:59.797,199.991,-0.064,0.091,-1.011
1668339779838,2022-11-13T13:42:59.838,200.032,-0.063,0.097,-1.011
1668339779879,2022-11-13T13:42:59.879,200.073,-0.059,0.107,-1.012
1668339779918,2022-11-13T13:42:59.918,200.112,-0.057,0.098,-1.012
1668339779959,2022-11-13T13:42:59.959,200.153,-0.063,0.099,-1.010
1668339780000,2022-11-13T13:43:00.000,200.194,-0.064,0.100,-1.010
1668339780041,2022-11-13T13:43:00.041,200.235,-0.058,0.096,-1.011
1668339780081,2022-11-13T13:43:00.081,200.275,-0.054,0.099,-1.014
1668339780122,2022-11-13T13:43:00.122,200.316,-0.057,0.091,-1.012
1668339780163,2022-11-13T13:43:00.163,200.357,-0.062,0.084,-1.011
1668339780202,2022-11-13T13:43:00.202,200.396,-0.057,0.089,-1.013
1668339780243,2022-11-13T13:43:00.243,200.437,-0.055,0.099,-1.014
1668339780285,2022-11-13T13:43:00.285,200.479,-0.058,0.091,-1.013
1668339780326,2022-11-13T13:43:00.326,200.520,-0.058,0.097,-1.011
1668339780365,2022-11-13T13:43:00.365,200.559,-0.055,0.098,-1.012
1668339780406,2022-11-13T13:43:00.406,200.600,-0.059,0.094,-1.012
1668339780447,2022-11-13T13:43:00.447,200.641,-0.061,0.090,-1.011
1668339780488,2022-11-13T13:43:00.488,200.682,-0.056,0.096,-1.012
1668339780528,2022-11-13T13:43:00.528,200.722,-0.055,0.096,-1.012
1668339780569,2022-11-13T13:43:00.569,200.763,-0.055,0.093,-1.012
1668339780610,2022-11-13T13:43:00.610,200.804,-0.054,0.102,-1.013
1668339780651,2022-11-13T13:43:00.651,200.845,-0.056,0.097,-1.013
1668339780690,2022-11-13T13:43:00.690,200.884,-0.057,0.094,-1.012
1668339780731,2022-11-13T13:43:00.731,200.925,-0.055,0.098,-1.012
1668339780772,2022-11-13T13:43:00.772,200.966,-0.054,0.095,-1.013
1668339780812,2022-11-13T13:43:00.812,201.006,-0.057,0.089,-1.011
1668339780853,2022-11-13T13:43:00.853,201.047,-0.058,0.088,-1.012
1668339780894,2022-11-13T13:43:00.894,201.088,-0.056,0.093,-1.013
1668339780935,2022-11-13T13:43:00.935,201.129,-0.057,0.089,-1.013
1668339780974,2022-11-13T13:43:00.974,201.168,-0.057,0.087,-1.012
1668339781015,2022-11-13T13:43:01.015,201.209,-0.055,0.086,-1.013
1668339781056,2022-11-13T13:43:01.056,201.250,-0.056,0.082,-1.013
1668339781097,2022-11-13T13:43:01.097,201.291,-0.055,0.082,-1.013
1668339781137,2022-11-13T13:43:01.137,201.331,-0.059,0.088,-1.012
1668339781178,2022-11-13T13:43:01.178,201.372,-0.059,0.086,-1.013
1668339781219,2022-11-13T13:43:01.219,201.413,-0.053,0.088,-1.015
1668339781260,2022-11-13T13:43:01.260,201.454,-0.057,0.087,-1.013
1668339781300,2022-11-13T13:43:01.300,201.494,-0.060,0.083,-1.011
1668339781341,2022-11-13T13:43:01.341,201.535,-0.057,0.086,-1.013
1668339781382,2022-11-13T13:43:01.382,201.576,-0.056,0.076,-1.015
1668339781421,2022-11-13T13:43:01.421,201.615,-0.059,0.082,-1.013
1668339781462,2022-11-13T13:43:01.462,201.656,-0.058,0.082,-1.013
1668339781503,2022-11-13T13:43:01.503,201.697,-0.058,0.086,-1.014
1668339781544,2022-11-13T13:43:01.544,201.738,-0.054,0.085,-1.013
1668339781584,2022-11-13T13:43:01.584,201.778,-0.054,0.083,-1.013
1668339781625,2022-11-13T13:43:01.625,201.819,-0.057,0.083,-1.014
1668339781666,2022-11-13T13:43:01.666,201.860,-0.056,0.085,-1.012
1668339781707,2022-11-13T13:43:01.707,201.901,-0.056,0.086,-1.012
1668339781746,2022-11-13T13:43:01.746,201.940,-0.055,0.089,-1.014
1668339781787,2022-11-13T13:43:01.787,201.981,-0.051,0.098,-1.014
1668339781828,2022-11-13T13:43:01.828,202.022,-0.050,0.090,-1.013
1668339781868,2022-11-13T13:43:01.868,202.062,-0.058,0.083,-1.010
1668339781909,2022-11-13T13:43:01.909,202.103,-0.058,0.089,-1.012
1668339781950,2022-11-13T13:43:01.950,202.144,-0.058,0.091,-1.012
1668339781991,2022-11-13T13:43:01.991,202.185,-0.057,0.090,-1.012
1668339782031,2022-11-13T13:43:02.031,202.225,-0.054,0.089,-1.013
1668339782072,2022-11-13T13:43:02.072,202.266,-0.053,0.090,-1.012
1668339782113,2022-11-13T13:43:02.113,202.307,-0.052,0.102,-1.011
1668339782154,2022-11-13T13:43:02.154,202.348,-0.051,0.104,-1.012
1668339782193,2022-11-13T13:43:02.193,202.387,-0.054,0.093,-1.012
1668339782234,2022-11-13T13:43:02.234,202.428,-0.055,0.088,-1.013
1668339782275,2022-11-13T13:43:02.275,202.469,-0.054,0.094,-1.013
1668339782316,2022-11-13T13:43:02.316,202.510,-0.055,0.096,-1.013
1668339782356,2022-11-13T13:43:02.356,202.550,-0.055,0.102,-1.011
1668339782397,2022-11-13T13:43:02.397,202.591,-0.057,0.097,-1.011
1668339782438,2022-11-13T13:43:02.438,202.632,-0.056,0.096,-1.012
1668339782477,2022-11-13T13:43:02.477,202.671,-0.056,0.103,-1.011
1668339782518,2022-11-13T13:43:02.518,202.712,-0.056,0.095,-1.012
1668339782559,2022-11-13T13:43:02.559,202.753,-0.058,0.097,-1.011
1668339782600,2022-11-13T13:43:02.600,202.794,-0.056,0.095,-1.012
1668339782640,2022-11-13T13:43:02.640,202.834,-0.056,0.098,-1.011
1668339782681,2022-11-13T13:43:02.681,202.875,-0.058,0.091,-1.011
1668339782722,2022-11-13T13:43:02.722,202.916,-0.057,0.095,-1.011
1668339782763,2022-11-13T13:43:02.763,202.957,-0.055,0.096,-1.012
1668339782803,2022-11-13T13:43:02.803,202.997,-0.057,0.095,-1.012
1668339782844,2022-11-13T13:43:02.844,203.038,-0.057,0.097,-1.011
1668339782885,2022-11-13T13:43:02.885,203.079,-0.057,0.096,-1.012
1668339782926,2022-11-13T13:43:02.926,203.120,-0.057,0.097,-1.011
1668339782965,2022-11-13T13:43:02.965,203.159,-0.056,0.097,-1.011
1668339783006,2022-11-13T13:43:03.006,203.200,-0.055,0.093,-1.012
1668339783047,2022-11-13T13:43:03.047,203.241,-0.056,0.092,-1.011
1668339783087,2022-11-13T13:43:03.087,203.281,-0.057,0.094,-1.012
1668339783128,2022-11-13T13:43:03.128,203.322,-0.055,0.092,-1.013
1668339783169,2022-11-13T13:43:03.169,203.363,-0.058,0.096,-1.011
1668339783210,2022-11-13T13:43:03.210,203.404,-0.055,0.093,-1.012
1668339783249,2022-11-13T13:43:03.249,203.443,-0.056,0.093,-1.013
1668339783290,2022-11-13T13:43:03.290,203.484,-0.057,0.093,-1.012
1668339783331,2022-11-13T13:43:03.331,203.525,-0.058,0.090,-1.012
1668339783372,2022-11-13T13:43:03.372,203.566,-0.057,0.095,-1.012
1668339783412,2022-11-13T13:43:03.412,203.606,-0.054,0.094,-1.012
1668339783453,2022-11-13T13:43:03.453,203.647,-0.054,0.096,-1.013
1668339783494,2022-11-13T13:43:03.494,203.688,-0.054,0.093,-1.013
1668339783535,2022-11-13T13:43:03.535,203.729,-0.055,0.092,-1.012
1668339783575,2022-11-13T13:43:03.575,203.769,-0.058,0.096,-1.011
1668339783616,2022-11-13T13:43:03.616,203.810,-0.058,0.087,-1.011
1668339783657,2022-11-13T13:43:03.657,203.851,-0.059,0.088,-1.012
1668339783696,2022-11-13T13:43:03.696,203.890,-0.059,0.096,-1.012
1668339783737,2022-11-13T13:43:03.737,203.931,-0.053,0.103,-1.013
1668339783778,2022-11-13T13:43:03.778,203.972,-0.049,0.098,-1.014
1668339783819,2022-11-13T13:43:03.819,204.013,-0.057,0.087,-1.012
1668339783859,2022-11-13T13:43:03.859,204.053,-0.057,0.089,-1.013
1668339783900,2022-11-13T13:43:03.900,204.094,-0.058,0.087,-1.013
1668339783941,2022-11-13T13:43:03.941,204.135,-0.059,0.086,-1.011
1668339783982,2022-11-13T13:43:03.982,204.176,-0.051,0.092,-1.013
1668339784021,2022-11-13T13:43:04.021,204.215,-0.059,0.088,-1.012
1668339784062,2022-11-13T13:43:04.062,204.256,-0.056,0.091,-1.013
1668339784103,2022-11-13T13:43:04.103,204.297,-0.048,0.090,-1.015
1668339784143,2022-11-13T13:43:04.143,204.337,-0.058,0.083,-1.012
1668339784184,2022-11-13T13:43:04.184,204.378,-0.060,0.084,-1.012
1668339784225,2022-11-13T13:43:04.225,204.419,-0.060,0.082,-1.012
1668339784266,2022-11-13T13:43:04.266,204.460,-0.058,0.088,-1.014
1668339784306,2022-11-13T13:43:04.306,204.500,-0.056,0.091,-1.014
1668339784347,2022-11-13T13:43:04.347,204.541,-0.052,0.089,-1.015
1668339784388,2022-11-13T13:43:04.388,204.582,-0.056,0.088,-1.014
1668339784429,2022-11-13T13:43:04.429,204.623,-0.064,0.075,-1.012
1668339784468,2022-11-13T13:43:04.468,204.662,-0.056,0.084,-1.014
1668339784509,2022-11-13T13:43:04.509,204.703,-0.053,0.094,-1.012
1668339784550,2022-11-13T13:43:04.550,204.744,-0.058,0.093,-1.012
1668339784591,2022-11-13T13:43:04.591,204.785,-0.055,0.089,-1.013
1668339784631,2022-11-13T13:43:04.631,204.825,-0.057,0.084,-1.012
1668339784672,2022-11-13T13:43:04.672,204.866,-0.052,0.092,-1.014
1668339784713,2022-11-13T13:43:04.713,204.907,-0.055,0.091,-1.014
1668339784752,2022-11-13T13:43:04.752,204.946,-0.060,0.086,-1.012
1668339784793,2022-11-13T13:43:04.793,204.987,-0.056,0.086,-1.011
1668339784834,2022-11-13T13:43:04.834,205.028,-0.056,0.088,-1.012
1668339784875,2022-11-13T13:43:04.875,205.069,-0.051,0.094,-1.013
1668339784915,2022-11-13T13:43:04.915,205.109,-0.049,0.103,-1.014
1668339784956,2022-11-13T13:43:04.956,205.150,-0.052,0.086,-1.014
1668339784997,2022-11-13T13:43:04.997,205.191,-0.059,0.083,-1.012
1668339785038,2022-11-13T13:43:05.038,205.232,-0.060,0.081,-1.010
1668339785077,2022-11-13T13:43:05.077,205.271,-0.057,0.092,-1.010
1668339785118,2022-11-13T13:43:05.118,205.312,-0.055,0.098,-1.012
1668339785160,2022-11-13T13:43:05.160,205.354,-0.044,0.094,-1.016
1668339785201,2022-11-13T13:43:05.201,205.395,-0.049,0.094,-1.014
1668339785240,2022-11-13T13:43:05.240,205.434,-0.058,0.083,-1.012
1668339785281,2022-11-13T13:43:05.281,205.475,-0.060,0.088,-1.011
1668339785322,2022-11-13T13:43:05.322,205.516,-0.054,0.084,-1.012
1668339785362,2022-11-13T13:43:05.362,205.556,-0.056,0.092,-1.013
1668339785403,2022-11-13T13:43:05.403,205.597,-0.055,0.095,-1.013
1668339785444,2022-11-13T13:43:05.444,205.638,-0.050,0.097,-1.013
1668339785485,2022-11-13T13:43:05.485,205.679,-0.050,0.089,-1.015
1668339785524,2022-11-13T13:43:05.524,205.718,-0.055,0.083,-1.013
1668339785565,2022-11-13T13:43:05.565,205.759,-0.062,0.089,-1.012
1668339785606,2022-11-13T13:43:05.606,205.800,-0.055,0.090,-1.013
1668339785647,2022-11-13T13:43:05.647,205.841,-0.055,0.093,-1.011
1668339785687,2022-11-13T13:43:05.687,205.881,-0.056,0.092,-1.012
1668339785728,2022-11-13T13:43:05.728,205.922,-0.051,0.092,-1.013
1668339785769,2022-11-13T13:43:05.769,205.963,-0.052,0.093,-1.012
1668339785810,2022-11-13T13:43:05.810,206.004,-0.056,0.087,-1.012
1668339785849,2022-11-13T13:43:05.849,206.043,-0.057,0.090,-1.012
