epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1668336273526,2022-11-13T12:44:33.526,127.719,-0.293,-0.057,-0.949
1668336273567,2022-11-13T12:44:33.567,127.760,-0.279,-0.021,-1.006
1668336273608,2022-11-13T12:44:33.608,127.801,-0.241,0.022,-1.042
1668336273647,2022-11-13T12:44:33.647,127.840,-0.250,0.009,-0.980
1668336273688,2022-11-13T12:44:33.688,127.881,-0.256,0.009,-0.981
1668336273729,2022-11-13T12:44:33.729,127.922,-0.236,0.030,-0.997
1668336273769,2022-11-13T12:44:33.769,127.962,-0.231,0.038,-0.999
1668336273810,2022-11-13T12:44:33.810,128.003,-0.235,0.041,-0.992
1668336273851,2022-11-13T12:44:33.851,128.044,-0.244,0.036,-0.984
1668336273892,2022-11-13T12:44:33.892,128.085,-0.240,0.034,-0.987
1668336273932,2022-11-13T12:44:33.932,128.125,-0.235,0.039,-0.992
1668336273973,2022-11-13T12:44:33.973,128.166,-0.239,0.041,-0.989
1668336274014,2022-11-13T12:44:34.014,128.207,-0.240,0.040,-0.988
1668336274055,2022-11-13T12:44:34.055,128.248,-0.239,0.042,-0.988
1668336274094,2022-11-13T12:44:34.094,128.287,-0.236,0.043,-0.989
1668336274135,2022-11-13T12:44:34.135,128.328,-0.233,0.049,-0.992
1668336274176,2022-11-13T12:44:34.176,128.369,-0.243,0.047,-0.987
1668336274216,2022-11-13T12:44:34.216,128.409,-0.250,0.025,-0.982
1668336274257,2022-11-13T12:44:34.257,128.450,-0.240,0.038,-0.989
1668336274298,2022-11-13T12:44:34.298,128.491,-0.237,0.044,-0.989
1668336274339,2022-11-13T12:44:34.339,128.532,-0.239,0.039,-0.987
1668336274378,2022-11-13T12:44:34.378,128.571,-0.239,0.040,-0.987
1668336274419,2022-11-13T12:44:34.419,128.612,-0.242,0.043,-0.988
1668336274460,2022-11-13T12:44:34.460,128.653,-0.239,0.042,-0.988
1668336274501,2022-11-13T12:44:34.501,128.694,-0.240,0.046,-0.985
1668336274541,2022-11-13T12:44:34.541,128.734,-0.238,0.044,-0.990
1668336274582,2022-11-13T12:44:34.582,128.775,-0.237,0.045,-0.989
1668336274623,2022-11-13T12:44:34.623,128.816,-0.244,0.042,-0.984
1668336274664,2022-11-13T12:44:34.664,128.857,-0.237,0.048,-0.991
1668336274703,2022-11-13T12:44:34.703,128.896,-0.245,0.042,-0.984
1668336274744,2022-11-13T12:44:34.744,128.937,-0.246,0.041,-0.984
1668336274786,2022-11-13T12:44:34.786,128.979,-0.240,0.046,-0.988
1668336274825,2022-11-13T12:44:34.825,129.018,-0.241,0.045,-0.988
1668336274866,2022-11-13T12:44:34.866,129.059,-0.244,0.044,-0.984
1668336274907,2022-11-13T12:44:34.907,129.100,-0.240,0.047,-0.989
1668336274948,2022-11-13T12:44:34.948,129.141,-0.244,0.045,-0.986
1668336274988,2022-11-13T12:44:34.988,129.181,-0.242,0.046,-0.986
1668336275029,2022-11-13T12:44:35.029,129.222,-0.243,0.046,-0.986
1668336275070,2022-11-13T12:44:35.070,129.263,-0.242,0.045,-0.987
1668336275111,2022-11-13T12:44:35.111,129.304,-0.241,0.045,-0.987
1668336275150,2022-11-13T12:44:35.150,129.343,-0.242,0.046,-0.986
1668336275191,2022-11-13T12:44:35.191,129.384,-0.241,0.044,-0.987
1668336275232,2022-11-13T12:44:35.232,129.425,-0.242,0.047,-0.986
1668336275273,2022-11-13T12:44:35.273,129.466,-0.240,0.048,-0.986
1668336275313,2022-11-13T12:44:35.313,129.506,-0.240,0.049,-0.988
1668336275354,2022-11-13T12:44:35.354,129.547,-0.243,0.048,-0.986
1668336275395,2022-11-13T12:44:35.395,129.588,-0.240,0.047,-0.988
1668336275434,2022-11-13T12:44:35.434,129.627,-0.242,0.047,-0.985
1668336275475,2022-11-13T12:44:35.475,129.668,-0.243,0.046,-0.986
1668336275516,2022-11-13T12:44:35.516,129.709,-0.240,0.048,-0.988
1668336275557,2022-11-13T12:44:35.557,129.750,-0.240,0.046,-0.988
1668336275597,2022-11-13T12:44:35.597,129.790,-0.243,0.048,-0.986
1668336275638,2022-11-13T12:44:35.638,129.831,-0.242,0.045,-0.987
1668336275679,2022-11-13T12:44:35.679,129.872,-0.242,0.048,-0.986
1668336275720,2022-11-13T12:44:35.720,129.913,-0.242,0.047,-0.986
1668336275760,2022-11-13T12:44:35.760,129.953,-0.241,0.048,-0.986
1668336275801,2022-11-13T12:44:35.801,129.994,-0.242,0.047,-0.987
1668336275842,2022-11-13T12:44:35.842,130.035,-0.243,0.048,-0.988
1668336275883,2022-11-13T12:44:35.883,130.076,-0.243,0.043,-0.986
1668336275922,2022-11-13T12:44:35.922,130.115,-0.244,0.048,-0.987
1668336275963,2022-11-13T12:44:35.963,130.156,-0.243,0.046,-0.987
1668336276004,2022-11-13T12:44:36.004,130.197,-0.242,0.047,-0.987
1668336276044,2022-11-13T12:44:36.044,130.237,-0.243,0.047,-0.986
1668336276085,2022-11-13T12:44:36.085,130.278,-0.243,0.046,-0.987
1668336276126,2022-11-13T12:44:36.126,130.319,-0.242,0.047,-0.986
1668336276167,2022-11-13T12:44:36.167,130.360,-0.243,0.047,-0.986
1668336276206,2022-11-13T12:44:36.206,130.399,-0.242,0.047,-0.986
1668336276247,2022-11-13T12:44:36.247,130.440,-0.244,0.048,-0.986
1668336276288,2022-11-13T12:44:36.288,130.481,-0.243,0.047,-0.986
1668336276329,2022-11-13T12:44:36.329,130.522,-0.243,0.049,-0.986
1668336276369,2022-11-13T12:44:36.369,130.562,-0.243,0.049,-0.985
1668336276410,2022-11-13T12:44:36.410,130.603,-0.243,0.049,-0.986
1668336276451,2022-11-13T12:44:36.451,130.644,-0.242,0.050,-0.986
1668336276492,2022-11-13T12:44:36.492,130.685,-0.240,0.049,-0.989
1668336276532,2022-11-13T12:44:36.532,130.725,-0.241,0.051,-0.986
1668336276573,2022-11-13T12:44:36.573,130.766,-0.241,0.052,-0.986
1668336276614,2022-11-13T12:44:36.614,130.807,-0.240,0.051,-0.988
1668336276653,2022-11-13T12:44:36.653,130.846,-0.241,0.050,-0.985
1668336276694,2022-11-13T12:44:36.694,130.887,-0.242,0.050,-0.985
1668336276735,2022-11-13T12:44:36.735,130.928,-0.240,0.052,-0.988
1668336276776,2022-11-13T12:44:36.776,130.969,-0.241,0.053,-0.987
1668336276816,2022-11-13T12:44:36.816,131.009,-0.241,0.051,-0.987
1668336276857,2022-11-13T12:44:36.857,131.050,-0.241,0.051,-0.987
1668336276898,2022-11-13T12:44:36.898,131.091,-0.241,0.052,-0.986
1668336276939,2022-11-13T12:44:36.939,131.132,-0.241,0.052,-0.987
1668336276978,2022-11-13T12:44:36.978,131.171,-0.240,0.051,-0.988
1668336277019,2022-11-13T12:44:37.019,131.212,-0.242,0.052,-0.985
1668336277060,2022-11-13T12:44:37.060,131.253,-0.239,0.051,-0.987
1668336277100,2022-11-13T12:44:37.100,131.293,-0.240,0.053,-0.987
1668336277141,2022-11-13T12:44:37.141,131.334,-0.241,0.051,-0.985
1668336277182,2022-11-13T12:44:37.182,131.375,-0.239,0.053,-0.986
1668336277223,2022-11-13T12:44:37.223,131.416,-0.242,0.049,-0.986
1668336277263,2022-11-13T12:44:37.263,131.456,-0.241,0.050,-0.986
1668336277304,2022-11-13T12:44:37.304,131.497,-0.241,0.050,-0.986
1668336277345,2022-11-13T12:44:37.345,131.538,-0.241,0.052,-0.987
1668336277386,2022-11-13T12:44:37.386,131.579,-0.239,0.050,-0.987
1668336277425,2022-11-13T12:44:37.425,131.618,-0.242,0.050,-0.986
1668336277466,2022-11-13T12:44:37.466,131.659,-0.241,0.049,-0.987
1668336277507,2022-11-13T12:44:37.507,131.700,-0.242,0.051,-0.985
1668336277548,2022-11-13T12:44:37.548,131.741,-0.242,0.049,-0.984
1668336277588,2022-11-13T12:44:37.588,131.781,-0.240,0.048,-0.988
1668336277629,2022-11-13T12:44:37.629,131.822,-0.241,0.048,-0.989
1668336277670,2022-11-13T12:44:37.670,131.863,-0.243,0.049,-0.987
1668336277709,2022-11-13T12:44:37.709,131.902,-0.242,0.048,-0.987
1668336277750,2022-11-13T12:44:37.750,131.943,-0.241,0.049,-0.986
1668336277791,2022-11-13T12:44:37.791,131.984,-0.242,0.049,-0.987
1668336277832,2022-11-13T12:44:37.832,132.025,-0.240,0.048,-0.987
1668336277872,2022-11-13T12:44:37.872,132.065,-0.240,0.050,-0.987
1668336277913,2022-11-13T12:44:37.913,132.106,-0.243,0.052,-0.985
1668336277954,2022-11-13T12:44:37.954,132.147,-0.240,0.047,-0.986
1668336277995,2022-11-13T12:44:37.995,132.188,-0.240,0.051,-0.988
1668336278035,2022-11-13T12:44:38.035,132.228,-0.239,0.050,-0.987
1668336278076,2022-11-13T12:44:38.076,132.269,-0.243,0.049,-0.985
1668336278117,2022-11-13T12:44:38.117,132.310,-0.241,0.050,-0.987
1668336278158,2022-11-13T12:44:38.158,132.351,-0.240,0.049,-0.987
1668336278197,2022-11-13T12:44:38.197,132.390,-0.243,0.051,-0.986
1668336278238,2022-11-13T12:44:38.238,132.431,-0.238,0.049,-0.987
1668336278279,2022-11-13T12:44:38.279,132.472,-0.242,0.050,-0.986
1668336278319,2022-11-13T12:44:38.319,132.512,-0.241,0.048,-0.986
1668336278360,2022-11-13T12:44:38.360,132.553,-0.242,0.049,-0.985
1668336278401,2022-11-13T12:44:38.401,132.594,-0.241,0.049,-0.986
1668336278442,2022-11-13T12:44:38.442,132.635,-0.242,0.050,-0.987
1668336278481,2022-11-13T12:44:38.481,132.674,-0.241,0.051,-0.987
1668336278522,2022-11-13T12:44:38.522,132.715,-0.239,0.050,-0.986
1668336278563,2022-11-13T12:44:38.563,132.756,-0.242,0.049,-0.985
1668336278604,2022-11-13T12:44:38.604,132.797,-0.241,0.050,-0.985
1668336278644,2022-11-13T12:44:38.644,132.837,-0.242,0.051,-0.987
1668336278685,2022-11-13T12:44:38.685,132.878,-0.241,0.052,-0.988
1668336278726,2022-11-13T12:44:38.726,132.919,-0.241,0.051,-0.986
1668336278767,2022-11-13T12:44:38.767,132.960,-0.241,0.048,-0.987
1668336278807,2022-11-13T12:44:38.807,133.000,-0.242,0.050,-0.988
1668336278848,2022-11-13T12:44:38.848,133.041,-0.241,0.051,-0.987
1668336278889,2022-11-13T12:44:38.889,133.082,-0.242,0.049,-0.986
1668336278928,2022-11-13T12:44:38.928,133.121,-0.241,0.049,-0.986
1668336278969,2022-11-13T12:44:38.969,133.162,-0.243,0.050,-0.987
1668336279010,2022-11-13T12:44:39.010,133.203,-0.241,0.048,-0.988
1668336279051,2022-11-13T12:44:39.051,133.244,-0.241,0.049,-0.987
1668336279091,2022-11-13T12:44:39.091,133.284,-0.243,0.049,-0.986
1668336279132,2022-11-13T12:44:39.132,133.325,-0.243,0.047,-0.986
1668336279173,2022-11-13T12:44:39.173,133.366,-0.245,0.048,-0.985
1668336279214,2022-11-13T12:44:39.214,133.407,-0.242,0.047,-0.987
1668336279253,2022-11-13T12:44:39.253,133.446,-0.241,0.046,-0.986
1668336279294,2022-11-13T12:44:39.294,133.487,-0.241,0.049,-0.988
1668336279335,2022-11-13T12:44:39.335,133.528,-0.242,0.048,-0.987
1668336279375,2022-11-13T12:44:39.375,133.568,-0.243,0.045,-0.987
1668336279416,2022-11-13T12:44:39.416,133.609,-0.245,0.046,-0.985
1668336279457,2022-11-13T12:44:39.457,133.650,-0.243,0.045,-0.987
1668336279498,2022-11-13T12:44:39.498,133.691,-0.242,0.047,-0.987
1668336279537,2022-11-13T12:44:39.537,133.730,-0.240,0.046,-0.986
1668336279578,2022-11-13T12:44:39.578,133.771,-0.243,0.045,-0.985
1668336279619,2022-11-13T12:44:39.619,133.812,-0.243,0.047,-0.987
1668336279661,2022-11-13T12:44:39.661,133.854,-0.243,0.045,-0.987
1668336279700,2022-11-13T12:44:39.700,133.893,-0.245,0.047,-0.986
1668336279741,2022-11-13T12:44:39.741,133.934,-0.240,0.047,-0.988
1668336279782,2022-11-13T12:44:39.782,133.975,-0.242,0.048,-0.987
1668336279823,2022-11-13T12:44:39.823,134.016,-0.243,0.047,-0.988
1668336279863,2022-11-13T12:44:39.863,134.056,-0.243,0.047,-0.986
1668336279904,2022-11-13T12:44:39.904,134.097,-0.241,0.047,-0.988
1668336279945,2022-11-13T12:44:39.945,134.138,-0.242,0.047,-0.986
1668336279984,2022-11-13T12:44:39.984,134.177,-0.240,0.045,-0.984
1668336280025,2022-11-13T12:44:40.025,134.218,-0.241,0.045,-0.986
1668336280066,2022-11-13T12:44:40.066,134.259,-0.239,0.044,-0.987
1668336280107,2022-11-13T12:44:40.107,134.300,-0.241,0.044,-0.987
1668336280147,2022-11-13T12:44:40.147,134.340,-0.242,0.043,-0.986
1668336280188,2022-11-13T12:44:40.188,134.381,-0.240,0.045,-0.988
1668336280229,2022-11-13T12:44:40.229,134.422,-0.240,0.047,-0.988
1668336280270,2022-11-13T12:44:40.270,134.463,-0.241,0.047,-0.987
1668336280309,2022-11-13T12:44:40.309,134.502,-0.240,0.047,-0.988
1668336280350,2022-11-13T12:44:40.350,134.543,-0.241,0.049,-0.987
1668336280391,2022-11-13T12:44:40.391,134.584,-0.243,0.047,-0.987
1668336280432,2022-11-13T12:44:40.432,134.625,-0.241,0.048,-0.988
1668336280472,2022-11-13T12:44:40.472,134.665,-0.241,0.049,-0.987
1668336280513,2022-11-13T12:44:40.513,134.706,-0.241,0.048,-0.988
1668336280554,2022-11-13T12:44:40.554,134.747,-0.241,0.048,-0.988
1668336280594,2022-11-13T12:44:40.594,134.787,-0.245,0.042,-0.987
1668336280635,2022-11-13T12:44:40.635,134.828,-0.237,0.048,-0.987
1668336280676,2022-11-13T12:44:40.676,134.869,-0.237,0.039,-0.986
1668336280717,2022-11-13T12:44:40.717,134.910,-0.243,0.030,-0.984
1668336280756,2022-11-13T12:44:40.756,134.949,-0.243,0.035,-0.986
1668336280797,2022-11-13T12:44:40.797,134.990,-0.240,0.039,-0.987
1668336280838,2022-11-13T12:44:40.838,135.031,-0.242,0.040,-0.989
1668336280879,2022-11-13T12:44:40.879,135.072,-0.243,0.041,-0.986
1668336280919,2022-11-13T12:44:40.919,135.112,-0.243,0.045,-0.986
1668336280960,2022-11-13T12:44:40.960,135.153,-0.242,0.043,-0.988
1668336281001,2022-11-13T12:44:41.001,135.194,-0.243,0.046,-0.988
1668336281040,2022-11-13T12:44:41.040,135.233,-0.241,0.045,-0.987
1668336281081,2022-11-13T12:44:41.081,135.274,-0.241,0.047,-0.987
1668336281122,2022-11-13T12:44:41.122,135.315,-0.241,0.046,-0.987
1668336281163,2022-11-13T12:44:41.163,135.356,-0.243,0.047,-0.986
1668336281203,2022-11-13T12:44:41.203,135.396,-0.242,0.048,-0.987
1668336281244,2022-11-13T12:44:41.244,135.437,-0.244,0.047,-0.986
1668336281285,2022-11-13T12:44:41.285,135.478,-0.241,0.046,-0.987
1668336281326,2022-11-13T12:44:41.326,135.519,-0.241,0.048,-0.987
1668336281366,2022-11-13T12:44:41.366,135.559,-0.243,0.046,-0.987
1668336281407,2022-11-13T12:44:41.407,135.600,-0.242,0.047,-0.986
1668336281448,2022-11-13T12:44:41.448,135.641,-0.242,0.047,-0.987
1668336281489,2022-11-13T12:44:41.489,135.682,-0.243,0.046,-0.988
1668336281528,2022-11-13T12:44:41.528,135.721,-0.243,0.046,-0.986
1668336281569,2022-11-13T12:44:41.569,135.762,-0.240,0.049,-0.987
1668336281610,2022-11-13T12:44:41.610,135.803,-0.241,0.047,-0.987
1668336281650,2022-11-13T12:44:41.650,135.843,-0.241,0.047,-0.987
1668336281691,2022-11-13T12:44:41.691,135.884,-0.243,0.046,-0.987
1668336281732,2022-11-13T12:44:41.732,135.925,-0.243,0.045,-0.986
1668336281773,2022-11-13T12:44:41.773,135.966,-0.241,0.048,-0.987
1668336281812,2022-11-13T12:44:41.812,136.005,-0.241,0.046,-0.986
1668336281853,2022-11-13T12:44:41.853,136.046,-0.242,0.049,-0.987
1668336281894,2022-11-13T12:44:41.894,136.087,-0.241,0.047,-0.988
1668336281935,2022-11-13T12:44:41.935,136.128,-0.241,0.048,-0.986
1668336281975,2022-11-13T12:44:41.975,136.168,-0.242,0.051,-0.985
1668336282016,2022-11-13T12:44:42.016,136.209,-0.239,0.046,-0.988
1668336282057,2022-11-13T12:44:42.057,136.250,-0.243,0.048,-0.987
1668336282098,2022-11-13T12:44:42.098,136.291,-0.241,0.046,-0.988
1668336282138,2022-11-13T12:44:42.138,136.331,-0.243,0.051,-0.986
1668336282179,2022-11-13T12:44:42.179,136.372,-0.241,0.048,-0.987
1668336282220,2022-11-13T12:44:42.220,136.413,-0.240,0.047,-0.987
1668336282259,2022-11-13T12:44:42.259,136.452,-0.243,0.049,-0.985
1668336282300,2022-11-13T12:44:42.300,136.493,-0.240,0.045,-0.987
1668336282341,2022-11-13T12:44:42.341,136.534,-0.241,0.050,-0.988
1668336282382,2022-11-13T12:44:42.382,136.575,-0.243,0.048,-0.986
1668336282422,2022-11-13T12:44:42.422,136.615,-0.241,0.047,-0.988
1668336282463,2022-11-13T12:44:42.463,136.656,-0.241,0.047,-0.987
1668336282504,2022-11-13T12:44:42.504,136.697,-0.243,0.047,-0.986
1668336282545,2022-11-13T12:44:42.545,136.738,-0.240,0.046,-0.988
1668336282584,2022-11-13T12:44:42.584,136.777,-0.243,0.047,-0.986
1668336282625,2022-11-13T12:44:42.625,136.818,-0.242,0.045,-0.986
1668336282666,2022-11-13T12:44:42.666,136.859,-0.244,0.047,-0.986
1668336282706,2022-11-13T12:44:42.706,136.899,-0.242,0.044,-0.987
1668336282747,2022-11-13T12:44:42.747,136.940,-0.243,0.045,-0.987
1668336282788,2022-11-13T12:44:42.788,136.981,-0.242,0.044,-0.986
1668336282829,2022-11-13T12:44:42.829,137.022,-0.244,0.044,-0.986
1668336282869,2022-11-13T12:44:42.869,137.062,-0.243,0.042,-0.987
1668336282910,2022-11-13T12:44:42.910,137.103,-0.244,0.046,-0.986
1668336282951,2022-11-13T12:44:42.951,137.144,-0.243,0.039,-0.987
1668336282992,2022-11-13T12:44:42.992,137.185,-0.244,0.043,-0.986
1668336283031,2022-11-13T12:44:43.031,137.224,-0.245,0.042,-0.986
1668336283072,2022-11-13T12:44:43.072,137.265,-0.243,0.042,-0.987
1668336283113,2022-11-13T12:44:43.113,137.306,-0.244,0.042,-0.987
1668336283154,2022-11-13T12:44:43.154,137.347,-0.244,0.043,-0.987
1668336283194,2022-11-13T12:44:43.194,137.387,-0.244,0.043,-0.988
1668336283235,2022-11-13T12:44:43.235,137.428,-0.244,0.041,-0.987
1668336283276,2022-11-13T12:44:43.276,137.469,-0.244,0.040,-0.987
1668336283315,2022-11-13T12:44:43.315,137.508,-0.245,0.041,-0.986
1668336283356,2022-11-13T12:44:43.356,137.549,-0.243,0.042,-0.987
1668336283397,2022-11-13T12:44:43.397,137.590,-0.243,0.041,-0.987
1668336283438,2022-11-13T12:44:43.438,137.631,-0.244,0.041,-0.986
1668336283478,2022-11-13T12:44:43.478,137.671,-0.243,0.041,-0.986
1668336283519,2022-11-13T12:44:43.519,137.712,-0.243,0.043,-0.988
1668336283560,2022-11-13T12:44:43.560,137.753,-0.245,0.042,-0.986
1668336283601,2022-11-13T12:44:43.601,137.794,-0.242,0.041,-0.987
1668336283640,2022-11-13T12:44:43.640,137.833,-0.243,0.043,-0.986
1668336283682,2022-11-13T12:44:43.682,137.875,-0.244,0.043,-0.986
1668336283723,2022-11-13T12:44:43.723,137.916,-0.241,0.043,-0.987
1668336283764,2022-11-13T12:44:43.764,137.957,-0.244,0.042,-0.986
1668336283803,2022-11-13T12:44:43.803,137.996,-0.245,0.041,-0.987
1668336283844,2022-11-13T12:44:43.844,138.037,-0.243,0.042,-0.988
1668336283885,2022-11-13T12:44:43.885,138.078,-0.243,0.039,-0.987
1668336283925,2022-11-13T12:44:43.925,138.118,-0.244,0.037,-0.986
1668336283966,2022-11-13T12:44:43.966,138.159,-0.245,0.042,-0.987
1668336284007,2022-11-13T12:44:44.007,138.200,-0.242,0.041,-0.988
1668336284048,2022-11-13T12:44:44.048,138.241,-0.246,0.041,-0.987
1668336284087,2022-11-13T12:44:44.087,138.280,-0.245,0.040,-0.987
1668336284128,2022-11-13T12:44:44.128,138.321,-0.245,0.041,-0.987
1668336284169,2022-11-13T12:44:44.169,138.362,-0.245,0.036,-0.986
1668336284210,2022-11-13T12:44:44.210,138.403,-0.247,0.036,-0.986
1668336284250,2022-11-13T12:44:44.250,138.443,-0.244,0.040,-0.988
1668336284291,2022-11-13T12:44:44.291,138.484,-0.246,0.036,-0.987
1668336284332,2022-11-13T12:44:44.332,138.525,-0.248,0.036,-0.986
1668336284373,2022-11-13T12:44:44.373,138.566,-0.244,0.038,-0.988
1668336284412,2022-11-13T12:44:44.412,138.605,-0.248,0.034,-0.985
1668336284453,2022-11-13T12:44:44.453,138.646,-0.248,0.034,-0.986
1668336284494,2022-11-13T12:44:44.494,138.687,-0.246,0.037,-0.987
1668336284534,2022-11-13T12:44:44.534,138.727,-0.251,0.030,-0.986
1668336284575,2022-11-13T12:44:44.575,138.768,-0.251,0.034,-0.984
1668336284616,2022-11-13T12:44:44.616,138.809,-0.248,0.036,-0.984
1668336284657,2022-11-13T12:44:44.657,138.850,-0.246,0.038,-0.987
1668336284697,2022-11-13T12:44:44.697,138.890,-0.245,0.043,-0.987
1668336284738,2022-11-13T12:44:44.738,138.931,-0.241,0.053,-0.988
1668336284779,2022-11-13T12:44:44.779,138.972,-0.244,0.047,-0.986
1668336284820,2022-11-13T12:44:44.820,139.013,-0.246,0.043,-0.984
1668336284859,2022-11-13T12:44:44.859,139.052,-0.244,0.047,-0.987
1668336284900,2022-11-13T12:44:44.900,139.093,-0.243,0.052,-0.985
1668336284941,2022-11-13T12:44:44.941,139.134,-0.241,0.055,-0.986
1668336284982,2022-11-13T12:44:44.982,139.175,-0.239,0.057,-0.987
1668336285022,2022-11-13T12:44:45.022,139.215,-0.237,0.058,-0.987
1668336285063,2022-11-13T12:44:45.063,139.256,-0.241,0.057,-0.986
1668336285104,2022-11-13T12:44:45.104,139.297,-0.241,0.060,-0.985
1668336285143,2022-11-13T12:44:45.143,139.336,-0.237,0.061,-0.987
1668336285184,2022-11-13T12:44:45.184,139.377,-0.239,0.061,-0.985
1668336285225,2022-11-13T12:44:45.225,139.418,-0.239,0.061,-0.986
1668336285266,2022-11-13T12:44:45.266,139.459,-0.235,0.068,-0.987
1668336285306,2022-11-13T12:44:45.306,139.499,-0.230,0.070,-0.988
1668336285347,2022-11-13T12:44:45.347,139.540,-0.239,0.062,-0.986
1668336285388,2022-11-13T12:44:45.388,139.581,-0.243,0.057,-0.983
1668336285429,2022-11-13T12:44:45.429,139.622,-0.239,0.061,-0.985
1668336285469,2022-11-13T12:44:45.469,139.662,-0.239,0.063,-0.986
1668336285510,2022-11-13T12:44:45.510,139.703,-0.235,0.060,-0.987
1668336285551,2022-11-13T12:44:45.551,139.744,-0.232,0.065,-0.988
1668336285592,2022-11-13T12:44:45.592,139.785,-0.238,0.062,-0.986
1668336285631,2022-11-13T12:44:45.631,139.824,-0.235,0.061,-0.988
1668336285672,2022-11-13T12:44:45.672,139.865,-0.240,0.055,-0.985
1668336285713,2022-11-13T12:44:45.713,139.906,-0.247,0.046,-0.983
1668336285754,2022-11-13T12:44:45.754,139.947,-0.236,0.061,-0.987
1668336285794,2022-11-13T12:44:45.794,139.987,-0.232,0.066,-0.989
1668336285835,2022-11-13T12:44:45.835,140.028,-0.229,0.063,-0.992
1668336285876,2022-11-13T12:44:45.876,140.069,-0.240,0.053,-0.987
1668336285915,2022-11-13T12:44:45.915,140.108,-0.245,0.049,-0.982
1668336285956,2022-11-13T12:44:45.956,140.149,-0.240,0.054,-0.986
1668336285997,2022-11-13T12:44:45.997,140.190,-0.243,0.050,-0.985
1668336286038,2022-11-13T12:44:46.038,140.231,-0.236,0.056,-0.988
1668336286078,2022-11-13T12:44:46.078,140.271,-0.238,0.054,-0.987
1668336286119,2022-11-13T12:44:46.119,140.312,-0.240,0.056,-0.987
1668336286160,2022-11-13T12:44:46.160,140.353,-0.236,0.051,-0.989
1668336286201,2022-11-13T12:44:46.201,140.394,-0.246,0.051,-0.984
1668336286241,2022-11-13T12:44:46.241,140.434,-0.241,0.050,-0.986
1668336286282,2022-11-13T12:44:46.282,140.475,-0.236,0.053,-0.989
1668336286323,2022-11-13T12:44:46.323,140.516,-0.238,0.054,-0.988
1668336286364,2022-11-13T12:44:46.364,140.557,-0.237,0.054,-0.989
1668336286403,2022-11-13T12:44:46.403,140.596,-0.241,0.050,-0.987
1668336286444,2022-11-13T12:44:46.444,140.637,-0.242,0.052,-0.986
1668336286485,2022-11-13T12:44:46.485,140.678,-0.238,0.054,-0.988
1668336286525,2022-11-13T12:44:46.525,140.718,-0.237,0.053,-0.987
1668336286566,2022-11-13T12:44:46.566,140.759,-0.243,0.049,-0.984
1668336286607,2022-11-13T12:44:46.607,140.800,-0.239,0.054,-0.987
1668336286648,2022-11-13T12:44:46.648,140.841,-0.241,0.050,-0.987
1668336286687,2022-11-13T12:44:46.687,140.880,-0.241,0.053,-0.987
1668336286728,2022-11-13T12:44:46.728,140.921,-0.236,0.053,-0.989
1668336286769,2022-11-13T12:44:46.769,140.962,-0.239,0.054,-0.987
1668336286810,2022-11-13T12:44:46.810,141.003,-0.243,0.048,-0.985
1668336286850,2022-11-13T12:44:46.850,141.043,-0.239,0.051,-0.988
1668336286891,2022-11-13T12:44:46.891,141.084,-0.235,0.057,-0.989
1668336286932,2022-11-13T12:44:46.932,141.125,-0.239,0.056,-0.986
1668336286973,2022-11-13T12:44:46.973,141.166,-0.236,0.052,-0.988
1668336287013,2022-11-13T12:44:47.013,141.206,-0.239,0.054,-0.986
1668336287054,2022-11-13T12:44:47.054,141.247,-0.240,0.055,-0.985
1668336287095,2022-11-13T12:44:47.095,141.288,-0.238,0.056,-0.987
1668336287134,2022-11-13T12:44:47.134,141.327,-0.234,0.058,-0.990
1668336287175,2022-11-13T12:44:47.175,141.368,-0.237,0.053,-0.988
1668336287216,2022-11-13T12:44:47.216,141.409,-0.244,0.051,-0.983
1668336287257,2022-11-13T12:44:47.257,141.450,-0.237,0.061,-0.987
1668336287297,2022-11-13T12:44:47.297,141.490,-0.235,0.058,-0.989
1668336287338,2022-11-13T12:44:47.338,141.531,-0.235,0.056,-0.988
1668336287379,2022-11-13T12:44:47.379,141.572,-0.237,0.056,-0.987
1668336287420,2022-11-13T12:44:47.420,141.613,-0.237,0.057,-0.986
1668336287459,2022-11-13T12:44:47.459,141.652,-0.231,0.062,-0.990
1668336287500,2022-11-13T12:44:47.500,141.693,-0.238,0.055,-0.985
1668336287541,2022-11-13T12:44:47.541,141.734,-0.237,0.059,-0.986
1668336287582,2022-11-13T12:44:47.582,141.775,-0.231,0.067,-0.990
1668336287622,2022-11-13T12:44:47.622,141.815,-0.233,0.067,-0.987
1668336287663,2022-11-13T12:44:47.663,141.856,-0.237,0.063,-0.986
1668336287704,2022-11-13T12:44:47.704,141.897,-0.235,0.061,-0.986
1668336287744,2022-11-13T12:44:47.744,141.937,-0.234,0.064,-0.987
1668336287785,2022-11-13T12:44:47.785,141.978,-0.236,0.058,-0.987
1668336287826,2022-11-13T12:44:47.826,142.019,-0.235,0.060,-0.986
1668336287867,2022-11-13T12:44:47.867,142.060,-0.234,0.062,-0.987
1668336287906,2022-11-13T12:44:47.906,142.099,-0.235,0.060,-0.987
1668336287947,2022-11-13T12:44:47.947,142.140,-0.234,0.063,-0.988
1668336287988,2022-11-13T12:44:47.988,142.181,-0.230,0.065,-0.989
