epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1669011977317,2022-11-21T08:26:17.317,231.800,0.061,0.152,0.244
1669011977357,2022-11-21T08:26:17.357,231.840,-0.183,-0.335,0.366
1669011977397,2022-11-21T08:26:17.397,231.880,0.000,-0.671,0.213
1669011977437,2022-11-21T08:26:17.437,231.920,0.488,0.091,0.061
1669011977477,2022-11-21T08:26:17.477,231.960,0.396,-0.030,-0.061
1669011977517,2022-11-21T08:26:17.517,232.000,0.518,-0.061,-0.152
1669011977557,2022-11-21T08:26:17.557,232.040,0.518,0.366,-0.183
1669011977597,2022-11-21T08:26:17.597,232.080,-0.274,-0.488,0.152
1669011977637,2022-11-21T08:26:17.637,232.120,-0.457,-0.884,0.396
1669011977677,2022-11-21T08:26:17.677,232.160,0.000,-0.549,0.061
1669011977717,2022-11-21T08:26:17.717,232.200,0.457,-0.122,-0.152
1669011977757,2022-11-21T08:26:17.757,232.240,0.396,0.091,0.000
1669011977797,2022-11-21T08:26:17.797,232.280,0.427,-0.091,0.244
1669011977837,2022-11-21T08:26:17.837,232.320,0.244,0.213,0.274
1669011977877,2022-11-21T08:26:17.877,232.360,0.152,-0.122,0.244
1669011977917,2022-11-21T08:26:17.917,232.400,0.457,-0.122,0.183
1669011977957,2022-11-21T08:26:17.957,232.440,0.061,-0.457,0.122
1669011977997,2022-11-21T08:26:17.997,232.480,0.427,-0.396,-0.061
1669011978037,2022-11-21T08:26:18.037,232.520,0.640,-0.183,-0.274
1669011978077,2022-11-21T08:26:18.077,232.560,0.671,-0.427,-0.335
1669011978117,2022-11-21T08:26:18.117,232.600,0.915,0.091,-0.091
1669011978157,2022-11-21T08:26:18.157,232.640,0.915,0.732,0.000
1669011978197,2022-11-21T08:26:18.197,232.680,1.128,1.128,-0.091
1669011978237,2022-11-21T08:26:18.237,232.720,0.549,0.427,0.030
1669011978277,2022-11-21T08:26:18.277,232.760,-0.518,-0.640,0.274
1669011978317,2022-11-21T08:26:18.317,232.800,0.030,0.061,0.152
1669011978357,2022-11-21T08:26:18.357,232.840,0.427,0.549,0.030
1669011978397,2022-11-21T08:26:18.397,232.880,0.152,0.061,0.152
1669011978437,2022-11-21T08:26:18.437,232.920,0.274,0.427,0.183
1669011978477,2022-11-21T08:26:18.477,232.960,-0.091,0.549,0.213
1669011978517,2022-11-21T08:26:18.517,233.000,0.122,0.274,0.091
1669011978557,2022-11-21T08:26:18.557,233.040,0.579,0.610,0.000
1669011978597,2022-11-21T08:26:18.597,233.080,0.701,0.335,-0.152
1669011978637,2022-11-21T08:26:18.637,233.120,0.610,0.244,0.030
1669011978677,2022-11-21T08:26:18.677,233.160,0.915,1.159,0.061
1669011978717,2022-11-21T08:26:18.717,233.200,1.037,0.854,-0.061
1669011978757,2022-11-21T08:26:18.757,233.240,0.427,0.030,0.305
1669011978797,2022-11-21T08:26:18.797,233.280,0.305,0.305,0.549
1669011978837,2022-11-21T08:26:18.837,233.320,0.732,0.854,0.396
1669011978877,2022-11-21T08:26:18.877,233.360,1.311,0.488,0.244
1669011978917,2022-11-21T08:26:18.917,233.400,0.701,0.488,0.122
1669011978957,2022-11-21T08:26:18.957,233.440,0.793,0.518,0.183
1669011978997,2022-11-21T08:26:18.997,233.480,0.610,0.152,0.244
1669011979037,2022-11-21T08:26:19.037,233.520,0.579,-0.213,-0.030
1669011979077,2022-11-21T08:26:19.077,233.560,1.006,0.335,0.030
1669011979117,2022-11-21T08:26:19.117,233.600,0.762,0.701,0.183
1669011979157,2022-11-21T08:26:19.157,233.640,0.335,0.152,0.152
1669011979197,2022-11-21T08:26:19.197,233.680,0.213,0.000,0.183
1669011979237,2022-11-21T08:26:19.237,233.720,0.732,0.976,0.213
1669011979277,2022-11-21T08:26:19.277,233.760,0.610,0.823,0.152
1669011979317,2022-11-21T08:26:19.317,233.800,0.427,0.183,0.152
1669011979357,2022-11-21T08:26:19.357,233.840,0.335,0.152,0.335
1669011979397,2022-11-21T08:26:19.397,233.880,0.457,-0.213,0.274
1669011979437,2022-11-21T08:26:19.437,233.920,0.274,-0.579,0.274
1669011979477,2022-11-21T08:26:19.477,233.960,0.579,-0.030,0.122
1669011979517,2022-11-21T08:26:19.517,234.000,0.549,0.213,0.061
1669011979557,2022-11-21T08:26:19.557,234.040,0.213,0.030,0.183
1669011979597,2022-11-21T08:26:19.597,234.080,0.183,-0.122,0.213
1669011979637,2022-11-21T08:26:19.637,234.120,0.122,0.305,0.183
1669011979677,2022-11-21T08:26:19.677,234.160,0.518,0.671,0.122
1669011979717,2022-11-21T08:26:19.717,234.200,-0.061,-0.366,0.152
1669011979757,2022-11-21T08:26:19.757,234.240,-0.335,-0.610,0.183
1669011979797,2022-11-21T08:26:19.797,234.280,-0.030,-0.183,0.213
1669011979837,2022-11-21T08:26:19.837,234.320,-0.091,-0.671,0.183
1669011979877,2022-11-21T08:26:19.877,234.360,0.396,-0.213,0.122
1669011979917,2022-11-21T08:26:19.917,234.400,0.244,0.091,0.030
1669011979957,2022-11-21T08:26:19.957,234.440,0.183,-0.335,0.061
1669011979997,2022-11-21T08:26:19.997,234.480,0.274,-0.244,0.152
1669011980037,2022-11-21T08:26:20.037,234.520,0.152,0.091,0.183
1669011980077,2022-11-21T08:26:20.077,234.560,0.488,-0.061,-0.030
1669011980117,2022-11-21T08:26:20.117,234.600,0.610,0.030,-0.274
1669011980157,2022-11-21T08:26:20.157,234.640,-0.488,-0.457,-0.030
1669011980197,2022-11-21T08:26:20.197,234.680,-0.640,-0.610,0.274
1669011980237,2022-11-21T08:26:20.237,234.720,-1.067,-0.854,0.061
1669011980277,2022-11-21T08:26:20.277,234.760,-0.640,-0.793,-0.274
1669011980317,2022-11-21T08:26:20.317,234.800,1.494,1.280,-0.762
1669011980357,2022-11-21T08:26:20.357,234.840,1.799,1.860,-1.098
1669011980397,2022-11-21T08:26:20.397,234.880,-0.579,-1.250,0.213
1669011980437,2022-11-21T08:26:20.437,234.920,-1.372,-2.713,0.915
1669011980477,2022-11-21T08:26:20.477,234.960,-0.518,-1.433,0.213
1669011980517,2022-11-21T08:26:20.517,235.000,-0.274,-1.098,0.213
1669011980557,2022-11-21T08:26:20.557,235.040,0.213,-0.244,0.457
1669011980597,2022-11-21T08:26:20.597,235.080,0.701,0.945,0.183
1669011980637,2022-11-21T08:26:20.637,235.120,0.152,-0.091,0.213
1669011980677,2022-11-21T08:26:20.677,235.160,-0.335,-1.098,0.610
1669011980717,2022-11-21T08:26:20.717,235.200,-0.671,-1.738,0.610
1669011980757,2022-11-21T08:26:20.757,235.240,-0.091,-1.860,0.884
1669011980797,2022-11-21T08:26:20.797,235.280,-0.640,-1.524,1.189
1669011980837,2022-11-21T08:26:20.837,235.320,-1.555,-2.134,1.341
1669011980877,2022-11-21T08:26:20.877,235.360,-0.305,-0.610,1.341
1669011980917,2022-11-21T08:26:20.917,235.400,-0.152,0.030,0.976
1669011980957,2022-11-21T08:26:20.957,235.440,-0.305,-0.854,0.610
1669011980997,2022-11-21T08:26:20.997,235.480,-0.030,0.030,0.427
1669011981037,2022-11-21T08:26:21.037,235.520,0.518,0.793,0.122
1669011981077,2022-11-21T08:26:21.077,235.560,0.396,0.213,-0.122
1669011981117,2022-11-21T08:26:21.117,235.600,0.030,-0.030,-0.061
1669011981157,2022-11-21T08:26:21.157,235.640,0.762,1.006,-0.366
1669011981197,2022-11-21T08:26:21.197,235.680,0.915,0.762,-0.579
1669011981237,2022-11-21T08:26:21.237,235.720,0.549,-0.122,-0.396
1669011981277,2022-11-21T08:26:21.277,235.760,0.579,0.030,-0.396
1669011981317,2022-11-21T08:26:21.317,235.800,0.732,0.091,-0.427
1669011981357,2022-11-21T08:26:21.357,235.840,0.793,0.091,-0.396
1669011981397,2022-11-21T08:26:21.397,235.880,0.762,0.061,-0.305
1669011981437,2022-11-21T08:26:21.437,235.920,0.945,0.396,-0.183
1669011981477,2022-11-21T08:26:21.477,235.960,0.335,0.183,0.152
1669011981517,2022-11-21T08:26:21.517,236.000,-0.549,-1.341,0.457
1669011981557,2022-11-21T08:26:21.557,236.040,-0.701,-1.280,0.884
1669011981597,2022-11-21T08:26:21.597,236.080,-0.457,-0.823,0.701
1669011981637,2022-11-21T08:26:21.637,236.120,0.488,0.183,0.335
1669011981677,2022-11-21T08:26:21.677,236.160,1.128,0.854,0.091
1669011981717,2022-11-21T08:26:21.717,236.200,0.976,0.640,0.061
1669011981757,2022-11-21T08:26:21.757,236.240,0.671,-0.122,-0.183
1669011981797,2022-11-21T08:26:21.797,236.280,1.037,0.366,-0.518
1669011981837,2022-11-21T08:26:21.837,236.320,1.220,0.366,-0.762
1669011981877,2022-11-21T08:26:21.877,236.360,0.732,-0.549,-0.762
1669011981917,2022-11-21T08:26:21.917,236.400,1.037,0.366,-0.823
1669011981957,2022-11-21T08:26:21.957,236.440,0.701,0.549,-0.610
1669011981997,2022-11-21T08:26:21.997,236.480,0.396,0.274,-0.274
1669011982037,2022-11-21T08:26:22.037,236.520,0.945,1.250,-0.213
1669011982077,2022-11-21T08:26:22.077,236.560,0.884,1.006,-0.274
1669011982117,2022-11-21T08:26:22.117,236.600,0.457,0.823,0.030
1669011982157,2022-11-21T08:26:22.157,236.640,-0.091,0.366,0.335
1669011982197,2022-11-21T08:26:22.197,236.680,-0.244,-0.305,0.457
1669011982237,2022-11-21T08:26:22.237,236.720,-0.030,-0.427,0.274
1669011982277,2022-11-21T08:26:22.277,236.760,-0.396,-0.762,0.335
1669011982317,2022-11-21T08:26:22.317,236.800,-0.122,-0.152,0.549
1669011982357,2022-11-21T08:26:22.357,236.840,-0.091,0.030,0.396
1669011982397,2022-11-21T08:26:22.397,236.880,-0.488,-0.640,0.427
1669011982437,2022-11-21T08:26:22.437,236.920,-0.823,-0.732,0.518
1669011982477,2022-11-21T08:26:22.477,236.960,-0.488,-1.128,0.122
1669011982517,2022-11-21T08:26:22.517,237.000,-0.183,-1.067,0.000
1669011982557,2022-11-21T08:26:22.557,237.040,-0.457,-0.518,0.244
1669011982597,2022-11-21T08:26:22.597,237.080,-0.335,-0.610,0.274
1669011982637,2022-11-21T08:26:22.637,237.120,-0.030,-0.427,0.335
1669011982677,2022-11-21T08:26:22.677,237.160,0.030,0.427,0.152
1669011982717,2022-11-21T08:26:22.717,237.200,-0.244,0.244,0.518
1669011982757,2022-11-21T08:26:22.757,237.240,0.427,0.701,0.549
1669011982797,2022-11-21T08:26:22.797,237.280,0.579,1.006,-0.061
1669011982837,2022-11-21T08:26:22.837,237.320,0.579,0.274,-0.610
1669011982877,2022-11-21T08:26:22.877,237.360,1.250,1.098,-0.915
1669011982917,2022-11-21T08:26:22.917,237.400,1.372,1.128,-1.189
1669011982957,2022-11-21T08:26:22.957,237.440,0.579,0.427,-1.006
1669011982997,2022-11-21T08:26:22.997,237.480,0.579,1.037,-0.945
1669011983037,2022-11-21T08:26:23.037,237.520,0.305,0.152,-0.640
1669011983077,2022-11-21T08:26:23.077,237.560,0.427,0.061,-0.396
1669011983117,2022-11-21T08:26:23.117,237.600,1.616,2.348,-0.976
1669011983157,2022-11-21T08:26:23.157,237.640,0.640,2.409,-0.518
1669011983197,2022-11-21T08:26:23.197,237.680,0.274,-0.152,0.091
1669011983237,2022-11-21T08:26:23.237,237.720,0.610,0.335,-0.335
1669011983277,2022-11-21T08:26:23.277,237.760,0.854,0.915,-0.396
1669011983317,2022-11-21T08:26:23.317,237.800,-0.335,-1.280,0.152
1669011983357,2022-11-21T08:26:23.357,237.840,0.122,0.244,0.091
1669011983397,2022-11-21T08:26:23.397,237.880,-0.274,-0.152,-0.335
1669011983437,2022-11-21T08:26:23.437,237.920,0.457,-0.152,-0.732
1669011983477,2022-11-21T08:26:23.477,237.960,0.122,-1.799,-0.854
1669011983517,2022-11-21T08:26:23.517,238.000,-0.335,-2.957,-0.610
1669011983557,2022-11-21T08:26:23.557,238.040,0.274,-0.366,-0.091
1669011983597,2022-11-21T08:26:23.597,238.080,0.152,0.732,-0.366
1669011983637,2022-11-21T08:26:23.637,238.120,-0.366,-1.982,-0.762
1669011983677,2022-11-21T08:26:23.677,238.160,-0.396,-2.104,-0.061
1669011983717,2022-11-21T08:26:23.717,238.200,-0.396,-0.488,0.152
1669011983757,2022-11-21T08:26:23.757,238.240,-0.457,-0.945,-0.274
1669011983797,2022-11-21T08:26:23.797,238.280,-0.396,-1.128,-0.335
1669011983837,2022-11-21T08:26:23.837,238.320,-0.701,-1.311,0.183
1669011983877,2022-11-21T08:26:23.877,238.360,-0.457,-1.067,0.366
1669011983917,2022-11-21T08:26:23.917,238.400,-0.152,-0.549,0.579
1669011983957,2022-11-21T08:26:23.957,238.440,-0.518,-0.915,0.610
1669011983997,2022-11-21T08:26:23.997,238.480,-0.244,-0.854,0.091
1669011984037,2022-11-21T08:26:24.037,238.520,-0.152,-0.030,-0.335
1669011984077,2022-11-21T08:26:24.077,238.560,-0.427,0.030,0.030
1669011984117,2022-11-21T08:26:24.117,238.600,0.610,0.305,0.457
1669011984157,2022-11-21T08:26:24.157,238.640,0.030,-0.823,0.732
1669011984197,2022-11-21T08:26:24.197,238.680,0.244,-0.976,0.579
1669011984237,2022-11-21T08:26:24.237,238.720,0.030,-0.305,0.244
1669011984277,2022-11-21T08:26:24.277,238.760,-0.396,-0.732,-0.061
1669011984317,2022-11-21T08:26:24.317,238.800,0.000,-0.030,0.244
1669011984357,2022-11-21T08:26:24.357,238.840,-0.457,0.091,0.457
1669011984397,2022-11-21T08:26:24.397,238.880,-0.579,-0.945,0.061
1669011984437,2022-11-21T08:26:24.437,238.920,-0.335,-0.335,0.213
1669011984477,2022-11-21T08:26:24.477,238.960,0.061,1.098,0.000
1669011984517,2022-11-21T08:26:24.517,239.000,-0.061,-0.030,-1.433
1669011984557,2022-11-21T08:26:24.557,239.040,0.030,0.701,-2.378
1669011984597,2022-11-21T08:26:24.597,239.080,0.427,2.073,-0.854
1669011984637,2022-11-21T08:26:24.637,239.120,-0.701,-1.646,1.585
1669011984677,2022-11-21T08:26:24.677,239.160,-0.579,-2.043,1.220
1669011984717,2022-11-21T08:26:24.717,239.200,0.274,-1.372,0.305
1669011984757,2022-11-21T08:26:24.757,239.240,-0.061,-2.256,0.000
1669011984797,2022-11-21T08:26:24.797,239.280,0.396,-0.793,0.030
1669011984837,2022-11-21T08:26:24.837,239.320,0.793,0.396,0.335
1669011984877,2022-11-21T08:26:24.877,239.360,0.030,0.061,0.335
1669011984917,2022-11-21T08:26:24.917,239.400,-0.671,-0.305,0.549
1669011984957,2022-11-21T08:26:24.957,239.440,-0.244,-0.122,0.427
1669011984997,2022-11-21T08:26:24.997,239.480,-0.030,-0.091,0.366
1669011985037,2022-11-21T08:26:25.037,239.520,-0.244,-0.579,0.091
1669011985077,2022-11-21T08:26:25.077,239.560,-0.122,-0.457,-0.152
1669011985117,2022-11-21T08:26:25.117,239.600,0.183,-0.122,0.000
1669011985157,2022-11-21T08:26:25.157,239.640,0.061,-0.061,0.183
1669011985197,2022-11-21T08:26:25.197,239.680,-0.091,-0.335,0.183
1669011985237,2022-11-21T08:26:25.237,239.720,0.030,-0.091,0.122
1669011985277,2022-11-21T08:26:25.277,239.760,0.274,0.213,0.122
1669011985317,2022-11-21T08:26:25.317,239.800,-0.030,-0.335,0.305
1669011985357,2022-11-21T08:26:25.357,239.840,0.183,-0.122,0.152
1669011985397,2022-11-21T08:26:25.397,239.880,0.213,-0.091,0.152
1669011985437,2022-11-21T08:26:25.437,239.920,0.366,0.396,0.213
1669011985477,2022-11-21T08:26:25.477,239.960,0.396,0.488,0.152
1669011985517,2022-11-21T08:26:25.517,240.000,-0.030,-0.549,0.305
1669011985557,2022-11-21T08:26:25.557,240.040,-0.305,-0.610,0.366
1669011985597,2022-11-21T08:26:25.597,240.080,0.091,-0.183,0.030
1669011985637,2022-11-21T08:26:25.637,240.120,0.244,-0.030,0.122
1669011985677,2022-11-21T08:26:25.677,240.160,0.518,0.183,0.152
1669011985717,2022-11-21T08:26:25.717,240.200,0.518,0.061,0.122
1669011985757,2022-11-21T08:26:25.757,240.240,0.152,-0.091,0.213
1669011985797,2022-11-21T08:26:25.797,240.280,0.213,-0.030,0.335
1669011985837,2022-11-21T08:26:25.837,240.320,0.488,0.213,0.335
1669011985877,2022-11-21T08:26:25.877,240.360,0.427,0.335,0.152
1669011985917,2022-11-21T08:26:25.917,240.400,0.427,0.305,-0.030
1669011985957,2022-11-21T08:26:25.957,240.440,0.640,0.335,0.091
1669011985997,2022-11-21T08:26:25.997,240.480,0.244,-0.061,0.152
1669011986037,2022-11-21T08:26:26.037,240.520,0.335,-0.091,0.091
1669011986077,2022-11-21T08:26:26.077,240.560,0.549,0.366,0.122
1669011986117,2022-11-21T08:26:26.117,240.600,0.213,-0.091,0.183
1669011986157,2022-11-21T08:26:26.157,240.640,-0.091,-0.610,0.366
1669011986197,2022-11-21T08:26:26.197,240.680,0.152,-0.152,0.335
1669011986237,2022-11-21T08:26:26.237,240.720,0.610,0.579,0.213
1669011986277,2022-11-21T08:26:26.277,240.760,0.396,0.183,0.244
1669011986317,2022-11-21T08:26:26.317,240.800,0.030,-0.305,0.183
1669011986357,2022-11-21T08:26:26.357,240.840,-0.030,-0.366,-0.061
1669011986397,2022-11-21T08:26:26.397,240.880,0.152,-0.396,0.000
1669011986437,2022-11-21T08:26:26.437,240.920,-0.030,-0.671,0.122
1669011986477,2022-11-21T08:26:26.477,240.960,-0.427,-0.122,0.122
1669011986517,2022-11-21T08:26:26.517,241.000,0.000,-0.183,0.030
1669011986557,2022-11-21T08:26:26.557,241.040,0.274,-0.305,-0.244
1669011986597,2022-11-21T08:26:26.597,241.080,0.213,0.030,-0.549
1669011986637,2022-11-21T08:26:26.637,241.120,0.244,0.274,-0.305
1669011986677,2022-11-21T08:26:26.677,241.160,0.396,0.274,-0.061
1669011986717,2022-11-21T08:26:26.717,241.200,0.244,-0.183,0.091
1669011986757,2022-11-21T08:26:26.757,241.240,-0.183,-0.396,0.122
1669011986797,2022-11-21T08:26:26.797,241.280,-0.274,-0.366,0.335
1669011986837,2022-11-21T08:26:26.837,241.320,-0.183,-0.335,0.579
1669011986877,2022-11-21T08:26:26.877,241.360,-0.152,-0.183,0.518
1669011986917,2022-11-21T08:26:26.917,241.400,-0.030,-0.488,0.366
1669011986957,2022-11-21T08:26:26.957,241.440,0.244,-0.244,0.152
1669011986997,2022-11-21T08:26:26.997,241.480,0.732,0.274,-0.122
1669011987037,2022-11-21T08:26:27.037,241.520,1.067,0.305,-0.488
1669011987077,2022-11-21T08:26:27.077,241.560,1.037,0.305,-0.854
1669011987117,2022-11-21T08:26:27.117,241.600,1.555,0.701,-1.098
1669011987157,2022-11-21T08:26:27.157,241.640,0.610,-0.305,-0.701
1669011987197,2022-11-21T08:26:27.197,241.680,-0.061,-0.823,-0.305
1669011987237,2022-11-21T08:26:27.237,241.720,0.274,0.030,-0.091
1669011987277,2022-11-21T08:26:27.277,241.760,0.091,0.457,0.274
1669011987317,2022-11-21T08:26:27.317,241.800,-0.122,-0.061,0.610
1669011987357,2022-11-21T08:26:27.357,241.840,-0.671,-0.457,1.067
1669011987397,2022-11-21T08:26:27.397,241.880,-0.366,-0.366,0.762
1669011987437,2022-11-21T08:26:27.437,241.920,-0.183,-0.427,0.579
1669011987477,2022-11-21T08:26:27.477,241.960,-0.457,-0.488,0.427
1669011987517,2022-11-21T08:26:27.517,242.000,-0.335,-0.244,0.152
1669011987557,2022-11-21T08:26:27.557,242.040,-0.671,-1.006,0.427
1669011987597,2022-11-21T08:26:27.597,242.080,-0.762,-1.159,0.579
1669011987637,2022-11-21T08:26:27.637,242.120,-0.091,-0.396,0.396
1669011987677,2022-11-21T08:26:27.677,242.160,0.793,0.396,-0.213
1669011987717,2022-11-21T08:26:27.717,242.200,1.707,0.976,-0.732
1669011987757,2022-11-21T08:26:27.757,242.240,1.006,0.427,-0.396
1669011987797,2022-11-21T08:26:27.797,242.280,0.488,-0.183,-0.091
1669011987837,2022-11-21T08:26:27.837,242.320,0.274,-0.152,-0.061
1669011987877,2022-11-21T08:26:27.877,242.360,0.579,0.427,-0.030
1669011987917,2022-11-21T08:26:27.917,242.400,0.061,0.061,0.183
1669011987957,2022-11-21T08:26:27.957,242.440,-0.091,-0.213,0.274
1669011987997,2022-11-21T08:26:27.997,242.480,0.274,0.061,0.335
1669011988037,2022-11-21T08:26:28.037,242.520,0.457,0.091,0.000
1669011988077,2022-11-21T08:26:28.077,242.560,-0.183,-0.518,0.183
1669011988117,2022-11-21T08:26:28.117,242.600,-0.213,-0.640,0.305
1669011988157,2022-11-21T08:26:28.157,242.640,-0.305,-0.366,0.305
1669011988197,2022-11-21T08:26:28.197,242.680,0.274,-0.061,0.091
1669011988237,2022-11-21T08:26:28.237,242.720,0.823,0.579,-0.274
1669011988277,2022-11-21T08:26:28.277,242.760,0.152,0.213,-0.091
1669011988317,2022-11-21T08:26:28.317,242.800,-0.518,-0.518,0.549
1669011988357,2022-11-21T08:26:28.357,242.840,-0.549,-0.518,0.732
1669011988397,2022-11-21T08:26:28.397,242.880,-0.640,-0.793,0.762
1669011988437,2022-11-21T08:26:28.437,242.920,-0.915,-1.098,0.854
1669011988477,2022-11-21T08:26:28.477,242.960,-0.366,-0.671,0.671
1669011988517,2022-11-21T08:26:28.517,243.000,0.305,-0.122,0.366
1669011988557,2022-11-21T08:26:28.557,243.040,0.549,0.000,0.061
1669011988597,2022-11-21T08:26:28.597,243.080,0.884,0.213,-0.457
1669011988637,2022-11-21T08:26:28.637,243.120,0.945,0.579,-0.732
1669011988677,2022-11-21T08:26:28.677,243.160,0.915,0.274,-0.518
1669011988717,2022-11-21T08:26:28.717,243.200,0.274,-0.457,-0.122
1669011988757,2022-11-21T08:26:28.757,243.240,0.183,-0.213,0.030
1669011988797,2022-11-21T08:26:28.797,243.280,0.762,0.610,-0.183
1669011988837,2022-11-21T08:26:28.837,243.320,0.854,0.762,-0.030
1669011988877,2022-11-21T08:26:28.877,243.360,0.183,0.244,0.061
1669011988917,2022-11-21T08:26:28.917,243.400,0.030,-0.152,0.152
1669011988957,2022-11-21T08:26:28.957,243.440,-0.274,-0.305,0.335
1669011988997,2022-11-21T08:26:28.997,243.480,-0.274,-0.396,0.396
1669011989037,2022-11-21T08:26:29.037,243.520,-0.030,-0.396,0.366
1669011989077,2022-11-21T08:26:29.077,243.560,0.000,-0.274,0.305
1669011989117,2022-11-21T08:26:29.117,243.600,0.518,0.000,-0.091
1669011989157,2022-11-21T08:26:29.157,243.640,0.396,0.152,-0.152
1669011989197,2022-11-21T08:26:29.197,243.680,0.091,-0.091,0.091
1669011989237,2022-11-21T08:26:29.237,243.720,-0.122,-0.457,0.213
1669011989277,2022-11-21T08:26:29.277,243.760,-0.152,-0.518,0.152
1669011989317,2022-11-21T08:26:29.317,243.800,-0.122,-0.061,0.061
1669011989357,2022-11-21T08:26:29.357,243.840,1.037,0.945,-0.366
1669011989397,2022-11-21T08:26:29.397,243.880,0.732,0.427,-0.488
1669011989437,2022-11-21T08:26:29.437,243.920,-0.244,-0.610,0.000
1669011989477,2022-11-21T08:26:29.477,243.960,-0.732,-0.610,0.732
1669011989517,2022-11-21T08:26:29.517,244.000,-0.396,-0.488,0.854
1669011989557,2022-11-21T08:26:29.557,244.040,-0.244,-0.061,0.518
1669011989597,2022-11-21T08:26:29.597,244.080,0.518,0.488,0.030
1669011989637,2022-11-21T08:26:29.637,244.120,1.006,0.823,-0.427
1669011989677,2022-11-21T08:26:29.677,244.160,1.280,0.976,-0.549
1669011989717,2022-11-21T08:26:29.717,244.200,0.488,-0.335,-0.152
1669011989757,2022-11-21T08:26:29.757,244.240,-0.396,-0.579,0.335
1669011989797,2022-11-21T08:26:29.797,244.280,0.366,0.183,0.274
1669011989837,2022-11-21T08:26:29.837,244.320,0.518,0.732,0.122
1669011989877,2022-11-21T08:26:29.877,244.360,0.061,0.152,0.030
1669011989917,2022-11-21T08:26:29.917,244.400,-1.555,-1.280,0.610
1669011989957,2022-11-21T08:26:29.957,244.440,-1.280,-0.610,0.915
1669011989997,2022-11-21T08:26:29.997,244.480,-0.030,-0.732,0.091
1669011990037,2022-11-21T08:26:30.037,244.520,0.000,0.427,-0.396
1669011990077,2022-11-21T08:26:30.077,244.560,0.122,0.915,-0.183
1669011990117,2022-11-21T08:26:30.117,244.600,0.183,-0.549,0.213
1669011990157,2022-11-21T08:26:30.157,244.640,-0.427,-0.640,0.244
1669011990197,2022-11-21T08:26:30.197,244.680,-0.793,-0.152,0.396
1669011990237,2022-11-21T08:26:30.237,244.720,-0.976,-0.305,0.732
1669011990277,2022-11-21T08:26:30.277,244.760,0.000,-0.457,0.457
1669011990317,2022-11-21T08:26:30.317,244.800,-0.122,-0.976,0.091
1669011990357,2022-11-21T08:26:30.357,244.840,1.220,-0.610,-0.579
1669011990397,2022-11-21T08:26:30.397,244.880,2.073,0.762,-0.976
1669011990437,2022-11-21T08:26:30.437,244.920,1.006,0.640,-0.305
1669011990477,2022-11-21T08:26:30.477,244.960,-0.305,-0.305,0.518
1669011990517,2022-11-21T08:26:30.517,245.000,-0.488,-0.091,0.701
1669011990557,2022-11-21T08:26:30.557,245.040,-0.030,0.488,0.427
1669011990597,2022-11-21T08:26:30.597,245.080,0.274,0.213,0.122
1669011990637,2022-11-21T08:26:30.637,245.120,0.396,0.366,0.213
1669011990677,2022-11-21T08:26:30.677,245.160,0.579,0.366,0.213
1669011990717,2022-11-21T08:26:30.717,245.200,0.793,0.335,0.183
1669011990757,2022-11-21T08:26:30.757,245.240,0.091,-0.244,0.274
1669011990797,2022-11-21T08:26:30.797,245.280,-0.183,-0.457,0.335
1669011990837,2022-11-21T08:26:30.837,245.320,0.427,-0.244,0.274
1669011990877,2022-11-21T08:26:30.877,245.360,0.671,0.122,-0.030
1669011990917,2022-11-21T08:26:30.917,245.400,0.366,-0.183,-0.122
1669011990957,2022-11-21T08:26:30.957,245.440,0.305,-0.427,-0.122
1669011990997,2022-11-21T08:26:30.997,245.480,0.579,0.030,-0.061
1669011991037,2022-11-21T08:26:31.037,245.520,0.640,0.488,0.061
1669011991077,2022-11-21T08:26:31.077,245.560,0.244,-0.152,0.152
1669011991117,2022-11-21T08:26:31.117,245.600,0.030,-0.122,0.213
1669011991157,2022-11-21T08:26:31.157,245.640,-0.274,-0.091,0.335
1669011991197,2022-11-21T08:26:31.197,245.680,-0.244,-0.213,0.366
1669011991237,2022-11-21T08:26:31.237,245.720,-0.152,-0.274,0.305
1669011991277,2022-11-21T08:26:31.277,245.760,-0.427,-0.671,0.244
1669011991317,2022-11-21T08:26:31.317,245.800,-0.091,-0.183,-0.030
1669011991357,2022-11-21T08:26:31.357,245.840,-0.091,-0.518,-0.030
1669011991397,2022-11-21T08:26:31.397,245.880,-0.518,-1.311,-0.152
1669011991437,2022-11-21T08:26:31.437,245.920,-0.152,-0.488,-0.183
1669011991477,2022-11-21T08:26:31.477,245.960,-0.701,-1.159,0.244
1669011991517,2022-11-21T08:26:31.517,246.000,-0.854,-1.402,0.671
1669011991557,2022-11-21T08:26:31.557,246.040,-0.030,-0.488,0.366
1669011991597,2022-11-21T08:26:31.597,246.080,0.579,-0.701,-0.122
1669011991637,2022-11-21T08:26:31.637,246.120,-0.183,-0.396,0.152
1669011991677,2022-11-21T08:26:31.677,246.160,-0.396,-0.579,0.457
1669011991717,2022-11-21T08:26:31.717,246.200,0.000,-1.372,0.274
1669011991757,2022-11-21T08:26:31.757,246.240,-2.012,-2.866,1.067
1669011991797,2022-11-21T08:26:31.797,246.280,-3.018,-2.988,1.616
1669011991837,2022-11-21T08:26:31.837,246.320,-3.049,-2.866,1.890
