epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1667857996058,2022-11-07T23:53:16.058,132.355,-0.169,-0.083,-1.007
1667857996099,2022-11-07T23:53:16.099,132.396,-0.158,-0.082,-0.996
1667857996140,2022-11-07T23:53:16.140,132.437,-0.158,-0.078,-0.998
1667857996179,2022-11-07T23:53:16.179,132.476,-0.162,-0.076,-1.008
1667857996220,2022-11-07T23:53:16.220,132.517,-0.158,-0.073,-1.008
1667857996261,2022-11-07T23:53:16.261,132.558,-0.158,-0.074,-1.004
1667857996302,2022-11-07T23:53:16.302,132.599,-0.165,-0.075,-1.006
1667857996342,2022-11-07T23:53:16.342,132.639,-0.161,-0.074,-1.004
1667857996383,2022-11-07T23:53:16.383,132.680,-0.161,-0.075,-1.000
1667857996424,2022-11-07T23:53:16.424,132.721,-0.164,-0.072,-1.002
1667857996465,2022-11-07T23:53:16.465,132.762,-0.162,-0.073,-1.003
1667857996504,2022-11-07T23:53:16.504,132.801,-0.165,-0.075,-1.004
1667857996545,2022-11-07T23:53:16.545,132.842,-0.162,-0.075,-1.001
1667857996586,2022-11-07T23:53:16.586,132.883,-0.157,-0.078,-0.998
1667857996626,2022-11-07T23:53:16.626,132.923,-0.166,-0.082,-1.006
1667857996667,2022-11-07T23:53:16.667,132.964,-0.169,-0.084,-1.012
1667857996708,2022-11-07T23:53:16.708,133.005,-0.160,-0.082,-1.006
1667857996749,2022-11-07T23:53:16.749,133.046,-0.159,-0.079,-1.003
1667857996789,2022-11-07T23:53:16.789,133.086,-0.143,-0.084,-0.995
1667857996830,2022-11-07T23:53:16.830,133.127,-0.153,-0.089,-0.999
1667857996871,2022-11-07T23:53:16.871,133.168,-0.179,-0.079,-1.008
1667857996912,2022-11-07T23:53:16.912,133.209,-0.179,-0.074,-1.005
1667857996951,2022-11-07T23:53:16.951,133.248,-0.170,-0.068,-1.012
1667857996992,2022-11-07T23:53:16.992,133.289,-0.161,-0.067,-1.020
1667857997033,2022-11-07T23:53:17.033,133.330,-0.148,-0.076,-1.009
1667857997074,2022-11-07T23:53:17.074,133.371,-0.137,-0.095,-0.991
1667857997114,2022-11-07T23:53:17.114,133.411,-0.156,-0.097,-0.991
1667857997155,2022-11-07T23:53:17.155,133.452,-0.181,-0.077,-0.998
1667857997196,2022-11-07T23:53:17.196,133.493,-0.170,-0.063,-1.001
1667857997235,2022-11-07T23:53:17.235,133.532,-0.156,-0.061,-1.005
1667857997276,2022-11-07T23:53:17.276,133.573,-0.154,-0.073,-1.014
1667857997317,2022-11-07T23:53:17.317,133.614,-0.152,-0.089,-1.017
1667857997358,2022-11-07T23:53:17.358,133.655,-0.153,-0.099,-1.006
1667857997398,2022-11-07T23:53:17.398,133.695,-0.159,-0.102,-0.994
1667857997439,2022-11-07T23:53:17.439,133.736,-0.161,-0.094,-0.995
1667857997480,2022-11-07T23:53:17.480,133.777,-0.163,-0.083,-1.003
1667857997521,2022-11-07T23:53:17.521,133.818,-0.169,-0.061,-1.015
1667857997560,2022-11-07T23:53:17.560,133.857,-0.169,-0.038,-1.016
1667857997601,2022-11-07T23:53:17.601,133.898,-0.158,-0.032,-1.002
1667857997643,2022-11-07T23:53:17.643,133.940,-0.148,-0.046,-0.992
1667857997684,2022-11-07T23:53:17.684,133.981,-0.147,-0.072,-0.990
1667857997723,2022-11-07T23:53:17.723,134.020,-0.150,-0.093,-0.993
1667857997764,2022-11-07T23:53:17.764,134.061,-0.151,-0.090,-0.994
1667857997805,2022-11-07T23:53:17.805,134.102,-0.156,-0.079,-0.994
1667857997845,2022-11-07T23:53:17.845,134.142,-0.174,-0.076,-1.003
1667857997886,2022-11-07T23:53:17.886,134.183,-0.191,-0.073,-1.017
1667857997927,2022-11-07T23:53:17.927,134.224,-0.190,-0.063,-1.021
1667857997968,2022-11-07T23:53:17.968,134.265,-0.186,-0.065,-1.023
1667857998007,2022-11-07T23:53:18.007,134.304,-0.186,-0.071,-1.024
1667857998048,2022-11-07T23:53:18.048,134.345,-0.173,-0.085,-1.012
1667857998089,2022-11-07T23:53:18.089,134.386,-0.163,-0.092,-0.999
1667857998130,2022-11-07T23:53:18.130,134.427,-0.159,-0.088,-0.997
1667857998170,2022-11-07T23:53:18.170,134.467,-0.160,-0.089,-0.997
1667857998211,2022-11-07T23:53:18.211,134.508,-0.163,-0.090,-1.004
1667857998252,2022-11-07T23:53:18.252,134.549,-0.170,-0.096,-1.007
1667857998293,2022-11-07T23:53:18.293,134.590,-0.166,-0.101,-1.002
1667857998332,2022-11-07T23:53:18.332,134.629,-0.165,-0.093,-1.002
1667857998373,2022-11-07T23:53:18.373,134.670,-0.177,-0.074,-1.007
1667857998414,2022-11-07T23:53:18.414,134.711,-0.161,-0.067,-0.994
1667857998454,2022-11-07T23:53:18.454,134.751,-0.135,-0.075,-0.987
1667857998495,2022-11-07T23:53:18.495,134.792,-0.137,-0.084,-0.999
1667857998536,2022-11-07T23:53:18.536,134.833,-0.163,-0.085,-1.006
1667857998577,2022-11-07T23:53:18.577,134.874,-0.168,-0.082,-0.996
1667857998617,2022-11-07T23:53:18.617,134.914,-0.164,-0.072,-1.001
1667857998658,2022-11-07T23:53:18.658,134.955,-0.164,-0.060,-1.024
1667857998699,2022-11-07T23:53:18.699,134.996,-0.153,-0.059,-1.018
1667857998740,2022-11-07T23:53:18.740,135.037,-0.149,-0.075,-0.997
1667857998779,2022-11-07T23:53:18.779,135.076,-0.146,-0.080,-0.986
1667857998820,2022-11-07T23:53:18.820,135.117,-0.144,-0.089,-0.987
1667857998861,2022-11-07T23:53:18.861,135.158,-0.155,-0.087,-1.005
1667857998902,2022-11-07T23:53:18.902,135.199,-0.167,-0.089,-1.016
1667857998942,2022-11-07T23:53:18.942,135.239,-0.169,-0.079,-1.009
1667857998983,2022-11-07T23:53:18.983,135.280,-0.174,-0.067,-1.009
1667857999024,2022-11-07T23:53:19.024,135.321,-0.171,-0.055,-1.009
1667857999063,2022-11-07T23:53:19.063,135.360,-0.162,-0.057,-0.999
1667857999104,2022-11-07T23:53:19.104,135.401,-0.144,-0.080,-0.974
1667857999145,2022-11-07T23:53:19.145,135.442,-0.131,-0.091,-0.970
1667857999186,2022-11-07T23:53:19.186,135.483,-0.154,-0.073,-1.010
1667857999226,2022-11-07T23:53:19.226,135.523,-0.191,-0.051,-1.050
1667857999267,2022-11-07T23:53:19.267,135.564,-0.211,-0.036,-1.047
1667857999308,2022-11-07T23:53:19.308,135.605,-0.193,-0.036,-1.014
1667857999349,2022-11-07T23:53:19.349,135.646,-0.168,-0.048,-0.987
1667857999389,2022-11-07T23:53:19.389,135.686,-0.159,-0.059,-0.984
1667857999430,2022-11-07T23:53:19.430,135.727,-0.162,-0.067,-0.993
1667857999471,2022-11-07T23:53:19.471,135.768,-0.164,-0.056,-1.004
1667857999512,2022-11-07T23:53:19.512,135.809,-0.160,-0.051,-1.012
1667857999551,2022-11-07T23:53:19.551,135.848,-0.155,-0.053,-1.015
1667857999592,2022-11-07T23:53:19.592,135.889,-0.159,-0.065,-1.016
1667857999633,2022-11-07T23:53:19.633,135.930,-0.163,-0.067,-1.010
1667857999673,2022-11-07T23:53:19.673,135.970,-0.160,-0.070,-1.001
1667857999714,2022-11-07T23:53:19.714,136.011,-0.158,-0.063,-0.996
1667857999755,2022-11-07T23:53:19.755,136.052,-0.159,-0.058,-0.996
1667857999796,2022-11-07T23:53:19.796,136.093,-0.153,-0.064,-1.001
1667857999835,2022-11-07T23:53:19.835,136.132,-0.151,-0.067,-1.007
1667857999876,2022-11-07T23:53:19.876,136.173,-0.156,-0.066,-1.011
1667857999917,2022-11-07T23:53:19.917,136.214,-0.158,-0.066,-1.010
1667857999958,2022-11-07T23:53:19.958,136.255,-0.152,-0.060,-1.005
1667857999998,2022-11-07T23:53:19.998,136.295,-0.148,-0.057,-1.003
1667858000039,2022-11-07T23:53:20.039,136.336,-0.153,-0.061,-1.005
1667858000080,2022-11-07T23:53:20.080,136.377,-0.154,-0.070,-1.006
1667858000121,2022-11-07T23:53:20.121,136.418,-0.149,-0.068,-1.006
1667858000161,2022-11-07T23:53:20.161,136.458,-0.150,-0.071,-1.007
1667858000202,2022-11-07T23:53:20.202,136.499,-0.145,-0.070,-1.004
1667858000243,2022-11-07T23:53:20.243,136.540,-0.139,-0.066,-1.001
1667858000284,2022-11-07T23:53:20.284,136.581,-0.149,-0.070,-1.005
1667858000323,2022-11-07T23:53:20.323,136.620,-0.150,-0.068,-1.007
1667858000364,2022-11-07T23:53:20.364,136.661,-0.146,-0.069,-1.005
1667858000405,2022-11-07T23:53:20.405,136.702,-0.146,-0.069,-1.007
1667858000445,2022-11-07T23:53:20.445,136.742,-0.149,-0.064,-1.010
1667858000486,2022-11-07T23:53:20.486,136.783,-0.150,-0.064,-1.010
1667858000527,2022-11-07T23:53:20.527,136.824,-0.145,-0.068,-1.010
1667858000568,2022-11-07T23:53:20.568,136.865,-0.149,-0.070,-1.012
1667858000607,2022-11-07T23:53:20.607,136.904,-0.146,-0.070,-1.009
1667858000648,2022-11-07T23:53:20.648,136.945,-0.140,-0.066,-1.003
1667858000689,2022-11-07T23:53:20.689,136.986,-0.137,-0.067,-1.005
1667858000730,2022-11-07T23:53:20.730,137.027,-0.140,-0.068,-1.005
1667858000770,2022-11-07T23:53:20.770,137.067,-0.141,-0.072,-1.002
1667858000811,2022-11-07T23:53:20.811,137.108,-0.137,-0.075,-1.006
1667858000852,2022-11-07T23:53:20.852,137.149,-0.142,-0.071,-1.015
1667858000893,2022-11-07T23:53:20.893,137.190,-0.149,-0.075,-1.016
1667858000933,2022-11-07T23:53:20.933,137.230,-0.147,-0.074,-1.009
1667858000974,2022-11-07T23:53:20.974,137.271,-0.143,-0.067,-1.002
1667858001015,2022-11-07T23:53:21.015,137.312,-0.137,-0.065,-0.999
1667858001054,2022-11-07T23:53:21.054,137.351,-0.140,-0.072,-1.006
1667858001095,2022-11-07T23:53:21.095,137.392,-0.144,-0.077,-1.014
1667858001136,2022-11-07T23:53:21.136,137.433,-0.141,-0.076,-1.009
1667858001177,2022-11-07T23:53:21.177,137.474,-0.142,-0.072,-1.009
1667858001217,2022-11-07T23:53:21.217,137.514,-0.142,-0.063,-1.011
1667858001258,2022-11-07T23:53:21.258,137.555,-0.138,-0.065,-1.008
1667858001299,2022-11-07T23:53:21.299,137.596,-0.140,-0.065,-1.007
1667858001340,2022-11-07T23:53:21.340,137.637,-0.140,-0.072,-1.006
1667858001379,2022-11-07T23:53:21.379,137.676,-0.135,-0.078,-1.002
1667858001420,2022-11-07T23:53:21.420,137.717,-0.139,-0.071,-1.010
1667858001461,2022-11-07T23:53:21.461,137.758,-0.141,-0.071,-1.008
1667858001502,2022-11-07T23:53:21.502,137.799,-0.141,-0.068,-1.007
1667858001542,2022-11-07T23:53:21.542,137.839,-0.141,-0.068,-1.011
1667858001583,2022-11-07T23:53:21.583,137.880,-0.141,-0.066,-1.013
1667858001624,2022-11-07T23:53:21.624,137.921,-0.141,-0.068,-1.009
1667858001664,2022-11-07T23:53:21.664,137.961,-0.135,-0.069,-1.003
1667858001705,2022-11-07T23:53:21.705,138.002,-0.137,-0.069,-1.006
1667858001746,2022-11-07T23:53:21.746,138.043,-0.142,-0.081,-1.012
1667858001787,2022-11-07T23:53:21.787,138.084,-0.142,-0.077,-1.009
1667858001826,2022-11-07T23:53:21.826,138.123,-0.138,-0.065,-1.008
1667858001867,2022-11-07T23:53:21.867,138.164,-0.139,-0.064,-1.009
1667858001908,2022-11-07T23:53:21.908,138.205,-0.149,-0.067,-1.022
1667858001949,2022-11-07T23:53:21.949,138.246,-0.154,-0.070,-1.031
1667858001989,2022-11-07T23:53:21.989,138.286,-0.150,-0.075,-1.020
1667858002030,2022-11-07T23:53:22.030,138.327,-0.131,-0.080,-1.002
1667858002071,2022-11-07T23:53:22.071,138.368,-0.117,-0.086,-0.995
1667858002112,2022-11-07T23:53:22.112,138.409,-0.117,-0.084,-0.997
1667858002151,2022-11-07T23:53:22.151,138.448,-0.109,-0.078,-0.993
1667858002192,2022-11-07T23:53:22.192,138.489,-0.116,-0.073,-0.996
1667858002233,2022-11-07T23:53:22.233,138.530,-0.130,-0.070,-1.012
1667858002273,2022-11-07T23:53:22.273,138.570,-0.130,-0.075,-1.017
1667858002314,2022-11-07T23:53:22.314,138.611,-0.125,-0.077,-1.016
1667858002355,2022-11-07T23:53:22.355,138.652,-0.130,-0.084,-1.018
1667858002396,2022-11-07T23:53:22.396,138.693,-0.133,-0.082,-1.016
1667858002435,2022-11-07T23:53:22.435,138.732,-0.128,-0.079,-1.004
1667858002476,2022-11-07T23:53:22.476,138.773,-0.123,-0.075,-0.994
1667858002518,2022-11-07T23:53:22.518,138.815,-0.125,-0.078,-1.007
1667858002559,2022-11-07T23:53:22.559,138.856,-0.128,-0.077,-1.020
1667858002598,2022-11-07T23:53:22.598,138.895,-0.131,-0.080,-1.020
1667858002639,2022-11-07T23:53:22.639,138.936,-0.122,-0.080,-1.012
1667858002680,2022-11-07T23:53:22.680,138.977,-0.116,-0.083,-1.006
1667858002720,2022-11-07T23:53:22.720,139.017,-0.119,-0.086,-1.005
1667858002761,2022-11-07T23:53:22.761,139.058,-0.119,-0.094,-0.999
1667858002802,2022-11-07T23:53:22.802,139.099,-0.120,-0.094,-0.999
1667858002843,2022-11-07T23:53:22.843,139.140,-0.119,-0.084,-1.009
1667858002882,2022-11-07T23:53:22.882,139.179,-0.121,-0.078,-1.022
1667858002923,2022-11-07T23:53:22.923,139.220,-0.124,-0.066,-1.033
1667858002964,2022-11-07T23:53:22.964,139.261,-0.116,-0.073,-1.016
1667858003005,2022-11-07T23:53:23.005,139.302,-0.113,-0.079,-0.997
1667858003045,2022-11-07T23:53:23.045,139.342,-0.113,-0.081,-1.001
1667858003086,2022-11-07T23:53:23.086,139.383,-0.113,-0.079,-1.006
1667858003127,2022-11-07T23:53:23.127,139.424,-0.117,-0.076,-1.008
1667858003168,2022-11-07T23:53:23.168,139.465,-0.125,-0.077,-1.010
1667858003207,2022-11-07T23:53:23.207,139.504,-0.120,-0.074,-1.009
1667858003248,2022-11-07T23:53:23.248,139.545,-0.122,-0.076,-1.015
1667858003289,2022-11-07T23:53:23.289,139.586,-0.130,-0.068,-1.026
1667858003330,2022-11-07T23:53:23.330,139.627,-0.134,-0.056,-1.028
1667858003370,2022-11-07T23:53:23.370,139.667,-0.121,-0.061,-1.012
1667858003411,2022-11-07T23:53:23.411,139.708,-0.109,-0.078,-1.004
1667858003452,2022-11-07T23:53:23.452,139.749,-0.113,-0.091,-1.004
1667858003492,2022-11-07T23:53:23.492,139.789,-0.105,-0.092,-0.995
1667858003533,2022-11-07T23:53:23.533,139.830,-0.100,-0.082,-0.997
1667858003574,2022-11-07T23:53:23.574,139.871,-0.101,-0.075,-1.006
1667858003615,2022-11-07T23:53:23.615,139.912,-0.108,-0.078,-1.010
1667858003654,2022-11-07T23:53:23.654,139.951,-0.108,-0.073,-1.005
1667858003695,2022-11-07T23:53:23.695,139.992,-0.114,-0.073,-1.006
1667858003736,2022-11-07T23:53:23.736,140.033,-0.126,-0.061,-1.011
1667858003777,2022-11-07T23:53:23.777,140.074,-0.123,-0.050,-1.010
1667858003817,2022-11-07T23:53:23.817,140.114,-0.115,-0.052,-1.013
1667858003858,2022-11-07T23:53:23.858,140.155,-0.120,-0.043,-1.022
1667858003899,2022-11-07T23:53:23.899,140.196,-0.123,-0.049,-1.023
1667858003940,2022-11-07T23:53:23.940,140.237,-0.131,-0.058,-1.015
1667858003979,2022-11-07T23:53:23.979,140.276,-0.127,-0.068,-1.011
1667858004020,2022-11-07T23:53:24.020,140.317,-0.123,-0.068,-1.024
1667858004061,2022-11-07T23:53:24.061,140.358,-0.133,-0.053,-1.040
1667858004101,2022-11-07T23:53:24.101,140.398,-0.130,-0.047,-1.002
1667858004142,2022-11-07T23:53:24.142,140.439,-0.106,-0.071,-0.968
1667858004183,2022-11-07T23:53:24.183,140.480,-0.121,-0.066,-0.999
1667858004224,2022-11-07T23:53:24.224,140.521,-0.131,-0.059,-1.031
1667858004264,2022-11-07T23:53:24.264,140.561,-0.134,-0.046,-1.028
1667858004305,2022-11-07T23:53:24.305,140.602,-0.122,-0.043,-1.009
1667858004346,2022-11-07T23:53:24.346,140.643,-0.112,-0.052,-0.997
1667858004387,2022-11-07T23:53:24.387,140.684,-0.120,-0.061,-1.003
1667858004426,2022-11-07T23:53:24.426,140.723,-0.126,-0.066,-1.006
1667858004467,2022-11-07T23:53:24.467,140.764,-0.124,-0.066,-1.003
1667858004508,2022-11-07T23:53:24.508,140.805,-0.121,-0.061,-1.012
1667858004549,2022-11-07T23:53:24.549,140.846,-0.130,-0.055,-1.030
1667858004589,2022-11-07T23:53:24.589,140.886,-0.135,-0.054,-1.026
1667858004630,2022-11-07T23:53:24.630,140.927,-0.135,-0.060,-1.010
1667858004671,2022-11-07T23:53:24.671,140.968,-0.122,-0.065,-1.001
1667858004710,2022-11-07T23:53:24.710,141.007,-0.113,-0.072,-0.999
1667858004751,2022-11-07T23:53:24.751,141.048,-0.136,-0.076,-1.010
1667858004792,2022-11-07T23:53:24.792,141.089,-0.139,-0.070,-1.017
1667858004833,2022-11-07T23:53:24.833,141.130,-0.111,-0.067,-1.013
1667858004873,2022-11-07T23:53:24.873,141.170,-0.118,-0.065,-1.030
1667858004914,2022-11-07T23:53:24.914,141.211,-0.137,-0.062,-1.026
1667858004955,2022-11-07T23:53:24.955,141.252,-0.109,-0.065,-0.991
1667858004996,2022-11-07T23:53:24.996,141.293,-0.095,-0.068,-0.995
1667858005036,2022-11-07T23:53:25.036,141.333,-0.111,-0.077,-1.014
1667858005077,2022-11-07T23:53:25.077,141.374,-0.131,-0.094,-1.021
1667858005118,2022-11-07T23:53:25.118,141.415,-0.127,-0.102,-1.009
1667858005159,2022-11-07T23:53:25.159,141.456,-0.111,-0.091,-0.996
1667858005198,2022-11-07T23:53:25.198,141.495,-0.123,-0.071,-1.013
1667858005239,2022-11-07T23:53:25.239,141.536,-0.126,-0.059,-1.027
1667858005280,2022-11-07T23:53:25.280,141.577,-0.117,-0.059,-1.019
1667858005321,2022-11-07T23:53:25.321,141.618,-0.115,-0.059,-1.010
1667858005361,2022-11-07T23:53:25.361,141.658,-0.114,-0.061,-1.003
1667858005402,2022-11-07T23:53:25.402,141.699,-0.103,-0.065,-1.002
1667858005443,2022-11-07T23:53:25.443,141.740,-0.107,-0.076,-1.006
1667858005482,2022-11-07T23:53:25.482,141.779,-0.118,-0.084,-1.012
1667858005523,2022-11-07T23:53:25.523,141.820,-0.110,-0.080,-1.012
1667858005564,2022-11-07T23:53:25.564,141.861,-0.113,-0.077,-1.009
1667858005605,2022-11-07T23:53:25.605,141.902,-0.123,-0.067,-1.013
1667858005645,2022-11-07T23:53:25.645,141.942,-0.122,-0.061,-1.013
1667858005686,2022-11-07T23:53:25.686,141.983,-0.112,-0.059,-1.013
1667858005727,2022-11-07T23:53:25.727,142.024,-0.113,-0.067,-1.013
1667858005768,2022-11-07T23:53:25.768,142.065,-0.123,-0.075,-1.014
1667858005808,2022-11-07T23:53:25.808,142.105,-0.116,-0.082,-1.005
1667858005849,2022-11-07T23:53:25.849,142.146,-0.106,-0.077,-1.002
1667858005890,2022-11-07T23:53:25.890,142.187,-0.116,-0.078,-1.014
1667858005931,2022-11-07T23:53:25.931,142.228,-0.118,-0.072,-1.014
1667858005970,2022-11-07T23:53:25.970,142.267,-0.113,-0.076,-1.008
1667858006011,2022-11-07T23:53:26.011,142.308,-0.115,-0.083,-1.009
1667858006052,2022-11-07T23:53:26.052,142.349,-0.123,-0.077,-1.015
1667858006092,2022-11-07T23:53:26.092,142.389,-0.123,-0.071,-1.014
1667858006133,2022-11-07T23:53:26.133,142.430,-0.116,-0.070,-1.007
1667858006174,2022-11-07T23:53:26.174,142.471,-0.115,-0.075,-1.006
1667858006215,2022-11-07T23:53:26.215,142.512,-0.122,-0.076,-1.017
1667858006254,2022-11-07T23:53:26.254,142.551,-0.121,-0.076,-1.018
1667858006295,2022-11-07T23:53:26.295,142.592,-0.120,-0.074,-1.005
1667858006336,2022-11-07T23:53:26.336,142.633,-0.123,-0.073,-1.003
1667858006377,2022-11-07T23:53:26.377,142.674,-0.124,-0.065,-1.013
1667858006417,2022-11-07T23:53:26.417,142.714,-0.128,-0.068,-1.018
1667858006458,2022-11-07T23:53:26.458,142.755,-0.128,-0.070,-1.013
1667858006499,2022-11-07T23:53:26.499,142.796,-0.128,-0.069,-1.010
1667858006540,2022-11-07T23:53:26.540,142.837,-0.123,-0.070,-1.013
1667858006580,2022-11-07T23:53:26.580,142.877,-0.119,-0.073,-1.009
1667858006621,2022-11-07T23:53:26.621,142.918,-0.114,-0.076,-1.002
1667858006662,2022-11-07T23:53:26.662,142.959,-0.116,-0.078,-1.003
1667858006701,2022-11-07T23:53:26.701,142.998,-0.117,-0.080,-1.004
1667858006742,2022-11-07T23:53:26.742,143.039,-0.127,-0.078,-1.008
1667858006783,2022-11-07T23:53:26.783,143.080,-0.132,-0.063,-1.011
1667858006824,2022-11-07T23:53:26.824,143.121,-0.128,-0.055,-1.008
1667858006864,2022-11-07T23:53:26.864,143.161,-0.137,-0.057,-1.013
1667858006905,2022-11-07T23:53:26.905,143.202,-0.136,-0.063,-1.011
1667858006946,2022-11-07T23:53:26.946,143.243,-0.139,-0.058,-1.019
1667858006987,2022-11-07T23:53:26.987,143.284,-0.143,-0.058,-1.024
1667858007026,2022-11-07T23:53:27.026,143.323,-0.138,-0.073,-1.007
1667858007067,2022-11-07T23:53:27.067,143.364,-0.132,-0.077,-1.000
1667858007108,2022-11-07T23:53:27.108,143.405,-0.130,-0.079,-1.011
1667858007148,2022-11-07T23:53:27.148,143.445,-0.135,-0.074,-1.012
1667858007189,2022-11-07T23:53:27.189,143.486,-0.137,-0.062,-1.012
1667858007230,2022-11-07T23:53:27.230,143.527,-0.139,-0.056,-1.021
1667858007271,2022-11-07T23:53:27.271,143.568,-0.137,-0.048,-1.022
1667858007310,2022-11-07T23:53:27.310,143.607,-0.126,-0.061,-1.003
1667858007351,2022-11-07T23:53:27.351,143.648,-0.124,-0.069,-0.999
1667858007393,2022-11-07T23:53:27.393,143.690,-0.125,-0.078,-1.003
1667858007434,2022-11-07T23:53:27.434,143.731,-0.117,-0.082,-1.002
1667858007473,2022-11-07T23:53:27.473,143.770,-0.118,-0.081,-1.007
1667858007514,2022-11-07T23:53:27.514,143.811,-0.130,-0.070,-1.020
1667858007555,2022-11-07T23:53:27.555,143.852,-0.130,-0.065,-1.022
1667858007596,2022-11-07T23:53:27.596,143.893,-0.118,-0.067,-1.006
1667858007636,2022-11-07T23:53:27.636,143.933,-0.121,-0.074,-1.003
1667858007677,2022-11-07T23:53:27.677,143.974,-0.127,-0.073,-1.012
1667858007718,2022-11-07T23:53:27.718,144.015,-0.125,-0.070,-1.016
1667858007757,2022-11-07T23:53:27.757,144.054,-0.118,-0.073,-1.010
1667858007798,2022-11-07T23:53:27.798,144.095,-0.122,-0.078,-1.009
1667858007839,2022-11-07T23:53:27.839,144.136,-0.122,-0.075,-1.010
1667858007880,2022-11-07T23:53:27.880,144.177,-0.112,-0.073,-1.008
1667858007920,2022-11-07T23:53:27.920,144.217,-0.113,-0.075,-1.012
1667858007961,2022-11-07T23:53:27.961,144.258,-0.121,-0.078,-1.015
1667858008002,2022-11-07T23:53:28.002,144.299,-0.117,-0.078,-1.007
1667858008043,2022-11-07T23:53:28.043,144.340,-0.121,-0.072,-1.006
1667858008082,2022-11-07T23:53:28.082,144.379,-0.125,-0.071,-1.012
1667858008123,2022-11-07T23:53:28.123,144.420,-0.117,-0.076,-1.005
1667858008164,2022-11-07T23:53:28.164,144.461,-0.117,-0.077,-1.005
1667858008205,2022-11-07T23:53:28.205,144.502,-0.120,-0.077,-1.016
1667858008245,2022-11-07T23:53:28.245,144.542,-0.121,-0.075,-1.020
1667858008286,2022-11-07T23:53:28.286,144.583,-0.120,-0.074,-1.017
1667858008327,2022-11-07T23:53:28.327,144.624,-0.124,-0.064,-1.017
1667858008367,2022-11-07T23:53:28.367,144.664,-0.126,-0.064,-1.021
1667858008408,2022-11-07T23:53:28.408,144.705,-0.131,-0.080,-1.021
1667858008449,2022-11-07T23:53:28.449,144.746,-0.129,-0.090,-1.010
1667858008490,2022-11-07T23:53:28.490,144.787,-0.096,-0.104,-0.984
1667858008529,2022-11-07T23:53:28.529,144.826,-0.097,-0.110,-0.994
1667858008570,2022-11-07T23:53:28.570,144.867,-0.106,-0.100,-1.010
1667858008611,2022-11-07T23:53:28.611,144.908,-0.092,-0.091,-1.003
1667858008652,2022-11-07T23:53:28.652,144.949,-0.098,-0.083,-1.010
1667858008692,2022-11-07T23:53:28.692,144.989,-0.114,-0.074,-1.028
1667858008733,2022-11-07T23:53:28.733,145.030,-0.115,-0.076,-1.033
1667858008774,2022-11-07T23:53:28.774,145.071,-0.111,-0.079,-1.018
1667858008815,2022-11-07T23:53:28.815,145.112,-0.106,-0.084,-1.003
1667858008854,2022-11-07T23:53:28.854,145.151,-0.099,-0.078,-1.007
1667858008895,2022-11-07T23:53:28.895,145.192,-0.104,-0.084,-1.009
1667858008936,2022-11-07T23:53:28.936,145.233,-0.101,-0.090,-1.002
1667858008976,2022-11-07T23:53:28.976,145.273,-0.088,-0.089,-1.003
1667858009017,2022-11-07T23:53:29.017,145.314,-0.094,-0.089,-1.007
1667858009058,2022-11-07T23:53:29.058,145.355,-0.100,-0.081,-1.011
1667858009099,2022-11-07T23:53:29.099,145.396,-0.105,-0.071,-1.013
1667858009139,2022-11-07T23:53:29.139,145.436,-0.115,-0.069,-1.013
1667858009180,2022-11-07T23:53:29.180,145.477,-0.114,-0.068,-1.017
1667858009221,2022-11-07T23:53:29.221,145.518,-0.118,-0.071,-1.016
1667858009262,2022-11-07T23:53:29.262,145.559,-0.120,-0.076,-1.015
1667858009301,2022-11-07T23:53:29.301,145.598,-0.110,-0.083,-1.010
1667858009342,2022-11-07T23:53:29.342,145.639,-0.102,-0.089,-1.008
1667858009383,2022-11-07T23:53:29.383,145.680,-0.112,-0.095,-1.014
1667858009424,2022-11-07T23:53:29.424,145.721,-0.115,-0.095,-1.016
1667858009464,2022-11-07T23:53:29.464,145.761,-0.112,-0.091,-1.014
1667858009505,2022-11-07T23:53:29.505,145.802,-0.118,-0.078,-1.016
1667858009546,2022-11-07T23:53:29.546,145.843,-0.120,-0.064,-1.018
1667858009585,2022-11-07T23:53:29.585,145.882,-0.116,-0.064,-1.011
1667858009626,2022-11-07T23:53:29.626,145.923,-0.112,-0.074,-1.007
1667858009667,2022-11-07T23:53:29.667,145.964,-0.113,-0.085,-1.010
1667858009708,2022-11-07T23:53:29.708,146.005,-0.119,-0.089,-1.011
1667858009748,2022-11-07T23:53:29.748,146.045,-0.119,-0.086,-1.009
1667858009789,2022-11-07T23:53:29.789,146.086,-0.111,-0.078,-1.008
1667858009830,2022-11-07T23:53:29.830,146.127,-0.108,-0.078,-1.016
1667858009871,2022-11-07T23:53:29.871,146.168,-0.116,-0.081,-1.020
1667858009911,2022-11-07T23:53:29.911,146.208,-0.118,-0.082,-1.010
1667858009952,2022-11-07T23:53:29.952,146.249,-0.108,-0.079,-1.001
1667858009993,2022-11-07T23:53:29.993,146.290,-0.111,-0.076,-1.007
1667858010032,2022-11-07T23:53:30.032,146.329,-0.116,-0.070,-1.015
1667858010073,2022-11-07T23:53:30.073,146.370,-0.115,-0.078,-1.013
1667858010114,2022-11-07T23:53:30.114,146.411,-0.112,-0.081,-1.006
1667858010155,2022-11-07T23:53:30.155,146.452,-0.114,-0.080,-1.008
