epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1668339793487,2022-11-13T13:43:13.487,213.844,0.854,0.305,-0.152
1668339793528,2022-11-13T13:43:13.528,213.885,0.305,0.244,-0.213
1668339793568,2022-11-13T13:43:13.568,213.925,-0.610,0.488,-0.152
1668339793609,2022-11-13T13:43:13.609,213.966,0.091,0.518,-0.183
1668339793650,2022-11-13T13:43:13.650,214.007,-0.366,0.488,-0.152
1668339793691,2022-11-13T13:43:13.691,214.048,-0.335,0.579,-0.213
1668339793730,2022-11-13T13:43:13.730,214.087,0.152,0.427,-0.244
1668339793771,2022-11-13T13:43:13.771,214.128,-0.579,0.427,-0.061
1668339793812,2022-11-13T13:43:13.812,214.169,-1.067,0.457,0.000
1668339793853,2022-11-13T13:43:13.853,214.210,-1.616,0.640,0.000
1668339793893,2022-11-13T13:43:13.893,214.250,-1.616,0.762,0.061
1668339793934,2022-11-13T13:43:13.934,214.291,-2.073,0.884,0.030
1668339793975,2022-11-13T13:43:13.975,214.332,-3.537,1.250,0.488
1668339794016,2022-11-13T13:43:14.016,214.373,-3.994,1.311,0.762
1668339794056,2022-11-13T13:43:14.056,214.413,-2.195,0.762,0.640
1668339794097,2022-11-13T13:43:14.097,214.454,-1.372,0.457,0.579
1668339794138,2022-11-13T13:43:14.138,214.495,-0.579,0.183,0.366
1668339794177,2022-11-13T13:43:14.177,214.534,-0.183,0.091,0.061
1668339794218,2022-11-13T13:43:14.218,214.575,-1.189,0.366,0.183
1668339794259,2022-11-13T13:43:14.259,214.616,-1.707,0.701,0.183
1668339794300,2022-11-13T13:43:14.300,214.657,-0.793,0.762,-0.122
1668339794340,2022-11-13T13:43:14.340,214.697,1.159,0.579,-0.549
1668339794381,2022-11-13T13:43:14.381,214.738,1.677,0.335,-0.793
1668339794422,2022-11-13T13:43:14.422,214.779,0.305,0.457,-0.671
1668339794463,2022-11-13T13:43:14.463,214.820,-1.402,0.823,-0.518
1668339794502,2022-11-13T13:43:14.502,214.859,-1.128,1.189,-0.518
1668339794543,2022-11-13T13:43:14.543,214.900,0.762,0.854,-0.762
1668339794584,2022-11-13T13:43:14.584,214.941,3.201,0.061,-1.128
1668339794625,2022-11-13T13:43:14.625,214.982,4.177,-0.854,-1.098
1668339794665,2022-11-13T13:43:14.665,215.022,1.311,-1.006,-0.244
1668339794706,2022-11-13T13:43:14.706,215.063,-2.195,-0.274,0.732
1668339794747,2022-11-13T13:43:14.747,215.104,-3.476,0.396,1.037
1668339794786,2022-11-13T13:43:14.786,215.143,-3.079,0.701,0.854
1668339794827,2022-11-13T13:43:14.827,215.184,-2.835,1.098,0.549
1668339794868,2022-11-13T13:43:14.868,215.225,-2.439,1.006,0.427
1668339794910,2022-11-13T13:43:14.910,215.267,-3.841,1.159,0.793
1668339794949,2022-11-13T13:43:14.949,215.306,-4.878,1.189,1.220
1668339794990,2022-11-13T13:43:14.990,215.347,-4.848,1.433,1.677
1668339795031,2022-11-13T13:43:15.031,215.388,-4.329,1.311,1.341
1668339795072,2022-11-13T13:43:15.072,215.429,-1.951,0.671,0.610
1668339795112,2022-11-13T13:43:15.112,215.469,0.244,0.091,0.061
1668339795153,2022-11-13T13:43:15.153,215.510,0.488,-0.305,0.000
1668339795194,2022-11-13T13:43:15.194,215.551,-0.335,0.061,0.427
1668339795235,2022-11-13T13:43:15.235,215.592,-1.524,0.457,0.488
1668339795274,2022-11-13T13:43:15.274,215.631,-1.555,1.006,0.366
1668339795315,2022-11-13T13:43:15.315,215.672,-1.006,1.250,-0.213
1668339795356,2022-11-13T13:43:15.356,215.713,0.183,0.945,-0.366
1668339795396,2022-11-13T13:43:15.396,215.753,0.457,0.549,-0.335
1668339795437,2022-11-13T13:43:15.437,215.794,1.006,0.244,-0.396
1668339795478,2022-11-13T13:43:15.478,215.835,2.744,-0.244,-0.640
1668339795519,2022-11-13T13:43:15.519,215.876,3.689,-0.549,-0.640
1668339795558,2022-11-13T13:43:15.558,215.915,3.323,-0.549,-0.396
1668339795599,2022-11-13T13:43:15.599,215.956,3.902,-1.311,-0.030
1668339795640,2022-11-13T13:43:15.640,215.997,2.988,-0.976,1.006
1668339795681,2022-11-13T13:43:15.681,216.038,0.549,-0.488,1.189
1668339795721,2022-11-13T13:43:15.721,216.078,-0.213,-0.030,0.884
1668339795762,2022-11-13T13:43:15.762,216.119,-2.226,1.220,0.335
1668339795803,2022-11-13T13:43:15.803,216.160,-0.915,1.524,-0.274
1668339795844,2022-11-13T13:43:15.844,216.201,0.030,1.098,-0.579
1668339795884,2022-11-13T13:43:15.884,216.241,-1.402,1.098,-0.244
1668339795925,2022-11-13T13:43:15.925,216.282,-1.707,1.098,-0.091
1668339795966,2022-11-13T13:43:15.966,216.323,-1.311,0.915,-0.244
1668339796005,2022-11-13T13:43:16.005,216.362,-1.037,0.762,-0.213
1668339796046,2022-11-13T13:43:16.046,216.403,-1.585,0.579,-0.091
1668339796087,2022-11-13T13:43:16.087,216.444,-3.628,1.220,0.427
1668339796128,2022-11-13T13:43:16.128,216.485,-4.512,1.768,0.732
1668339796168,2022-11-13T13:43:16.168,216.525,-2.226,1.555,0.000
1668339796209,2022-11-13T13:43:16.209,216.566,2.957,0.549,-0.823
1668339796250,2022-11-13T13:43:16.250,216.607,3.445,-0.274,-1.220
1668339796291,2022-11-13T13:43:16.291,216.648,1.890,-0.152,-0.884
1668339796330,2022-11-13T13:43:16.330,216.687,1.280,0.091,-0.762
1668339796371,2022-11-13T13:43:16.371,216.728,0.091,0.579,-0.579
1668339796412,2022-11-13T13:43:16.412,216.769,-0.549,0.854,-0.396
1668339796453,2022-11-13T13:43:16.453,216.810,0.518,0.488,-0.396
1668339796493,2022-11-13T13:43:16.493,216.850,0.396,0.335,-0.244
1668339796534,2022-11-13T13:43:16.534,216.891,-0.640,0.579,0.213
1668339796575,2022-11-13T13:43:16.575,216.932,-1.098,0.762,0.335
1668339796615,2022-11-13T13:43:16.615,216.972,-1.006,0.732,0.091
1668339796656,2022-11-13T13:43:16.656,217.013,-1.799,0.976,0.091
1668339796697,2022-11-13T13:43:16.697,217.054,-1.707,1.037,0.152
1668339796738,2022-11-13T13:43:16.738,217.095,-1.250,1.037,0.244
1668339796777,2022-11-13T13:43:16.777,217.134,-1.341,1.006,0.366
1668339796818,2022-11-13T13:43:16.818,217.175,-0.823,0.793,0.366
1668339796859,2022-11-13T13:43:16.859,217.216,-0.762,0.640,0.457
1668339796900,2022-11-13T13:43:16.900,217.257,-1.860,0.610,0.579
1668339796940,2022-11-13T13:43:16.940,217.297,-1.189,0.579,0.488
1668339796981,2022-11-13T13:43:16.981,217.338,0.000,0.610,0.244
1668339797022,2022-11-13T13:43:17.022,217.379,-0.396,0.640,0.213
1668339797063,2022-11-13T13:43:17.063,217.420,-0.396,0.579,0.244
1668339797102,2022-11-13T13:43:17.102,217.459,-0.549,0.579,0.213
1668339797143,2022-11-13T13:43:17.143,217.500,-0.854,0.610,0.091
1668339797184,2022-11-13T13:43:17.184,217.541,-0.427,0.549,-0.030
1668339797225,2022-11-13T13:43:17.225,217.582,-0.152,0.579,-0.244
1668339797265,2022-11-13T13:43:17.265,217.622,-0.335,0.579,-0.244
1668339797306,2022-11-13T13:43:17.306,217.663,-0.640,0.610,-0.152
1668339797347,2022-11-13T13:43:17.347,217.704,-1.646,0.884,-0.122
1668339797387,2022-11-13T13:43:17.387,217.744,-1.159,1.037,-0.030
1668339797428,2022-11-13T13:43:17.428,217.785,0.122,0.976,-0.091
1668339797469,2022-11-13T13:43:17.469,217.826,0.457,0.671,-0.091
1668339797510,2022-11-13T13:43:17.510,217.867,-0.030,0.549,-0.061
1668339797549,2022-11-13T13:43:17.549,217.906,0.335,0.457,-0.091
1668339797590,2022-11-13T13:43:17.590,217.947,-0.030,0.396,-0.183
1668339797631,2022-11-13T13:43:17.631,217.988,-0.091,0.396,-0.152
1668339797672,2022-11-13T13:43:17.672,218.029,-0.183,0.427,-0.122
1668339797712,2022-11-13T13:43:17.712,218.069,-0.152,0.488,-0.091
1668339797753,2022-11-13T13:43:17.753,218.110,-0.122,0.488,-0.122
1668339797794,2022-11-13T13:43:17.794,218.151,0.244,0.427,-0.213
1668339797835,2022-11-13T13:43:17.835,218.192,0.884,0.335,-0.488
1668339797874,2022-11-13T13:43:17.874,218.231,1.677,0.152,-0.549
1668339797915,2022-11-13T13:43:17.915,218.272,0.854,0.183,-0.640
1668339797956,2022-11-13T13:43:17.956,218.313,1.037,0.274,-0.671
1668339797996,2022-11-13T13:43:17.996,218.353,1.189,0.396,-0.640
1668339798037,2022-11-13T13:43:18.037,218.394,0.701,0.427,-0.610
1668339798078,2022-11-13T13:43:18.078,218.435,0.305,0.457,-0.610
1668339798119,2022-11-13T13:43:18.119,218.476,-0.122,0.549,-0.579
1668339798159,2022-11-13T13:43:18.159,218.516,-0.122,0.610,-0.610
1668339798200,2022-11-13T13:43:18.200,218.557,0.244,0.457,-0.671
1668339798241,2022-11-13T13:43:18.241,218.598,0.213,0.457,-0.610
1668339798282,2022-11-13T13:43:18.282,218.639,-0.793,0.518,-0.610
1668339798321,2022-11-13T13:43:18.321,218.678,-0.396,0.579,-0.579
1668339798362,2022-11-13T13:43:18.362,218.719,0.091,0.610,-0.701
1668339798403,2022-11-13T13:43:18.403,218.760,-0.427,0.640,-0.488
1668339798444,2022-11-13T13:43:18.444,218.801,-0.701,0.610,-0.335
1668339798484,2022-11-13T13:43:18.484,218.841,-0.549,0.549,-0.366
1668339798525,2022-11-13T13:43:18.525,218.882,-0.823,0.579,-0.213
1668339798566,2022-11-13T13:43:18.566,218.923,-0.427,0.549,-0.152
1668339798607,2022-11-13T13:43:18.607,218.964,-0.762,0.579,-0.030
1668339798646,2022-11-13T13:43:18.646,219.003,-0.915,0.701,0.061
1668339798687,2022-11-13T13:43:18.687,219.044,-0.854,0.640,-0.091
1668339798728,2022-11-13T13:43:18.728,219.085,-0.762,0.640,0.030
1668339798768,2022-11-13T13:43:18.768,219.125,-0.732,0.640,-0.061
1668339798809,2022-11-13T13:43:18.809,219.166,-0.854,0.579,-0.091
1668339798850,2022-11-13T13:43:18.850,219.207,-1.037,0.640,0.091
1668339798891,2022-11-13T13:43:18.891,219.248,-0.823,0.610,0.061
1668339798931,2022-11-13T13:43:18.931,219.288,-1.006,0.640,0.152
1668339798972,2022-11-13T13:43:18.972,219.329,-1.067,0.640,0.091
1668339799013,2022-11-13T13:43:19.013,219.370,-0.884,0.640,0.091
1668339799054,2022-11-13T13:43:19.054,219.411,-0.976,0.671,0.030
1668339799093,2022-11-13T13:43:19.093,219.450,-1.006,0.671,0.030
1668339799134,2022-11-13T13:43:19.134,219.491,-0.732,0.549,0.091
1668339799175,2022-11-13T13:43:19.175,219.532,-1.098,0.610,0.183
1668339799216,2022-11-13T13:43:19.216,219.573,-1.311,0.671,0.152
1668339799256,2022-11-13T13:43:19.256,219.613,-0.671,0.701,0.122
1668339799297,2022-11-13T13:43:19.297,219.654,-0.549,0.549,0.213
1668339799338,2022-11-13T13:43:19.338,219.695,-1.037,0.518,0.183
1668339799377,2022-11-13T13:43:19.377,219.734,-0.823,0.579,0.274
1668339799418,2022-11-13T13:43:19.418,219.775,-0.793,0.640,0.183
1668339799459,2022-11-13T13:43:19.459,219.816,-0.579,0.610,0.091
1668339799500,2022-11-13T13:43:19.500,219.857,0.183,0.549,0.030
1668339799540,2022-11-13T13:43:19.540,219.897,0.762,0.305,-0.122
1668339799581,2022-11-13T13:43:19.581,219.938,0.640,0.152,-0.061
1668339799622,2022-11-13T13:43:19.622,219.979,-0.152,0.396,0.122
1668339799663,2022-11-13T13:43:19.663,220.020,-0.366,0.488,0.152
1668339799702,2022-11-13T13:43:19.702,220.059,-0.427,0.488,0.091
1668339799743,2022-11-13T13:43:19.743,220.100,-0.823,0.518,0.030
1668339799785,2022-11-13T13:43:19.785,220.142,-0.945,0.457,-0.091
1668339799826,2022-11-13T13:43:19.826,220.183,-0.884,0.579,-0.091
1668339799865,2022-11-13T13:43:19.865,220.222,-0.640,0.549,-0.335
1668339799906,2022-11-13T13:43:19.906,220.263,-0.488,0.579,-0.335
1668339799947,2022-11-13T13:43:19.947,220.304,-0.335,0.671,-0.335
1668339799987,2022-11-13T13:43:19.987,220.344,-0.030,0.518,-0.183
1668339800028,2022-11-13T13:43:20.028,220.385,-1.006,0.610,0.061
1668339800069,2022-11-13T13:43:20.069,220.426,-0.945,0.579,0.091
1668339800110,2022-11-13T13:43:20.110,220.467,-0.610,0.610,0.061
1668339800149,2022-11-13T13:43:20.149,220.506,-0.854,0.640,0.091
1668339800190,2022-11-13T13:43:20.190,220.547,-1.250,0.701,0.152
1668339800231,2022-11-13T13:43:20.231,220.588,-1.280,0.671,0.152
1668339800272,2022-11-13T13:43:20.272,220.629,-0.518,0.610,0.213
1668339800312,2022-11-13T13:43:20.312,220.669,-0.457,0.579,0.274
1668339800353,2022-11-13T13:43:20.353,220.710,-0.610,0.518,0.213
1668339800394,2022-11-13T13:43:20.394,220.751,-0.427,0.579,0.213
1668339800435,2022-11-13T13:43:20.435,220.792,-0.335,0.518,0.091
1668339800474,2022-11-13T13:43:20.474,220.831,0.061,0.396,0.152
1668339800515,2022-11-13T13:43:20.515,220.872,-0.244,0.335,0.030
1668339800556,2022-11-13T13:43:20.556,220.913,-0.579,0.427,0.061
1668339800597,2022-11-13T13:43:20.597,220.954,-0.518,0.427,0.030
1668339800637,2022-11-13T13:43:20.637,220.994,-0.396,0.518,0.091
1668339800678,2022-11-13T13:43:20.678,221.035,-0.823,0.518,0.183
1668339800719,2022-11-13T13:43:20.719,221.076,-0.762,0.549,0.183
1668339800759,2022-11-13T13:43:20.759,221.116,-0.610,0.488,0.061
1668339800800,2022-11-13T13:43:20.800,221.157,-0.671,0.488,0.091
1668339800841,2022-11-13T13:43:20.841,221.198,-0.884,0.488,0.122
1668339800882,2022-11-13T13:43:20.882,221.239,-0.915,0.579,0.122
1668339800921,2022-11-13T13:43:20.921,221.278,-0.549,0.579,0.030
1668339800962,2022-11-13T13:43:20.962,221.319,-0.366,0.396,0.030
1668339801003,2022-11-13T13:43:21.003,221.360,-1.159,0.457,0.030
1668339801044,2022-11-13T13:43:21.044,221.401,-0.793,0.549,0.030
1668339801084,2022-11-13T13:43:21.084,221.441,-0.427,0.488,0.061
1668339801125,2022-11-13T13:43:21.125,221.482,-0.701,0.518,0.000
1668339801166,2022-11-13T13:43:21.166,221.523,-0.823,0.549,0.030
1668339801207,2022-11-13T13:43:21.207,221.564,-0.732,0.579,0.061
1668339801246,2022-11-13T13:43:21.246,221.603,-0.976,0.549,-0.030
1668339801287,2022-11-13T13:43:21.287,221.644,-0.579,0.610,0.030
1668339801328,2022-11-13T13:43:21.328,221.685,-0.640,0.549,0.000
1668339801368,2022-11-13T13:43:21.368,221.725,-0.884,0.579,0.030
1668339801409,2022-11-13T13:43:21.409,221.766,-0.884,0.610,0.061
1668339801450,2022-11-13T13:43:21.450,221.807,-1.067,0.610,0.061
1668339801491,2022-11-13T13:43:21.491,221.848,-1.220,0.671,0.091
1668339801531,2022-11-13T13:43:21.531,221.888,-1.006,0.640,0.030
1668339801572,2022-11-13T13:43:21.572,221.929,-1.067,0.671,0.091
1668339801613,2022-11-13T13:43:21.613,221.970,-0.976,0.671,0.183
1668339801654,2022-11-13T13:43:21.654,222.011,-1.250,0.640,0.152
1668339801693,2022-11-13T13:43:21.693,222.050,-1.372,0.732,0.152
1668339801734,2022-11-13T13:43:21.734,222.091,-0.823,0.701,0.091
1668339801775,2022-11-13T13:43:21.775,222.132,-0.976,0.701,0.091
1668339801816,2022-11-13T13:43:21.816,222.173,-0.945,0.579,0.122
1668339801856,2022-11-13T13:43:21.856,222.213,-1.250,0.610,0.213
1668339801897,2022-11-13T13:43:21.897,222.254,-1.402,0.640,0.274
1668339801938,2022-11-13T13:43:21.938,222.295,-1.067,0.610,0.122
1668339801977,2022-11-13T13:43:21.977,222.334,-0.762,0.579,0.274
1668339802018,2022-11-13T13:43:22.018,222.375,-1.159,0.610,0.366
1668339802059,2022-11-13T13:43:22.059,222.416,-1.250,0.671,0.335
1668339802100,2022-11-13T13:43:22.100,222.457,-1.220,0.762,0.183
1668339802140,2022-11-13T13:43:22.140,222.497,-0.122,0.579,0.000
1668339802181,2022-11-13T13:43:22.181,222.538,0.610,0.396,-0.122
1668339802222,2022-11-13T13:43:22.222,222.579,-0.061,0.366,0.000
1668339802263,2022-11-13T13:43:22.263,222.620,-0.793,0.549,0.091
1668339802303,2022-11-13T13:43:22.303,222.660,-0.030,0.427,0.030
1668339802344,2022-11-13T13:43:22.344,222.701,-0.213,0.274,-0.091
1668339802385,2022-11-13T13:43:22.385,222.742,-1.006,0.549,-0.030
1668339802426,2022-11-13T13:43:22.426,222.783,-1.006,0.701,0.000
1668339802465,2022-11-13T13:43:22.465,222.822,-0.366,0.701,-0.061
1668339802506,2022-11-13T13:43:22.506,222.863,-0.244,0.579,-0.122
1668339802547,2022-11-13T13:43:22.547,222.904,-0.183,0.518,-0.091
1668339802587,2022-11-13T13:43:22.587,222.944,-0.152,0.457,-0.152
1668339802628,2022-11-13T13:43:22.628,222.985,0.457,0.366,-0.183
1668339802669,2022-11-13T13:43:22.669,223.026,0.274,0.396,-0.244
1668339802710,2022-11-13T13:43:22.710,223.067,0.152,0.457,-0.244
1668339802749,2022-11-13T13:43:22.749,223.106,0.122,0.427,-0.213
1668339802790,2022-11-13T13:43:22.790,223.147,-0.152,0.518,-0.152
1668339802831,2022-11-13T13:43:22.831,223.188,-0.396,0.579,-0.122
1668339802872,2022-11-13T13:43:22.872,223.229,-0.274,0.610,-0.030
1668339802912,2022-11-13T13:43:22.912,223.269,-0.579,0.549,-0.061
1668339802953,2022-11-13T13:43:22.953,223.310,-0.823,0.518,0.061
1668339802994,2022-11-13T13:43:22.994,223.351,-0.701,0.518,0.030
1668339803035,2022-11-13T13:43:23.035,223.392,-0.518,0.518,-0.091
1668339803075,2022-11-13T13:43:23.075,223.432,-0.549,0.610,-0.122
1668339803116,2022-11-13T13:43:23.116,223.473,-0.671,0.701,-0.061
1668339803157,2022-11-13T13:43:23.157,223.514,-0.366,0.579,-0.061
1668339803196,2022-11-13T13:43:23.196,223.553,-0.396,0.488,-0.061
1668339803237,2022-11-13T13:43:23.237,223.594,-0.610,0.579,0.000
1668339803278,2022-11-13T13:43:23.278,223.635,-0.732,0.549,0.000
1668339803319,2022-11-13T13:43:23.319,223.676,-0.488,0.488,-0.061
1668339803359,2022-11-13T13:43:23.359,223.716,-0.457,0.549,0.000
1668339803400,2022-11-13T13:43:23.400,223.757,-0.549,0.549,-0.061
1668339803441,2022-11-13T13:43:23.441,223.798,-0.640,0.579,-0.091
1668339803482,2022-11-13T13:43:23.482,223.839,-0.610,0.579,-0.061
1668339803521,2022-11-13T13:43:23.521,223.878,-0.762,0.579,0.061
1668339803562,2022-11-13T13:43:23.562,223.919,-0.732,0.579,0.091
1668339803603,2022-11-13T13:43:23.603,223.960,-0.518,0.549,0.091
1668339803644,2022-11-13T13:43:23.644,224.001,-0.549,0.549,0.152
1668339803684,2022-11-13T13:43:23.684,224.041,-0.762,0.579,0.183
1668339803725,2022-11-13T13:43:23.725,224.082,-0.305,0.549,0.244
1668339803766,2022-11-13T13:43:23.766,224.123,-0.518,0.396,0.183
1668339803806,2022-11-13T13:43:23.806,224.163,-0.488,0.457,0.091
1668339803847,2022-11-13T13:43:23.847,224.204,-0.488,0.549,0.030
1668339803888,2022-11-13T13:43:23.888,224.245,-0.518,0.518,0.061
1668339803929,2022-11-13T13:43:23.929,224.286,-0.762,0.549,0.152
1668339803968,2022-11-13T13:43:23.968,224.325,-0.366,0.518,0.183
1668339804009,2022-11-13T13:43:24.009,224.366,-0.762,0.488,0.152
1668339804050,2022-11-13T13:43:24.050,224.407,-0.488,0.457,0.152
1668339804091,2022-11-13T13:43:24.091,224.448,-0.427,0.457,0.122
1668339804131,2022-11-13T13:43:24.131,224.488,-0.427,0.457,0.091
1668339804172,2022-11-13T13:43:24.172,224.529,-0.366,0.518,0.122
1668339804213,2022-11-13T13:43:24.213,224.570,-0.549,0.427,0.061
1668339804254,2022-11-13T13:43:24.254,224.611,-0.396,0.396,0.091
1668339804293,2022-11-13T13:43:24.293,224.650,-0.457,0.427,0.061
1668339804334,2022-11-13T13:43:24.334,224.691,-0.183,0.396,0.030
1668339804375,2022-11-13T13:43:24.375,224.732,-0.305,0.488,0.061
1668339804415,2022-11-13T13:43:24.415,224.772,-0.061,0.396,0.000
1668339804456,2022-11-13T13:43:24.456,224.813,-0.274,0.366,0.030
1668339804497,2022-11-13T13:43:24.497,224.854,-0.244,0.335,-0.061
1668339804538,2022-11-13T13:43:24.538,224.895,0.061,0.305,-0.030
1668339804577,2022-11-13T13:43:24.577,224.934,-0.213,0.488,-0.091
1668339804618,2022-11-13T13:43:24.618,224.975,-0.122,0.488,-0.152
1668339804660,2022-11-13T13:43:24.660,225.017,0.030,0.396,-0.183
1668339804701,2022-11-13T13:43:24.701,225.058,-0.274,0.366,-0.122
1668339804740,2022-11-13T13:43:24.740,225.097,-0.396,0.335,-0.152
1668339804781,2022-11-13T13:43:24.781,225.138,-0.152,0.457,-0.152
1668339804822,2022-11-13T13:43:24.822,225.179,-0.610,0.640,-0.122
1668339804863,2022-11-13T13:43:24.863,225.220,-0.549,0.610,-0.061
1668339804903,2022-11-13T13:43:24.903,225.260,-0.884,0.549,0.061
1668339804944,2022-11-13T13:43:24.944,225.301,-0.854,0.549,0.061
1668339804985,2022-11-13T13:43:24.985,225.342,-0.854,0.610,0.061
1668339805024,2022-11-13T13:43:25.024,225.381,-0.854,0.640,0.061
1668339805065,2022-11-13T13:43:25.065,225.422,-0.762,0.671,0.061
1668339805106,2022-11-13T13:43:25.106,225.463,-0.823,0.671,0.000
1668339805147,2022-11-13T13:43:25.147,225.504,-0.854,0.671,0.061
1668339805187,2022-11-13T13:43:25.187,225.544,-1.037,0.640,0.030
1668339805228,2022-11-13T13:43:25.228,225.585,-0.701,0.610,0.030
1668339805269,2022-11-13T13:43:25.269,225.626,-0.762,0.732,0.152
1668339805310,2022-11-13T13:43:25.310,225.667,-1.646,0.671,0.122
1668339805349,2022-11-13T13:43:25.349,225.706,-5.732,0.701,0.213
1668339805390,2022-11-13T13:43:25.390,225.747,-6.799,1.067,0.244
1668339805431,2022-11-13T13:43:25.431,225.788,-2.622,0.427,0.122
1668339805471,2022-11-13T13:43:25.471,225.828,-0.732,0.183,0.000
1668339805512,2022-11-13T13:43:25.512,225.869,-0.030,0.518,-0.030
1668339805553,2022-11-13T13:43:25.553,225.910,0.335,0.793,0.122
1668339805594,2022-11-13T13:43:25.594,225.951,0.122,1.067,0.183
1668339805634,2022-11-13T13:43:25.634,225.991,-0.366,1.067,0.152
1668339805675,2022-11-13T13:43:25.675,226.032,-0.183,0.793,0.061
1668339805716,2022-11-13T13:43:25.716,226.073,-0.091,0.640,0.000
1668339805757,2022-11-13T13:43:25.757,226.114,-0.213,0.549,-0.061
1668339805796,2022-11-13T13:43:25.796,226.153,-0.244,0.488,-0.091
1668339805837,2022-11-13T13:43:25.837,226.194,-0.274,0.579,-0.061
1668339805878,2022-11-13T13:43:25.878,226.235,-0.518,0.518,-0.030
1668339805919,2022-11-13T13:43:25.919,226.276,-0.762,0.579,0.061
1668339805959,2022-11-13T13:43:25.959,226.316,-0.823,0.610,0.091
1668339806000,2022-11-13T13:43:26.000,226.357,-0.549,0.518,0.061
1668339806041,2022-11-13T13:43:26.041,226.398,-0.854,0.610,-0.030
1668339806080,2022-11-13T13:43:26.080,226.437,-0.854,0.671,0.030
1668339806121,2022-11-13T13:43:26.121,226.478,-0.671,0.610,0.122
1668339806162,2022-11-13T13:43:26.162,226.519,-1.280,0.549,0.000
1668339806203,2022-11-13T13:43:26.203,226.560,-0.518,0.518,0.122
1668339806243,2022-11-13T13:43:26.243,226.600,-0.732,0.579,0.152
1668339806284,2022-11-13T13:43:26.284,226.641,0.915,0.427,-0.152
1668339806325,2022-11-13T13:43:26.325,226.682,1.311,0.152,-0.305
1668339806366,2022-11-13T13:43:26.366,226.723,1.433,0.152,-0.152
1668339806406,2022-11-13T13:43:26.406,226.763,1.311,0.000,-0.122
1668339806447,2022-11-13T13:43:26.447,226.804,1.159,0.091,0.030
1668339806488,2022-11-13T13:43:26.488,226.845,1.098,0.183,0.122
1668339806529,2022-11-13T13:43:26.529,226.886,0.793,0.061,0.030
1668339806568,2022-11-13T13:43:26.568,226.925,0.579,0.152,0.183
1668339806609,2022-11-13T13:43:26.609,226.966,-0.518,0.427,0.061
1668339806650,2022-11-13T13:43:26.650,227.007,-0.854,0.640,-0.122
1668339806690,2022-11-13T13:43:26.690,227.047,-0.366,0.640,-0.244
1668339806731,2022-11-13T13:43:26.731,227.088,-0.610,0.610,-0.335
1668339806772,2022-11-13T13:43:26.772,227.129,-0.122,0.518,-0.213
1668339806813,2022-11-13T13:43:26.813,227.170,-0.427,0.396,-0.183
1668339806852,2022-11-13T13:43:26.852,227.209,-0.610,0.396,-0.213
1668339806893,2022-11-13T13:43:26.893,227.250,-0.610,0.488,-0.213
1668339806934,2022-11-13T13:43:26.934,227.291,-0.732,0.701,-0.244
1668339806975,2022-11-13T13:43:26.975,227.332,0.427,0.518,-0.427
1668339807015,2022-11-13T13:43:27.015,227.372,0.244,0.457,-0.274
1668339807056,2022-11-13T13:43:27.056,227.413,-0.274,0.579,0.000
1668339807097,2022-11-13T13:43:27.097,227.454,-0.305,0.457,0.000
1668339807138,2022-11-13T13:43:27.138,227.495,0.274,0.396,0.091
1668339807178,2022-11-13T13:43:27.178,227.535,-0.213,0.274,0.152
1668339807219,2022-11-13T13:43:27.219,227.576,-0.366,0.396,0.244
1668339807260,2022-11-13T13:43:27.260,227.617,-0.427,0.396,0.122
1668339807299,2022-11-13T13:43:27.299,227.656,-0.274,0.427,0.091
1668339807340,2022-11-13T13:43:27.340,227.697,-0.396,0.427,-0.030
1668339807381,2022-11-13T13:43:27.381,227.738,-0.549,0.488,-0.030
1668339807422,2022-11-13T13:43:27.422,227.779,-0.457,0.518,0.030
1668339807462,2022-11-13T13:43:27.462,227.819,-0.457,0.427,-0.061
1668339807503,2022-11-13T13:43:27.503,227.860,-0.610,0.457,0.122
1668339807544,2022-11-13T13:43:27.544,227.901,-0.915,0.610,0.152
1668339807585,2022-11-13T13:43:27.585,227.942,-0.732,0.579,0.183
1668339807624,2022-11-13T13:43:27.624,227.981,-1.159,0.549,0.183
1668339807665,2022-11-13T13:43:27.665,228.022,-0.915,0.579,0.122
1668339807706,2022-11-13T13:43:27.706,228.063,-0.396,0.366,0.061
1668339807747,2022-11-13T13:43:27.747,228.104,-0.366,0.305,0.000
1668339807787,2022-11-13T13:43:27.787,228.144,-1.037,0.549,-0.030
1668339807828,2022-11-13T13:43:27.828,228.185,-0.976,0.610,0.030
1668339807869,2022-11-13T13:43:27.869,228.226,-1.189,0.610,0.091
1668339807909,2022-11-13T13:43:27.909,228.266,-1.280,0.640,0.091
1668339807950,2022-11-13T13:43:27.950,228.307,-0.976,0.518,0.183
1668339807991,2022-11-13T13:43:27.991,228.348,-0.488,0.030,0.305
1668339808032,2022-11-13T13:43:28.032,228.389,-0.396,0.213,0.183
1668339808071,2022-11-13T13:43:28.071,228.428,-0.793,0.579,0.061
1668339808112,2022-11-13T13:43:28.112,228.469,-0.701,0.732,-0.030
1668339808153,2022-11-13T13:43:28.153,228.510,-0.610,0.823,-0.152
1668339808194,2022-11-13T13:43:28.194,228.551,-0.549,0.793,-0.213
1668339808234,2022-11-13T13:43:28.234,228.591,-0.579,0.701,-0.183
